game_pk,home_bp_era_rolling_5,away_bp_era_rolling_5,home_bp_era_rolling_10,away_bp_era_rolling_10
346787,,,,
346183,,,,
346184,,,,
346185,,,,
346186,,,,
346187,,,,
346188,,,,
346189,,,,
346190,,,,
346191,,,,
346752,,,,
346753,,,,
346755,,,,
346754,,,,
346756,0.0,0.0,0.0,0.0
346757,0.0,9.0,0.0,9.0
346758,0.0,7.714395919941714,0.0,7.714395919941714
346759,1.8,12.0,1.8,12.0
346760,,,,
346761,,18.0,,18.0
346762,3.0,0.0,3.0,0.0
346763,15.0,0.0,15.0,0.0
346764,9.0,0.0,9.0,0.0
346765,0.0,9.0,0.0,9.0
346766,3.0,4.5,3.0,4.5
346767,0.0,0.0,0.0,0.0
346768,0.0,0.0,0.0,0.0
346769,3.857115306319241,6.0,3.857115306319241,6.0
346770,0.0,9.0,0.0,9.0
346771,4.5,0.0,4.5,0.0
346772,5.062531640822756,3.3750210938818372,5.062531640822756,3.3750210938818372
346773,8.526360665056133,6.750168754218856,8.526360665056133,6.750168754218856
346774,0.0,0.0,0.0,0.0
346775,5.0,4.695631758122791,5.0,4.695631758122791
346776,0.0,12.0,0.0,12.0
346777,2.1600086400345604,0.9642891581755649,2.1600086400345604,0.9642891581755649
346778,11.117581661284344,10.125063281645511,11.117581661284344,10.125063281645511
346779,6.9428373061791255,4.5,6.9428373061791255,4.5
346780,0.0,4.5,0.0,4.5
346781,1.8,6.136391529052405,1.8,6.136391529052405
346782,0.0,2.25,0.0,2.25
346783,0.0,1.92855765315962,0.0,1.92855765315962
346784,4.5,7.043447637184187,4.5,7.043447637184187
346785,4.153878106754668,5.1922877219703,4.153878106754668,5.1922877219703
346786,3.375,2.1600086400345604,3.375,2.1600086400345604
346788,1.125,1.125,1.125,1.125
346789,3.3750210938818372,0.729731701977573,3.3750210938818372,0.729731701977573
346790,3.0,5.142857142857143,3.0,5.142857142857143
346791,10.125,2.4545454545454546,10.125,2.4545454545454546
346792,3.857142857142857,4.695631758122791,3.857142857142857,4.695631758122791
346793,7.875,1.03845754439406,7.875,1.03845754439406
346794,9.0,7.105244459883001,9.0,7.105244459883001
346795,8.379368133573337,2.4545454545454546,8.379368133573337,2.4545454545454546
346796,4.218736816447449,4.2631466759298,4.218736816447449,4.2631466759298
346797,0.0,3.4838822060716326,0.0,3.4838822060716326
346798,6.428571428571429,4.320017280069121,6.428571428571429,4.320017280069121
346799,2.3823599481174944,0.0,2.3823599481174944,0.0
346800,6.230745266364361,1.2857142857142858,6.230745266364361,1.2857142857142858
346801,2.314279102059708,4.0,2.314279102059708,4.0
346802,5.6841955679064,3.3061291961820327,5.6841955679064,3.3061291961820327
346803,0.0,2.3478465030130695,0.0,2.3478465030130695
346804,2.454556611620962,1.8409174587157215,2.454556611620962,1.8409174587157215
346805,5.170201765528159,2.7931082639797653,5.170201765528159,2.7931082639797653
346806,2.6341399167319106,3.4838822060716326,2.6341399167319106,3.4838822060716326
346807,7.363636363636363,2.076923076923077,7.363636363636363,2.076923076923077
346808,4.5,7.5937262696054075,4.5,7.5937262696054075
346809,5.25,4.5,5.25,4.5
346810,6.428571428571429,7.875,6.428571428571429,7.875
346811,7.534901243956382,2.700006750016875,7.534901243956382,2.700006750016875
346812,0.0,1.6875105469409186,0.0,1.6875105469409186
346813,3.2926748959148884,3.6818098140686044,3.2926748959148884,3.6818098140686044
346814,1.3500033750084375,3.5217467864060574,1.3500033750084375,3.5217467864060574
346815,5.0,4.00002222234568,5.0,4.00002222234568
346816,1.8837253109890955,6.0,1.8837253109890955,6.0
346817,3.0681748450571704,3.4615384615384617,3.0681748450571704,3.4615384615384617
346818,10.5,0.75,10.5,0.75
346819,3.176479930823326,2.037743538654863,3.176479930823326,2.037743538654863
346820,2.0377320042792375,6.750056250468754,2.0377320042792375,6.750056250468754
346821,6.3947200138947,3.375,6.3947200138947,3.375
346822,4.153846153846154,8.099959500202498,4.153846153846154,8.099959500202498
346823,3.634622374273796,3.375,3.634622374273796,3.375
346824,5.0,7.65,5.0,7.65
346825,6.622666500628305,2.5116337479854605,6.622666500628305,2.204086130788022
346826,0.0,1.3500033750084375,0.0,1.3500033750084375
346827,3.2399935200129604,4.339277965575062,3.2399935200129604,4.339277965575062
346828,2.1600086400345604,3.4468011770187723,2.1600086400345604,3.176470588235294
346829,4.2631466759298,3.7384730414555123,4.2631466759298,3.7384730414555123
346830,2.7931082639797653,6.352941176470588,2.7931082639797653,6.352941176470588
346831,2.4545365289580765,4.31999136001728,2.4545365289580765,4.31999136001728
346832,9.0,2.454539876045736,9.0,2.454539876045736
346833,4.576263430061983,2.417914056588144,4.576263430061983,2.417914056588144
346834,4.909079752091472,3.7800151200604803,3.857135969400055,3.2034006894938627
346835,2.8125,1.125,4.5,2.8421052631578947
346836,6.0750607506075065,5.949142459080578,6.279128177936539,5.108101205268642
346837,4.595734902691696,2.6470588235294117,4.075464008558475,2.7
346838,3.6,6.5,3.0,6.954545454545454
346839,3.197372628121879,3.0,2.9634182480710343,2.3478311909373715
346840,1.3846153846153846,5.926814812646798,2.3478311909373715,7.559984880030241
346841,3.3230871479604556,2.204086130788022,3.802827613598912,2.417914056588144
346842,8.162809680952746,3.521723818592093,7.788476516300992,3.056598006418856
346843,9.20452453517151,1.1739155954686857,8.099983800032401,1.8
346844,4.5,6.631578947368421,3.4363698843088804,5.641799465372336
346845,6.113196012837712,1.9636399338907888,5.49151611607438,1.8305146797107787
346846,2.454549917363486,2.025005062512656,3.796880932626457,3.0
346847,5.170201765528159,0.0,6.096764360057485,0.0
346848,6.750067500675007,5.603763011767903,6.230817160132002,5.399993250008437
346849,4.295444783080038,2.8723343141823103,3.857135969400055,2.6128990114532074
346850,4.909079752091473,7.071428571428571,3.5735241565821227,7.0129779052235
346851,3.9512387865306664,1.3500033750084375,2.6129116545537245,2.3275902199831378
346852,2.423076923076923,2.204072636438219,2.872343481216469,1.6363636363636365
346853,2.755090795547774,5.785714285714286,3.3157894736842106,7.322021488099173
346854,6.893602354037545,4.576263430061983,6.406768802086776,3.9705823962023588
346855,5.522752376147165,2.934769848826744,6.04478514147036,3.203384401043388
346856,9.0,0.0,7.232129942625103,1.6363636363636365
346857,6.967764412143265,2.1176470588235294,6.2307931953584434,2.1315817520812526
346858,3.5526222299415,4.0,3.0,5.178089285053815
346859,3.6818098140686044,0.5625,3.9193485171798113,2.953129614265022
346860,8.678555931150123,2.5,6.845060781604533,2.01492838049012
