game_pk,home_bp_whip_rolling_5,away_bp_whip_rolling_5,home_bp_whip_rolling_10,away_bp_whip_rolling_10
346787,,,,
346183,,,,
346184,,,,
346185,,,,
346186,,,,
346187,,,,
346188,,,,
346189,,,,
346190,,,,
346191,,,,
346752,,,,
346753,,,,
346755,,,,
346754,,,,
346756,0.5,1.5000375009375235,0.5,1.5000375009375235
346757,0.0,2.5,0.0,2.5
346758,0.3000030000300003,1.2857326533236189,0.3000030000300003,1.2857326533236189
346759,0.4,2.3333333333333335,0.4,2.3333333333333335
346760,,,,
346761,,2.5,,2.5
346762,1.3333333333333333,0.5714285714285714,1.3333333333333333,0.5714285714285714
346763,2.6666666666666665,1.0,2.6666666666666665,1.0
346764,2.25,0.75,2.25,0.75
346765,0.0,2.0,0.0,2.0
346766,1.0,2.0,1.0,2.0
346767,1.5000375009375235,0.5,1.5000375009375235,0.5
346768,0.5,1.0,0.5,1.0
346769,1.0714209184220114,1.6666666666666667,1.0714209184220114,1.6666666666666667
346770,0.0,1.8,0.0,1.8
346771,1.6666666666666667,0.9230840237232595,1.6666666666666667,0.9230840237232595
346772,1.1250070312939457,1.1250070312939457,1.1250070312939457,1.1250070312939457
346773,1.4210601108426888,1.5000375009375235,1.4210601108426888,1.5000375009375235
346774,1.0,0.3333333333333333,1.0,0.3333333333333333
346775,1.0,1.5652105860409304,1.0,1.5652105860409304
346776,0.37499531255859303,1.6666666666666667,0.37499531255859303,1.6666666666666667
346777,1.4400057600230403,0.750002678580995,1.4400057600230403,0.750002678580995
346778,2.117634602149399,1.875011718823243,2.117634602149399,1.875011718823243
346779,1.7999948571575513,1.0,1.7999948571575513,1.0
346780,0.0,1.75,0.0,1.75
346781,0.6,1.9090995868163039,0.6,1.9090995868163039
346782,0.9230840237232595,1.25,0.9230840237232595,1.25
346783,0.8,1.0714209184220111,0.8,1.0714209184220111
346784,1.125,1.4347763705375194,1.125,1.4347763705375194
346785,1.1538550296540744,1.26922588759274,1.1538550296540744,1.26922588759274
346786,1.375,0.9600038400153601,1.375,0.9600038400153601
346788,1.125,0.625,1.125,0.625
346789,0.9375058594116215,0.5675691015381122,0.9375058594116215,0.5675691015381122
346790,0.9166666666666666,1.5714285714285714,0.9166666666666666,1.5714285714285714
346791,2.0,1.0,2.0,1.0
346792,1.4285714285714286,1.3043421550341086,1.4285714285714286,1.3043421550341086
346793,1.625,1.03845754439406,1.625,1.03845754439406
346794,2.0,1.8157846953034336,2.0,1.8157846953034336
346795,1.3448368609438688,1.0909090909090908,1.3448368609438688,1.0909090909090908
346796,1.3124958984503174,1.2631545706458667,1.3124958984503174,1.2631545706458667
346797,0.8181855372069874,1.0645195629663322,0.8181855372069874,1.0645195629663322
346798,1.2857142857142858,1.2600050400201601,1.2857142857142858,1.2600050400201601
346799,1.3235333045097193,0.625,1.3235333045097193,0.625
346800,1.2692258875927402,1.2857142857142858,1.2692258875927402,1.2857142857142858
346801,1.457138693889446,1.0,1.457138693889446,1.0
346802,1.4999960526419667,1.0408184506498992,1.4999960526419667,1.0408184506498992
346803,0.17646955017911659,0.26087183366811884,0.17646955017911659,0.26087183366811884
346804,0.8181855372069874,0.7500034091064051,0.8181855372069874,0.7500034091064051
346805,1.468081982804292,1.0862087693254643,1.468081982804292,1.0862087693254643
346806,0.8048760856680838,1.1612940686905442,0.8048760856680838,1.1612940686905442
346807,1.4545454545454546,0.9230769230769231,1.4545454545454546,0.9230769230769231
346808,1.7,1.6874947265789793,1.7,1.6874947265789793
346809,1.3333333333333333,1.5,1.3333333333333333,1.5
346810,1.4285714285714286,1.8125,1.4285714285714286,1.8125
346811,1.744190102767681,1.2750031875079688,1.744190102767681,1.2750031875079688
346812,0.23999808001535985,0.28125175782348644,0.23999808001535985,0.28125175782348644
346813,1.1707288518808492,1.1590882747993754,1.1707288518808492,1.1590882747993754
346814,0.8250020625051563,1.1739155954686857,0.8250020625051563,1.1739155954686857
346815,1.0,1.1666731481841566,1.0,1.1666731481841566
346816,1.3255844781034376,1.3333333333333333,1.3255844781034376,1.3333333333333333
346817,1.6363599173638241,1.0769230769230769,1.6363599173638241,1.0769230769230769
346818,2.0,0.8333333333333334,2.0,0.8333333333333334
346819,1.0588266436077753,0.7924558205880022,1.0588266436077753,0.7924558205880022
346820,1.0188660021396188,1.5833465278877323,1.0188660021396188,1.5833465278877323
346821,1.3421017313112333,1.3125,1.3421017313112333,1.3125
346822,1.5384615384615385,1.7249913750431247,1.5384615384615385,1.7249913750431247
346823,1.0961559541460655,1.25,1.0961559541460655,1.25
346824,1.3333333333333333,2.05,1.3333333333333333,2.05
346825,1.6981196155457192,1.1162816657713157,1.6981196155457192,1.0408184506498992
346826,0.290320707608338,0.6000015000037501,0.290320707608338,0.6000015000037501
346827,1.1999976000048,1.2857119898000182,1.1999976000048,1.2857119898000182
346828,0.9000036000144002,1.021274422820377,0.9000036000144002,1.0588235294117647
346829,0.8684187673190333,1.1538497041529359,0.8684187673190333,1.1538497041529359
346830,1.1896572235469371,1.411764705882353,1.1896572235469371,1.411764705882353
346831,1.363631404976709,1.1399977200045601,1.363631404976709,1.1399977200045601
346832,1.8571428571428572,0.9545432851288974,1.8571428571428572,0.9545432851288974
346833,1.6271158862442607,1.0298522833616168,1.6271158862442607,1.0298522833616168
346834,1.227269938022868,1.0200040800163201,1.124997991075016,1.0169525998393216
346835,0.9375,1.0,1.1111111111111112,1.2105263157894737
346836,1.4250142501425014,1.8305053720247932,1.4651299081851925,1.5405384587318125
346837,1.2127633770991977,1.2352941176470589,1.1320733357106874,1.2
346838,1.6,2.0,1.3888888888888888,2.0454545454545454
346839,1.2631595567888905,1.1666666666666667,1.1707331350404084,0.9130454631423112
346840,1.0,1.170728851880849,1.0434805293054985,1.4399971200057602
346841,1.061541727820701,0.9795938359057875,1.1831019242307725,1.0746284695947306
346842,1.9534929150998026,1.695644801544341,1.903849815095798,1.4716953364238936
346843,1.8409049070343022,0.9782629962239048,1.73999652000696,1.0
346844,1.0714285714285714,1.7894736842105263,1.036365520664583,1.5671665181589822
346845,1.528299003209428,0.8727288595070172,1.4237264004637282,0.9152573398553894
346846,0.8727288595070172,0.9750024375060937,0.9843765380883407,1.1904761904761905
346847,1.4042523313780182,0.38461242605826107,1.4999975806490635,0.38461242605826107
346848,1.5750157501575015,1.8679210039226342,1.6153970415157042,1.574998031252461
346849,1.0909066115758828,1.468081982804292,1.124997991075016,1.2580624869959889
