game_pk,home_bp_k_bb_ratio_rolling_5,away_bp_k_bb_ratio_rolling_5,home_bp_k_bb_ratio_rolling_10,away_bp_k_bb_ratio_rolling_10
346890,2.0,4.2,1.8461538461538463,3.25
346891,2.2857142857142856,11.0,2.5454545454545454,7.5
346893,2.7142857142857144,1.8,2.8181818181818183,1.8888888888888888
346894,2.142857142857143,2.6666666666666665,1.8461538461538463,2.230769230769231
346895,1.5,1.875,2.4545454545454546,2.727272727272727
346896,4.2,4.333333333333333,3.1,4.166666666666667
346897,1.5555555555555556,1.8,2.5,2.2222222222222223
346898,2.0,7.0,1.6875,7.5
346899,2.6,2.3333333333333335,2.272727272727273,2.5
346900,1.2307692307692308,4.333333333333333,1.8666666666666667,3.0
346901,2.25,3.5,2.4375,3.25
346902,3.75,1.6666666666666667,2.6,1.8095238095238095
346903,1.25,1.0,2.176470588235294,1.2307692307692308
346904,3.8333333333333335,1.4,3.6153846153846154,1.7692307692307692
346905,1.5714285714285714,4.0,1.6875,3.5
346906,2.5,19.0,2.5454545454545454,16.5
346907,2.75,3.3333333333333335,2.6666666666666665,2.4285714285714284
346908,3.3333333333333335,3.0,3.0,3.5
346909,4.0,1.5,3.0833333333333335,2.0
346910,1.3333333333333333,2.4,2.4166666666666665,2.727272727272727
346911,2.8333333333333335,2.5714285714285716,1.9285714285714286,2.1333333333333333
346912,1.4444444444444444,1.2,2.2,2.25
346913,4.5,12.0,2.125,7.25
346914,3.6666666666666665,2.0,2.3636363636363638,2.6666666666666665
346915,1.3846153846153846,3.0,1.4444444444444444,4.0
346916,1.8,3.2,2.1176470588235294,3.857142857142857
346917,4.333333333333333,2.0,4.5,2.0
346918,1.4545454545454546,1.0,2.2857142857142856,1.1428571428571428
346919,2.857142857142857,1.6666666666666667,3.5714285714285716,2.0
346921,2.0,5.0,2.6363636363636362,8.5
346922,2.375,3.25,2.4285714285714284,2.625
346923,3.5,1.6666666666666667,3.090909090909091,2.0555555555555554
346924,3.0,3.6,1.875,2.357142857142857
346925,1.3333333333333333,4.0,2.4545454545454546,2.909090909090909
346926,2.7142857142857144,3.5,2.727272727272727,3.0
346927,1.4285714285714286,1.8181818181818181,1.7333333333333334,2.4615384615384617
346928,1.8,0.7142857142857143,2.888888888888889,0.8461538461538461
346930,1.5,3.0,3.25,2.1666666666666665
346931,1.3076923076923077,8.0,1.4210526315789473,2.272727272727273
346932,2.0,1.8,2.6666666666666665,2.7142857142857144
346933,2.0,2.3333333333333335,2.1176470588235294,2.6666666666666665
346934,2.1666666666666665,0.9090909090909091,1.8125,1.8235294117647058
346935,4.333333333333333,1.5,2.0,1.9444444444444444
346929,2.7142857142857144,8.5,3.625,3.5
346936,1.8333333333333333,2.4444444444444446,1.6666666666666667,2.1875
346937,3.75,3.2,2.5833333333333335,3.4285714285714284
346938,12.0,2.0,2.4545454545454546,2.8333333333333335
346939,1.6,1.0,2.4,0.8235294117647058
346940,1.0,4.666666666666667,1.875,3.5
346941,2.8333333333333335,4.25,3.375,2.9
346944,7.0,1.5,6.0,2.5
346945,2.6,5.0,3.0,2.7142857142857144
346946,2.6666666666666665,1.6666666666666667,2.1875,2.727272727272727
346947,2.1666666666666665,0.8181818181818182,2.0,1.8125
346948,1.6,1.8571428571428572,1.8571428571428572,3.6666666666666665
346949,3.5,1.9090909090909092,2.6666666666666665,2.0588235294117645
346950,1.1111111111111112,1.5,1.3333333333333333,1.8125
346942,1.6666666666666667,2.4,3.0,1.9230769230769231
346952,,2.8333333333333335,2.8,3.8181818181818183
346953,6.0,1.5714285714285714,2.923076923076923,2.5
346954,2.2,1.1428571428571428,2.7777777777777777,1.1538461538461537
346955,3.5,6.0,2.125,3.2
346957,1.8,1.5,3.5714285714285716,2.0833333333333335
346958,1.1333333333333333,3.0,1.173913043478261,2.125
346959,3.6666666666666665,1.2857142857142858,6.4,2.5
346961,2.6,1.75,2.066666666666667,2.5
346962,3.0,0.6,2.4545454545454546,1.6666666666666667
346963,1.1428571428571428,2.5714285714285716,1.9285714285714286,4.222222222222222
346964,2.375,3.0,3.0,2.2666666666666666
346965,1.1111111111111112,1.0909090909090908,1.3888888888888888,1.631578947368421
346966,,3.0,3.0,4.333333333333333
346967,1.4545454545454546,8.0,1.3043478260869565,2.25
346968,6.25,4.0,4.555555555555555,3.1666666666666665
346969,1.75,3.25,2.857142857142857,3.0
346970,2.4285714285714284,2.8333333333333335,2.4166666666666665,2.75
346971,3.0,1.2857142857142858,5.5,1.9
346972,2.4,3.3333333333333335,3.0,2.5714285714285716
346973,1.5,1.6666666666666667,1.7142857142857142,3.3636363636363638
346974,2.0833333333333335,3.0,2.7058823529411766,2.0
346975,2.0,4.0,2.3076923076923075,2.125
346976,2.1666666666666665,3.0,1.75,2.5555555555555554
346977,1.75,3.6,2.3333333333333335,3.727272727272727
346978,1.2307692307692308,12.0,1.2307692307692308,3.5
346979,1.1,7.25,1.0625,4.666666666666667
346980,1.8181818181818181,3.0,1.8421052631578947,2.2
346983,2.6666666666666665,2.4285714285714284,2.857142857142857,2.6666666666666665
346985,1.1428571428571428,2.0,1.9090909090909092,2.7
346986,1.3333333333333333,0.9166666666666666,3.1,1.45
346987,3.3333333333333335,2.25,3.8333333333333335,2.611111111111111
346988,1.375,1.2,2.4615384615384617,1.4285714285714286
346989,1.6666666666666667,8.0,2.5454545454545454,2.2857142857142856
346990,2.0,13.0,1.7857142857142858,3.375
346991,1.8571428571428572,4.5,2.0833333333333335,2.7777777777777777
346982,2.6,1.875,3.857142857142857,1.6111111111111112
346992,2.0,4.0,2.5,3.272727272727273
346993,1.5,4.0,1.434782608695652,2.4444444444444446
346994,2.142857142857143,3.3333333333333335,2.7,2.7777777777777777
346995,1.1,6.6,1.0625,5.5
346996,1.7777777777777777,3.0,1.4761904761904763,2.2666666666666666
346997,5.666666666666667,5.5,3.272727272727273,3.3333333333333335
346998,2.142857142857143,1.4,3.375,1.5263157894736843
346999,,2.857142857142857,3.1666666666666665,2.5384615384615383
347000,6.0,2.1666666666666665,2.5,2.1666666666666665
347001,1.125,2.0,1.3846153846153846,2.7
347002,2.0,1.0,2.9,1.4210526315789473
347003,4.333333333333333,2.4545454545454546,3.6666666666666665,2.5555555555555554
347004,1.25,2.3333333333333335,2.3076923076923075,1.6666666666666667
347005,1.6666666666666667,8.0,1.8571428571428572,5.2
347006,2.0,11.0,2.4444444444444446,2.7142857142857144
346981,4.25,1.6666666666666667,2.75,3.125
347007,2.1666666666666665,4.0,2.4615384615384617,3.5555555555555554
347008,1.6666666666666667,4.5,1.4545454545454546,2.5555555555555554
347009,1.0,7.0,0.9130434782608695,7.833333333333333
347010,1.5555555555555556,4.0,1.5,2.5625
347011,3.5,2.2,2.642857142857143,2.7777777777777777
347012,2.0,1.6,3.111111111111111,2.230769230769231
347013,12.0,2.3333333333333335,3.142857142857143,2.2777777777777777
347014,1.25,3.8,1.9,2.9
347015,1.5,3.5,1.5,2.5555555555555554
347016,4.333333333333333,1.0,2.6,1.263157894736842
347017,2.8333333333333335,2.6,3.0,2.857142857142857
347018,1.3,6.5,2.5,1.7692307692307692
347019,1.6666666666666667,4.666666666666667,2.1666666666666665,4.142857142857143
347020,2.4,11.0,2.4,9.5
347021,4.75,2.5,3.0,2.1818181818181817
347022,2.6666666666666665,3.25,2.6,3.0
347024,16.0,3.0,4.166666666666667,2.75
347025,1.4285714285714286,5.75,1.5384615384615385,5.875
347027,0.8888888888888888,6.0,1.1764705882352942,2.6
347028,1.7142857142857142,2.8,1.5,5.0
347029,5.25,3.5,2.909090909090909,2.4444444444444446
347030,1.1666666666666667,2.125,1.0952380952380953,2.25
347031,9.5,,2.1538461538461537,8.5
347032,1.6,2.0,1.7142857142857142,2.6
347033,2.125,3.3333333333333335,2.5454545454545454,2.875
347034,2.3333333333333335,2.625,1.9166666666666667,1.6521739130434783
347023,2.0,3.2,2.3846153846153846,3.2857142857142856
347026,10.5,2.230769230769231,3.5555555555555554,2.411764705882353
347035,10.0,3.0,2.5,3.0
347036,4.333333333333333,3.0,3.0,3.8333333333333335
347037,9.0,1.7142857142857142,4.857142857142857,2.0
347040,1.8888888888888888,3.2,2.6153846153846154,1.8571428571428572
347041,8.5,1.9333333333333333,3.0,2.210526315789474
347042,1.5,11.5,1.2352941176470589,4.0
347043,2.0,2.8,1.5833333333333333,4.8
347044,2.2857142857142856,2.0,2.909090909090909,2.076923076923077
347045,1.25,2.75,1.2105263157894737,2.25
347046,7.0,12.0,2.076923076923077,6.666666666666667
347047,1.625,2.25,2.0588235294117645,2.5454545454545454
347048,1.6666666666666667,2.75,2.076923076923077,2.4
347049,3.25,2.2222222222222223,2.5,1.8
347050,4.666666666666667,2.6666666666666665,2.1666666666666665,3.25
347051,5.333333333333333,2.2,2.727272727272727,3.8333333333333335
347052,5.4,1.3333333333333333,4.375,1.9090909090909092
347053,1.3333333333333333,5.0,1.4615384615384615,5.625
347054,3.857142857142857,2.0,3.4615384615384617,2.888888888888889
347055,3.0,4.0,2.9166666666666665,2.0
347056,2.4,11.5,1.3529411764705883,4.0
347057,1.5,3.25,1.3076923076923077,5.2
347058,1.7,1.7142857142857142,2.6153846153846154,1.8461538461538463
347059,1.7777777777777777,3.0,1.4210526315789473,2.4375
347060,5.0,10.0,2.888888888888889,9.0
347061,2.0,1.625,1.8888888888888888,2.090909090909091
347062,2.0,2.4,2.2142857142857144,2.2
347063,3.6666666666666665,4.2,2.3333333333333335,2.0555555555555554
347064,1.7142857142857142,1.8,1.8571428571428572,1.9411764705882353
347065,3.8,5.4,3.25,7.4
347066,2.0,4.0,3.0,2.8333333333333335
347067,2.4444444444444446,1.5,3.0,1.3
347068,3.8333333333333335,1.5555555555555556,3.357142857142857,2.3636363636363638
347069,3.3333333333333335,1.8571428571428572,2.2142857142857144,1.8666666666666667
347070,1.2,2.0,1.6153846153846154,1.4166666666666667
347071,9.5,1.4444444444444444,3.75,2.1666666666666665
347072,2.8,4.333333333333333,3.6666666666666665,2.5555555555555554
347073,2.2,4.0,2.1,2.3333333333333335
347074,2.090909090909091,1.625,2.2222222222222223,2.090909090909091
347075,3.75,2.0,2.8,1.8888888888888888
347076,2.4,2.75,2.625,3.375
347077,1.3,1.4545454545454546,1.9285714285714286,1.6666666666666667
347078,3.0,4.6,4.166666666666667,5.833333333333333
347080,2.75,4.75,3.375,3.2
347081,2.2857142857142856,3.25,2.8461538461538463,1.45
347082,2.7142857142857144,1.6666666666666667,1.9333333333333333,2.0
347083,2.0,1.7142857142857142,1.4,1.8571428571428572
347084,1.3,2.5,1.7272727272727273,1.9
347085,5.333333333333333,1.5,3.2222222222222223,2.1666666666666665
347086,3.6666666666666665,2.2,4.166666666666667,1.9090909090909092
347087,2.2,1.7142857142857142,2.4705882352941178,2.0
347088,5.5,3.8,7.333333333333333,2.4285714285714284
347089,5.0,1.8888888888888888,3.1538461538461537,1.7222222222222223
347090,2.3333333333333335,10.5,1.75,4.0
347091,7.0,1.2,3.4545454545454546,1.4
347092,2.6666666666666665,1.8333333333333333,2.769230769230769,2.9
347093,1.3636363636363635,1.3333333333333333,1.9333333333333333,1.7058823529411764
347094,1.5,3.6,4.166666666666667,5.666666666666667
347095,1.4444444444444444,3.8,2.1818181818181817,5.333333333333333
347096,3.0,4.2,3.142857142857143,2.9166666666666665
347097,2.5714285714285716,4.0,3.5454545454545454,1.875
347098,2.6666666666666665,3.75,2.0,4.25
347099,2.8333333333333335,1.75,1.875,2.1
347100,3.25,1.8333333333333333,1.6923076923076923,2.6666666666666665
347101,2.2857142857142856,4.0,1.9090909090909092,2.2222222222222223
347102,4.333333333333333,2.25,4.0,2.0833333333333335
347103,6.333333333333333,1.6,4.125,2.0
347104,3.6666666666666665,3.0,5.5,2.7857142857142856
347105,2.2,1.7142857142857142,2.2941176470588234,2.1
347079,2.125,2.4285714285714284,2.0,4.166666666666667
347106,2.625,2.0,3.1538461538461537,2.5454545454545454
347107,1.4285714285714286,1.2222222222222223,1.7333333333333334,1.4444444444444444
347108,1.2,2.2,3.375,4.75
347109,2.6666666666666665,1.4444444444444444,2.4545454545454546,3.4285714285714284
347110,3.3333333333333335,2.75,3.142857142857143,3.1818181818181817
347111,2.7142857142857144,3.1666666666666665,2.5,1.8888888888888888
347112,2.4285714285714284,3.25,2.75,4.428571428571429
347113,2.2857142857142856,1.25,2.0625,2.25
347114,5.666666666666667,1.7,2.0833333333333335,1.9230769230769231
347115,2.8333333333333335,2.1666666666666665,2.076923076923077,2.090909090909091
347116,3.0,2.6666666666666665,5.142857142857143,2.3636363636363638
347117,6.666666666666667,1.75,4.25,2.0833333333333335
347118,1.6666666666666667,1.8,2.0526315789473686,1.75
347119,1.5714285714285714,3.3333333333333335,3.142857142857143,2.6666666666666665
347120,6.333333333333333,1.5555555555555556,4.285714285714286,1.588235294117647
347121,1.8571428571428572,1.5714285714285714,1.7857142857142858,1.7857142857142858
347122,3.8,1.375,2.8181818181818183,2.8333333333333335
347123,7.333333333333333,2.8333333333333335,5.0,2.2
347124,1.625,4.0,2.6666666666666665,5.5
347125,2.0,3.75,1.5,2.4
347126,3.6666666666666665,1.6363636363636365,3.1666666666666665,2.3333333333333335
347127,1.5714285714285714,1.0,2.1666666666666665,2.4545454545454546
347128,2.0,1.6666666666666667,1.9444444444444444,2.3333333333333335
347129,2.0,2.142857142857143,5.166666666666667,3.0
347130,1.5,1.6666666666666667,2.6666666666666665,3.3636363636363638
347131,9.5,0.7272727272727273,5.166666666666667,1.3
347132,1.7142857142857142,2.5714285714285716,2.5454545454545454,3.4
347133,2.1,2.125,1.9411764705882353,2.0588235294117645
347134,4.0,2.125,2.1,1.7058823529411764
347135,7.666666666666667,2.6666666666666665,4.625,1.9375
347136,1.6666666666666667,3.0,2.75,4.857142857142857
347137,1.5,1.25,2.6666666666666665,2.2857142857142856
347138,2.5,6.0,1.9166666666666667,3.4285714285714284
347139,1.8,2.0,1.8888888888888888,2.6666666666666665
347140,19.0,2.3333333333333335,3.3,1.9166666666666667
347141,2.2857142857142856,1.2857142857142858,2.25,2.3333333333333335
347142,1.4444444444444444,5.0,1.7857142857142858,2.4615384615384617
347143,3.4,1.125,2.5,2.0714285714285716
347144,2.0,2.857142857142857,5.8,3.3333333333333335
347145,1.75,1.2857142857142858,2.6666666666666665,3.0
347146,7.0,0.875,4.833333333333333,1.3888888888888888
347147,1.8571428571428572,3.2,1.8571428571428572,3.6
347148,2.625,1.3846153846153846,1.8888888888888888,1.5909090909090908
347149,9.0,1.5,2.2,1.35
347150,8.0,2.8,5.833333333333333,3.0
347151,2.2,3.0,2.3333333333333335,3.875
347152,1.0,2.5,2.0,2.3333333333333335
347153,2.75,6.0,2.090909090909091,3.0
347154,1.75,3.0,2.25,2.3076923076923075
347155,18.0,2.0,3.1,2.0
347156,2.4,1.5714285714285714,2.5555555555555554,2.090909090909091
347157,2.8,1.125,2.4,1.8666666666666667
347158,2.6666666666666665,2.0,5.8,2.642857142857143
347159,1.8571428571428572,1.5,2.6666666666666665,2.909090909090909
347160,1.2727272727272727,2.75,1.9285714285714286,2.5384615384615383
347161,2.6666666666666665,2.0,3.4444444444444446,1.6470588235294117
347162,1.5714285714285714,3.3333333333333335,1.9230769230769231,3.9
347163,1.4615384615384615,1.6,1.3478260869565217,1.4736842105263157
347164,,1.6,3.1666666666666665,1.45
347165,1.75,1.7142857142857142,2.5,2.25
347166,2.25,3.6666666666666665,1.9090909090909092,3.4285714285714284
347168,5.0,1.7142857142857142,2.625,1.6363636363636365
347169,5.5,2.25,2.625,2.230769230769231
347170,1.4,2.1666666666666665,1.6666666666666667,2.230769230769231
347171,9.0,2.0,4.8,2.5555555555555554
347172,2.5,1.5,3.857142857142857,1.9090909090909092
347173,1.3076923076923077,2.0,1.4090909090909092,1.588235294117647
347174,,1.625,4.75,2.066666666666667
347176,3.0,1.5,2.25,2.4545454545454546
347177,2.1,2.0,2.5,2.2941176470588234
347178,2.625,1.2,2.2857142857142856,1.75
347179,1.4285714285714286,3.5,1.9285714285714286,3.857142857142857
347180,4.0,1.0,2.6666666666666665,1.8461538461538463
347181,17.0,2.7142857142857144,9.0,1.8888888888888888
347182,5.0,1.6666666666666667,4.555555555555555,1.9230769230769231
347183,3.2,1.8,3.090909090909091,1.5
347184,6.5,2.0,3.3333333333333335,1.8666666666666667
347185,1.625,3.25,1.6111111111111112,4.857142857142857
347186,,4.0,6.0,2.4545454545454546
347187,2.75,1.75,3.25,2.1818181818181817
347188,1.3076923076923077,3.2,1.4,1.5
347189,,1.5714285714285714,5.666666666666667,2.142857142857143
347190,20.0,1.2857142857142858,4.111111111111111,1.619047619047619
347191,1.25,1.1428571428571428,1.4545454545454546,1.5833333333333333
347192,1.5833333333333333,2.125,2.0,1.875
347193,2.5714285714285716,1.375,2.0588235294117645,1.8666666666666667
347194,2.0,4.0,1.6666666666666667,3.375
347196,6.666666666666667,3.0,6.666666666666667,2.2142857142857144
347197,6.5,6.0,3.5,2.4
347198,6.0,2.2,3.6363636363636362,2.5
347199,4.25,4.0,3.7,1.6666666666666667
347200,1.875,2.6,1.8125,4.0
347201,2.8,2.0,2.111111111111111,2.0
347202,2.0,1.5555555555555556,3.0,2.0833333333333335
347203,1.2,2.2857142857142856,1.6111111111111112,1.5333333333333334
347204,,2.2857142857142856,9.0,3.1
347205,15.0,1.0,4.428571428571429,1.6111111111111112
347206,0.4166666666666667,1.2,0.9375,1.4545454545454546
347207,1.8181818181818181,2.375,2.1176470588235294,2.0714285714285716
347208,2.2222222222222223,1.4166666666666667,1.9,1.5263157894736843
347209,1.625,4.0,1.5,4.0
347210,5.0,0.75,2.6,1.4666666666666666
347211,4.0,3.0,5.428571428571429,2.4285714285714284
347212,4.0,2.8333333333333335,3.1666666666666665,2.5
347213,3.6666666666666665,7.0,2.8461538461538463,2.0
347214,2.2857142857142856,1.6666666666666667,1.8125,3.625
347215,4.0,3.3333333333333335,3.142857142857143,2.1818181818181817
347216,2.5,1.375,2.0,2.1538461538461537
346960,0.35714285714285715,2.6666666666666665,0.8888888888888888,4.25
347175,13.0,1.0,5.333333333333333,1.45
347217,1.2,2.2,1.25,2.25
347218,3.0,1.2222222222222223,3.857142857142857,1.7857142857142858
347219,2.375,4.666666666666667,2.5,3.625
347220,1.6,4.333333333333333,1.5555555555555556,2.6153846153846154
347221,1.6,2.6666666666666665,1.7894736842105263,2.6
347222,4.75,2.8,3.3,1.75
347223,2.0,2.4285714285714284,1.9333333333333333,2.1666666666666665
347224,1.6923076923076923,1.7142857142857142,2.0,1.5
347225,2.0,2.1666666666666665,1.7692307692307692,2.272727272727273
347226,1.0,1.5555555555555556,1.2666666666666666,1.5263157894736843
347228,1.3,5.5,1.5625,10.0
347229,3.5,1.1428571428571428,3.5714285714285716,1.7333333333333334
347230,2.2,4.25,2.1875,3.5555555555555554
347231,2.8333333333333335,5.0,3.0,6.333333333333333
347232,2.375,3.0,1.6470588235294117,2.769230769230769
347233,1.4545454545454546,2.1666666666666665,2.0,3.0
347234,2.5714285714285716,1.375,2.7142857142857144,2.5
347235,0.35714285714285715,2.6666666666666665,0.7777777777777778,2.1
347236,4.4,3.0,2.923076923076923,1.9333333333333333
347237,3.0,1.8333333333333333,2.888888888888889,3.5
347238,3.0,2.5714285714285716,2.2857142857142856,2.272727272727273
347239,2.2,2.0,2.0,1.6111111111111112
347240,2.2857142857142856,2.6666666666666665,1.9230769230769231,3.25
347241,1.8,1.3,1.3846153846153846,1.45
347242,,4.2,2.4285714285714284,3.2
347243,1.6666666666666667,2.5,1.625,5.6
347244,4.333333333333333,2.6,3.2857142857142856,2.2142857142857144
347245,1.9,2.6666666666666665,1.7777777777777777,3.0
347246,2.1666666666666665,4.0,2.75,6.0
347247,2.2857142857142856,3.5,1.8571428571428572,3.0
347248,1.5,2.3333333333333335,2.0,3.375
347249,4.6,2.0,2.9285714285714284,2.3636363636363638
347250,0.35714285714285715,2.6666666666666665,0.8235294117647058,2.2222222222222223
347251,4.8,3.0,2.7857142857142856,2.0833333333333335
347252,2.4285714285714284,2.0,3.25,3.6666666666666665
347253,2.857142857142857,2.8,1.8823529411764706,2.0
347227,3.5,7.0,2.111111111111111,3.3
347254,2.2,1.6666666666666667,2.1333333333333333,1.4210526315789473
347255,1.5,3.75,2.0,3.857142857142857
347256,2.0,1.3333333333333333,2.0,6.0
347257,2.5,2.0,2.1176470588235294,2.5454545454545454
347258,1.75,3.0,2.8333333333333335,6.5
347259,2.142857142857143,3.5,2.076923076923077,3.1818181818181817
347260,2.4,2.3333333333333335,2.0,2.5454545454545454
347261,2.4,3.8,1.6153846153846154,3.5
347262,3.6,1.7142857142857142,2.6666666666666665,1.8
347263,2.3333333333333335,1.8571428571428572,1.6,1.5
347264,2.0,3.0,2.125,3.857142857142857
347265,2.0,2.4,2.4285714285714284,2.8
347266,5.0,0.7,2.7142857142857144,0.9444444444444444
347267,7.5,2.4285714285714284,3.0,2.0
347268,2.3333333333333335,2.125,1.6923076923076923,3.5
347269,3.0,2.0,6.0,4.0
347270,3.6666666666666665,1.75,2.0833333333333335,2.0714285714285716
347271,2.5,3.2,1.6923076923076923,3.6666666666666665
347272,4.0,6.5,3.3636363636363638,4.0
347273,2.0,2.1666666666666665,1.75,3.6666666666666665
