game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
447214,2016-07-07,6.0,3.8,3,4,2,2,3,1,9,4,1,0,3.0,4.74,1.0,1.32,13.5,9.47,3.0,4.0,1.5,0.0,4.5,2.37
448147,2016-07-07,3.0,2.8,2,6,1,3,1,1,3,3,0,0,3.0,9.64,1.0,2.5,9.0,9.64,3.0,3.0,0.0,0.0,3.0,3.21
448148,2016-07-07,3.0,2.0,4,2,3,1,1,0,3,4,0,1,9.0,4.5,1.67,1.0,9.0,18.0,3.0,0.0,0.0,4.5,3.0,0.0
448149,2016-07-07,4.8,3.0,9,2,6,1,2,0,2,2,2,0,11.25,3.0,2.29,0.67,3.75,6.0,1.0,0.0,3.75,0.0,3.75,0.0
448150,2016-07-07,3.8,3.9,3,2,0,0,2,1,5,4,0,0,0.0,0.0,1.32,0.77,11.84,9.23,2.5,4.0,0.0,0.0,4.74,2.31
448151,2016-07-07,1.0,3.0,1,0,0,0,2,0,0,3,0,0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,18.0,0.0
448152,2016-07-07,2.8,3.0,2,5,0,5,0,1,4,3,0,0,0.0,15.0,0.71,2.0,12.86,9.0,0.0,3.0,0.0,0.0,0.0,3.0
448153,2016-07-07,2.0,2.9,1,3,0,1,0,0,1,0,0,1,0.0,3.1,0.5,1.03,4.5,0.0,0.0,0.0,0.0,3.1,0.0,0.0
448154,2016-07-07,4.8,2.0,2,0,0,0,1,2,3,3,0,0,0.0,0.0,0.62,1.0,5.62,13.5,3.0,1.5,0.0,0.0,1.88,9.0
448155,2016-07-07,2.9,0.1,2,2,1,2,1,0,3,1,1,0,3.1,180.0,1.03,20.0,9.31,90.0,3.0,0.0,3.1,0.0,3.1,0.0
448156,2016-07-07,4.8,4.8,2,8,1,5,2,5,6,5,1,2,1.88,9.38,0.83,2.71,11.25,9.38,3.0,1.0,1.88,3.75,3.75,9.38
