game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
446968,2016-04-12,3.0,3.0,4,3,4,1,2,0,2,3,2,0,12.0,3.0,2.0,1.0,6.0,9.0,1.0,0.0,6.0,0.0,6.0,0.0
446969,2016-04-12,3.0,2.0,3,3,1,2,3,1,6,2,0,0,3.0,9.0,2.0,2.0,18.0,9.0,2.0,2.0,0.0,0.0,9.0,4.5
446970,2016-04-12,4.0,4.0,6,5,4,1,2,0,4,0,1,0,9.0,2.25,2.0,1.25,9.0,0.0,2.0,0.0,2.25,0.0,4.5,0.0
446971,2016-04-12,2.0,0.8,0,1,0,2,0,1,1,0,0,1,0.0,22.5,0.0,2.5,4.5,0.0,0.0,0.0,0.0,11.25,0.0,11.25
446972,2016-04-12,3.0,4.0,1,1,0,0,1,3,3,7,0,0,0.0,0.0,0.67,1.0,9.0,15.75,3.0,2.33,0.0,0.0,3.0,6.75
446973,2016-04-12,3.0,1.8,6,0,4,0,1,0,2,1,1,0,12.0,0.0,2.33,0.0,6.0,5.0,2.0,0.0,3.0,0.0,3.0,0.0
446974,2016-04-12,2.0,4.0,2,3,1,0,3,1,1,6,0,0,4.5,0.0,2.5,1.0,4.5,13.5,0.33,6.0,0.0,0.0,13.5,2.25
446976,2016-04-12,3.0,4.0,4,0,1,0,1,2,4,5,0,0,3.0,0.0,1.67,0.5,12.0,11.25,4.0,2.5,0.0,0.0,3.0,4.5
446977,2016-04-12,3.8,5.0,1,8,0,4,1,3,2,4,0,1,0.0,7.2,0.53,2.2,4.74,7.2,2.0,1.33,0.0,1.8,2.37,5.4
446978,2016-04-12,2.8,2.0,1,1,0,2,1,3,2,0,0,0,0.0,9.0,0.71,2.0,6.43,0.0,2.0,0.0,0.0,0.0,3.21,13.5
446979,2016-04-12,3.0,1.0,2,1,2,0,0,0,2,1,1,0,6.0,0.0,0.67,1.0,6.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0
446980,2016-04-12,3.0,2.8,2,0,2,0,1,0,4,3,0,0,6.0,0.0,1.0,0.0,12.0,9.64,4.0,0.0,0.0,0.0,3.0,0.0
