game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
447609,2016-05-29,5.0,3.0,4,4,2,0,1,2,8,6,2,0,3.6,0.0,1.0,2.0,14.4,18.0,8.0,3.0,3.6,0.0,1.8,6.0
447610,2016-05-29,5.9,4.9,6,5,2,1,4,1,4,5,0,1,3.05,1.84,1.69,1.22,6.1,9.18,1.0,5.0,0.0,1.84,6.1,1.84
447611,2016-05-29,3.0,1.0,2,4,1,3,0,3,3,0,0,1,3.0,27.0,0.67,7.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,27.0
447612,2016-05-29,1.9,1.9,3,2,2,1,0,1,1,1,0,0,9.47,4.74,1.58,1.58,4.74,4.74,0.0,1.0,0.0,0.0,0.0,4.74
447613,2016-05-29,2.9,2.8,0,3,0,1,0,1,3,3,0,0,0.0,3.21,0.0,1.43,9.31,9.64,0.0,3.0,0.0,0.0,0.0,3.21
447614,2016-05-29,8.0,7.0,7,7,4,3,2,5,5,5,1,0,4.5,3.86,1.12,1.71,5.62,6.43,2.5,1.0,1.12,0.0,2.25,6.43
447615,2016-05-29,3.0,1.8,2,1,2,0,3,0,2,2,0,0,6.0,0.0,1.67,0.56,6.0,10.0,0.67,0.0,0.0,0.0,9.0,0.0
447616,2016-05-29,3.9,2.0,5,0,4,0,1,0,3,4,1,0,9.23,0.0,1.54,0.0,6.92,18.0,3.0,0.0,2.31,0.0,2.31,0.0
447617,2016-05-29,4.9,3.0,1,4,0,2,0,0,5,2,0,1,0.0,6.0,0.2,1.33,9.18,6.0,0.0,0.0,0.0,3.0,0.0,0.0
447618,2016-05-29,2.0,3.0,0,0,0,0,0,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
447619,2016-05-29,2.0,3.8,2,1,1,0,0,4,1,4,1,0,4.5,0.0,1.0,1.32,4.5,9.47,0.0,1.0,4.5,0.0,0.0,9.47
447620,2016-05-29,3.0,2.0,1,1,0,0,0,0,3,1,0,0,0.0,0.0,0.33,0.5,9.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0
447621,2016-05-29,1.9,3.0,1,4,0,0,0,1,2,5,0,0,0.0,0.0,0.53,1.67,9.47,15.0,0.0,5.0,0.0,0.0,0.0,3.0
447622,2016-05-29,4.0,3.0,6,2,2,1,0,1,3,2,0,1,4.5,3.0,1.5,1.0,6.75,6.0,0.0,2.0,0.0,3.0,0.0,3.0
447623,2016-05-29,3.0,2.0,3,8,1,7,1,2,3,2,0,3,3.0,31.5,1.33,5.0,9.0,9.0,3.0,1.0,0.0,13.5,3.0,9.0
