game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
447709,2016-06-05,4.0,2.0,1,0,0,0,4,2,6,1,0,0,0.0,0.0,1.25,1.0,13.5,4.5,1.5,0.5,0.0,0.0,9.0,9.0
447710,2016-06-05,4.0,4.0,5,5,3,4,1,3,2,4,1,1,6.75,9.0,1.5,2.0,4.5,9.0,2.0,1.33,2.25,2.25,2.25,6.75
447711,2016-06-05,2.0,3.8,0,3,0,0,0,1,2,4,0,0,0.0,0.0,0.0,1.05,9.0,9.47,0.0,4.0,0.0,0.0,0.0,2.37
447712,2016-06-05,4.9,2.0,2,1,3,1,2,0,6,0,1,1,5.51,4.5,0.82,0.5,11.02,0.0,3.0,0.0,1.84,4.5,3.67,0.0
447713,2016-06-05,3.0,3.8,1,3,0,2,0,1,5,2,0,0,0.0,4.74,0.33,1.05,15.0,4.74,0.0,2.0,0.0,0.0,0.0,2.37
447714,2016-06-05,2.8,5.0,3,5,2,1,0,3,3,4,1,0,6.43,1.8,1.07,1.6,9.64,7.2,0.0,1.33,3.21,0.0,0.0,5.4
447715,2016-06-05,3.0,3.9,3,6,0,2,1,0,4,1,0,2,0.0,4.62,1.33,1.54,12.0,2.31,4.0,0.0,0.0,4.62,3.0,0.0
447716,2016-06-05,2.0,1.0,0,1,0,0,0,0,1,1,0,0,0.0,0.0,0.0,1.0,4.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0
447717,2016-06-05,3.0,3.0,3,4,0,2,0,1,3,7,0,0,0.0,6.0,1.0,1.67,9.0,21.0,0.0,7.0,0.0,0.0,0.0,3.0
447718,2016-06-05,2.0,3.0,0,4,0,2,1,5,1,2,0,1,0.0,6.0,0.5,3.0,4.5,6.0,1.0,0.4,0.0,3.0,4.5,15.0
447719,2016-06-05,3.0,3.0,2,5,0,2,1,0,3,1,0,0,0.0,6.0,1.0,1.67,9.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0
447720,2016-06-05,2.0,1.0,0,1,0,0,0,0,4,0,0,0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447721,2016-06-05,3.8,4.0,3,2,3,1,3,3,2,5,1,1,7.11,2.25,1.58,1.25,4.74,11.25,0.67,1.67,2.37,2.25,7.11,6.75
447722,2016-06-05,3.8,1.0,0,4,0,2,1,0,5,2,0,0,0.0,18.0,0.26,4.0,11.84,18.0,5.0,0.0,0.0,0.0,2.37,0.0
447723,2016-06-05,5.8,6.0,9,5,3,4,0,4,4,10,0,1,4.66,6.0,1.55,1.5,6.21,15.0,0.0,2.5,0.0,1.5,0.0,6.0
