game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
449201,2016-09-26,5.0,5.8,9,2,8,0,1,1,6,6,3,0,14.4,0.0,2.0,0.52,10.8,9.31,6.0,6.0,5.4,0.0,1.8,1.55
449202,2016-09-26,6.0,3.0,10,3,3,2,4,1,7,5,1,2,4.5,6.0,2.33,1.33,10.5,15.0,1.75,5.0,1.5,6.0,6.0,3.0
449203,2016-09-26,8.0,2.0,18,2,13,0,1,0,4,1,2,0,14.62,0.0,2.38,1.0,4.5,4.5,4.0,0.0,2.25,0.0,1.12,0.0
449204,2016-09-26,4.0,5.0,4,5,2,2,2,1,1,7,1,0,4.5,3.6,1.5,1.2,2.25,12.6,0.5,7.0,2.25,0.0,4.5,1.8
449205,2016-09-26,2.8,3.0,1,2,0,0,0,0,2,2,0,0,0.0,0.0,0.36,0.67,6.43,6.0,0.0,0.0,0.0,0.0,0.0,0.0
449206,2016-09-26,6.0,5.9,5,6,3,0,5,2,8,4,0,0,4.5,0.0,1.67,1.36,12.0,6.1,1.6,2.0,0.0,0.0,7.5,3.05
449207,2016-09-26,1.9,8.0,5,5,5,3,1,6,1,5,2,0,23.68,3.38,3.16,1.38,4.74,5.62,1.0,0.83,9.47,0.0,4.74,6.75
449208,2016-09-26,4.0,1.0,3,2,1,1,1,1,1,1,1,0,2.25,9.0,1.0,3.0,2.25,9.0,1.0,1.0,2.25,0.0,2.25,9.0
449209,2016-09-26,4.0,5.0,6,6,1,2,3,0,10,5,1,0,2.25,3.6,2.25,1.2,22.5,9.0,3.33,0.0,2.25,0.0,6.75,0.0
449210,2016-09-26,3.0,3.0,2,4,0,4,2,1,0,1,0,2,0.0,12.0,1.33,1.67,0.0,3.0,0.0,1.0,0.0,6.0,6.0,3.0
