game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
448102,2016-07-04,1.3333,1,0,0,1,0,0.0,0.75,6.75,0.0,0.0,0.0,2.0,3,1,1,0,0,4.5,2.0,0.0,0.0,0.0,4.5
448103,2016-07-04,5.6667,2,0,0,5,0,0.0,0.35,7.94,0.0,0.0,0.0,4.0,3,3,3,2,0,6.75,1.5,4.5,0.67,0.0,6.75
448104,2016-07-04,3.6667,5,3,0,2,2,7.36,1.36,4.91,0.0,4.91,0.0,4.0,7,2,3,5,1,4.5,2.5,11.25,1.67,2.25,6.75
448105,2016-07-04,2.3333,1,0,0,2,0,0.0,0.43,7.71,0.0,0.0,0.0,2.0,1,0,0,1,0,0.0,0.5,4.5,0.0,0.0,0.0
448106,2016-07-04,3.3333,1,0,2,2,0,0.0,0.9,5.4,1.0,0.0,5.4,6.0,5,3,4,6,1,4.5,1.5,9.0,1.5,1.5,6.0
448107,2016-07-04,1.0,1,1,0,1,1,9.0,1.0,9.0,0.0,9.0,0.0,2.0,2,2,2,0,0,9.0,2.0,0.0,0.0,0.0,9.0
448108,2016-07-04,2.3333,2,0,1,4,0,0.0,1.29,15.43,4.0,0.0,3.86,3.0,3,2,1,1,0,6.0,1.33,3.0,1.0,0.0,3.0
448109,2016-07-04,5.3333,6,0,2,6,0,0.0,1.5,10.13,3.0,0.0,3.38,3.0,6,6,4,2,0,18.0,3.33,6.0,0.5,0.0,12.0
448110,2016-07-04,3.0,1,0,0,4,0,0.0,0.33,12.0,0.0,0.0,0.0,1.6667,0,0,1,0,0,0.0,0.6,0.0,0.0,0.0,5.4
448111,2016-07-04,3.0,3,0,0,7,0,0.0,1.0,21.0,0.0,0.0,0.0,2.0,5,2,1,0,0,9.0,3.0,0.0,0.0,0.0,4.5
448112,2016-07-04,3.0,3,0,0,5,0,0.0,1.0,15.0,0.0,0.0,0.0,2.3333,1,0,1,2,0,0.0,0.86,7.71,2.0,0.0,3.86
448113,2016-07-04,2.0,2,1,1,3,1,4.5,1.5,13.5,3.0,4.5,4.5,3.3333,2,1,2,4,0,2.7,1.2,10.8,2.0,0.0,5.4
448114,2016-07-04,3.0,3,3,1,4,0,9.0,1.33,12.0,4.0,0.0,3.0,3.0,2,0,0,5,0,0.0,0.67,15.0,0.0,0.0,0.0
448115,2016-07-04,2.0,0,0,0,2,0,0.0,0.0,9.0,0.0,0.0,0.0,1.3333,1,0,2,0,0,0.0,2.25,0.0,0.0,0.0,13.5
448116,2016-07-04,3.0,4,1,0,2,1,3.0,1.33,6.0,0.0,3.0,0.0,3.6667,10,6,1,3,3,14.73,3.0,7.36,3.0,7.36,2.45
