game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
447624,2016-05-30,2.8,0.0,3,0,4,0,3,0,2,0,2,0,12.86,0.0,2.14,0.0,6.43,0.0,0.67,0.0,6.43,0.0,9.64,0.0
447625,2016-05-30,2.0,1.0,0,1,0,0,0,0,4,0,0,0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447626,2016-05-30,5.8,3.0,9,3,5,3,1,4,5,4,3,1,7.76,9.0,1.72,2.33,7.76,12.0,5.0,1.0,4.66,3.0,1.55,12.0
447627,2016-05-30,0.0,0.9,0,2,0,1,0,1,0,0,0,0,0.0,10.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
447628,2016-05-30,5.9,0.0,3,0,0,0,2,0,1,0,0,0,0.0,0.0,0.85,0.0,1.53,0.0,0.5,0.0,0.0,0.0,3.05,0.0
447629,2016-05-30,7.0,3.0,0,1,0,0,0,0,8,2,0,0,0.0,0.0,0.0,0.33,10.29,6.0,0.0,0.0,0.0,0.0,0.0,0.0
447630,2016-05-30,3.0,1.0,2,0,0,0,0,1,5,2,0,0,0.0,0.0,0.67,1.0,15.0,18.0,0.0,2.0,0.0,0.0,0.0,9.0
447631,2016-05-30,1.0,2.0,2,0,2,0,0,0,2,2,1,0,18.0,0.0,2.0,0.0,18.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0
447632,2016-05-30,4.0,0.0,8,0,7,0,1,0,4,0,2,0,15.75,0.0,2.25,0.0,9.0,0.0,4.0,0.0,4.5,0.0,2.25,0.0
447633,2016-05-30,2.8,1.9,1,4,1,5,1,2,4,3,0,1,3.21,23.68,0.71,3.16,12.86,14.21,4.0,1.5,0.0,4.74,3.21,9.47
447634,2016-05-30,3.0,3.0,3,0,1,0,0,0,3,4,0,0,3.0,0.0,1.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
447635,2016-05-30,2.9,1.0,4,0,2,0,0,1,5,3,1,0,6.21,0.0,1.38,1.0,15.52,27.0,0.0,3.0,3.1,0.0,0.0,9.0
447636,2016-05-30,3.0,1.0,2,5,1,4,0,0,4,0,0,1,3.0,36.0,0.67,5.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
447637,2016-05-30,5.8,3.0,2,5,0,1,1,1,2,1,1,1,0.0,3.0,0.52,2.0,3.1,3.0,2.0,1.0,1.55,3.0,1.55,3.0
447638,2016-05-30,2.0,2.0,2,2,3,1,3,0,1,4,0,0,13.5,4.5,2.5,1.0,4.5,18.0,0.33,0.0,0.0,0.0,13.5,0.0
