game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
449006,2016-09-12,1.0,6.9,0,8,0,6,1,2,0,7,0,3,0.0,7.83,1.0,1.45,0.0,9.13,0.0,3.5,0.0,3.91,9.0,2.61
449007,2016-09-12,3.0,1.0,1,0,0,0,2,1,2,1,0,0,0.0,0.0,1.0,1.0,6.0,9.0,1.0,1.0,0.0,0.0,6.0,9.0
449008,2016-09-12,2.8,4.8,2,8,1,5,0,2,2,5,1,2,3.21,9.38,0.71,2.08,6.43,9.38,0.0,2.5,3.21,3.75,0.0,3.75
449009,2016-09-12,4.0,3.9,6,7,3,6,1,1,4,3,1,3,6.75,13.85,1.75,2.05,9.0,6.92,4.0,3.0,2.25,6.92,2.25,2.31
449010,2016-09-12,6.9,4.0,3,2,2,0,1,1,7,8,2,0,2.61,0.0,0.58,0.75,9.13,18.0,7.0,8.0,2.61,0.0,1.3,2.25
449011,2016-09-12,5.8,6.0,6,11,2,5,2,3,2,5,0,0,3.1,7.5,1.38,2.33,3.1,7.5,1.0,1.67,0.0,0.0,3.1,4.5
449012,2016-09-12,4.8,2.0,2,1,0,0,0,0,4,1,0,0,0.0,0.0,0.42,0.5,7.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0
449013,2016-09-12,2.9,3.0,0,3,0,3,4,1,3,3,0,1,0.0,9.0,1.38,1.33,9.31,9.0,0.75,3.0,0.0,3.0,12.41,3.0
449014,2016-09-12,4.9,6.8,2,5,0,2,2,2,1,6,0,0,0.0,2.65,0.82,1.03,1.84,7.94,0.5,3.0,0.0,0.0,3.67,2.65
449015,2016-09-12,5.9,5.0,12,1,10,0,6,0,5,6,1,0,15.25,0.0,3.05,0.2,7.63,10.8,0.83,0.0,1.53,0.0,9.15,0.0
449016,2016-09-12,2.9,6.0,2,5,0,1,0,4,2,8,0,0,0.0,1.5,0.69,1.5,6.21,12.0,0.0,2.0,0.0,0.0,0.0,6.0
449017,2016-09-12,3.0,4.0,1,2,0,0,1,1,2,2,0,0,0.0,0.0,0.67,0.75,6.0,4.5,2.0,2.0,0.0,0.0,3.0,2.25
449018,2016-09-12,3.0,3.0,5,3,3,1,1,2,1,1,1,0,9.0,3.0,2.0,1.67,3.0,3.0,1.0,0.5,3.0,0.0,3.0,6.0
449019,2016-09-12,2.9,1.0,1,2,0,1,1,0,0,1,0,1,0.0,9.0,0.69,2.0,0.0,9.0,0.0,0.0,0.0,9.0,3.1,0.0
449020,2016-09-12,7.0,5.9,3,4,1,1,1,2,4,5,1,1,1.29,1.53,0.57,1.02,5.14,7.63,4.0,2.5,1.29,1.53,1.29,3.05
