game_pk,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
631536,2020-09-25,471911,656605,Carlos Carrasco,Mitch Keller,114,134,CLE,PIT,2020,2020,0,0,regular,regular,11,4,11,4,8,1,4,1,5,1,2.9,3.24,0,0,0,0,62.0,16.7,52,9,20,6,7,4,24,10,1.23,1.14,74,13,10.74,7.02,,
631486,2020-09-25,656302,506433,Dylan Cease,Yu Darvish,145,112,CWS,CHC,2020,2020,0,0,regular,regular,11,11,11,11,4,9,5,8,3,3,3.52,2.22,0,0,0,0,53.7,69.0,45,56,21,17,9,5,32,13,1.43,1.0,39,88,6.54,11.48,,
631383,2020-09-25,641745,605513,Brad Keller,Spencer Turnbull,118,116,KC,DET,2020,2020,0,0,regular,regular,8,10,8,10,4,4,5,6,3,3,2.77,3.83,0,0,0,0,48.7,51.7,35,41,15,22,2,2,17,27,1.07,1.32,30,46,5.55,8.01,,
631336,2020-09-25,477132,571760,Clayton Kershaw,Andrew Heaney,119,108,LAD,LAA,2020,2020,0,0,regular,regular,9,11,9,11,6,4,7,5,2,5,2.15,4.02,0,0,0,0,54.3,62.7,33,55,13,28,6,6,8,17,0.75,1.15,59,67,9.77,9.62,,
631292,2020-09-25,458676,594965,Josh Lindblom,Daniel Ponce de Leon,158,138,MIL,STL,2020,2020,0,0,regular,regular,9,7,9,7,0,1,4,2,3,0,5.05,5.81,0,0,0,0,41.0,26.3,38,22,23,17,6,7,15,18,1.29,1.52,48,39,10.54,13.33,,
631246,2020-09-25,621244,641816,José Berríos,Tyler Mahle,142,113,MIN,CIN,2020,2020,0,0,regular,regular,11,8,11,8,4,4,5,3,5,3,3.72,3.21,0,0,0,0,58.0,42.0,52,29,24,15,6,5,24,16,1.31,1.07,61,50,9.47,10.71,,
631191,2020-09-25,457918,645261,J.A. Happ,Sandy Alcantara,147,146,NYY,MIA,2020,2020,0,0,regular,regular,8,6,8,6,3,5,4,4,2,2,3.25,3.12,0,0,0,0,44.3,34.7,34,29,16,12,7,4,13,13,1.06,1.21,39,30,7.92,7.79,,
631059,2020-09-25,659275,502188,Dinelson Lamet,Jeff Samardzija,135,137,SD,SF,2020,2020,0,0,regular,regular,11,3,11,3,6,0,9,0,2,3,2.07,9.88,0,0,0,0,65.3,13.7,38,18,15,15,5,6,19,4,0.87,1.61,89,5,12.26,3.29,,
631167,2020-09-25,605135,579328,Chris Bassitt,Yusei Kikuchi,133,136,OAK,SEA,2020,2020,0,0,regular,regular,10,8,10,8,4,2,6,2,2,5,2.57,5.93,0,0,0,0,56.0,41.0,51,37,16,27,6,3,17,17,1.21,1.32,49,42,7.87,9.22,,
630963,2020-09-25,656427,608718,Jack Flaherty,Brent Suter,138,158,STL,MIL,2020,2020,0,0,regular,regular,8,3,8,3,2,0,4,0,1,0,4.84,2.0,0,0,0,0,35.3,9.0,29,4,19,2,5,1,12,3,1.16,0.78,44,12,11.21,12.0,,
630938,2020-09-25,450203,592826,Charlie Morton,Vince Velasquez,139,143,TB,PHI,2020,2020,0,0,regular,regular,8,6,8,6,0,1,2,1,4,3,4.64,5.4,0,0,0,0,33.0,26.7,36,27,17,16,4,5,9,11,1.36,1.42,34,37,9.27,12.49,,
630913,2020-09-25,621129,664353,Kyle Cody,José Urquidy,140,117,TEX,HOU,2020,2020,0,0,regular,regular,4,4,4,4,0,3,1,2,0,1,2.03,2.78,0,0,0,0,13.3,22.7,11,15,3,7,1,2,7,8,1.35,1.01,11,12,7.43,4.76,,
630889,2020-09-25,592836,605347,Taijuan Walker,Jorge López,141,110,TOR,BAL,2020,2020,0,0,regular,regular,10,5,10,5,5,2,5,2,1,3,2.86,3.95,0,0,0,0,50.3,27.3,43,25,16,12,8,5,19,8,1.23,1.21,46,19,8.23,6.26,,
630569,2020-09-25,657140,607391,Kyle Wright,Chris Mazza,144,111,ATL,BOS,2020,2020,0,0,regular,regular,7,5,7,5,2,0,2,1,2,1,5.74,5.89,0,0,0,0,31.3,18.3,33,26,20,12,6,2,21,8,1.72,1.85,26,14,7.47,6.87,,
630270,2020-09-25,668678,622608,Zac Gallen,Antonio Senzatela,109,115,AZ,COL,2020,2020,0,0,regular,regular,11,11,11,11,8,6,5,6,5,5,3.0,3.13,0,0,0,0,66.0,69.0,50,63,22,24,9,8,23,14,1.11,1.12,72,39,9.82,5.09,,
630203,2020-09-25,664199,665733,Taylor Clarke,Antonio Santos,109,115,AZ,COL,2020,2020,0,0,regular,regular,4,0,4,0,0,0,0,0,3,0,4.5,0.0,0,0,0,0,18.0,0.0,17,0,9,0,4,0,8,0,1.39,0.0,18,0,9.0,0.0,,
631013,2020-09-25,542881,663978,Tyler Anderson,Chris Paddack,137,135,SF,SD,2020,2020,0,0,regular,regular,10,11,10,11,2,5,4,5,4,4,4.87,4.23,0,0,0,0,48.0,55.3,48,52,26,26,4,11,18,11,1.37,1.14,33,55,6.19,8.95,,
