game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_sv,away_pitching_sv,home_pitching_cg,away_pitching_cg,home_pitching_sho,away_pitching_sho,home_pitching_qs,away_pitching_qs,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,home_fielding_fp,away_fielding_fp,home_fielding_tc,away_fielding_tc,home_fielding_po,away_fielding_po,home_fielding_a,away_fielding_a
777277,2025-07-02,111,113,BOS,CIN,Boston Red Sox,Cincinnati Reds,Red Sox,Reds,0,0,regular,regular,2025,2025,87,86,2995,2879,417,396,749,710,167,140,13,11,106,93,398,378,1260,1151,292,287,805,749,73,65,0.25,0.247,0.317,0.315,0.421,0.4,0.737,0.715,43,44,44,42,4.01,3.93,0,0,0,0,0,0,0,0,779.7,760.7,731,670,347,332,86,104,301,269,732,690,0.244,0.233,1.32,1.23,70,40,0.0,0.0,0,0,0,0,0,0
777267,2025-07-02,119,145,LAD,CWS,Los Angeles Dodgers,Chicago White Sox,Dodgers,White Sox,0,0,regular,regular,2025,2025,86,85,2941,2772,483,288,771,611,147,127,15,7,134,65,465,273,1350,947,320,276,704,736,45,57,0.262,0.22,0.335,0.291,0.459,0.342,0.794,0.633,54,28,32,57,4.18,4.13,0,0,0,0,0,0,0,0,768.0,737.3,704,716,357,338,106,89,300,312,756,620,0.239,0.258,1.31,1.39,38,52,0.0,0.0,0,0,0,0,0,0
777262,2025-07-02,136,118,SEA,KC,Seattle Mariners,Kansas City Royals,Mariners,Royals,0,0,regular,regular,2025,2025,85,86,2931,2880,389,285,727,702,116,147,4,15,111,58,376,281,1184,1053,296,206,746,587,79,65,0.248,0.244,0.317,0.294,0.404,0.366,0.721,0.66,44,40,41,46,3.93,3.49,0,0,0,0,0,0,0,0,772.3,765.0,721,683,337,297,105,87,264,250,692,696,0.246,0.237,1.28,1.22,32,37,0.0,0.0,0,0,0,0,0,0
777269,2025-07-02,115,117,COL,HOU,Colorado Rockies,Houston Astros,Rockies,Astros,0,0,regular,regular,2025,2025,85,85,2850,2838,300,356,650,724,137,117,25,7,81,92,294,339,1080,1131,227,245,842,658,45,47,0.228,0.255,0.285,0.314,0.379,0.399,0.664,0.713,19,51,66,34,5.5,3.49,0,0,0,0,0,0,0,0,744.0,752.7,861,617,455,292,113,91,293,251,563,833,0.302,0.217,1.55,1.15,71,38,0.0,0.0,0,0,0,0,0,0
777268,2025-07-02,140,110,TEX,BAL,Texas Rangers,Baltimore Orioles,Rangers,Orioles,0,0,regular,regular,2025,2025,86,85,2853,2848,324,357,650,687,121,130,8,10,86,101,310,336,1045,1140,250,240,705,749,77,59,0.228,0.241,0.29,0.3,0.366,0.4,0.656,0.7,42,37,44,48,3.27,4.99,0,0,0,0,0,0,0,0,763.0,746.3,642,790,277,414,75,117,237,278,679,697,0.225,0.277,1.15,1.43,27,47,0.0,0.0,0,0,0,0,0,0
777266,2025-07-02,112,114,CHC,CLE,Chicago Cubs,Cleveland Guardians,Cubs,Guardians,0,0,regular,regular,2025,2025,85,83,2943,2697,458,305,755,608,150,115,17,8,125,81,449,290,1314,982,293,259,662,687,100,65,0.257,0.225,0.324,0.293,0.446,0.364,0.77,0.657,50,40,35,43,3.84,4.05,0,0,0,0,0,0,0,0,758.7,731.3,709,707,324,329,100,87,233,302,637,691,0.241,0.262,1.24,1.38,36,63,0.0,0.0,0,0,0,0,0,0
777279,2025-07-02,144,108,ATL,LAA,Atlanta Braves,Los Angeles Angels,Braves,Angels,0,0,regular,regular,2025,2025,84,84,2841,2805,339,363,691,641,116,115,9,9,84,124,326,349,1077,1146,295,234,721,818,42,37,0.243,0.229,0.314,0.288,0.379,0.409,0.694,0.696,38,42,46,42,3.75,4.52,0,0,0,0,0,0,0,0,741.3,745.3,646,754,309,374,90,105,271,327,763,662,0.227,0.269,1.24,1.45,32,52,0.0,0.0,0,0,0,0,0,0
777274,2025-07-02,141,147,TOR,NYY,Toronto Blue Jays,New York Yankees,Blue Jays,Yankees,0,0,regular,regular,2025,2025,85,85,2873,2880,382,431,737,726,141,146,4,13,86,128,366,412,1144,1282,283,342,571,757,44,59,0.257,0.252,0.323,0.331,0.398,0.445,0.721,0.777,47,48,38,37,4.2,3.57,0,0,0,0,0,0,0,0,756.7,753.7,677,612,353,299,113,83,275,281,754,774,0.236,0.212,1.26,1.18,41,40,0.0,0.0,0,0,0,0,0,0
777270,2025-07-02,109,137,AZ,SF,Arizona Diamondbacks,San Francisco Giants,D-backs,Giants,0,0,regular,regular,2025,2025,85,86,2889,2809,444,353,736,645,150,128,18,14,126,80,434,334,1300,1041,300,305,663,725,62,45,0.255,0.23,0.325,0.305,0.45,0.371,0.775,0.676,43,45,42,41,4.71,3.42,0,0,0,0,0,0,0,0,757.3,758.7,731,676,396,288,112,71,279,269,735,732,0.253,0.241,1.33,1.25,44,47,0.0,0.0,0,0,0,0,0,0
777276,2025-07-02,121,158,NYM,MIL,New York Mets,Milwaukee Brewers,Mets,Brewers,0,0,regular,regular,2025,2025,85,84,2840,2811,368,397,695,695,135,121,13,8,109,79,359,368,1183,1069,294,291,669,674,64,99,0.245,0.247,0.316,0.318,0.417,0.38,0.732,0.698,48,47,37,37,3.46,3.77,0,0,0,0,0,0,0,0,754.0,747.3,668,672,290,313,64,89,314,291,738,718,0.235,0.239,1.3,1.29,42,43,0.0,0.0,0,0,0,0,0,0
777271,2025-07-02,139,133,TB,ATH,Tampa Bay Rays,Athletics,Rays,Athletics,0,0,regular,regular,2025,2025,86,88,2904,2992,410,364,750,742,131,137,9,10,97,107,389,352,1190,1220,264,284,715,733,112,48,0.258,0.248,0.32,0.313,0.41,0.408,0.73,0.721,47,36,39,52,3.73,5.32,0,0,0,0,0,0,0,0,770.3,780.0,680,822,319,461,112,128,235,333,706,694,0.234,0.275,1.19,1.48,41,58,0.0,0.0,0,0,0,0,0,0
777272,2025-07-02,134,138,PIT,STL,Pittsburgh Pirates,St. Louis Cardinals,Pirates,Cardinals,0,0,regular,regular,2025,2025,87,87,2878,2952,305,403,674,748,116,148,14,4,61,87,295,383,1001,1165,282,273,752,674,74,47,0.234,0.253,0.303,0.317,0.348,0.395,0.65,0.711,37,47,50,40,3.69,3.92,0,0,0,0,0,0,0,0,771.3,773.7,665,733,316,337,73,73,260,238,644,631,0.231,0.248,1.2,1.26,41,32,0.0,0.0,0,0,0,0,0,0
777284,2025-07-02,120,116,WSH,DET,Washington Nationals,Detroit Tigers,Nationals,Tigers,0,0,regular,regular,2025,2025,84,85,2818,2874,366,424,688,734,141,137,11,19,85,106,350,406,1106,1227,243,270,634,736,74,30,0.244,0.255,0.304,0.319,0.392,0.427,0.697,0.746,35,53,49,32,5.01,3.44,0,0,0,0,0,0,0,0,740.0,756.3,744,654,412,289,102,89,282,242,659,720,0.264,0.228,1.39,1.18,44,38,0.0,0.0,0,0,0,0,0,0
777275,2025-07-02,146,142,MIA,MIN,Miami Marlins,Minnesota Twins,Marlins,Twins,0,0,regular,regular,2025,2025,83,85,2852,2847,355,356,725,680,142,133,14,8,73,96,342,343,1114,1117,254,249,675,703,67,41,0.254,0.239,0.315,0.3,0.391,0.392,0.706,0.692,38,40,45,45,4.83,4.19,0,0,0,0,0,0,0,0,740.0,744.0,731,709,397,346,97,90,283,224,649,729,0.256,0.249,1.37,1.25,44,43,0.0,0.0,0,0,0,0,0,0
777273,2025-07-02,143,135,PHI,SD,Philadelphia Phillies,San Diego Padres,Phillies,Padres,0,0,regular,regular,2025,2025,85,84,2882,2795,390,345,733,689,134,126,11,11,89,73,372,321,1156,1056,296,265,671,589,73,57,0.254,0.247,0.324,0.312,0.401,0.378,0.725,0.69,50,45,35,39,3.72,3.65,0,0,0,0,0,0,0,0,758.0,742.0,714,634,313,301,89,83,244,277,785,731,0.248,0.227,1.26,1.23,31,40,0.0,0.0,0,0,0,0,0,0
777290,2025-07-02,143,135,PHI,SD,Philadelphia Phillies,San Diego Padres,Phillies,Padres,0,0,regular,regular,2025,2025,86,85,2919,2827,394,351,745,694,135,127,12,11,90,73,375,327,1174,1062,297,274,680,596,75,57,0.255,0.245,0.324,0.312,0.402,0.376,0.726,0.688,50,46,36,39,3.74,3.66,0,0,0,0,0,0,0,0,767.0,751.0,719,646,319,305,89,84,253,278,792,740,0.246,0.229,1.27,1.23,31,42,0.0,0.0,0,0,0,0,0,0
777265,2025-07-02,120,116,WSH,DET,Washington Nationals,Detroit Tigers,Nationals,Tigers,0,0,regular,regular,2025,2025,85,86,2854,2915,368,435,697,749,141,139,11,19,85,110,352,417,1115,1256,249,273,642,747,74,30,0.244,0.257,0.305,0.321,0.391,0.431,0.696,0.751,35,54,50,32,5.08,3.42,0,0,0,0,0,0,0,0,749.0,765.3,759,663,423,291,106,89,285,248,670,728,0.266,0.227,1.39,1.19,44,39,0.0,0.0,0,0,0,0,0,0
777289,2025-07-02,121,158,NYM,MIL,New York Mets,Milwaukee Brewers,Mets,Brewers,0,0,regular,regular,2025,2025,86,85,2872,2845,375,400,704,702,136,122,13,8,111,81,366,371,1199,1083,300,295,674,685,65,99,0.245,0.247,0.317,0.318,0.417,0.381,0.734,0.698,49,47,37,38,3.46,3.81,0,0,0,0,0,0,0,0,763.0,755.3,675,681,293,320,66,91,318,297,749,723,0.235,0.239,1.3,1.29,42,43,0.0,0.0,0,0,0,0,0,0
