game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_sv,away_pitching_sv,home_pitching_cg,away_pitching_cg,home_pitching_sho,away_pitching_sho,home_pitching_qs,away_pitching_qs,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,home_fielding_fp,away_fielding_fp,home_fielding_tc,away_fielding_tc,home_fielding_po,away_fielding_po,home_fielding_a,away_fielding_a
776179,2025-09-25,136,115,SEA,COL,Seattle Mariners,Colorado Rockies,Mariners,Rockies,0,0,regular,regular,2025,2025,158,158,5367,5276,754,589,1314,1255,229,248,9,36,236,156,723,573,2269,2043,530,387,1399,1484,154,86,0.245,0.238,0.313,0.29,0.423,0.387,0.735,0.677,89,43,69,115,3.87,5.99,0,0,0,0,0,0,0,0,1426.7,1375.3,1301,1645,613,915,187,245,443,535,1383,1070,0.242,0.312,1.22,1.59,69,109,0.0,0.0,0,0,0,0,0,0
776178,2025-09-25,108,118,LAA,KC,Los Angeles Angels,Kansas City Royals,Angels,Royals,0,0,regular,regular,2025,2025,158,158,5248,5287,662,626,1185,1304,209,283,17,22,220,154,638,615,2088,2093,474,420,1590,1065,87,107,0.226,0.247,0.29,0.302,0.398,0.396,0.688,0.698,71,79,87,79,4.86,3.75,0,0,0,0,0,0,0,0,1395.3,1401.0,1394,1280,754,584,213,167,610,468,1243,1228,0.266,0.242,1.44,1.25,94,62,0.0,0.0,0,0,0,0,0,0
776187,2025-09-25,112,121,CHC,NYM,Chicago Cubs,New York Mets,Cubs,Mets,0,0,regular,regular,2025,2025,158,158,5364,5324,767,751,1336,1330,262,256,27,19,211,220,745,732,2285,2284,544,545,1239,1288,159,142,0.249,0.25,0.318,0.319,0.426,0.429,0.744,0.748,89,81,69,77,3.81,4.03,0,0,0,0,0,0,0,0,1399.0,1398.0,1256,1311,593,626,198,145,397,547,1221,1356,0.234,0.246,1.18,1.33,60,79,0.0,0.0,0,0,0,0,0,0
776186,2025-09-25,141,111,TOR,BOS,Toronto Blue Jays,Boston Red Sox,Blue Jays,Red Sox,0,0,regular,regular,2025,2025,158,158,5380,5436,770,776,1425,1386,286,316,11,23,183,184,743,738,2282,2300,506,510,1067,1381,74,137,0.265,0.255,0.328,0.319,0.424,0.423,0.752,0.742,90,87,68,71,4.24,3.73,0,0,0,0,0,0,0,0,1402.0,1413.3,1287,1301,661,585,206,161,502,515,1388,1324,0.239,0.239,1.28,1.28,85,114,0.0,0.0,0,0,0,0,0,0
776184,2025-09-25,147,145,NYY,CWS,New York Yankees,Chicago White Sox,Yankees,White Sox,0,0,regular,regular,2025,2025,158,158,5349,5236,827,621,1341,1213,252,236,20,10,266,157,798,600,2431,1940,621,490,1429,1326,133,82,0.251,0.232,0.329,0.297,0.454,0.371,0.783,0.668,90,58,68,100,3.94,4.25,0,0,0,0,0,0,0,0,1403.7,1382.0,1219,1305,615,652,169,180,544,583,1401,1242,0.228,0.249,1.26,1.37,92,98,0.0,0.0,0,0,0,0,0,0
776189,2025-09-25,114,116,CLE,DET,Cleveland Guardians,Detroit Tigers,Guardians,Tigers,0,0,regular,regular,2025,2025,158,158,5181,5320,626,746,1172,1313,236,241,17,36,164,194,604,712,1934,2208,483,495,1308,1412,123,60,0.226,0.247,0.292,0.311,0.373,0.415,0.665,0.726,86,85,72,73,3.68,3.97,0,0,0,0,0,0,0,0,1405.0,1402.0,1258,1280,574,619,163,185,519,477,1341,1337,0.243,0.241,1.26,1.25,96,78,0.0,0.0,0,0,0,0,0,0
776188,2025-09-25,143,146,PHI,MIA,Philadelphia Phillies,Miami Marlins,Phillies,Marlins,0,0,regular,regular,2025,2025,158,158,5392,5420,772,699,1402,1363,267,268,24,27,210,153,747,667,2347,2144,522,470,1291,1224,122,133,0.26,0.251,0.325,0.311,0.435,0.396,0.761,0.707,93,77,65,81,3.85,4.66,0,0,0,0,0,0,0,0,1403.3,1408.3,1317,1350,600,729,173,197,424,489,1427,1254,0.244,0.249,1.24,1.31,62,84,0.0,0.0,0,0,0,0,0,0
776182,2025-09-25,133,117,ATH,HOU,Athletics,Houston Astros,Athletics,Astros,0,0,regular,regular,2025,2025,158,158,5410,5346,720,660,1370,1336,287,239,16,12,216,172,696,630,2337,2115,489,458,1364,1263,79,78,0.253,0.25,0.315,0.309,0.432,0.396,0.747,0.705,75,84,83,74,4.66,3.88,0,0,0,0,0,0,0,0,1401.7,1407.0,1348,1228,726,607,217,194,552,495,1291,1468,0.249,0.23,1.36,1.22,84,68,0.0,0.0,0,0,0,0,0,0
776183,2025-09-25,140,142,TEX,MIN,Texas Rangers,Minnesota Twins,Rangers,Twins,0,0,regular,regular,2025,2025,158,158,5305,5297,667,667,1247,1265,238,244,15,19,172,185,641,632,2031,2102,482,488,1288,1325,133,112,0.235,0.239,0.299,0.303,0.383,0.397,0.682,0.7,80,68,78,90,3.45,4.65,0,0,0,0,0,0,0,0,1407.3,1391.0,1203,1391,539,718,166,192,453,454,1307,1327,0.227,0.263,1.18,1.33,51,83,0.0,0.0,0,0,0,0,0,0
776191,2025-09-25,110,139,BAL,TB,Baltimore Orioles,Tampa Bay Rays,Orioles,Rays,0,0,regular,regular,2025,2025,158,158,5287,5331,664,702,1249,1337,248,239,18,16,183,179,631,668,2082,2145,469,453,1413,1354,120,189,0.236,0.251,0.298,0.309,0.394,0.402,0.692,0.712,74,77,84,81,4.57,3.85,0,0,0,0,0,0,0,0,1399.7,1399.3,1396,1235,711,599,209,196,510,460,1316,1376,0.264,0.232,1.36,1.21,87,79,0.0,0.0,0,0,0,0,0,0
776190,2025-09-25,113,134,CIN,PIT,Cincinnati Reds,Pittsburgh Pirates,Reds,Pirates,0,0,regular,regular,2025,2025,158,158,5314,5239,702,569,1299,1211,244,241,23,21,164,113,664,548,2081,1833,515,519,1377,1383,104,112,0.244,0.231,0.311,0.3,0.392,0.35,0.703,0.65,80,69,78,89,3.9,3.8,0,0,0,0,0,0,0,0,1400.0,1396.7,1240,1238,606,589,188,150,481,463,1338,1278,0.233,0.236,1.23,1.22,85,75,0.0,0.0,0,0,0,0,0,0
776185,2025-09-25,109,119,AZ,LAD,Arizona Diamondbacks,Los Angeles Dodgers,D-backs,Dodgers,0,0,regular,regular,2025,2025,158,158,5349,5341,782,803,1348,1352,271,250,37,21,210,235,761,770,2323,2349,527,568,1271,1313,120,87,0.252,0.253,0.319,0.325,0.434,0.44,0.753,0.765,80,89,78,69,4.42,4.02,0,0,0,0,0,0,0,0,1411.0,1405.0,1362,1224,693,628,187,174,485,553,1254,1452,0.255,0.229,1.31,1.26,80,66,0.0,0.0,0,0,0,0,0,0
