game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_sv,away_pitching_sv,home_pitching_cg,away_pitching_cg,home_pitching_sho,away_pitching_sho,home_pitching_qs,away_pitching_qs,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,home_fielding_fp,away_fielding_fp,home_fielding_tc,away_fielding_tc,home_fielding_po,away_fielding_po,home_fielding_a,away_fielding_a
777854,2025-05-19,119,109,LAD,AZ,Los Angeles Dodgers,Arizona Diamondbacks,Dodgers,D-backs,0,0,regular,regular,2025,2025,47,47,1606,1586,272,243,436,405,80,98,9,8,77,64,261,236,765,711,180,184,391,351,33,43,0.271,0.255,0.345,0.333,0.476,0.448,0.821,0.781,29,25,18,22,4.18,4.7,0,0,0,0,0,0,0,0,416.0,421.0,375,408,193,220,59,64,165,161,433,416,0.233,0.257,1.3,1.35,18,25,0.0,0.0,0,0,0,0,0,0
777853,2025-05-19,133,108,ATH,LAA,Athletics,Los Angeles Angels,Athletics,Angels,0,0,regular,regular,2025,2025,47,45,1608,1485,199,181,404,326,75,60,6,5,58,65,192,175,665,591,138,115,353,440,21,19,0.251,0.22,0.31,0.276,0.414,0.398,0.724,0.674,22,20,25,25,5.12,5.08,0,0,0,0,0,0,0,0,418.3,393.0,433,410,238,222,60,63,191,178,376,334,0.269,0.276,1.49,1.5,30,30,0.0,0.0,0,0,0,0,0,0
777855,2025-05-19,137,118,SF,KC,San Francisco Giants,Kansas City Royals,Giants,Royals,0,0,regular,regular,2025,2025,47,48,1559,1600,222,159,369,385,75,80,6,11,50,30,212,157,606,577,165,121,404,332,25,40,0.237,0.241,0.31,0.294,0.389,0.361,0.698,0.655,28,26,19,22,3.36,3.07,0,0,0,0,0,0,0,0,415.0,428.3,357,374,155,146,37,42,150,128,403,386,0.229,0.234,1.22,1.17,24,18,0.0,0.0,0,0,0,0,0,0
777852,2025-05-19,115,143,COL,PHI,Colorado Rockies,Philadelphia Phillies,Rockies,Phillies,0,0,regular,regular,2025,2025,46,46,1518,1561,152,216,330,400,69,70,13,7,41,46,151,206,548,622,134,175,453,365,21,41,0.217,0.256,0.281,0.331,0.361,0.398,0.642,0.73,8,28,38,18,5.8,3.77,0,0,0,0,0,0,0,0,397.0,412.7,473,380,256,173,56,47,162,132,299,450,0.312,0.243,1.6,1.24,38,16,0.0,0.0,0,0,0,0,0,0
777862,2025-05-19,138,116,STL,DET,St. Louis Cardinals,Detroit Tigers,Cardinals,Tigers,0,0,regular,regular,2025,2025,47,47,1607,1605,224,253,421,418,91,69,1,7,45,60,211,241,649,681,161,161,359,411,31,20,0.262,0.26,0.329,0.328,0.404,0.424,0.733,0.752,26,31,21,16,3.72,3.21,0,0,0,0,0,0,0,0,416.7,418.0,372,347,172,149,35,51,137,139,330,412,0.231,0.216,1.22,1.16,16,20,0.0,0.0,0,0,0,0,0,0
777860,2025-05-19,158,110,MIL,BAL,Milwaukee Brewers,Baltimore Orioles,Brewers,Orioles,0,0,regular,regular,2025,2025,47,45,1544,1485,198,169,352,343,59,62,4,6,37,53,179,160,530,576,157,126,386,398,59,24,0.228,0.231,0.299,0.291,0.343,0.388,0.642,0.679,22,15,25,30,4.14,5.52,0,0,0,0,0,0,0,0,410.7,391.0,371,423,189,240,52,72,174,154,370,344,0.24,0.285,1.33,1.48,29,25,0.0,0.0,0,0,0,0,0,0
777857,2025-05-19,145,136,CWS,SEA,Chicago White Sox,Seattle Mariners,White Sox,Mariners,0,0,regular,regular,2025,2025,47,45,1522,1523,157,216,330,363,61,59,1,2,37,62,152,208,504,612,146,179,397,404,37,45,0.217,0.238,0.285,0.318,0.331,0.402,0.617,0.72,14,26,33,19,4.23,3.72,0,0,0,0,0,0,0,0,402.3,411.7,391,394,189,170,50,44,177,148,336,372,0.257,0.259,1.41,1.32,34,19,0.0,0.0,0,0,0,0,0,0
777861,2025-05-19,142,114,MIN,CLE,Minnesota Twins,Cleveland Guardians,Twins,Guardians,0,0,regular,regular,2025,2025,47,46,1569,1488,194,182,380,346,78,60,6,3,45,51,185,171,605,565,132,149,385,360,26,36,0.242,0.233,0.301,0.302,0.386,0.38,0.687,0.682,26,25,21,21,3.2,4.14,0,0,0,0,0,0,0,0,410.3,404.0,351,403,146,186,43,53,116,167,421,392,0.224,0.271,1.14,1.41,26,30,0.0,0.0,0,0,0,0,0,0
777858,2025-05-19,139,117,TB,HOU,Tampa Bay Rays,Houston Astros,Rays,Astros,0,0,regular,regular,2025,2025,46,46,1541,1520,179,185,372,372,63,66,3,5,39,39,171,176,558,565,139,150,393,355,57,22,0.241,0.245,0.304,0.313,0.362,0.372,0.666,0.684,21,24,25,22,3.91,3.39,0,0,0,0,0,0,0,0,411.7,403.7,369,314,179,152,64,41,133,140,353,423,0.239,0.207,1.22,1.12,21,18,0.0,0.0,0,0,0,0,0,0
777856,2025-05-19,111,121,BOS,NYM,Boston Red Sox,New York Mets,Red Sox,Mets,0,0,regular,regular,2025,2025,48,47,1672,1558,234,212,425,385,88,83,7,11,60,52,224,203,707,646,161,172,437,359,49,34,0.254,0.247,0.32,0.322,0.423,0.415,0.743,0.737,23,29,25,18,4.16,2.86,0,0,0,0,0,0,0,0,430.7,415.0,428,356,199,132,48,31,151,168,400,420,0.256,0.228,1.34,1.26,39,24,0.0,0.0,0,0,0,0,0,0
