balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_sv,away_pitching_sv,home_pitching_cg,away_pitching_cg,home_pitching_sho,away_pitching_sho,home_pitching_qs,away_pitching_qs,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,home_fielding_fp,away_fielding_fp,home_fielding_tc,away_fielding_tc,home_fielding_po,away_fielding_po,home_fielding_a,away_fielding_a
8469,778297,2025-04-16,141,144,TOR,ATL,Toronto Blue Jays,Atlanta Braves,Blue Jays,Braves,0,0,regular,regular,2025,2025,18,17,605,563,73,60,156,127,33,22,1,1,11,21,68,57,224,214,61,61,124,159,10,11,0.258,0.226,0.326,0.301,0.37,0.38,0.696,0.681,10,5,8,12,3.49,4.52,0,0,0,0,0,0,0,0,162.33333333333334,145.33333333333334,125,138,63,73,24,24,51,58,158,143,0.0,0.0,1.08,1.35,10,5,0.98,0.989,490,461,480,456,0,0
8479,778299,2025-04-16,142,121,MIN,NYM,Minnesota Twins,New York Mets,Twins,Mets,0,0,regular,regular,2025,2025,18,17,591,557,62,69,126,120,31,35,2,4,13,15,59,65,200,208,44,60,144,128,9,10,0.213,0.215,0.268,0.292,0.338,0.373,0.606,0.665,6,11,12,6,3.81,2.34,0,0,0,0,0,0,0,0,156.0,150.0,140,121,66,39,20,8,46,57,151,156,0.0,0.0,1.19,1.19,15,8,0.97,0.983,495,460,480,452,0,0
8477,778295,2025-04-16,158,116,MIL,DET,Milwaukee Brewers,Detroit Tigers,Brewers,Tigers,0,0,regular,regular,2025,2025,18,17,604,570,87,80,141,136,23,24,3,5,18,19,78,77,224,227,59,62,154,167,21,5,0.233,0.239,0.302,0.313,0.371,0.398,0.673,0.711,9,10,9,7,4.65,3.4,0,0,0,0,0,0,0,0,158.66666666666666,148.33333333333334,138,115,82,56,26,18,73,51,152,133,0.0,0.0,1.33,1.12,11,6,0.977,0.987,486,454,475,448,0,0
8478,778290,2025-04-16,138,117,STL,HOU,St. Louis Cardinals,Houston Astros,Cardinals,Astros,0,0,regular,regular,2025,2025,18,17,649,558,94,65,183,123,38,15,1,1,19,14,90,58,280,182,65,65,150,144,13,17,0.282,0.22,0.347,0.302,0.431,0.326,0.778,0.628,8,8,10,9,4.23,3.75,0,0,0,0,0,0,0,0,166.0,153.66666666666669,138,115,78,64,13,16,63,55,142,179,0.0,0.0,1.21,1.11,6,8,0.988,0.983,498,467,492,459,0,0
8481,778288,2025-04-16,135,112,SD,CHC,San Diego Padres,Chicago Cubs,Padres,Cubs,0,0,regular,regular,2025,2025,18,20,593,707,84,122,165,182,31,38,0,5,19,26,76,119,253,308,63,89,120,162,24,29,0.278,0.257,0.348,0.34,0.427,0.436,0.775,0.776,14,12,4,8,2.59,4.12,0,0,0,0,0,0,0,0,160.0,177.0,111,172,46,81,12,23,63,70,156,154,0.0,0.0,1.09,1.37,9,8,0.981,0.985,465,539,456,531,0,0
8471,778301,2025-04-16,110,114,BAL,CLE,Baltimore Orioles,Cleveland Guardians,Orioles,Guardians,0,0,regular,regular,2025,2025,16,16,529,507,69,65,123,116,22,16,3,2,17,19,62,61,202,193,43,58,134,131,10,7,0.233,0.229,0.29,0.308,0.382,0.381,0.672,0.689,6,9,10,7,4.66,3.56,0,0,0,0,0,0,0,0,139.0,139.0,151,130,72,55,16,17,50,56,111,136,0.0,0.0,1.45,1.34,8,11,0.982,0.974,437,431,429,420,0,0
8475,778293,2025-04-16,134,120,PIT,WSH,Pittsburgh Pirates,Washington Nationals,Pirates,Nationals,0,0,regular,regular,2025,2025,18,17,590,555,60,76,115,130,20,24,4,2,10,19,59,74,173,215,66,59,167,139,23,20,0.195,0.234,0.276,0.308,0.293,0.387,0.569,0.695,6,7,12,10,4.19,5.17,0,0,0,0,0,0,0,0,163.33333333333334,148.0,144,162,76,85,11,17,62,68,148,135,0.0,0.0,1.26,1.55,17,10,0.967,0.978,520,457,503,447,0,0
8473,778304,2025-04-16,113,136,CIN,SEA,Cincinnati Reds,Seattle Mariners,Reds,Mariners,0,0,regular,regular,2025,2025,17,17,539,543,70,65,110,113,21,15,0,2,15,21,67,60,176,195,49,69,143,150,9,26,0.204,0.208,0.27,0.297,0.327,0.359,0.597,0.656,9,8,8,9,2.93,3.82,0,0,0,0,0,0,0,0,150.33333333333331,155.33333333333334,99,144,49,66,16,16,42,61,133,141,0.0,0.0,0.94,1.32,9,9,0.98,0.98,453,461,444,452,0,0
8468,778303,2025-04-16,146,109,MIA,AZ,Miami Marlins,Arizona Diamondbacks,Marlins,D-backs,0,0,regular,regular,2025,2025,16,17,545,555,69,92,138,144,29,37,2,3,11,20,65,90,204,247,56,73,149,114,13,12,0.253,0.259,0.323,0.346,0.374,0.445,0.697,0.791,8,10,8,7,4.44,4.32,0,0,0,0,0,0,0,0,146.0,150.0,135,124,72,72,17,19,70,50,115,147,0.0,0.0,1.4,1.16,11,9,0.975,0.98,441,452,430,443,0,0
8474,778296,2025-04-16,143,137,PHI,SF,Philadelphia Phillies,San Francisco Giants,Phillies,Giants,0,0,regular,regular,2025,2025,17,17,564,574,70,89,136,130,25,37,3,4,17,21,65,85,218,238,73,60,139,162,17,16,0.241,0.226,0.328,0.3,0.387,0.415,0.715,0.715,10,12,7,5,3.81,3.44,0,0,0,0,0,0,0,0,151.0,149.0,143,127,64,57,21,15,48,60,165,148,0.0,0.0,1.26,1.26,4,4,0.991,0.991,454,455,450,451,0,0
8470,778298,2025-04-16,139,111,TB,BOS,Tampa Bay Rays,Boston Red Sox,Rays,Red Sox,0,0,regular,regular,2025,2025,17,20,559,695,81,90,152,174,25,36,3,2,19,17,78,86,240,265,54,76,132,203,23,27,0.272,0.25,0.336,0.324,0.429,0.381,0.765,0.705,8,10,9,10,3.58,4.34,0,0,0,0,0,0,0,0,150.66666666666669,178.33333333333334,132,183,60,86,28,16,39,62,165,165,0.0,0.0,1.13,1.37,9,20,0.98,0.965,444,564,435,544,0,0
8472,778300,2025-04-16,147,118,NYY,KC,New York Yankees,Kansas City Royals,Yankees,Royals,0,0,regular,regular,2025,2025,17,18,567,581,103,55,146,121,28,28,3,1,32,10,99,55,276,181,65,48,160,142,14,12,0.257,0.208,0.334,0.269,0.487,0.312,0.821,0.581,10,8,7,10,4.29,3.28,0,0,0,0,0,0,0,0,149.0,159.33333333333334,107,135,71,58,20,17,76,60,174,153,0.0,0.0,1.23,1.22,8,10,0.982,0.979,440,487,432,477,0,0
