game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_sv,away_pitching_sv,home_pitching_cg,away_pitching_cg,home_pitching_sho,away_pitching_sho,home_pitching_qs,away_pitching_qs,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,home_fielding_fp,away_fielding_fp,home_fielding_tc,away_fielding_tc,home_fielding_po,away_fielding_po,home_fielding_a,away_fielding_a
776787,2025-08-11,133,139,ATH,TB,Athletics,Tampa Bay Rays,Athletics,Rays,0,0,regular,regular,2025,2025,120,119,4109,4008,532,531,1043,1003,211,177,16,13,163,131,517,501,1775,1599,377,350,1027,1011,64,149,0.254,0.25,0.317,0.31,0.432,0.399,0.749,0.709,53,57,67,62,4.91,3.91,0,0,0,0,0,0,0,0,1062.3,1052.7,1044,940,579,457,170,153,424,343,970,1004,0.254,0.235,1.38,1.22,70,54,0.0,0.0,0,0,0,0,0,0
776780,2025-08-11,137,135,SF,SD,San Francisco Giants,San Diego Padres,Giants,Padres,0,0,regular,regular,2025,2025,118,118,3907,3943,488,489,911,988,178,180,22,16,112,99,467,460,1469,1497,407,387,999,827,51,80,0.233,0.251,0.306,0.318,0.376,0.38,0.682,0.697,59,66,59,52,3.64,3.62,0,0,0,0,0,0,0,0,1045.0,1045.0,964,880,423,420,102,115,374,390,1007,1010,0.247,0.223,1.28,1.22,66,56,0.0,0.0,0,0,0,0,0,0
776779,2025-08-11,108,119,LAA,LAD,Los Angeles Angels,Los Angeles Dodgers,Angels,Dodgers,0,0,regular,regular,2025,2025,118,118,3949,4014,515,611,918,1023,161,195,13,15,169,175,498,590,1612,1773,352,435,1147,997,59,71,0.232,0.255,0.295,0.328,0.408,0.442,0.703,0.769,56,68,62,50,4.62,4.11,0,0,0,0,0,0,0,0,1046.0,1051.3,1041,969,537,480,159,142,445,406,933,1052,0.264,0.241,1.42,1.31,73,56,0.0,0.0,0,0,0,0,0,0
776782,2025-08-11,117,111,HOU,BOS,Houston Astros,Boston Red Sox,Astros,Red Sox,0,0,regular,regular,2025,2025,118,119,4005,4084,513,593,1034,1034,186,244,11,20,131,143,491,567,1635,1747,344,384,922,1065,58,98,0.258,0.253,0.317,0.317,0.408,0.428,0.725,0.745,66,65,52,54,3.69,3.73,0,0,0,0,0,0,0,0,1049.0,1066.0,897,990,430,442,136,119,353,399,1125,980,0.224,0.242,1.19,1.3,48,93,0.0,0.0,0,0,0,0,0,0
776785,2025-08-11,140,109,TEX,AZ,Texas Rangers,Arizona Diamondbacks,Rangers,D-backs,0,0,regular,regular,2025,2025,119,118,3972,3980,482,580,922,997,176,207,12,27,123,162,460,567,1491,1744,354,412,995,929,101,77,0.232,0.251,0.295,0.321,0.375,0.438,0.67,0.759,60,57,59,61,3.28,4.55,0,0,0,0,0,0,0,0,1058.3,1049.7,883,1038,386,531,112,146,356,375,972,964,0.222,0.261,1.17,1.35,38,59,0.0,0.0,0,0,0,0,0,0
776783,2025-08-11,138,115,STL,COL,St. Louis Cardinals,Colorado Rockies,Cardinals,Rockies,0,0,regular,regular,2025,2025,119,117,4001,3931,518,436,998,935,204,194,4,29,113,120,494,425,1549,1547,364,306,927,1110,66,62,0.249,0.238,0.312,0.293,0.387,0.394,0.699,0.686,60,30,59,87,4.2,6.09,0,0,0,0,0,0,0,0,1050.7,1020.3,1043,1248,490,690,116,173,311,409,859,767,0.261,0.317,1.29,1.62,54,91,0.0,0.0,0,0,0,0,0,0
776781,2025-08-11,145,116,CWS,DET,Chicago White Sox,Detroit Tigers,White Sox,Tigers,0,0,regular,regular,2025,2025,118,119,3896,4003,452,575,892,1004,183,182,9,25,116,154,435,555,1441,1698,376,361,989,1046,74,51,0.229,0.251,0.297,0.313,0.37,0.424,0.667,0.737,43,68,75,51,4.16,3.86,0,0,0,0,0,0,0,0,1030.3,1054.3,970,959,476,452,127,135,439,340,891,1014,0.249,0.24,1.37,1.23,73,57,0.0,0.0,0,0,0,0,0,0
776784,2025-08-11,118,120,KC,WSH,Kansas City Royals,Washington Nationals,Royals,Nationals,0,0,regular,regular,2025,2025,118,117,3966,3928,434,498,967,957,210,192,19,17,103,111,427,479,1524,1516,291,335,813,920,92,99,0.244,0.244,0.296,0.303,0.384,0.386,0.68,0.689,58,47,60,70,3.62,5.29,0,0,0,0,0,0,0,0,1050.0,1028.3,940,1089,422,605,119,144,355,389,934,894,0.237,0.277,1.23,1.44,49,63,0.0,0.0,0,0,0,0,0,0
776790,2025-08-11,147,142,NYY,MIN,New York Yankees,Minnesota Twins,Yankees,Twins,0,0,regular,regular,2025,2025,118,117,3995,3921,596,494,993,948,192,183,17,14,183,138,571,472,1768,1573,445,346,1025,963,84,57,0.249,0.242,0.324,0.303,0.443,0.401,0.766,0.704,62,56,56,61,4.06,4.24,0,0,0,0,0,0,0,0,1044.7,1029.0,911,1005,471,485,134,133,414,305,1047,986,0.228,0.256,1.27,1.27,65,53,0.0,0.0,0,0,0,0,0,0
776792,2025-08-11,113,143,CIN,PHI,Cincinnati Reds,Philadelphia Phillies,Reds,Phillies,0,0,regular,regular,2025,2025,119,117,3996,3975,539,551,985,1013,191,192,14,16,120,141,507,528,1564,1660,392,395,1030,946,87,98,0.246,0.255,0.314,0.322,0.391,0.418,0.705,0.74,62,68,57,49,3.88,3.7,0,0,0,0,0,0,0,0,1050.7,1042.3,932,967,453,429,131,129,379,318,983,1070,0.233,0.243,1.25,1.23,61,43,0.0,0.0,0,0,0,0,0,0
