game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_sv,away_pitching_sv,home_pitching_cg,away_pitching_cg,home_pitching_sho,away_pitching_sho,home_pitching_qs,away_pitching_qs,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,home_fielding_fp,away_fielding_fp,home_fielding_tc,away_fielding_tc,home_fielding_po,away_fielding_po,home_fielding_a,away_fielding_a
777831,2025-05-21,111,121,BOS,NYM,Boston Red Sox,New York Mets,Red Sox,Mets,0,0,regular,regular,2025,2025,50,49,1731,1618,239,213,438,397,92,85,8,11,62,52,229,204,732,660,168,178,449,373,50,36,0.253,0.245,0.319,0.32,0.423,0.408,0.742,0.728,25,29,25,20,4.01,2.86,0,0,0,0,0,0,0,0,448.7,431.0,440,369,200,137,48,33,157,175,414,432,0.254,0.228,1.33,1.26,40,25,0.0,0.0,0,0,0,0,0,0
777824,2025-05-21,119,109,LAD,AZ,Los Angeles Dodgers,Arizona Diamondbacks,Dodgers,D-backs,0,0,regular,regular,2025,2025,49,49,1673,1660,281,255,449,423,86,100,9,9,80,69,270,248,793,748,187,190,400,369,34,44,0.268,0.255,0.342,0.331,0.474,0.451,0.816,0.782,30,26,19,23,4.22,4.67,0,0,0,0,0,0,0,0,435.0,439.7,393,421,204,228,64,67,171,168,451,425,0.235,0.254,1.3,1.34,18,25,0.0,0.0,0,0,0,0,0,0
777828,2025-05-21,133,108,ATH,LAA,Athletics,Los Angeles Angels,Athletics,Angels,0,0,regular,regular,2025,2025,49,47,1677,1557,207,192,423,345,80,65,6,5,60,69,199,186,695,627,143,118,365,462,25,21,0.252,0.222,0.311,0.276,0.414,0.403,0.725,0.679,22,22,27,25,5.14,5.04,0,0,0,0,0,0,0,0,436.3,411.0,452,429,249,230,64,65,194,183,398,346,0.27,0.276,1.48,1.49,30,32,0.0,0.0,0,0,0,0,0,0
777823,2025-05-21,115,143,COL,PHI,Colorado Rockies,Philadelphia Phillies,Rockies,Phillies,0,0,regular,regular,2025,2025,48,48,1585,1646,159,232,344,434,74,76,13,8,42,50,158,222,570,676,137,179,473,377,23,41,0.217,0.264,0.279,0.336,0.36,0.411,0.639,0.747,8,30,40,18,5.88,3.76,0,0,0,0,0,0,0,0,415.0,430.7,507,394,271,180,60,48,166,135,311,470,0.32,0.239,1.62,1.23,40,18,0.0,0.0,0,0,0,0,0,0
777837,2025-05-21,141,135,TOR,SD,Toronto Blue Jays,San Diego Padres,Blue Jays,Padres,0,0,regular,regular,2025,2025,47,46,1571,1527,182,199,388,396,80,67,1,6,42,41,176,181,596,598,149,145,350,316,30,36,0.247,0.259,0.312,0.324,0.379,0.392,0.692,0.715,23,27,24,19,4.21,3.39,0,0,0,0,0,0,0,0,420.7,405.7,379,322,197,153,68,48,140,149,432,405,0.241,0.211,1.23,1.16,22,22,0.0,0.0,0,0,0,0,0,0
777835,2025-05-21,147,140,NYY,TEX,New York Yankees,Texas Rangers,Yankees,Rangers,0,0,regular,regular,2025,2025,47,49,1604,1583,271,168,420,360,88,61,6,5,81,51,260,165,763,584,195,125,418,387,34,41,0.262,0.227,0.342,0.284,0.476,0.369,0.818,0.653,28,25,19,24,3.5,3.28,0,0,0,0,0,0,0,0,416.0,428.0,315,353,162,156,40,41,173,134,442,381,0.196,0.223,1.17,1.14,23,18,0.0,0.0,0,0,0,0,0,0
777829,2025-05-21,142,114,MIN,CLE,Minnesota Twins,Cleveland Guardians,Twins,Guardians,0,0,regular,regular,2025,2025,48,47,1603,1522,200,187,392,354,81,63,7,3,45,52,191,176,622,579,138,151,393,368,27,36,0.245,0.233,0.304,0.302,0.388,0.38,0.692,0.682,27,25,21,22,3.24,4.19,0,0,0,0,0,0,0,0,419.3,412.7,359,415,151,192,44,53,118,173,429,400,0.224,0.273,1.14,1.42,26,30,0.0,0.0,0,0,0,0,0,0
777830,2025-05-21,145,136,CWS,SEA,Chicago White Sox,Seattle Mariners,White Sox,Mariners,0,0,regular,regular,2025,2025,49,47,1584,1587,159,221,342,375,64,62,1,2,37,63,154,213,519,630,149,186,413,415,39,45,0.216,0.236,0.283,0.316,0.328,0.397,0.611,0.713,15,27,34,20,4.15,3.61,0,0,0,0,0,0,0,0,420.3,428.7,403,406,194,172,51,44,184,151,347,388,0.254,0.256,1.4,1.3,36,19,0.0,0.0,0,0,0,0,0,0
777827,2025-05-21,138,116,STL,DET,St. Louis Cardinals,Detroit Tigers,Cardinals,Tigers,0,0,regular,regular,2025,2025,49,49,1679,1672,239,262,445,433,97,74,1,7,47,62,225,250,685,707,166,163,372,428,31,20,0.265,0.259,0.331,0.325,0.408,0.423,0.739,0.748,27,32,22,17,3.71,3.37,0,0,0,0,0,0,0,0,434.7,435.0,387,371,179,163,37,53,139,144,347,425,0.23,0.222,1.21,1.18,17,21,0.0,0.0,0,0,0,0,0,0
777826,2025-05-21,158,110,MIL,BAL,Milwaukee Brewers,Baltimore Orioles,Brewers,Orioles,0,0,regular,regular,2025,2025,49,47,1608,1552,208,175,370,357,64,63,5,7,40,55,188,166,564,599,169,132,399,420,63,26,0.23,0.23,0.303,0.29,0.351,0.386,0.654,0.676,24,15,25,32,4.09,5.53,0,0,0,0,0,0,0,0,428.7,407.0,385,441,195,250,54,75,180,166,392,357,0.239,0.284,1.32,1.49,30,27,0.0,0.0,0,0,0,0,0,0
