game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_sv,away_pitching_sv,home_pitching_cg,away_pitching_cg,home_pitching_sho,away_pitching_sho,home_pitching_qs,away_pitching_qs,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,home_fielding_fp,away_fielding_fp,home_fielding_tc,away_fielding_tc,home_fielding_po,away_fielding_po,home_fielding_a,away_fielding_a
776666,2025-08-20,118,140,KC,TEX,Kansas City Royals,Texas Rangers,Royals,Rangers,0,0,regular,regular,2025,2025,126,127,4214,4245,480,517,1035,986,222,190,19,12,119,134,472,495,1652,1602,322,381,869,1043,97,108,0.246,0.232,0.299,0.296,0.392,0.377,0.691,0.673,65,62,61,65,3.59,3.46,0,0,0,0,0,0,0,0,1122.0,1127.3,1008,958,447,434,127,135,380,377,987,1037,0.239,0.226,1.24,1.18,51,41,0.0,0.0,0,0,0,0,0,0
776656,2025-08-20,135,137,SD,SF,San Diego Padres,San Francisco Giants,Padres,Giants,0,0,regular,regular,2025,2025,126,126,4213,4175,523,510,1058,970,203,189,16,23,106,120,490,488,1611,1565,409,424,878,1084,85,56,0.251,0.232,0.317,0.303,0.382,0.375,0.7,0.678,70,61,56,65,3.55,3.68,0,0,0,0,0,0,0,0,1114.0,1116.0,927,1035,440,456,125,108,413,395,1086,1062,0.22,0.248,1.2,1.28,57,75,0.0,0.0,0,0,0,0,0,0
776652,2025-08-20,108,113,LAA,CIN,Los Angeles Angels,Cincinnati Reds,Angels,Reds,0,0,regular,regular,2025,2025,126,127,4217,4272,556,580,983,1060,176,202,14,17,178,127,538,547,1721,1677,389,415,1235,1096,61,87,0.233,0.248,0.298,0.315,0.408,0.393,0.706,0.707,60,67,66,60,4.7,3.8,0,0,0,0,0,0,0,0,1118.0,1125.7,1121,995,584,475,174,140,484,396,998,1056,0.266,0.233,1.44,1.24,74,68,0.0,0.0,0,0,0,0,0,0
776660,2025-08-20,115,119,COL,LAD,Colorado Rockies,Los Angeles Dodgers,Rockies,Dodgers,0,0,regular,regular,2025,2025,126,126,4228,4275,477,654,1009,1089,204,201,32,16,131,187,465,630,1670,1883,321,469,1173,1068,66,76,0.239,0.255,0.292,0.328,0.395,0.44,0.687,0.769,36,72,90,54,6.0,4.12,0,0,0,0,0,0,0,0,1100.3,1120.7,1335,1028,734,513,182,151,436,432,833,1117,0.316,0.24,1.61,1.3,96,56,0.0,0.0,0,0,0,0,0,0
776665,2025-08-20,142,133,MIN,ATH,Minnesota Twins,Athletics,Twins,Athletics,0,0,regular,regular,2025,2025,125,127,4178,4342,520,572,992,1105,193,226,16,16,146,175,496,555,1655,1888,370,401,1038,1082,61,65,0.237,0.254,0.299,0.318,0.396,0.435,0.696,0.752,58,57,67,70,4.26,4.87,0,0,0,0,0,0,0,0,1101.0,1126.3,1073,1104,521,609,144,180,339,448,1054,1045,0.257,0.254,1.28,1.38,57,74,0.0,0.0,0,0,0,0,0,0
776664,2025-08-20,139,147,TB,NYY,Tampa Bay Rays,New York Yankees,Rays,Yankees,0,0,regular,regular,2025,2025,126,125,4252,4243,559,649,1063,1066,187,204,13,18,137,204,528,624,1687,1918,365,486,1074,1091,160,97,0.25,0.251,0.309,0.328,0.397,0.452,0.706,0.78,61,68,65,57,3.99,4.01,0,0,0,0,0,0,0,0,1113.7,1107.7,1001,956,494,494,168,140,359,432,1074,1110,0.235,0.225,1.22,1.25,58,70,0.0,0.0,0,0,0,0,0,0
776663,2025-08-20,112,158,CHC,MIL,Chicago Cubs,Milwaukee Brewers,Cubs,Brewers,0,0,regular,regular,2025,2025,126,126,4302,4281,624,650,1076,1106,208,199,23,14,172,135,608,603,1846,1738,421,436,976,993,132,136,0.25,0.258,0.317,0.327,0.429,0.406,0.746,0.733,72,79,54,47,3.81,3.58,0,0,0,0,0,0,0,0,1118.7,1122.7,1022,963,474,446,154,136,327,415,959,1095,0.238,0.225,1.21,1.23,52,58,0.0,0.0,0,0,0,0,0,0
776659,2025-08-20,120,121,WSH,NYM,Washington Nationals,New York Mets,Nationals,Mets,0,0,regular,regular,2025,2025,125,125,4197,4175,532,562,1023,1019,207,202,20,16,118,164,512,547,1624,1745,358,431,980,1007,106,100,0.244,0.244,0.303,0.315,0.387,0.418,0.69,0.733,50,67,75,58,5.35,3.76,0,0,0,0,0,0,0,0,1098.3,1109.0,1165,1009,653,463,157,115,423,447,948,1069,0.278,0.242,1.45,1.31,67,59,0.0,0.0,0,0,0,0,0,0
776670,2025-08-20,146,138,MIA,STL,Miami Marlins,St. Louis Cardinals,Marlins,Cardinals,0,0,regular,regular,2025,2025,126,127,4300,4275,543,556,1077,1069,211,214,23,5,123,120,520,529,1703,1653,378,387,988,991,100,76,0.25,0.25,0.311,0.312,0.396,0.387,0.707,0.699,59,63,67,64,4.55,4.22,0,0,0,0,0,0,0,0,1115.3,1122.7,1065,1107,564,527,137,124,388,339,994,928,0.248,0.259,1.3,1.29,63,61,0.0,0.0,0,0,0,0,0,0
776658,2025-08-20,109,114,AZ,CLE,Arizona Diamondbacks,Cleveland Guardians,D-backs,Guardians,0,0,regular,regular,2025,2025,127,125,4297,4106,625,496,1077,932,220,185,31,13,177,132,610,477,1890,1539,437,395,1005,1017,92,101,0.251,0.227,0.32,0.295,0.44,0.375,0.76,0.67,61,64,66,61,4.57,3.88,0,0,0,0,0,0,0,0,1128.0,1112.7,1111,1015,573,480,157,133,398,444,1017,1050,0.259,0.247,1.34,1.31,63,84,0.0,0.0,0,0,0,0,0,0
776669,2025-08-20,144,145,ATL,CWS,Atlanta Braves,Chicago White Sox,Braves,White Sox,0,0,regular,regular,2025,2025,126,126,4293,4172,556,490,1053,965,190,193,14,9,143,125,537,473,1700,1551,457,402,1091,1053,64,74,0.245,0.231,0.318,0.299,0.396,0.372,0.714,0.671,57,45,69,81,4.33,4.21,0,0,0,0,0,0,0,0,1115.7,1098.3,1028,1045,537,514,147,140,422,464,1101,959,0.239,0.25,1.3,1.37,44,79,0.0,0.0,0,0,0,0,0,0
776673,2025-08-20,116,117,DET,HOU,Detroit Tigers,Houston Astros,Tigers,Astros,0,0,regular,regular,2025,2025,128,126,4306,4264,615,530,1074,1081,197,191,28,11,163,136,593,507,1816,1702,400,366,1129,1000,56,62,0.249,0.254,0.313,0.313,0.422,0.399,0.735,0.712,75,69,53,57,3.77,3.86,0,0,0,0,0,0,0,0,1136.3,1123.7,1013,980,476,482,141,151,370,387,1099,1189,0.235,0.23,1.22,1.22,60,51,0.0,0.0,0,0,0,0,0,0
776662,2025-08-20,143,136,PHI,SEA,Philadelphia Phillies,Seattle Mariners,Phillies,Mariners,0,0,regular,regular,2025,2025,126,127,4284,4329,593,580,1095,1053,207,176,16,7,154,178,568,556,1796,1777,412,429,1012,1138,103,130,0.256,0.243,0.321,0.311,0.419,0.41,0.74,0.722,73,68,53,59,3.78,3.94,0,0,0,0,0,0,0,0,1119.3,1147.3,1042,1054,470,502,136,153,339,380,1149,1081,0.243,0.243,1.23,1.25,45,51,0.0,0.0,0,0,0,0,0,0
