game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_sv,away_pitching_sv,home_pitching_cg,away_pitching_cg,home_pitching_sho,away_pitching_sho,home_pitching_qs,away_pitching_qs,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,home_fielding_fp,away_fielding_fp,home_fielding_tc,away_fielding_tc,home_fielding_po,away_fielding_po,home_fielding_a,away_fielding_a
776944,2025-07-29,133,136,ATH,SEA,Athletics,Seattle Mariners,Athletics,Mariners,0,0,regular,regular,2025,2025,109,107,3726,3666,471,487,931,902,183,147,15,5,145,149,456,469,1579,1506,340,360,939,948,59,103,0.25,0.246,0.313,0.313,0.424,0.411,0.736,0.724,46,57,63,50,5.07,3.85,0,0,0,0,0,0,0,0,965.0,970.7,978,888,544,415,158,118,385,332,873,902,0.262,0.242,1.41,1.26,67,44,0.0,0.0,0,0,0,0,0,0
776947,2025-07-29,135,121,SD,NYM,San Diego Padres,New York Mets,Padres,Mets,0,0,regular,regular,2025,2025,107,107,3573,3564,433,472,893,865,166,172,12,16,90,135,405,459,1353,1474,336,372,754,857,72,87,0.25,0.243,0.314,0.314,0.379,0.414,0.693,0.728,58,62,49,45,3.6,3.54,0,0,0,0,0,0,0,0,944.0,950.0,805,854,378,374,106,93,354,386,903,915,0.225,0.24,1.23,1.31,52,49,0.0,0.0,0,0,0,0,0,0
776950,2025-07-29,117,120,HOU,WSH,Houston Astros,Washington Nationals,Astros,Nationals,0,0,regular,regular,2025,2025,107,106,3610,3559,457,458,923,869,163,173,10,16,116,103,435,439,1454,1383,311,307,844,824,55,92,0.256,0.244,0.315,0.304,0.403,0.389,0.717,0.693,60,44,47,62,3.71,5.07,0,0,0,0,0,0,0,0,953.0,932.3,815,949,393,525,125,122,318,352,1034,801,0.226,0.267,1.19,1.4,46,52,0.0,0.0,0,0,0,0,0,0
776946,2025-07-29,138,146,STL,MIA,St. Louis Cardinals,Miami Marlins,Cardinals,Marlins,0,0,regular,regular,2025,2025,108,105,3645,3582,483,446,915,903,195,178,4,17,105,97,461,428,1433,1406,337,314,821,829,59,80,0.251,0.252,0.314,0.312,0.393,0.393,0.708,0.705,55,50,53,55,4.19,4.44,0,0,0,0,0,0,0,0,954.7,934.3,943,895,444,461,102,111,287,328,788,824,0.259,0.25,1.29,1.31,45,55,0.0,0.0,0,0,0,0,0,0
776956,2025-07-29,158,112,MIL,CHC,Milwaukee Brewers,Chicago Cubs,Brewers,Cubs,0,0,regular,regular,2025,2025,106,106,3560,3654,505,557,893,931,158,179,10,20,101,155,471,542,1374,1615,357,364,842,826,120,121,0.251,0.255,0.319,0.322,0.386,0.442,0.705,0.764,63,62,43,44,3.57,3.94,0,0,0,0,0,0,0,0,942.3,943.7,813,883,374,413,112,138,351,279,923,786,0.228,0.242,1.24,1.23,53,44,0.0,0.0,0,0,0,0,0,0
776952,2025-07-29,145,143,CWS,PHI,Chicago White Sox,Philadelphia Phillies,White Sox,Phillies,0,0,regular,regular,2025,2025,107,106,3513,3608,404,495,798,918,171,169,9,14,94,123,388,472,1269,1484,344,366,906,849,66,91,0.227,0.254,0.296,0.323,0.361,0.411,0.657,0.734,39,60,68,46,4.08,3.76,0,0,0,0,0,0,0,0,932.7,944.3,889,879,423,394,112,113,395,307,790,986,0.253,0.244,1.38,1.26,66,39,0.0,0.0,0,0,0,0,0,0
776955,2025-07-29,118,144,KC,ATL,Kansas City Royals,Atlanta Braves,Royals,Braves,0,0,regular,regular,2025,2025,107,105,3586,3559,383,437,875,860,188,156,18,12,91,115,377,424,1372,1385,257,378,733,911,77,49,0.244,0.242,0.295,0.314,0.383,0.389,0.677,0.704,52,45,55,60,3.55,4.17,0,0,0,0,0,0,0,0,951.3,928.7,844,835,375,430,110,123,326,352,863,952,0.235,0.235,1.23,1.28,47,36,0.0,0.0,0,0,0,0,0,0
776943,2025-07-29,137,134,SF,PIT,San Francisco Giants,Pittsburgh Pirates,Giants,Pirates,0,0,regular,regular,2025,2025,107,107,3530,3537,441,364,824,814,165,148,19,16,100,71,421,352,1327,1207,373,331,907,926,47,85,0.233,0.23,0.307,0.296,0.376,0.341,0.683,0.637,54,45,53,62,3.66,3.73,0,0,0,0,0,0,0,0,945.7,945.7,865,827,385,392,93,98,342,308,907,816,0.245,0.234,1.28,1.2,61,46,0.0,0.0,0,0,0,0,0,0
776963,2025-07-29,113,119,CIN,LAD,Cincinnati Reds,Los Angeles Dodgers,Reds,Dodgers,0,0,regular,regular,2025,2025,107,107,3581,3647,487,561,882,928,168,174,13,15,109,161,456,541,1403,1615,359,390,917,898,80,63,0.246,0.254,0.315,0.326,0.392,0.443,0.707,0.769,56,62,51,45,3.86,4.26,0,0,0,0,0,0,0,0,944.7,954.3,831,882,405,452,120,129,336,376,880,940,0.232,0.242,1.24,1.32,54,51,0.0,0.0,0,0,0,0,0,0
776954,2025-07-29,142,111,MIN,BOS,Minnesota Twins,Boston Red Sox,Twins,Red Sox,0,0,regular,regular,2025,2025,106,108,3537,3708,445,524,855,933,168,217,12,19,122,131,426,503,1413,1581,316,347,870,978,55,92,0.242,0.252,0.304,0.316,0.399,0.426,0.703,0.742,51,57,55,51,4.19,3.79,0,0,0,0,0,0,0,0,929.7,967.0,897,900,433,407,115,109,276,358,902,902,0.254,0.243,1.26,1.3,50,82,0.0,0.0,0,0,0,0,0,0
778372,2025-07-29,110,141,BAL,TOR,Baltimore Orioles,Toronto Blue Jays,Orioles,Blue Jays,0,0,regular,regular,2025,2025,106,107,3549,3638,455,505,860,959,173,192,11,7,130,114,429,481,1445,1507,292,359,908,713,75,53,0.242,0.264,0.3,0.33,0.407,0.414,0.707,0.744,48,63,58,44,4.89,4.16,0,0,0,0,0,0,0,0,931.3,949.7,960,854,506,439,149,144,351,328,870,959,0.27,0.235,1.41,1.24,56,55,0.0,0.0,0,0,0,0,0,0
776962,2025-07-29,110,141,BAL,TOR,Baltimore Orioles,Toronto Blue Jays,Orioles,Blue Jays,0,0,regular,regular,2025,2025,107,108,3588,3674,471,509,879,970,178,193,11,7,134,116,445,485,1481,1525,295,362,917,716,75,53,0.245,0.264,0.302,0.33,0.413,0.415,0.715,0.745,49,63,58,45,4.88,4.28,0,0,0,0,0,0,0,0,940.3,957.7,971,873,510,455,151,148,354,331,873,968,0.271,0.238,1.41,1.26,57,55,0.0,0.0,0,0,0,0,0,0
776945,2025-07-29,108,140,LAA,TEX,Los Angeles Angels,Texas Rangers,Angels,Rangers,0,0,regular,regular,2025,2025,107,107,3596,3555,464,441,841,820,148,156,11,11,154,113,449,422,1473,1337,316,323,1037,889,50,99,0.234,0.231,0.296,0.295,0.41,0.376,0.705,0.671,52,56,55,51,4.6,3.18,0,0,0,0,0,0,0,0,949.0,951.3,942,798,485,336,142,97,412,306,836,872,0.262,0.224,1.43,1.16,67,33,0.0,0.0,0,0,0,0,0,0
776951,2025-07-29,114,115,CLE,COL,Cleveland Guardians,Colorado Rockies,Guardians,Rockies,0,0,regular,regular,2025,2025,106,106,3465,3546,409,384,782,828,157,168,10,28,111,105,394,373,1292,1367,344,276,872,1023,82,55,0.226,0.234,0.296,0.289,0.373,0.386,0.668,0.674,52,28,54,78,3.95,5.61,0,0,0,0,0,0,0,0,941.7,926.0,862,1094,413,577,116,145,381,368,882,697,0.249,0.309,1.32,1.58,69,84,0.0,0.0,0,0,0,0,0,0
776953,2025-07-29,116,109,DET,AZ,Detroit Tigers,Arizona Diamondbacks,Tigers,D-backs,0,0,regular,regular,2025,2025,108,107,3627,3618,513,524,897,903,165,188,20,25,133,148,493,512,1501,1585,341,372,955,845,45,71,0.247,0.25,0.312,0.32,0.414,0.438,0.726,0.758,62,51,46,56,3.8,4.52,0,0,0,0,0,0,0,0,957.3,951.7,877,919,404,478,115,134,311,340,923,891,0.242,0.254,1.24,1.32,53,54,0.0,0.0,0,0,0,0,0,0
776949,2025-07-29,147,139,NYY,TB,New York Yankees,Tampa Bay Rays,Yankees,Rays,0,0,regular,regular,2025,2025,106,107,3603,3603,545,492,911,920,180,161,15,9,168,116,523,462,1625,1447,400,328,928,890,67,139,0.253,0.255,0.328,0.317,0.451,0.402,0.779,0.719,57,54,49,53,4.0,3.86,0,0,0,0,0,0,0,0,936.7,949.7,808,847,416,407,119,137,363,302,934,888,0.224,0.235,1.25,1.21,55,48,0.0,0.0,0,0,0,0,0,0
