game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_sv,away_pitching_sv,home_pitching_cg,away_pitching_cg,home_pitching_sho,away_pitching_sho,home_pitching_qs,away_pitching_qs,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,home_fielding_fp,away_fielding_fp,home_fielding_tc,away_fielding_tc,home_fielding_po,away_fielding_po,home_fielding_a,away_fielding_a
777893,2025-05-17,111,144,BOS,ATL,Boston Red Sox,Atlanta Braves,Red Sox,Braves,0,0,regular,regular,2025,2025,46,45,1604,1520,223,179,407,365,82,63,7,6,57,46,213,171,674,578,156,149,426,382,47,29,0.254,0.24,0.32,0.308,0.42,0.38,0.74,0.688,22,23,24,22,3.99,3.66,0,0,0,0,0,0,0,0,412.7,398.7,399,341,183,162,44,51,139,149,385,389,0.249,0.224,1.3,1.23,39,19,0.0,0.0,0,0,0,0,0,0
777884,2025-05-17,119,108,LAD,LAA,Los Angeles Dodgers,Los Angeles Angels,Dodgers,Angels,0,0,regular,regular,2025,2025,45,43,1533,1412,259,164,416,305,79,55,9,5,74,59,250,159,735,547,171,104,373,426,32,19,0.271,0.216,0.344,0.27,0.479,0.387,0.824,0.657,29,18,16,25,3.98,5.02,0,0,0,0,0,0,0,0,398.0,375.0,354,390,176,209,53,60,154,169,419,316,0.231,0.276,1.28,1.49,17,28,0.0,0.0,0,0,0,0,0,0
777879,2025-05-17,137,133,SF,ATH,San Francisco Giants,Athletics,Giants,Athletics,0,0,regular,regular,2025,2025,45,45,1500,1542,218,197,359,395,74,71,5,6,49,58,208,190,590,652,158,130,389,340,25,19,0.239,0.256,0.312,0.314,0.393,0.423,0.705,0.737,26,22,19,23,3.48,5.28,0,0,0,0,0,0,0,0,396.0,400.7,348,423,153,235,37,59,142,184,390,361,0.232,0.274,1.24,1.51,24,30,0.0,0.0,0,0,0,0,0,0
777875,2025-05-17,135,136,SD,SEA,San Diego Padres,Seattle Mariners,Padres,Mariners,0,0,regular,regular,2025,2025,43,43,1429,1455,197,206,376,349,65,56,6,2,39,59,179,198,570,586,141,171,295,381,34,45,0.263,0.24,0.329,0.32,0.399,0.403,0.728,0.723,27,24,16,19,3.34,3.84,0,0,0,0,0,0,0,0,379.7,393.7,305,379,141,168,43,42,139,145,375,359,0.213,0.26,1.17,1.33,21,18,0.0,0.0,0,0,0,0,0,0
777887,2025-05-17,109,115,AZ,COL,Arizona Diamondbacks,Colorado Rockies,D-backs,Rockies,0,0,regular,regular,2025,2025,45,44,1516,1445,230,138,386,308,93,64,7,11,61,36,225,137,676,502,176,125,337,432,40,20,0.255,0.213,0.332,0.276,0.446,0.347,0.778,0.623,24,7,21,37,4.6,5.8,0,0,0,0,0,0,0,0,403.0,380.0,386,454,206,245,59,53,152,154,395,285,0.255,0.314,1.33,1.6,25,36,0.0,0.0,0,0,0,0,0,0
777883,2025-05-17,158,142,MIL,MIN,Milwaukee Brewers,Minnesota Twins,Brewers,Twins,0,0,regular,regular,2025,2025,45,45,1487,1492,193,185,344,356,59,73,4,5,37,42,174,176,522,565,150,129,369,366,58,25,0.231,0.239,0.302,0.299,0.351,0.379,0.653,0.678,21,25,24,20,4.13,3.23,0,0,0,0,0,0,0,0,392.7,393.3,347,343,180,141,49,43,171,109,351,404,0.233,0.23,1.32,1.15,28,26,0.0,0.0,0,0,0,0,0,0
777885,2025-05-17,118,138,KC,STL,Kansas City Royals,St. Louis Cardinals,Royals,Cardinals,0,0,regular,regular,2025,2025,46,45,1538,1541,157,222,372,407,77,90,10,1,30,43,155,209,559,628,117,160,322,348,39,31,0.242,0.264,0.295,0.333,0.363,0.408,0.659,0.741,25,25,21,20,3.16,3.83,0,0,0,0,0,0,0,0,410.3,399.7,360,359,144,170,40,35,127,133,375,320,0.234,0.233,1.19,1.23,17,16,0.0,0.0,0,0,0,0,0,0
777881,2025-05-17,112,145,CHC,CWS,Chicago Cubs,Chicago White Sox,Cubs,White Sox,0,0,regular,regular,2025,2025,45,45,1562,1458,257,152,395,316,79,59,11,1,64,34,252,147,688,479,170,143,361,379,51,35,0.253,0.217,0.326,0.287,0.44,0.329,0.767,0.615,26,14,19,31,4.0,4.15,0,0,0,0,0,0,0,0,403.0,386.3,384,372,179,178,54,49,140,165,359,323,0.246,0.255,1.3,1.39,24,32,0.0,0.0,0,0,0,0,0,0
777892,2025-05-17,113,114,CIN,CLE,Cincinnati Reds,Cleveland Guardians,Reds,Guardians,0,0,regular,regular,2025,2025,46,44,1547,1421,213,180,373,329,76,57,3,3,49,50,205,169,602,542,166,145,410,346,50,35,0.241,0.232,0.315,0.303,0.389,0.381,0.704,0.684,22,25,24,19,3.7,4.15,0,0,0,0,0,0,0,0,409.0,388.0,337,385,168,179,54,49,141,164,385,368,0.218,0.271,1.17,1.41,23,29,0.0,0.0,0,0,0,0,0,0
777894,2025-05-17,143,134,PHI,PIT,Philadelphia Phillies,Pittsburgh Pirates,Phillies,Pirates,0,0,regular,regular,2025,2025,44,45,1500,1491,210,139,387,327,66,49,7,7,45,32,200,136,602,486,170,161,349,389,40,49,0.258,0.219,0.334,0.295,0.401,0.326,0.735,0.621,26,15,18,30,3.9,4.11,0,0,0,0,0,0,0,0,394.7,401.0,370,363,171,183,46,38,129,149,425,328,0.247,0.243,1.26,1.28,16,28,0.0,0.0,0,0,0,0,0,0
