balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_sv,away_pitching_sv,home_pitching_cg,away_pitching_cg,home_pitching_sho,away_pitching_sho,home_pitching_qs,away_pitching_qs,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,home_fielding_fp,away_fielding_fp,home_fielding_tc,away_fielding_tc,home_fielding_po,away_fielding_po,home_fielding_a,away_fielding_a
8648,778291,2025-04-17,146,109,MIA,AZ,Miami Marlins,Arizona Diamondbacks,Marlins,D-backs,0,0,regular,regular,2025,2025,17,18,578,590,71,98,145,153,30,38,2,3,12,24,67,96,215,269,59,77,159,123,13,12,0.251,0.259,0.32,0.345,0.372,0.456,0.692,0.801,8,11,9,7,4.53,4.19,0,0,0,0,0,0,0,0,155.0,159.0,144,131,78,74,21,20,74,53,124,157,0.0,0.0,1.41,1.16,11,9,0.976,0.981,468,479,457,470,0,0
8655,778280,2025-04-17,134,120,PIT,WSH,Pittsburgh Pirates,Washington Nationals,Pirates,Nationals,0,0,regular,regular,2025,2025,19,18,622,581,66,77,123,133,21,24,4,2,12,19,65,75,188,218,68,61,173,142,23,20,0.198,0.229,0.277,0.302,0.302,0.375,0.579,0.677,7,7,12,11,4.02,5.25,0,0,0,0,0,0,0,0,172.33333333333334,156.0,147,170,77,91,11,19,64,70,151,141,0.0,0.0,1.22,1.54,17,10,0.969,0.979,544,484,527,474,0,0
8652,778285,2025-04-17,113,136,CIN,SEA,Cincinnati Reds,Seattle Mariners,Reds,Mariners,0,0,regular,regular,2025,2025,18,18,572,580,73,70,120,123,23,18,0,2,15,23,70,65,188,214,51,73,155,158,10,28,0.21,0.212,0.274,0.3,0.329,0.369,0.603,0.669,9,9,9,9,2.99,3.78,0,0,0,0,0,0,0,0,159.33333333333331,164.33333333333334,109,154,53,69,18,16,46,63,141,153,0.0,0.0,0.97,1.32,10,9,0.979,0.982,481,488,471,479,0,0
8657,778283,2025-04-17,145,133,CWS,ATH,Chicago White Sox,Athletics,White Sox,Athletics,0,0,regular,regular,2025,2025,17,18,539,611,54,80,108,151,19,27,1,2,12,23,52,76,165,251,55,58,144,121,12,5,0.2,0.247,0.274,0.312,0.306,0.411,0.58,0.723,4,8,13,10,4.03,4.58,0,0,0,0,0,0,0,0,147.33333333333331,161.0,126,166,66,82,17,22,66,76,129,160,0.0,0.0,1.3,1.5,10,13,0.978,0.974,458,499,448,486,0,0
8653,778279,2025-04-17,143,137,PHI,SF,Philadelphia Phillies,San Francisco Giants,Phillies,Giants,0,0,regular,regular,2025,2025,18,18,599,612,74,100,143,143,26,41,3,4,18,21,69,95,229,255,79,69,152,172,17,16,0.239,0.234,0.327,0.311,0.382,0.417,0.709,0.728,10,13,8,5,4.16,3.47,0,0,0,0,0,0,0,0,160.0,158.0,156,134,74,61,21,16,57,66,175,161,0.0,0.0,1.33,1.27,5,5,0.99,0.99,482,483,477,478,0,0
8649,778292,2025-04-17,110,114,BAL,CLE,Baltimore Orioles,Cleveland Guardians,Orioles,Guardians,0,0,regular,regular,2025,2025,17,17,558,541,78,66,130,124,23,17,3,2,20,20,71,62,219,205,48,60,139,138,10,7,0.233,0.229,0.294,0.306,0.392,0.379,0.686,0.685,7,9,10,8,4.44,3.92,0,0,0,0,0,0,0,0,148.0,147.0,159,137,73,64,17,20,52,61,118,141,0.0,0.0,1.43,1.35,8,11,0.983,0.976,461,458,453,447,0,0
8650,778286,2025-04-17,116,118,DET,KC,Detroit Tigers,Kansas City Royals,Tigers,Royals,0,0,regular,regular,2025,2025,18,19,602,611,81,58,143,126,24,28,5,2,20,10,78,58,237,188,66,51,176,148,5,12,0.238,0.206,0.313,0.267,0.394,0.308,0.707,0.575,10,8,8,11,3.51,3.33,0,0,0,0,0,0,0,0,156.33333333333334,167.33333333333334,123,143,61,62,21,18,53,64,144,162,0.0,0.0,1.13,1.24,7,10,0.985,0.981,482,514,475,504,0,0
8651,778282,2025-04-17,139,147,TB,NYY,Tampa Bay Rays,New York Yankees,Rays,Yankees,0,0,regular,regular,2025,2025,18,18,589,598,81,107,157,154,25,31,3,3,19,33,78,103,245,290,56,69,145,169,23,14,0.267,0.258,0.33,0.334,0.416,0.485,0.746,0.819,8,11,10,7,3.44,4.22,0,0,0,0,0,0,0,0,159.66666666666669,158.0,137,112,61,74,29,20,42,79,172,180,0.0,0.0,1.12,1.21,9,8,0.981,0.983,471,464,462,456,0,0
8654,778278,2025-04-17,121,138,NYM,STL,New York Mets,St. Louis Cardinals,Mets,Cardinals,0,0,regular,regular,2025,2025,18,19,594,681,72,98,130,191,38,39,4,1,15,20,68,94,221,292,63,69,139,152,11,16,0.219,0.28,0.294,0.347,0.372,0.429,0.666,0.776,11,9,7,10,2.38,4.06,0,0,0,0,0,0,0,0,159.0,175.0,130,142,42,79,8,13,61,64,168,150,0.0,0.0,1.2,1.18,8,6,0.984,0.989,490,522,482,516,0,0
8656,778281,2025-04-17,140,108,TEX,LAA,Texas Rangers,Los Angeles Angels,Rangers,Angels,0,0,regular,regular,2025,2025,18,17,568,576,58,76,124,135,24,20,2,2,18,30,56,76,206,249,39,45,135,154,19,9,0.218,0.234,0.269,0.29,0.363,0.432,0.632,0.722,11,9,7,8,3.46,4.71,0,0,0,0,0,0,0,0,156.0,149.0,130,139,60,78,14,24,45,69,149,126,0.0,0.0,1.12,1.4,8,11,0.983,0.977,472,473,464,462,0,0
