game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_sv,away_pitching_sv,home_pitching_cg,away_pitching_cg,home_pitching_sho,away_pitching_sho,home_pitching_qs,away_pitching_qs,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,home_fielding_fp,away_fielding_fp,home_fielding_tc,away_fielding_tc,home_fielding_po,away_fielding_po,home_fielding_a,away_fielding_a
776729,2025-08-15,137,139,SF,TB,San Francisco Giants,Tampa Bay Rays,Giants,Rays,0,0,regular,regular,2025,2025,121,122,4006,4116,491,546,931,1034,179,185,23,13,113,136,470,515,1495,1653,410,357,1027,1040,52,155,0.232,0.251,0.304,0.311,0.373,0.402,0.677,0.713,59,59,62,63,3.71,3.9,0,0,0,0,0,0,0,0,1072.0,1078.7,999,958,442,467,106,156,386,348,1020,1029,0.249,0.233,1.29,1.21,68,56,0.0,0.0,0,0,0,0,0,0
776727,2025-08-15,119,135,LAD,SD,Los Angeles Dodgers,San Diego Padres,Dodgers,Padres,0,0,regular,regular,2025,2025,121,121,4117,4053,626,509,1048,1023,195,190,16,16,180,103,605,477,1815,1554,450,399,1027,840,72,81,0.255,0.252,0.328,0.319,0.441,0.383,0.769,0.703,68,69,53,52,4.17,3.55,0,0,0,0,0,0,0,0,1076.3,1072.0,994,900,499,423,146,116,422,393,1079,1038,0.241,0.222,1.32,1.21,56,56,0.0,0.0,0,0,0,0,0,0
776734,2025-08-15,133,108,ATH,LAA,Athletics,Los Angeles Angels,Athletics,Angels,0,0,regular,regular,2025,2025,123,121,4201,4045,544,535,1061,943,216,168,16,13,166,173,527,518,1807,1656,382,368,1052,1174,65,59,0.253,0.233,0.315,0.297,0.43,0.409,0.745,0.706,54,59,69,62,4.9,4.63,0,0,0,0,0,0,0,0,1089.3,1074.0,1075,1066,593,552,175,164,431,460,999,963,0.256,0.264,1.38,1.42,72,73,0.0,0.0,0,0,0,0,0,0
776730,2025-08-15,115,109,COL,AZ,Colorado Rockies,Arizona Diamondbacks,Rockies,D-backs,0,0,regular,regular,2025,2025,121,122,4065,4125,449,603,966,1034,195,215,29,27,125,173,438,590,1594,1822,310,423,1139,962,65,82,0.238,0.251,0.292,0.32,0.392,0.442,0.684,0.762,32,60,89,62,6.02,4.52,0,0,0,0,0,0,0,0,1055.3,1086.0,1281,1069,706,545,177,151,421,385,790,988,0.315,0.259,1.61,1.34,93,62,0.0,0.0,0,0,0,0,0,0
776731,2025-08-15,138,147,STL,NYY,St. Louis Cardinals,New York Yankees,Cardinals,Yankees,0,0,regular,regular,2025,2025,122,121,4099,4094,526,612,1022,1019,208,196,4,18,115,191,502,587,1583,1824,371,460,945,1051,71,88,0.249,0.249,0.312,0.325,0.386,0.446,0.698,0.77,61,64,61,57,4.18,4.01,0,0,0,0,0,0,0,0,1077.7,1071.7,1065,923,501,478,119,136,314,420,880,1076,0.26,0.225,1.28,1.25,56,66,0.0,0.0,0,0,0,0,0,0
776728,2025-08-15,118,145,KC,CWS,Kansas City Royals,Chicago White Sox,Royals,White Sox,0,0,regular,regular,2025,2025,121,121,4061,3991,456,462,995,911,214,184,19,9,108,118,449,445,1571,1467,309,385,831,1015,95,74,0.245,0.228,0.298,0.296,0.387,0.368,0.685,0.664,60,44,61,77,3.66,4.12,0,0,0,0,0,0,0,0,1077.0,1057.3,969,991,438,484,123,130,367,448,953,924,0.239,0.248,1.24,1.36,50,75,0.0,0.0,0,0,0,0,0,0
776732,2025-08-15,142,116,MIN,DET,Minnesota Twins,Detroit Tigers,Twins,Tigers,0,0,regular,regular,2025,2025,121,123,4052,4139,504,588,967,1031,189,189,14,25,141,158,482,568,1607,1744,354,372,1000,1085,60,51,0.239,0.249,0.3,0.311,0.397,0.421,0.696,0.732,57,71,64,52,4.26,3.83,0,0,0,0,0,0,0,0,1065.0,1091.3,1037,985,504,464,142,138,322,351,1018,1048,0.256,0.238,1.28,1.22,55,58,0.0,0.0,0,0,0,0,0,0
776738,2025-08-15,114,144,CLE,ATL,Cleveland Guardians,Atlanta Braves,Guardians,Braves,0,0,regular,regular,2025,2025,120,121,3942,4108,483,519,901,993,181,179,12,14,128,136,464,502,1490,1608,379,438,981,1052,95,60,0.229,0.242,0.296,0.315,0.378,0.391,0.674,0.706,63,53,57,68,3.87,4.29,0,0,0,0,0,0,0,0,1068.7,1070.7,968,980,460,510,130,141,428,404,1009,1060,0.246,0.239,1.31,1.29,80,41,0.0,0.0,0,0,0,0,0,0
776741,2025-08-15,111,146,BOS,MIA,Boston Red Sox,Miami Marlins,Red Sox,Marlins,0,0,regular,regular,2025,2025,122,121,4192,4131,614,525,1065,1041,250,202,20,21,149,117,588,503,1802,1636,397,372,1087,952,103,99,0.254,0.252,0.319,0.314,0.43,0.396,0.748,0.71,66,58,56,63,3.75,4.55,0,0,0,0,0,0,0,0,1091.0,1072.3,1013,1024,454,542,123,134,407,373,1000,955,0.242,0.248,1.3,1.3,96,60,0.0,0.0,0,0,0,0,0,0
776736,2025-08-15,121,136,NYM,SEA,New York Mets,Seattle Mariners,Mets,Mariners,0,0,regular,regular,2025,2025,121,122,4031,4150,535,554,972,1007,190,157,16,7,155,172,520,531,1659,1694,419,413,970,1080,95,128,0.241,0.243,0.313,0.311,0.412,0.408,0.724,0.719,64,67,57,55,3.75,3.78,0,0,0,0,0,0,0,0,1073.0,1106.3,974,989,447,465,111,141,435,368,1030,1040,0.242,0.238,1.31,1.23,58,50,0.0,0.0,0,0,0,0,0,0
776735,2025-08-15,141,140,TOR,TEX,Toronto Blue Jays,Texas Rangers,Blue Jays,Rangers,0,0,regular,regular,2025,2025,122,122,4166,4077,591,495,1116,944,221,183,9,12,140,126,567,473,1775,1529,403,363,816,1011,56,106,0.268,0.232,0.332,0.294,0.426,0.375,0.759,0.669,71,61,51,61,4.22,3.32,0,0,0,0,0,0,0,0,1081.7,1086.3,975,911,507,401,164,121,384,362,1081,1000,0.234,0.223,1.26,1.17,66,41,0.0,0.0,0,0,0,0,0,0
776739,2025-08-15,120,143,WSH,PHI,Washington Nationals,Philadelphia Phillies,Nationals,Phillies,0,0,regular,regular,2025,2025,121,121,4066,4105,518,558,992,1039,198,200,19,16,116,143,499,535,1576,1700,350,397,949,979,101,98,0.244,0.253,0.304,0.319,0.388,0.414,0.691,0.733,49,69,72,52,5.33,3.73,0,0,0,0,0,0,0,0,1062.3,1075.3,1127,1000,629,446,149,132,408,327,919,1099,0.277,0.244,1.44,1.23,63,45,0.0,0.0,0,0,0,0,0,0
776740,2025-08-15,113,158,CIN,MIL,Cincinnati Reds,Milwaukee Brewers,Reds,Brewers,0,0,regular,regular,2025,2025,122,120,4095,4062,554,620,1012,1052,196,188,14,13,122,127,521,578,1602,1647,398,411,1049,946,87,133,0.247,0.259,0.314,0.327,0.391,0.405,0.705,0.733,64,76,58,44,3.82,3.59,0,0,0,0,0,0,0,0,1077.7,1068.3,948,918,458,426,133,131,380,397,1009,1036,0.232,0.226,1.23,1.23,62,56,0.0,0.0,0,0,0,0,0,0
776737,2025-08-15,112,134,CHC,PIT,Chicago Cubs,Pittsburgh Pirates,Cubs,Pirates,0,0,regular,regular,2025,2025,120,122,4118,4053,605,432,1036,942,199,168,22,17,170,86,589,418,1789,1402,403,388,933,1054,129,91,0.252,0.232,0.318,0.299,0.434,0.346,0.753,0.645,68,51,52,71,3.85,4.06,0,0,0,0,0,0,0,0,1064.7,1077.0,978,979,456,486,149,122,306,359,906,947,0.237,0.242,1.21,1.24,50,56,0.0,0.0,0,0,0,0,0,0
776733,2025-08-15,117,110,HOU,BAL,Houston Astros,Baltimore Orioles,Astros,Orioles,0,0,regular,regular,2025,2025,121,121,4101,4027,525,514,1057,963,189,197,11,14,135,145,502,485,1673,1623,352,331,942,1042,60,84,0.258,0.239,0.316,0.297,0.408,0.403,0.724,0.7,68,55,53,66,3.76,4.79,0,0,0,0,0,0,0,0,1076.0,1062.3,928,1093,450,565,142,165,366,392,1147,988,0.226,0.271,1.2,1.4,49,61,0.0,0.0,0,0,0,0,0,0
