game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_sv,away_pitching_sv,home_pitching_cg,away_pitching_cg,home_pitching_sho,away_pitching_sho,home_pitching_qs,away_pitching_qs,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,home_fielding_fp,away_fielding_fp,home_fielding_tc,away_fielding_tc,home_fielding_po,away_fielding_po,home_fielding_a,away_fielding_a
776444,2025-09-05,108,133,LAA,ATH,Los Angeles Angels,Athletics,Angels,Athletics,0,0,regular,regular,2025,2025,140,141,4663,4829,596,638,1064,1224,193,261,14,16,195,191,575,620,1870,2090,431,443,1376,1211,73,68,0.228,0.253,0.293,0.316,0.401,0.433,0.695,0.749,66,64,74,77,4.7,4.81,0,0,0,0,0,0,0,0,1239.0,1251.3,1232,1214,647,669,192,198,531,495,1092,1157,0.264,0.251,1.42,1.37,79,76,0.0,0.0,0,0,0,0,0,0
776442,2025-09-05,115,135,COL,SD,Colorado Rockies,San Diego Padres,Rockies,Padres,0,0,regular,regular,2025,2025,140,140,4697,4676,530,592,1131,1177,228,227,35,16,139,122,516,556,1846,1802,347,451,1302,987,72,91,0.241,0.252,0.293,0.318,0.393,0.385,0.686,0.703,39,76,101,64,6.01,3.66,0,0,0,0,0,0,0,0,1221.3,1236.0,1473,1032,816,503,212,148,488,464,932,1207,0.314,0.221,1.61,1.21,101,64,0.0,0.0,0,0,0,0,0,0
776445,2025-09-05,138,137,STL,SF,St. Louis Cardinals,San Francisco Giants,Cardinals,Giants,0,0,regular,regular,2025,2025,141,140,4730,4661,613,605,1166,1108,229,206,7,25,135,150,584,576,1814,1814,421,473,1121,1193,77,63,0.247,0.238,0.308,0.308,0.384,0.389,0.692,0.697,70,71,71,69,4.27,3.78,0,0,0,0,0,0,0,0,1245.7,1239.7,1239,1164,591,520,146,122,394,436,1041,1182,0.262,0.25,1.31,1.29,69,82,0.0,0.0,0,0,0,0,0,0
776449,2025-09-05,140,117,TEX,HOU,Texas Rangers,Houston Astros,Rangers,Astros,0,0,regular,regular,2025,2025,141,141,4739,4764,606,593,1128,1205,216,216,14,11,157,156,584,565,1843,1911,426,419,1147,1116,119,71,0.238,0.253,0.301,0.313,0.389,0.401,0.69,0.714,72,77,69,64,3.45,3.9,0,0,0,0,0,0,0,0,1251.3,1256.7,1052,1096,479,544,149,173,412,442,1165,1337,0.222,0.23,1.17,1.22,42,58,0.0,0.0,0,0,0,0,0,0
776448,2025-09-05,109,111,AZ,BOS,Arizona Diamondbacks,Boston Red Sox,D-backs,Red Sox,0,0,regular,regular,2025,2025,141,141,4767,4840,692,696,1189,1231,240,283,34,21,194,169,676,664,2079,2063,468,456,1144,1245,102,118,0.249,0.254,0.317,0.319,0.436,0.426,0.753,0.745,70,78,71,63,4.45,3.73,0,0,0,0,0,0,0,0,1255.7,1263.0,1225,1166,621,524,167,145,440,462,1122,1166,0.257,0.241,1.33,1.29,69,104,0.0,0.0,0,0,0,0,0,0
776446,2025-09-05,118,142,KC,MIN,Kansas City Royals,Minnesota Twins,Royals,Twins,0,0,regular,regular,2025,2025,140,140,4665,4695,537,592,1142,1124,244,213,20,18,136,165,527,563,1834,1868,368,431,948,1159,99,84,0.245,0.239,0.3,0.303,0.393,0.398,0.693,0.701,71,62,69,78,3.66,4.55,0,0,0,0,0,0,0,0,1245.0,1233.0,1134,1238,506,623,143,171,415,393,1097,1177,0.243,0.264,1.24,1.32,56,69,0.0,0.0,0,0,0,0,0,0
776451,2025-09-05,139,114,TB,CLE,Tampa Bay Rays,Cleveland Guardians,Rays,Guardians,0,0,regular,regular,2025,2025,140,139,4731,4550,640,540,1195,1016,212,198,15,14,157,145,608,520,1908,1677,401,421,1196,1148,176,106,0.253,0.223,0.311,0.289,0.403,0.369,0.714,0.658,71,69,69,70,3.87,3.97,0,0,0,0,0,0,0,0,1240.3,1234.0,1093,1148,534,544,184,152,400,479,1216,1156,0.231,0.252,1.2,1.32,64,88,0.0,0.0,0,0,0,0,0,0
776454,2025-09-05,110,119,BAL,LAD,Baltimore Orioles,Los Angeles Dodgers,Orioles,Dodgers,0,0,regular,regular,2025,2025,140,140,4716,4729,612,710,1141,1191,228,221,17,17,170,205,580,682,1913,2061,400,515,1230,1185,98,78,0.242,0.252,0.301,0.325,0.406,0.436,0.707,0.761,64,78,76,62,4.7,4.13,0,0,0,0,0,0,0,0,1236.0,1240.7,1256,1128,645,569,190,161,448,475,1150,1248,0.266,0.239,1.38,1.29,76,61,0.0,0.0,0,0,0,0,0,0
776456,2025-09-05,146,143,MIA,PHI,Miami Marlins,Philadelphia Phillies,Marlins,Phillies,0,0,regular,regular,2025,2025,140,140,4782,4765,606,665,1194,1226,232,231,26,22,132,172,575,640,1874,2017,420,459,1104,1133,112,114,0.25,0.257,0.31,0.323,0.392,0.423,0.702,0.746,65,81,75,59,4.7,3.83,0,0,0,0,0,0,0,0,1240.3,1242.3,1186,1163,648,528,164,149,439,381,1103,1278,0.248,0.244,1.31,1.24,72,53,0.0,0.0,0,0,0,0,0,0
776457,2025-09-05,147,141,NYY,TOR,New York Yankees,Toronto Blue Jays,Yankees,Blue Jays,0,0,regular,regular,2025,2025,140,140,4757,4787,741,704,1193,1291,225,254,19,9,241,173,714,679,2179,2082,550,457,1241,949,112,70,0.251,0.27,0.328,0.333,0.458,0.435,0.786,0.768,78,81,62,59,3.92,4.29,0,0,0,0,0,0,0,0,1243.7,1243.0,1079,1143,542,592,152,189,487,441,1253,1244,0.227,0.239,1.26,1.27,80,80,0.0,0.0,0,0,0,0,0,0
776453,2025-09-05,134,158,PIT,MIL,Pittsburgh Pirates,Milwaukee Brewers,Pirates,Brewers,0,0,regular,regular,2025,2025,141,141,4670,4792,517,717,1095,1240,211,229,18,16,102,152,497,667,1648,1957,463,486,1227,1102,104,144,0.234,0.259,0.304,0.327,0.353,0.408,0.656,0.735,64,86,77,55,3.87,3.63,0,0,0,0,0,0,0,0,1243.7,1255.7,1107,1089,535,507,135,148,405,466,1116,1234,0.237,0.227,1.22,1.24,67,64,0.0,0.0,0,0,0,0,0,0
776452,2025-09-05,116,145,DET,CWS,Detroit Tigers,Chicago White Sox,Tigers,White Sox,0,0,regular,regular,2025,2025,141,141,4748,4699,680,569,1191,1106,216,217,33,9,177,145,653,549,2004,1776,440,440,1242,1175,58,80,0.251,0.235,0.314,0.301,0.422,0.378,0.736,0.679,81,53,60,88,3.89,4.23,0,0,0,0,0,0,0,0,1250.7,1234.3,1132,1172,540,580,160,157,414,523,1190,1089,0.238,0.249,1.24,1.37,73,92,0.0,0.0,0,0,0,0,0,0
776450,2025-09-05,113,121,CIN,NYM,Cincinnati Reds,New York Mets,Reds,Mets,0,0,regular,regular,2025,2025,140,140,4728,4715,634,674,1173,1185,229,231,21,19,138,193,598,658,1858,2033,456,497,1216,1114,92,125,0.248,0.251,0.314,0.323,0.393,0.431,0.707,0.754,70,75,70,65,3.96,3.91,0,0,0,0,0,0,0,0,1239.7,1240.0,1111,1149,546,539,166,125,438,493,1186,1203,0.235,0.244,1.25,1.32,79,67,0.0,0.0,0,0,0,0,0,0
776455,2025-09-05,112,120,CHC,WSH,Chicago Cubs,Washington Nationals,Cubs,Nationals,0,0,regular,regular,2025,2025,140,139,4763,4648,688,588,1186,1131,232,229,25,22,189,130,672,565,2035,1794,471,398,1084,1123,139,119,0.249,0.243,0.317,0.303,0.427,0.386,0.744,0.689,80,56,60,83,3.88,5.28,0,0,0,0,0,0,0,0,1242.0,1219.3,1134,1269,535,716,173,180,364,471,1073,1070,0.238,0.273,1.21,1.43,56,76,0.0,0.0,0,0,0,0,0,0
776460,2025-09-05,144,136,ATL,SEA,Atlanta Braves,Seattle Mariners,Braves,Mariners,0,0,regular,regular,2025,2025,140,140,4766,4745,618,638,1162,1145,210,188,15,7,158,200,597,613,1876,1947,501,468,1213,1245,70,136,0.244,0.241,0.316,0.309,0.394,0.41,0.709,0.72,63,73,77,67,4.36,4.04,0,0,0,0,0,0,0,0,1239.0,1259.7,1150,1176,600,566,168,169,465,416,1199,1193,0.241,0.248,1.3,1.26,49,59,0.0,0.0,0,0,0,0,0,0
