game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
347371,2013-05-18,4.9,4.8,5,4,6,0,5,2,2,2,2,0,11.02,0.0,2.04,1.25,3.67,3.75,0.4,1.0,3.67,0.0,9.18,3.75
347372,2013-05-18,4.9,4.9,6,8,5,9,0,6,9,4,1,1,9.18,16.53,1.22,2.86,16.53,7.35,0.0,0.67,1.84,1.84,0.0,11.02
347373,2013-05-18,2.8,5.8,0,4,0,1,0,2,0,4,0,0,0.0,1.55,0.0,1.03,0.0,6.21,0.0,2.0,0.0,0.0,0.0,3.1
347374,2013-05-18,4.0,5.0,5,2,3,0,2,1,2,6,0,0,6.75,0.0,1.75,0.6,4.5,10.8,1.0,6.0,0.0,0.0,4.5,1.8
347375,2013-05-18,3.0,1.0,0,1,0,0,1,0,2,2,0,0,0.0,0.0,0.33,1.0,6.0,18.0,2.0,0.0,0.0,0.0,3.0,0.0
347376,2013-05-18,2.0,0.9,0,2,0,2,0,0,2,1,0,2,0.0,20.0,0.0,2.22,9.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0
347377,2013-05-18,5.0,4.8,5,3,2,0,2,2,6,6,0,0,3.6,0.0,1.4,1.04,10.8,11.25,3.0,3.0,0.0,0.0,3.6,3.75
347378,2013-05-18,2.8,4.0,2,6,2,4,0,0,0,2,1,2,6.43,9.0,0.71,1.5,0.0,4.5,0.0,0.0,3.21,4.5,0.0,0.0
347379,2013-05-18,1.9,2.9,3,2,2,1,0,1,1,5,2,0,9.47,3.1,1.58,1.03,4.74,15.52,0.0,5.0,9.47,0.0,0.0,3.1
347380,2013-05-18,3.8,3.0,3,7,1,4,0,1,1,3,0,0,2.37,12.0,0.79,2.67,2.37,9.0,0.0,3.0,0.0,0.0,0.0,3.0
347381,2013-05-18,4.0,7.0,5,5,6,1,5,3,1,6,1,0,13.5,1.29,2.5,1.14,2.25,7.71,0.2,2.0,2.25,0.0,11.25,3.86
347382,2013-05-18,2.0,3.0,2,1,1,1,0,0,3,5,1,1,4.5,3.0,1.0,0.33,13.5,15.0,0.0,0.0,4.5,3.0,0.0,0.0
347383,2013-05-18,1.0,0.0,0,0,0,0,2,0,1,0,0,0,0.0,0.0,2.0,0.0,9.0,0.0,0.5,0.0,0.0,0.0,18.0,0.0
347384,2013-05-18,3.0,1.8,8,1,6,0,1,0,3,1,1,0,18.0,0.0,3.0,0.56,9.0,5.0,3.0,0.0,3.0,0.0,3.0,0.0
347385,2013-05-18,3.0,0.0,1,0,0,0,1,0,2,0,0,0,0.0,0.0,0.67,0.0,6.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0
