game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
348011,2013-07-04,8.0,11,3,2,8,0,3.38,1.62,9.0,4.0,0.0,2.25,8.0,4,2,6,6,2,2.25,1.25,6.75,1.0,2.25,6.75
348012,2013-07-04,2.0,1,1,1,2,0,4.5,1.0,9.0,2.0,0.0,4.5,1.3333,1,1,0,1,1,6.75,0.75,6.75,0.0,6.75,0.0
348013,2013-07-04,2.0,1,0,0,1,0,0.0,0.5,4.5,0.0,0.0,0.0,2.0,2,0,2,0,0,0.0,2.0,0.0,0.0,0.0,9.0
348014,2013-07-04,3.6667,3,2,1,4,0,4.91,1.09,9.82,4.0,0.0,2.45,3.0,3,6,3,2,2,18.0,2.0,6.0,0.67,6.0,9.0
348015,2013-07-04,3.3333,4,1,0,3,1,2.7,1.2,8.1,0.0,2.7,0.0,3.6667,5,3,2,4,1,7.36,1.91,9.82,2.0,2.45,4.91
348016,2013-07-04,4.0,4,1,4,8,0,2.25,2.0,18.0,2.0,0.0,9.0,4.0,2,0,1,5,0,0.0,0.75,11.25,5.0,0.0,2.25
348017,2013-07-04,3.3333,4,3,3,3,2,8.1,2.1,8.1,1.0,5.4,8.1,3.0,5,5,2,2,1,15.0,2.33,6.0,1.0,3.0,6.0
348018,2013-07-04,3.6667,2,1,0,4,0,2.45,0.55,9.82,0.0,0.0,0.0,2.6667,3,1,1,3,1,3.37,1.5,10.12,3.0,3.37,3.37
348019,2013-07-04,3.6667,6,3,1,2,0,7.36,1.91,4.91,2.0,0.0,2.45,2.0,4,2,0,1,0,9.0,2.0,4.5,0.0,0.0,0.0
348020,2013-07-04,3.0,2,0,1,3,0,0.0,1.0,9.0,3.0,0.0,3.0,3.6667,9,4,0,3,1,9.82,2.45,7.36,0.0,2.45,0.0
348021,2013-07-04,3.6667,6,2,2,6,1,4.91,2.18,14.73,3.0,2.45,4.91,2.0,3,0,0,0,0,0.0,1.5,0.0,0.0,0.0,0.0
348023,2013-07-04,3.3333,1,0,1,5,0,0.0,0.6,13.5,5.0,0.0,2.7,0.6667,4,2,0,0,1,27.0,6.0,0.0,0.0,13.5,0.0
348024,2013-07-04,4.3333,3,5,3,4,0,10.38,1.38,8.31,1.33,0.0,6.23,5.0,3,3,5,6,1,5.4,1.6,10.8,1.2,1.8,9.0
348025,2013-07-04,4.0,5,4,3,4,1,9.0,2.0,9.0,1.33,2.25,6.75,2.0,3,1,0,2,0,4.5,1.5,9.0,0.0,0.0,0.0
