game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
347079,2013-04-28,5.0,2.0,7,1,2,1,0,2,5,2,0,0,3.6,4.5,1.4,1.5,9.0,9.0,0.0,1.0,0.0,0.0,0.0,9.0
347106,2013-04-28,2.0,1.8,0,3,0,2,2,1,3,1,0,1,0.0,10.0,1.0,2.22,13.5,5.0,1.5,1.0,0.0,5.0,9.0,5.0
347107,2013-04-28,4.0,3.9,6,5,3,4,0,4,3,2,1,2,6.75,9.23,1.5,2.31,6.75,4.62,0.0,0.5,2.25,4.62,0.0,9.23
347108,2013-04-28,4.0,3.0,0,3,1,2,3,3,3,3,0,0,2.25,6.0,0.75,2.0,6.75,9.0,1.0,1.0,0.0,0.0,6.75,9.0
347109,2013-04-28,2.8,1.9,2,1,0,2,0,2,5,1,0,1,0.0,9.47,0.71,1.58,16.07,4.74,0.0,0.5,0.0,4.74,0.0,9.47
347110,2013-04-28,2.8,2.0,1,0,0,0,1,0,2,0,0,0,0.0,0.0,0.71,0.0,6.43,0.0,2.0,0.0,0.0,0.0,3.21,0.0
347111,2013-04-28,3.0,2.0,2,2,0,1,0,0,0,3,0,0,0.0,4.5,0.67,1.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0
347112,2013-04-28,1.0,1.0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
347113,2013-04-28,2.8,3.0,4,1,1,0,0,0,0,0,0,0,3.21,0.0,1.43,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347114,2013-04-28,2.8,3.0,4,1,2,0,1,1,1,3,1,0,6.43,0.0,1.79,0.67,3.21,9.0,1.0,3.0,3.21,0.0,3.21,3.0
347115,2013-04-28,3.0,2.0,4,0,3,0,4,2,3,3,0,0,9.0,0.0,2.67,1.0,9.0,13.5,0.75,1.5,0.0,0.0,12.0,9.0
347116,2013-04-28,1.0,2.0,1,5,0,2,0,0,1,1,0,0,0.0,9.0,1.0,2.5,9.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0
347117,2013-04-28,3.0,1.0,1,0,0,0,0,2,4,1,0,0,0.0,0.0,0.33,2.0,12.0,9.0,0.0,0.5,0.0,0.0,0.0,18.0
347118,2013-04-28,2.0,2.0,3,3,1,2,0,0,0,0,1,2,4.5,9.0,1.5,1.5,0.0,0.0,0.0,0.0,4.5,9.0,0.0,0.0
347119,2013-04-28,3.8,2.0,6,0,6,0,2,1,4,0,2,0,14.21,0.0,2.11,0.5,9.47,0.0,2.0,0.0,4.74,0.0,4.74,4.5
347120,2013-04-28,3.0,0.0,1,0,0,0,0,0,4,0,0,0,0.0,0.0,0.33,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
