game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
348473,2013-08-10,2.9,3.9,5,0,3,0,2,0,3,6,0,0,9.31,0.0,2.41,0.0,9.31,13.85,1.5,0.0,0.0,0.0,6.21,0.0
348474,2013-08-10,4.0,2.0,6,1,1,0,0,0,3,5,1,0,2.25,0.0,1.5,0.5,6.75,22.5,0.0,0.0,2.25,0.0,0.0,0.0
348475,2013-08-10,3.0,5.0,2,4,0,0,2,0,4,5,0,0,0.0,0.0,1.33,0.8,12.0,9.0,2.0,0.0,0.0,0.0,6.0,0.0
348476,2013-08-10,4.0,3.0,5,2,4,1,4,0,3,2,0,1,9.0,3.0,2.25,0.67,6.75,6.0,0.75,0.0,0.0,3.0,9.0,0.0
348477,2013-08-10,4.9,2.0,10,2,5,1,1,1,3,3,1,0,9.18,4.5,2.24,1.5,5.51,13.5,3.0,3.0,1.84,0.0,1.84,4.5
348478,2013-08-10,3.0,2.0,1,2,1,0,0,0,4,2,0,0,3.0,0.0,0.33,1.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
348479,2013-08-10,2.8,2.0,7,1,4,0,1,1,3,2,0,0,12.86,0.0,2.86,1.0,9.64,9.0,3.0,2.0,0.0,0.0,3.21,4.5
348480,2013-08-10,3.9,3.0,1,3,0,0,1,2,6,2,0,0,0.0,0.0,0.51,1.67,13.85,6.0,6.0,1.0,0.0,0.0,2.31,6.0
348481,2013-08-10,2.0,2.9,3,5,2,0,2,2,3,4,0,0,9.0,0.0,2.5,2.41,13.5,12.41,1.5,2.0,0.0,0.0,9.0,6.21
348482,2013-08-10,4.0,2.0,1,4,1,5,0,4,2,1,1,1,2.25,22.5,0.25,4.0,4.5,4.5,0.0,0.25,2.25,4.5,0.0,18.0
348483,2013-08-10,3.8,2.8,4,2,1,0,1,1,2,1,0,0,2.37,0.0,1.32,1.07,4.74,3.21,2.0,1.0,0.0,0.0,2.37,3.21
348484,2013-08-10,4.0,2.0,2,0,1,0,1,1,4,4,1,0,2.25,0.0,0.75,0.5,9.0,18.0,4.0,4.0,2.25,0.0,2.25,4.5
348485,2013-08-10,2.9,4.0,0,4,0,0,0,3,2,4,0,0,0.0,0.0,0.0,1.75,6.21,9.0,0.0,1.33,0.0,0.0,0.0,6.75
348486,2013-08-10,3.0,3.0,4,2,1,1,0,3,1,2,1,0,3.0,3.0,1.33,1.67,3.0,6.0,0.0,0.67,3.0,0.0,0.0,9.0
348487,2013-08-10,3.9,2.0,4,1,1,1,0,0,3,3,1,1,2.31,4.5,1.03,0.5,6.92,13.5,0.0,0.0,2.31,4.5,0.0,0.0
