game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
346789,2013-04-05,2.0,2.8,0,4,0,2,1,0,1,2,0,1,0.0,6.43,0.5,1.43,4.5,6.43,1.0,0.0,0.0,3.21,4.5,0.0
346790,2013-04-05,1.9,3.8,0,1,0,0,0,0,2,5,0,0,0.0,0.0,0.0,0.26,9.47,11.84,0.0,0.0,0.0,0.0,0.0,0.0
346791,2013-04-05,3.0,2.0,0,1,0,0,0,0,3,3,0,0,0.0,0.0,0.0,0.5,9.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0
346792,2013-04-05,3.0,3.0,6,4,2,5,1,4,2,4,0,1,6.0,15.0,2.33,2.67,6.0,12.0,2.0,1.0,0.0,3.0,3.0,12.0
346793,2013-04-05,4.0,3.8,3,6,0,5,0,3,4,3,0,1,0.0,11.84,0.75,2.37,9.0,7.11,0.0,1.0,0.0,2.37,0.0,7.11
346794,2013-04-05,4.0,3.8,0,4,0,4,0,2,5,3,0,3,0.0,9.47,0.0,1.58,11.25,7.11,0.0,1.5,0.0,7.11,0.0,4.74
346795,2013-04-05,4.9,2.8,7,4,3,1,5,1,0,2,0,0,5.51,3.21,2.45,1.79,0.0,6.43,0.0,2.0,0.0,0.0,9.18,3.21
346796,2013-04-05,3.0,2.0,2,1,0,0,0,0,3,0,0,0,0.0,0.0,0.67,0.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346797,2013-04-05,6.0,5.0,4,4,2,2,1,3,6,3,0,0,3.0,3.6,0.83,1.4,9.0,5.4,6.0,1.0,0.0,0.0,1.5,5.4
346798,2013-04-05,2.0,1.8,0,0,0,0,0,0,2,2,0,0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
346799,2013-04-05,3.0,4.0,3,10,0,8,1,1,1,5,0,2,0.0,18.0,1.33,2.75,3.0,11.25,1.0,5.0,0.0,4.5,3.0,2.25
346800,2013-04-05,3.8,5.0,11,0,8,0,2,1,1,6,1,0,18.95,0.0,3.42,0.2,2.37,10.8,0.5,6.0,2.37,0.0,4.74,1.8
346801,2013-04-05,3.0,4.0,3,3,2,1,4,2,6,5,1,1,6.0,2.25,2.33,1.25,18.0,11.25,1.5,2.5,3.0,2.25,12.0,4.5
346802,2013-04-05,3.0,3.0,1,2,1,0,3,2,3,5,0,0,3.0,0.0,1.33,1.33,9.0,15.0,1.0,2.5,0.0,0.0,9.0,6.0
346803,2013-04-05,2.9,3.0,0,1,0,0,1,0,4,0,0,0,0.0,0.0,0.34,0.33,12.41,0.0,4.0,0.0,0.0,0.0,3.1,0.0
