game_pk,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9,home_bp_era_rolling_5,away_bp_era_rolling_5,home_bp_era_rolling_10,away_bp_era_rolling_10,home_bp_whip_rolling_5,away_bp_whip_rolling_5,home_bp_whip_rolling_10,away_bp_whip_rolling_10,home_bp_k_per_9_rolling_5,away_bp_k_per_9_rolling_5,home_bp_k_per_9_rolling_10,away_bp_k_per_9_rolling_10,home_bp_k_bb_ratio_rolling_5,away_bp_k_bb_ratio_rolling_5,home_bp_k_bb_ratio_rolling_10,away_bp_k_bb_ratio_rolling_10,home_bp_hr_per_9_rolling_10,away_bp_hr_per_9_rolling_10,home_bp_bb_per_9_rolling_5,away_bp_bb_per_9_rolling_5
718767,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
718782,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
718780,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
718779,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
718778,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
718777,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
718776,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
718781,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
718774,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
718773,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
718772,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
718770,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
718769,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
718768,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
718775,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
718771,3.3,3.0,5,1,1.5,0.33,2,0,0.6,0.0,1,0,0.3,0.0,3,6,0.9,2.0,0,0,0.0,0.0,5.4,0.0,1.8,0.33,8.1,18.0,3.0,0.0,0.0,0.0,2.7,0.0,5.400054000540005,0.0,5.400054000540005,0.0,1.800018000180002,0.3333333333333333,1.800018000180002,0.3333333333333333,8.100081000810007,18.0,8.100081000810007,18.0,3.0,,3.0,,0.0,0.0,2.700027000270002,0.0
718766,4.7,3.0,11,2,2.36,0.67,4,0,0.86,0.0,0,1,0.0,0.33,8,5,1.71,1.67,3,0,0.64,0.0,7.71,0.0,2.36,1.0,15.43,15.0,0.0,5.0,5.79,0.0,0.0,3.0,7.714230612638482,0.0,7.714230612638482,0.0,2.357126020528425,1.0,2.357126020528425,1.0,15.428461225276964,15.0,15.428461225276964,15.0,,5.0,,5.0,5.785672959478862,0.0,0.0,3.0
718765,3.0,3.3,0,6,0.0,1.8,0,3,0.0,0.9,0,2,0.0,0.6,2,5,0.67,1.5,0,1,0.0,0.3,0.0,8.1,0.0,2.4,6.0,13.5,0.0,2.5,0.0,2.7,0.0,5.4,0.0,8.100081000810007,0.0,8.100081000810007,0.0,2.4000240002400024,0.0,2.4000240002400024,6.0,13.500135001350014,6.0,13.500135001350014,,2.5,,2.5,0.0,2.700027000270002,0.0,5.400054000540005
718763,3.0,2.0,3,1,1.0,0.5,0,3,0.0,1.5,0,1,0.0,0.5,3,2,1.0,1.0,0,1,0.0,0.5,0.0,13.5,1.0,1.0,9.0,9.0,0.0,2.0,0.0,4.5,0.0,4.5,0.0,13.5,0.0,13.5,1.0,1.0,1.0,1.0,9.0,9.0,9.0,9.0,,2.0,,2.0,0.0,4.5,0.0,4.5
718764,4.0,2.7,5,2,1.25,0.75,3,1,0.75,0.37,1,2,0.25,0.75,5,3,1.25,1.12,1,1,0.25,0.37,6.75,3.37,1.5,1.5,11.25,10.12,5.0,1.5,2.25,3.37,2.25,6.75,6.75,3.374957813027337,6.75,3.374957813027337,1.5,1.499981250234372,1.5,1.499981250234372,11.25,10.12487343908201,11.25,10.12487343908201,5.0,1.5,5.0,1.5,2.25,3.374957813027337,2.25,6.749915626054674
718757,4.0,2.0,1,4,0.25,2.0,0,2,0.0,1.0,3,1,0.75,0.5,5,2,1.25,1.0,0,0,0.0,0.0,0.0,9.0,1.0,2.5,11.25,9.0,1.67,2.0,0.0,0.0,6.75,4.5,0.0,9.0,0.0,9.0,1.0,2.5,1.0,2.5,11.25,9.0,11.25,9.0,1.6666666666666667,2.0,1.6666666666666667,2.0,0.0,0.0,6.75,4.5
718762,3.0,2.0,1,4,0.33,2.0,0,1,0.0,0.5,1,0,0.33,0.0,5,4,1.67,2.0,0,0,0.0,0.0,0.0,4.5,0.67,2.0,15.0,18.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,4.5,0.0,4.5,0.6666666666666666,2.0,0.6666666666666666,2.0,15.0,18.0,15.0,18.0,5.0,,5.0,,0.0,0.0,3.0,0.0
718761,5.7,4.0,9,5,1.59,1.25,5,4,0.88,1.0,5,2,0.88,0.5,4,6,0.71,1.5,0,0,0.0,0.0,7.94,9.0,2.47,1.75,6.35,13.5,0.8,3.0,0.0,0.0,7.94,4.5,7.941129758060248,9.0,7.941129758060248,9.0,2.4705737025076324,1.75,2.4705737025076324,1.75,6.3529038064481975,13.5,6.3529038064481975,13.5,0.8,3.0,0.8,3.0,0.0,0.0,7.941129758060248,4.5
