game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_sv,away_pitching_sv,home_pitching_cg,away_pitching_cg,home_pitching_sho,away_pitching_sho,home_pitching_qs,away_pitching_qs,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,home_fielding_fp,away_fielding_fp,home_fielding_tc,away_fielding_tc,home_fielding_po,away_fielding_po,home_fielding_a,away_fielding_a
633129,2021-08-01,121,113,NYM,CIN,Mets,Reds,New York Mets,Cincinnati Reds,0,0,regular,regular,2021,2021,103,105,3247,3560,396,514,770,894,136,184,6,8,112,136,381,490,1254,1502,323,364,874,939,27,24,0.237,0.251,0.306,0.321,0.386,0.422,0.692,0.743,55,55,48,50,3.61,4.54,0,0,0,0,0,0,0,0,870.3,937.0,750,873,349,473,111,140,302,435,940,1010,0.231,0.245,1.21,1.4,53,63,0.0,0.0,0,0,0,0,0,0
633101,2021-08-01,109,119,AZ,LAD,D-backs,Dodgers,Arizona Diamondbacks,Los Angeles Dodgers,0,0,regular,regular,2021,2021,105,106,3550,3582,438,547,829,875,192,160,20,19,95,145,414,524,1346,1508,365,420,942,944,30,36,0.234,0.244,0.305,0.324,0.379,0.421,0.684,0.745,33,63,72,43,5.28,3.21,0,0,0,0,0,0,0,0,913.0,941.3,979,742,536,336,151,116,348,325,819,1049,0.276,0.207,1.45,1.13,63,64,0.0,0.0,0,0,0,0,0,0
633095,2021-08-01,144,158,ATL,MIL,Braves,Brewers,Atlanta Braves,Milwaukee Brewers,0,0,regular,regular,2021,2021,105,105,3460,3470,502,477,839,793,179,154,12,12,148,127,483,455,1486,1352,371,400,967,1012,45,54,0.242,0.229,0.316,0.308,0.429,0.39,0.745,0.698,52,62,53,43,4.1,3.36,0,0,0,0,0,0,0,0,909.0,936.0,840,732,414,349,118,107,352,359,924,1053,0.243,0.211,1.31,1.17,50,59,0.0,0.0,0,0,0,0,0,0
633086,2021-08-01,137,117,SF,HOU,Giants,Astros,San Francisco Giants,Houston Astros,0,0,regular,regular,2021,2021,104,105,3460,3591,505,577,847,958,161,195,17,6,156,139,481,554,1510,1582,398,382,974,791,44,39,0.245,0.267,0.323,0.337,0.436,0.441,0.759,0.778,65,64,39,41,3.37,3.72,0,0,0,0,0,0,0,0,924.7,935.0,763,782,346,386,107,126,273,353,909,955,0.221,0.218,1.12,1.21,48,43,0.0,0.0,0,0,0,0,0,0
633084,2021-08-01,135,115,SD,COL,Padres,Rockies,San Diego Padres,Colorado Rockies,0,0,regular,regular,2021,2021,107,105,3534,3486,507,458,865,851,165,173,15,23,130,105,482,433,1450,1385,410,320,888,884,91,62,0.245,0.244,0.323,0.308,0.41,0.397,0.734,0.705,60,46,47,59,3.57,4.66,0,0,0,0,0,0,0,0,946.7,905.0,821,881,376,469,123,128,334,358,1014,814,0.232,0.253,1.22,1.37,67,57,0.0,0.0,0,0,0,0,0,0
633082,2021-08-01,134,143,PIT,PHI,Pirates,Phillies,Pittsburgh Pirates,Philadelphia Phillies,0,0,regular,regular,2021,2021,104,104,3455,3422,380,463,819,819,161,163,17,12,84,120,357,442,1266,1366,328,369,839,944,33,61,0.237,0.239,0.303,0.313,0.366,0.399,0.67,0.713,40,51,64,53,4.93,4.49,0,0,0,0,0,0,0,0,895.3,905.3,861,875,490,452,131,134,382,325,854,942,0.249,0.256,1.39,1.33,52,63,0.0,0.0,0,0,0,0,0,0
633075,2021-08-01,140,136,TEX,SEA,Rangers,Mariners,Texas Rangers,Seattle Mariners,0,0,regular,regular,2021,2021,104,105,3434,3410,401,445,772,752,127,142,16,6,116,133,384,428,1279,1305,306,337,921,1002,58,45,0.225,0.221,0.288,0.291,0.372,0.383,0.661,0.673,37,56,67,49,4.73,4.54,0,0,0,0,0,0,0,0,912.0,922.7,905,873,479,465,149,124,323,330,821,865,0.264,0.256,1.35,1.3,58,53,0.0,0.0,0,0,0,0,0,0
633089,2021-08-01,139,111,TB,BOS,Rays,Red Sox,Tampa Bay Rays,Boston Red Sox,0,0,regular,regular,2021,2021,105,107,3561,3603,528,531,832,925,182,225,16,13,135,135,501,499,1451,1581,392,308,1055,929,61,32,0.234,0.257,0.31,0.315,0.407,0.439,0.717,0.754,63,63,42,44,3.53,4.22,0,0,0,0,0,0,0,0,946.0,937.3,792,933,371,440,116,112,289,366,996,991,0.222,0.259,1.14,1.39,54,71,0.0,0.0,0,0,0,0,0,0
633067,2021-08-01,141,118,TOR,KC,Blue Jays,Royals,Toronto Blue Jays,Kansas City Royals,0,0,regular,regular,2021,2021,101,103,3424,3408,523,427,908,827,174,149,8,20,157,107,500,404,1569,1337,300,275,809,829,48,65,0.265,0.243,0.324,0.299,0.458,0.392,0.783,0.692,53,45,48,58,3.95,4.94,0,0,0,0,0,0,0,0,872.7,892.0,784,879,383,490,136,126,311,390,916,878,0.229,0.258,1.25,1.42,63,58,0.0,0.0,0,0,0,0,0,0
633050,2021-08-01,116,110,DET,BAL,Tigers,Orioles,Detroit Tigers,Baltimore Orioles,0,0,regular,regular,2021,2021,107,103,3516,3437,471,430,848,814,141,171,23,10,123,119,455,414,1404,1362,342,297,1013,903,61,31,0.241,0.237,0.308,0.298,0.399,0.396,0.708,0.694,50,37,57,66,4.61,5.42,0,0,0,0,0,0,0,0,927.0,891.3,886,941,475,537,139,150,374,359,842,850,0.252,0.274,1.36,1.46,59,50,0.0,0.0,0,0,0,0,0,0
