Date,Fav Team,Dog Team,Away,Home,Fav Home?,Spread,Fav Spread Odds,Dog Spread Odds,Fav Score,Dog Score,Fav/Dog +/-,Fav Cover?,Fav Win?,Away Spread Odds,Home  Spread Odds,Away Score,Home Score,Home/Away  +/-,fav_sp_starter,dog_sp_starter,fav_sp_era,dog_sp_era,fav_sp_whip,dog_sp_whip,fav_sp_ip,dog_sp_ip,fav_sp_ab_per_ip,dog_sp_ab_per_ip,fav_sp_so,dog_sp_so,fav_sp_so_per_ab,dog_sp_so_per_ab,fav_sp_avg,dog_sp_avg,fav_sp_ab,dog_sp_ab,fav_sp_bp_era,dog_sp_bp_era,fav_sp_bp_whip,dog_sp_bp_whip,fav_sp_bp_ip,dog_sp_bp_ip,fav_bp_ab_per_ip,dog_bp_ab_per_ip,fav_sp_bp_so,dog_sp_bp_so,fav_bp_so_per_ab,dog_bp_so_per_ab,fav_sp_bp_ab,dog_sp_bp_ab,fav_p_runs,dog_p_runs,fav_p_runs_per_ab,dog_p_runs_per_ab,fav_p_doubles,dog_p_doubles,fav_p_doubles_per_ab,dog_p_doubles_per_ab,fav_p_triples,dog_p_triples,fav_p_triples_per_ab,dog_p_triples_per_ab,fav_p_homeruns,dog_p_homeruns,fav_p_homeruns_per_ab,dog_p_homeruns_per_ab,fav_p_strikeouts,dog_p_strikeouts,fav_p_strikeouts_per_ab,dog_p_strikeouts_per_ab,fav_p_baseonballs,dog_p_baseonballs,fav_p_baseonballs_per_ab,dog_p_baseonballs_per_ab,fav_p_hits,dog_p_hits,fav_p_avg,dog_p_avg,fav_p_atbats,dog_p_atbats,fav_p_obp,dog_p_obp,fav_p_slg,dog_p_slg,fav_p_ops,dog_p_ops,fav_p_era,dog_p_era,fav_p_inningspitched,dog_p_inningspitched,fav_p_earnedruns,dog_p_earnedruns,fav_p_earnedruns_per_ab,dog_p_earnedruns_per_ab,fav_p_whip,dog_p_whip,fav_p_battersfaced,dog_p_battersfaced,fav_p_totalbases,dog_p_totalbases,fav_p_pitchesperinning,dog_p_pitchesperinning,fav_p_gamesfinished,dog_p_gamesfinished,fav_p_strikeoutwalkratio,dog_p_strikeoutwalkratio,fav_p_strikeoutsper9inn,dog_p_strikeoutsper9inn,fav_p_walksper9inn,dog_p_walksper9inn,fav_p_hitsper9inn,dog_p_hitsper9inn,fav_p_runsscoredper9,dog_p_runsscoredper9,fav_p_homerunsper9,dog_p_homerunsper9,fav_b_runs,dog_b_runs,fav_b_runs_per_ab,dog_b_runs_per_ab,fav_b_doubles,dog_b_doubles,fav_b_doubles_per_ab,dog_b_doubles_per_ab,fav_b_triples,dog_b_triples,fav_b_triples_per_ab,dog_b_triples_per_ab,fav_b_homeruns,dog_b_homeruns,fav_b_homeruns_per_ab,dog_b_homeruns_per_ab,fav_b_strikeouts,dog_b_strikeouts,fav_b_strikeouts_per_ab,dog_b_strikeouts_per_ab,fav_b_base_on_balls,dog_b_base_on_balls,fav_b_base_on_balls_per_ab,dog_b_base_on_balls_per_ab,fav_b_hits,dog_b_hits,fav_b_avg,dog_b_avg,fav_b_ab,dog_b_ab,fav_b_obp,dog_b_obp,fav_b_slg,dog_b_slg,fav_b_ops,dog_b_ops,fav_b_stolen_bases,dog_b_stolen_bases,fav_b_total_bases,dog_b_total_bases,fav_b_rbi,dog_b_rbi,fav_b_rbi_per_ab,dog_b_rbi_per_ab
2025-08-17,BOS,MIA,MIA,BOS,1,-1.5,-116,115,,,,,,115,-116,,,,Garrett Crochet,Janson Junk,2.48,4.06,1.1,1.13,152.1,75.1,3.740959894806049,3.821571238348868,188.0,52.0,0.3304042179261863,0.181184668989547,0.223,0.268,569.0,287.0,3.93,4.6,1.33,1.31,956.9,1013.0,3.7924548019646775,3.8282329713721617,821.0,917.0,0.2262331220721962,0.2364620938628159,3629.0,3878.0,527,591,0.1255359695092901,0.1418967587034814,159,219,0.0378751786565031,0.0525810324129651,6,19,0.0014292520247737,0.0045618247298919,125,135,0.0297760838494521,0.0324129651860744,1009,969,0.2403525488327775,0.2326530612244897,408,379,0.0971891376846117,0.0909963985594237,1030,1036,0.245,0.249,4198,4165,0.319,0.317,0.375,0.408,0.694,0.725,3.73,4.56,1109.0,1088.1,460,551,0.1095759885659838,0.1322929171668667,1.3,1.3,4717,4648,1576,1698,16.33,16.55,122,123,2.47,2.56,8.19,8.01,3.31,3.13,8.36,8.57,4.28,4.89,1.01,1.12,623,531,0.146519285042333,0.1263984765532016,254,207,0.0597365945437441,0.0492739823851463,20,22,0.0047036688617121,0.0052368483694358,150,119,0.035277516462841,0.028326588907403,1101,961,0.258936970837253,0.2287550583194477,403,373,0.0947789275634995,0.0887883837181623,1077,1058,0.253,0.252,4252,4201,0.325,0.315,0.428,0.397,0.753,0.712,106,100,1821,1666,597,509,0.1404045155221072,0.1211616281837657
2025-08-17,SF,TB,SF,TB,0,-1.5,173,-189,,,,,,173,-189,,,,Logan Webb,Ryan Pepiot,3.34,3.86,1.26,1.18,153.2,142.1,3.8772845953002615,3.6664320900774094,168.0,138.0,0.2828282828282828,0.2648752399232246,0.266,0.228,594.0,521.0,3.78,3.89,1.29,1.21,936.8,954.1,3.780956447480786,3.7669007441567968,871.0,915.0,0.245906267645398,0.2545909849749582,3542.0,3594.0,506,510,0.1223404255319148,0.1239368165249088,216,179,0.0522243713733075,0.0434993924665856,17,8,0.0041102514506769,0.0019441069258809,107,157,0.0258704061895551,0.0381530984204131,1039,1053,0.2512088974854932,0.2558930741190765,390,352,0.0942940038684719,0.0855407047387606,1015,974,0.245,0.237,4136,4115,0.315,0.303,0.383,0.399,0.698,0.702,3.72,3.89,1090.0,1096.2,451,474,0.1090425531914893,0.1151883353584447,1.29,1.21,4621,4551,1586,1640,16.31,15.86,122,123,2.66,2.99,8.58,8.64,3.22,2.89,8.38,7.99,4.18,4.19,0.88,1.29,498,555,0.1221786064769381,0.1326164874551971,185,186,0.0453876349362119,0.0444444444444444,23,13,0.0056427870461236,0.0031063321385902,114,137,0.0279685966633954,0.0327359617682198,1051,1059,0.2578508341511286,0.2530465949820789,414,361,0.1015701668302257,0.0862604540023894,947,1050,0.232,0.251,4076,4185,0.309,0.314,0.373,0.4,0.682,0.714,56,158,1520,1673,477,524,0.11702649656526,0.1252090800477897
2025-08-17,CIN,MIL,MIL,CIN,1,-1.5,172,-191,,,,,,-191,172,,,,Andrew Abbott,Jose Quintana,2.41,3.44,1.11,1.3,123.0,99.1,3.7235772357723578,3.814328960645813,105.0,69.0,0.2292576419213974,0.1825396825396825,0.221,0.246,458.0,378.0,4.02,3.63,1.26,1.22,974.2,989.0,3.783617327037569,3.7249747219413543,918.0,993.0,0.2490504612045578,0.2695439739413681,3686.0,3684.0,519,474,0.1252413127413127,0.1166912850812407,216,171,0.0521235521235521,0.0420974889217134,12,12,0.0028957528957528,0.0029542097488921,137,134,0.0330598455598455,0.0329886755292959,1023,1062,0.2468629343629343,0.2614475627769572,389,403,0.0938706563706563,0.0992122107336287,973,936,0.235,0.23,4144,4062,0.306,0.305,0.392,0.377,0.698,0.682,3.84,3.61,1097.2,1088.1,468,437,0.1129343629343629,0.1075824716888232,1.24,1.23,4634,4555,1624,1533,16.56,16.42,121,122,2.63,2.64,8.39,8.78,3.19,3.33,7.98,7.74,4.26,3.92,1.12,1.11,567,636,0.1360038378508035,0.1534008683068017,198,194,0.0474934036939313,0.0467920887602508,14,13,0.0033581194531062,0.0031355523396044,125,131,0.0299832094027344,0.0315967197298601,1075,960,0.2578556008635164,0.2315484804630969,404,420,0.0969057327896378,0.1013024602026049,1030,1077,0.247,0.26,4169,4146,0.318,0.333,0.391,0.408,0.709,0.741,87,135,1631,1690,534,591,0.1280882705684816,0.142547033285094
2025-08-17,LAD,SD,LAD,SD,0,-1.5,153,-161,,,,,,153,-161,,,,Tyler Glasnow,Yu Darvish,3.08,5.61,1.12,1.22,52.2,33.2,3.5632183908045976,3.795180722891566,64.0,29.0,0.3440860215053763,0.2301587301587301,0.172,0.238,186.0,126.0,4.17,3.5,1.32,1.21,1041.9,1054.8,3.789231212208465,3.698331437239287,1026.0,1024.0,0.2598784194528875,0.2624967956934119,3948.0,3901.0,548,466,0.1325592646347363,0.1157188974422647,197,162,0.0476536042573778,0.0402284579091134,23,14,0.0055636187711659,0.003476533399553,147,118,0.0355587808417997,0.0293022100819468,1090,1053,0.2636671504596033,0.2614849764092376,427,403,0.1032897919690372,0.1000744971442761,1004,909,0.243,0.226,4134,4027,0.319,0.302,0.408,0.361,0.727,0.663,4.12,3.56,1094.1,1088.0,501,430,0.1211901306240928,0.1067792401291283,1.31,1.21,4666,4540,1688,1453,16.71,16.21,123,121,2.55,2.61,8.96,8.71,3.51,3.33,8.26,7.52,4.51,3.85,1.21,0.98,635,511,0.1522781774580335,0.1243006567745074,195,193,0.0467625899280575,0.0469472147895889,16,16,0.0038369304556354,0.0038919970810021,182,104,0.0436450839328537,0.0252979810265142,1042,851,0.2498800959232613,0.2070055947458039,460,404,0.1103117505995203,0.0982729262953052,1057,1033,0.253,0.251,4170,4111,0.331,0.322,0.439,0.382,0.77,0.704,74,81,1830,1570,612,479,0.1467625899280575,0.116516662612503
2025-08-17,NYY,STL,NYY,STL,0,-1.5,113,-118,,,,,,113,-118,,,,FAV team pitching,Miles Mikolas,4.04,4.97,1.25,1.28,1089.2,117.2,3.7651487330150566,3.993174061433447,1098.0,79.0,0.2677395757132407,0.1688034188034188,0.229,0.269,4101.0,468.0,4.04,4.16,1.25,1.29,1089.2,978.0,3.7651487330150566,3.841513292433538,1098.0,826.0,0.2677395757132407,0.2198562682991748,4101.0,3757.0,533,563,0.129968300414533,0.1332544378698225,184,204,0.0448671055840039,0.048284023668639,18,28,0.0043891733723482,0.0066272189349112,139,123,0.0338941721531333,0.0291124260355029,1098,905,0.2677395757132407,0.2142011834319526,426,327,0.1038771031455742,0.077396449704142,941,1087,0.229,0.257,4101,4225,0.307,0.313,0.385,0.406,0.692,0.719,4.04,4.25,1089.2,1095.2,489,517,0.1192392099487929,0.1223668639053254,1.25,1.29,4606,4644,1578,1716,16.54,15.94,123,122,2.58,2.77,9.07,7.43,3.52,2.69,7.77,8.93,4.4,4.62,1.15,1.01,628,537,0.1507441190590494,0.1289006240998559,200,212,0.0480076812289966,0.0508881421027364,18,5,0.0043206913106096,0.0012001920307249,195,118,0.0468074891982717,0.028324531925108,1076,967,0.2582813250120019,0.2321171387421987,473,377,0.113538166106577,0.0904944791166586,1041,1040,0.25,0.25,4166,4166,0.33,0.318,0.447,0.388,0.777,0.706,95,72,1862,1616,603,512,0.1447431589054248,0.1228996639462313
2025-08-17,LAA,OAK,LAA,OAK,0,-1.5,141,-159,,,,,,141,-159,,,,FAV team pitching,Jeffrey Springs,4.7,4.06,1.43,1.15,1090.0,135.1,3.845871559633028,3.7675795706883792,975.0,109.0,0.2325858778625954,0.2141453831041257,0.26,0.226,4192.0,509.0,4.7,4.96,1.43,1.41,1090.0,972.0,3.845871559633028,3.858024691358025,975.0,914.0,0.2325858778625954,0.2437333333333333,4192.0,3750.0,617,650,0.1471851145038168,0.1526179854425921,171,228,0.0407919847328244,0.0535336933552477,16,13,0.0038167938931297,0.0030523597088518,169,176,0.0403148854961832,0.0413242545198403,975,1023,0.2325858778625954,0.2401972293965719,472,440,0.1125954198473282,0.1033106362996008,1088,1087,0.26,0.255,4192,4259,0.337,0.331,0.429,0.439,0.766,0.77,4.7,4.85,1090.0,1107.1,569,597,0.1357347328244274,0.1401737497065038,1.43,1.38,4751,4824,1798,1869,16.86,17.31,123,125,2.07,2.33,8.05,8.31,3.9,3.58,8.98,8.83,5.09,5.28,1.4,1.43,540,561,0.1313868613138686,0.1314432989690721,169,218,0.0411192214111922,0.0510777881911902,13,16,0.0031630170316301,0.0037488284910965,174,171,0.0423357664233576,0.0400656044985941,1198,1064,0.2914841849148418,0.2492970946579194,377,394,0.0917274939172749,0.0923149015932521,955,1083,0.232,0.254,4110,4268,0.306,0.32,0.407,0.433,0.713,0.753,60,65,1672,1846,522,544,0.1270072992700729,0.1274601686972821
2025-08-17,KAN,CWS,CWS,KAN,1,-1.5,123,-136,,,,,,-136,123,,,,Ryan Bergert,Erick Fedde,2.87,5.4,1.09,1.49,47.0,116.2,3.574468085106383,3.846815834767642,44.0,70.0,0.2619047619047619,0.1565995525727069,0.179,0.266,168.0,447.0,3.65,4.08,1.25,1.25,1048.0,972.0,3.784351145038168,3.757201646090535,923.0,1007.0,0.2327281896116994,0.2757393209200438,3966.0,3652.0,473,545,0.1144170295113691,0.1337095191364082,188,225,0.0454765360425737,0.0552011776251226,20,19,0.0048379293662312,0.0046614327772325,124,133,0.0299951620706337,0.032630029440628,967,940,0.2339138848572811,0.2306182531894013,372,452,0.0899854862119013,0.1108930323846908,984,1009,0.238,0.248,4134,4076,0.305,0.329,0.383,0.41,0.688,0.739,3.62,4.13,1095.0,1073.1,441,492,0.1066763425253991,0.1207065750736015,1.24,1.36,4575,4642,1584,1671,16.12,16.74,123,123,2.6,2.08,7.95,7.88,3.06,3.79,8.09,8.46,3.89,4.57,1.02,1.12,465,465,0.112781954887218,0.1146732429099876,219,186,0.0531166626243026,0.045869297163995,19,9,0.0046082949308755,0.0022194821208384,111,119,0.026922144069852,0.0293464858199753,847,1029,0.2054329371816638,0.2537607891491985,313,390,0.0759155954402134,0.096177558569667,1013,926,0.246,0.228,4123,4055,0.305,0.299,0.389,0.367,0.694,0.666,96,74,1603,1487,457,448,0.1108416201794809,0.1104808877928483
2025-08-17,HOU,BAL,BAL,HOU,1,-1.5,163,-182,,,,,,-182,163,,,,Cristian Javier,Nathan Eovaldi,3.6,1.71,1.0,0.88,5.0,116.0,3.4,3.560344827586207,5.0,114.0,0.2941176470588235,0.2760290556900726,0.176,0.196,17.0,413.0,3.77,3.64,1.2,1.22,1092.0,986.1,3.73992673992674,3.7369435148565056,1163.0,898.0,0.284769833496572,0.2436906377204884,4084.0,3685.0,491,605,0.1197268958790538,0.143979057591623,198,198,0.0482809070958302,0.0471204188481675,11,22,0.002682272616435,0.0052356020942408,146,166,0.0356010729090465,0.0395049976201808,1168,1011,0.2848085832723726,0.2405997144217039,369,401,0.0899780541331382,0.095430747263208,948,1102,0.231,0.262,4101,4202,0.3,0.33,0.392,0.438,0.692,0.768,3.77,4.73,1097.0,1083.0,460,569,0.1121677639600097,0.135411708710138,1.2,1.39,4575,4691,1606,1842,16.23,16.72,120,122,3.17,2.52,9.58,8.4,3.03,3.33,7.78,9.16,4.03,5.03,1.2,1.38,530,525,0.1270983213429256,0.1277994157740993,189,199,0.0453237410071942,0.048442064264849,11,15,0.0026378896882494,0.0036514118792599,136,149,0.0326139088729016,0.0362706913339824,965,1063,0.2314148681055156,0.2587633885102239,361,334,0.0865707434052757,0.0813047711781889,1066,983,0.256,0.239,4170,4108,0.321,0.303,0.404,0.404,0.725,0.707,61,84,1685,1659,507,495,0.1215827338129496,0.1204965920155793
2025-08-17,CLE,ATL,ATL,CLE,1,-1.5,181,-202,,,,,,-202,181,,,,Logan Allen,Carmen Mlodzinski,3.94,4.2,1.39,1.39,118.2,75.0,3.807106598984772,4.0,92.0,62.0,0.2044444444444444,0.2066666666666666,0.26,0.28,450.0,300.0,3.88,4.03,1.3,1.23,968.0,1019.0,3.7582644628099175,3.760549558390579,931.0,897.0,0.2559098405717427,0.2340814196242171,3638.0,3832.0,517,540,0.1264677103718199,0.1317394486460112,187,198,0.0457436399217221,0.0483044645035374,14,15,0.0034246575342465,0.0036594291290558,131,142,0.0320450097847358,0.0346425957550622,1023,1077,0.2502446183953033,0.2627470114662112,434,408,0.1061643835616438,0.0995364723103195,990,988,0.242,0.241,4088,4099,0.318,0.315,0.391,0.401,0.709,0.716,3.89,4.22,1086.2,1088.2,470,511,0.1149706457925636,0.1246645523298365,1.31,1.28,4616,4602,1598,1642,16.66,16.66,121,122,2.36,2.64,8.47,8.9,3.59,3.37,8.2,8.17,4.28,4.46,1.08,1.17,484,531,0.1209093180114913,0.1271247306679435,182,185,0.045465900574569,0.0442901604022025,12,14,0.0029977516862353,0.0033516878142207,129,137,0.0322258306270297,0.0327986593248743,998,1066,0.249313015238571,0.2552070864256643,383,444,0.0956782413190107,0.1062963849652861,909,1015,0.227,0.243,4003,4177,0.299,0.319,0.375,0.392,0.674,0.711,96,60,1502,1639,465,513,0.1161628778416187,0.1228154177639454
2025-08-17,SEA,NYM,SEA,NYM,0,-1.5,141,-156,,,,,,141,-156,,,,FAV team pitching,Clay Holmes,3.82,3.71,1.23,1.35,1123.1,126.0,3.768141750511976,3.7698412698412698,1062.0,101.0,0.250945179584121,0.2126315789473684,0.239,0.248,4232.0,475.0,3.82,3.8,1.23,1.32,1123.1,965.0,3.768141750511976,3.793782383419689,1062.0,950.0,0.250945179584121,0.2594919420923245,4232.0,3661.0,531,515,0.1254725897920605,0.1245164410058027,186,189,0.0439508506616257,0.0456963249516441,14,17,0.0033081285444234,0.0041102514506769,145,114,0.0342627599243856,0.0275628626692456,1062,1051,0.250945179584121,0.254110251450677,371,443,0.0876654064272211,0.1071083172147002,1011,994,0.239,0.24,4232,4136,0.306,0.32,0.392,0.377,0.698,0.697,3.82,3.79,1123.1,1091.0,477,459,0.1127126654064272,0.1109767891682785,1.23,1.32,4714,4680,1660,1559,16.16,16.98,124,122,2.86,2.37,8.51,8.67,2.97,3.65,8.1,8.2,4.25,4.25,1.16,0.94,566,547,0.1340279422211698,0.1333495855680156,166,195,0.03930854842529,0.0475377864456362,7,16,0.0016575893914278,0.0039005363237445,175,159,0.0414397347856973,0.0387615797172111,1101,992,0.2607151314231589,0.2418332520721599,421,422,0.0996921619701634,0.1028766455387615,1027,994,0.243,0.242,4223,4102,0.32,0.32,0.41,0.414,0.73,0.734,130,98,1732,1698,543,532,0.1285815770779067,0.1296928327645051
