game_pk,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
566723,2019-08-16,450203,596057,Charlie Morton,Daniel Norris,139,116,TB,DET,2019,2019,0,0,regular,regular,25,21,25,21,14,4,14,5,9,15,2.9,4.98,0,0,0,0,149.0,112.0,119,127,48,62,12,20,43,30,1.09,1.4,184,98,11.11,7.87,,
567227,2019-08-16,647336,628317,Michael Soroka,Kenta Maeda,144,119,ATL,LAD,2019,2019,0,0,regular,regular,21,23,21,23,14,8,12,9,6,11,2.32,4.15,0,0,0,0,128.0,121.3,108,94,33,56,7,18,30,39,1.08,1.1,103,126,7.24,9.35,,
567122,2019-08-16,592826,663978,Vince Velasquez,Chris Paddack,143,135,PHI,SD,2019,2019,0,0,regular,regular,15,20,15,20,2,8,6,11,6,8,4.3,3.26,0,0,0,0,73.3,110.3,65,78,35,40,17,18,26,25,1.24,0.93,76,115,9.33,9.38,,
566925,2019-08-16,621097,605538,Jacob Waguespack,Matt Wisler,141,136,TOR,SEA,2019,2019,0,0,regular,regular,5,5,5,5,2,0,2,0,2,0,3.67,0.0,0,0,0,0,27.0,7.0,28,3,11,0,3,0,9,0,1.37,0.43,17,6,5.67,7.71,,
566827,2019-08-16,501985,543606,Mike Minor,Jake Odorizzi,140,142,TEX,MIN,2019,2019,0,0,regular,regular,24,23,24,23,13,7,13,16,11,5,2.9,3.44,0,0,0,0,155.0,120.3,131,103,50,46,20,15,51,44,1.17,1.22,159,126,9.23,9.42,,
567522,2019-08-16,547888,650644,Masahiro Tanaka,Aaron Civale,147,114,NYY,CLE,2019,2019,0,0,regular,regular,24,3,24,3,11,3,13,2,8,1,4.64,1.0,0,0,0,0,137.7,18.0,140,9,71,2,22,0,34,4,1.26,0.72,114,18,7.45,9.0,,
566236,2019-08-16,605397,543294,Joe Musgrove,Kyle Hendricks,134,112,PIT,CHC,2019,2019,0,0,regular,regular,24,22,24,22,13,12,10,10,9,10,4.78,3.48,0,0,0,0,128.0,129.3,132,123,68,50,18,17,32,27,1.28,1.16,114,114,8.02,7.93,,
565473,2019-08-16,592351,645261,Jon Gray,Sandy Alcantara,115,146,COL,MIA,2019,2019,0,0,regular,regular,24,23,24,23,12,8,12,7,11,15,4.07,4.44,0,0,0,0,141.7,135.7,142,130,64,67,19,16,53,65,1.38,1.44,143,99,9.08,6.57,,
565955,2019-08-16,571578,605288,Patrick Corbin,Adrian Houser,120,158,WSH,MIL,2019,2019,0,0,regular,regular,24,9,24,9,17,1,14,2,9,5,3.41,6.0,0,0,0,0,147.7,39.0,125,51,56,26,17,9,45,13,1.15,1.64,172,42,10.48,9.69,,
565762,2019-08-16,543557,592789,Mike Montgomery,Noah Syndergaard,118,121,KC,NYM,2019,2019,0,0,regular,regular,5,23,5,23,1,13,1,14,3,9,4.63,3.89,0,0,0,0,23.3,148.0,29,139,12,64,4,15,3,40,1.37,1.21,24,145,9.26,8.82,,
565282,2019-08-16,622491,425794,Luis Castillo,Adam Wainwright,113,138,CIN,STL,2019,2019,0,0,regular,regular,24,22,24,22,16,9,13,10,9,9,2.69,4.35,0,0,0,0,143.7,120.0,98,120,43,58,15,15,61,49,1.11,1.41,172,118,10.77,8.85,,
565090,2019-08-16,519144,605156,Rick Porcello,Aaron Brooks,111,110,BOS,BAL,2019,2019,0,0,regular,regular,24,12,24,12,10,2,14,4,8,4,5.67,7.26,0,0,0,0,133.3,53.3,154,64,84,43,25,15,36,17,1.42,1.52,107,41,7.22,6.92,,
564889,2019-08-16,502190,502188,Mike Leake,Jeff Samardzija,109,137,AZ,SF,2019,2019,0,0,regular,regular,24,24,24,24,13,9,12,12,11,11,4.58,3.55,0,0,0,0,147.3,134.3,174,113,75,53,31,20,22,36,1.33,1.11,105,115,6.41,7.7,,
564795,2019-08-16,663776,608337,Patrick Sandoval,Lucas Giolito,108,145,LAA,CWS,2019,2019,0,0,regular,regular,1,23,1,23,0,13,0,14,0,8,7.71,3.42,0,0,0,0,4.7,136.7,6,106,4,52,1,16,4,48,2.14,1.13,4,171,7.71,11.26,,
566145,2019-08-16,543699,434378,Tanner Roark,Justin Verlander,133,117,OAK,HOU,2019,2019,0,0,regular,regular,23,25,23,25,5,19,9,18,11,7,4.06,2.82,0,0,0,0,122.0,162.7,129,104,55,51,16,29,40,34,1.39,0.85,121,217,8.93,12.01,,
