game_pk,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
567284,2019-05-16,592229,573186,Dylan Covey,Marcus Stroman,145,141,CWS,TOR,2019,2019,0,0,regular,regular,2,9,2,9,0,5,0,2,2,6,5.79,3.12,0,0,0,0,9.3,52.0,8,49,6,18,2,3,8,18,1.71,1.29,5,45,4.82,7.79,,
567184,2019-05-16,527054,425794,Julio Teheran,Adam Wainwright,144,138,ATL,STL,2019,2019,0,0,regular,regular,9,8,9,8,4,5,5,3,4,3,4.26,4.15,0,0,0,0,50.7,43.3,43,40,24,20,8,7,22,14,1.28,1.25,52,37,9.24,7.68,,
567083,2019-05-16,621107,605200,Zach Eflin,Zach Davies,143,158,PHI,MIL,2019,2019,0,0,regular,regular,8,8,8,8,5,3,5,5,3,3,2.47,1.54,0,0,0,0,51.0,46.7,45,42,14,8,7,3,7,15,1.02,1.22,38,31,6.71,5.98,,
566392,2019-05-16,657024,501381,Erik Swanson,Michael Pineda,136,142,SEA,MIN,2019,2019,0,0,regular,regular,5,8,5,8,2,2,1,2,4,4,6.15,5.85,0,0,0,0,26.3,40.0,28,49,18,26,7,10,3,9,1.18,1.45,17,35,5.81,7.88,,
566296,2019-05-16,641778,592866,Eric Lauer,Trevor Williams,135,134,SD,PIT,2019,2019,0,0,regular,regular,8,8,8,8,1,6,3,6,4,2,5.75,3.4,0,0,0,0,40.7,50.3,45,49,26,19,7,3,14,9,1.45,1.15,35,37,7.75,6.62,,
565915,2019-05-16,434671,554430,Aníbal Sánchez,Zack Wheeler,120,121,WSH,NYM,2019,2019,0,0,regular,regular,8,8,8,8,1,5,1,3,6,5,5.27,4.35,0,0,0,0,41.0,49.7,45,48,24,24,6,3,24,19,1.68,1.35,39,58,8.56,10.51,,
565531,2019-05-16,605513,605135,Spencer Turnbull,Chris Bassitt,116,133,DET,OAK,2019,2019,0,0,regular,regular,8,4,8,4,4,2,5,1,3,3,2.42,2.55,0,0,0,0,44.7,24.7,36,17,12,7,3,5,18,7,1.21,0.97,44,31,8.87,11.31,,
565334,2019-05-16,545333,573185,Trevor Bauer,Dan Straily,114,110,CLE,BAL,2019,2019,0,0,regular,regular,9,6,9,6,6,0,5,1,4,4,3.02,6.92,0,0,0,0,59.7,26.0,39,33,20,20,6,7,27,10,1.11,1.65,72,15,10.86,5.19,,
565240,2019-05-16,622491,500779,Luis Castillo,Jose Quintana,113,112,CIN,CHC,2019,2019,0,0,regular,regular,9,7,9,7,6,5,5,5,4,1,1.76,3.83,0,0,0,0,56.3,42.3,32,39,11,18,3,6,24,11,0.99,1.18,70,38,11.18,8.08,,
565726,2019-05-16,456701,458681,Homer Bailey,Lance Lynn,118,140,KC,TEX,2019,2019,0,0,regular,regular,8,8,8,8,3,4,4,5,3,2,4.83,5.48,0,0,0,0,41.0,47.7,38,54,22,29,4,6,16,17,1.32,1.49,38,44,8.34,8.31,,
