game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
632192,2021-08-31,121,146,NYM,MIA,Mets,Marlins,New York Mets,Miami Marlins,0,0,regular,regular,2021,2021,147,136,37,36,6,5,12,10,3,3,0,0,2,0,5,5,21,13,2,4,8,12,0,4,.241,.221,.343,.298,.377,.320,.720,.618,1,0,0,1,3.98,3.83,9.0,8.2,10,12,5,5,0,2,4,2,12,8,.000,.000,1.27,1.16,2,1,2021-08-31
632677,2021-08-31,120,143,WSH,PHI,Nationals,Phillies,Washington Nationals,Philadelphia Phillies,0,0,regular,regular,2021,2021,142,138,37,43,6,12,10,18,4,5,0,0,1,3,6,11,17,32,6,7,6,7,0,0,.257,.241,.333,.319,.416,.409,.749,.728,0,1,1,0,4.67,4.40,9.0,9.0,18,10,12,6,3,1,7,6,7,6,.000,.000,1.33,1.30,0,3,2021-08-31
632715,2021-08-31,141,110,TOR,BAL,Blue Jays,Orioles,Toronto Blue Jays,Baltimore Orioles,0,0,regular,regular,2021,2021,139,136,33,31,2,4,6,4,1,2,0,0,2,0,2,4,13,6,4,4,6,10,0,1,.262,.240,.326,.303,.450,.404,.776,.707,0,1,1,0,3.84,5.84,9.0,9.0,4,6,3,2,0,2,4,4,10,6,.000,.000,1.24,1.49,1,0,2021-08-31
632688,2021-08-31,116,133,DET,OAK,Tigers,Athletics,Detroit Tigers,Oakland Athletics,0,0,regular,regular,2021,2021,140,133,36,37,3,9,10,12,1,4,0,0,3,3,3,9,20,25,2,4,5,8,0,1,.240,.236,.305,.315,.397,.406,.702,.721,0,1,1,0,4.40,3.71,9.0,9.0,12,10,9,3,3,3,4,2,8,5,.000,.000,1.36,1.21,0,0,2021-08-31
632669,2021-08-31,139,111,TB,BOS,Rays,Red Sox,Tampa Bay Rays,Boston Red Sox,0,0,regular,regular,2021,2021,133,142,29,38,8,5,5,10,2,3,0,0,1,1,6,5,10,16,4,3,5,7,0,0,.239,.259,.319,.325,.422,.444,.741,.769,1,0,0,1,3.67,4.33,9.0,8.0,10,5,4,7,1,1,3,4,7,5,.000,.000,1.18,1.39,1,2,2021-08-31
632679,2021-08-31,121,146,NYM,MIA,Mets,Marlins,New York Mets,Miami Marlins,0,0,regular,regular,2021,2021,148,137,21,26,3,1,7,5,1,1,0,0,1,0,3,1,11,6,1,2,3,8,0,0,.236,.237,.313,.304,.383,.376,.696,.680,1,0,0,1,3.75,3.93,7.0,6.0,5,7,0,3,0,1,2,1,8,3,.000,.000,1.20,1.27,1,0,2021-08-31
632680,2021-08-31,140,115,TEX,COL,Rangers,Rockies,Texas Rangers,Colorado Rockies,0,0,regular,regular,2021,2021,134,138,28,32,4,3,5,6,0,0,0,0,2,3,4,3,11,15,7,3,7,10,3,0,.229,.249,.293,.316,.378,.413,.671,.729,1,0,0,1,4.69,4.70,9.0,8.0,6,5,3,4,3,2,3,7,10,7,.000,.000,1.35,1.37,0,0,2021-08-31
632676,2021-08-31,118,114,KC,CLE,Royals,Indians,Kansas City Royals,Cleveland Indians,0,0,regular,regular,2021,2021,134,137,30,37,2,7,5,11,2,0,0,0,0,3,2,7,7,20,1,2,7,9,0,0,.245,.238,.303,.305,.390,.412,.693,.717,0,1,1,0,4.71,4.37,9.0,9.0,11,5,7,2,3,0,2,1,9,7,.000,.000,1.40,1.28,0,0,2021-08-31
632694,2021-08-31,142,112,MIN,CHC,Twins,Cubs,Minnesota Twins,Chicago Cubs,0,0,regular,regular,2021,2021,142,137,31,34,1,3,9,7,1,1,0,1,0,2,1,3,10,16,3,1,6,12,1,0,.243,.230,.317,.305,.423,.399,.740,.704,0,1,1,0,4.96,4.72,9.0,9.0,7,9,3,1,2,0,1,3,12,6,.000,.000,1.33,1.39,1,0,2021-08-31
632683,2021-08-31,145,134,CWS,PIT,White Sox,Pirates,Chicago White Sox,Pittsburgh Pirates,0,0,regular,regular,2021,2021,141,136,29,31,4,2,6,5,2,0,0,0,2,0,4,1,14,5,4,4,5,9,0,1,.253,.233,.333,.304,.422,.360,.755,.664,1,0,0,1,3.74,5.04,9.0,8.0,5,6,2,4,0,2,4,4,9,5,.000,.000,1.20,1.41,1,1,2021-08-31
632675,2021-08-31,108,147,LAA,NYY,Angels,Yankees,Los Angeles Angels,New York Yankees,0,0,regular,regular,2021,2021,137,137,30,32,6,4,6,11,2,2,0,0,1,2,5,4,11,19,2,3,10,8,5,1,.250,.238,.312,.327,.417,.403,.729,.730,1,0,0,1,4.78,3.65,9.0,8.0,11,6,4,6,2,1,3,2,8,10,.000,.000,1.38,1.17,0,0,2021-08-31
