game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_sv,away_pitching_sv,home_pitching_cg,away_pitching_cg,home_pitching_sho,away_pitching_sho,home_pitching_qs,away_pitching_qs,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,home_fielding_fp,away_fielding_fp,home_fielding_tc,away_fielding_tc,home_fielding_po,away_fielding_po,home_fielding_a,away_fielding_a
320003,2012-09-22,147,133,NYY,OAK,Yankees,Athletics,New York Yankees,Oakland Athletics,0,0,regular,regular,2012,2012,150,150,5066,5095,722,637,1319,1200,257,244,12,29,221,173,699,609,2263,2021,510,505,1098,1277,88,117,0.26,0.236,0.328,0.304,0.447,0.397,0.775,0.701,87,85,63,65,3.84,3.49,0,0,0,0,0,0,0,0,1332.3,1357.0,1294,1254,569,526,176,133,392,420,1225,1038,0.255,0.246,1.27,1.23,71,96,0.0,0.0,0,0,0,0,0,0
320007,2012-09-22,136,140,SEA,TEX,Mariners,Rangers,Seattle Mariners,Texas Rangers,0,0,regular,regular,2012,2012,151,150,5118,5186,570,761,1190,1426,217,279,26,31,135,186,540,735,1864,2325,430,445,1165,1021,101,88,0.233,0.275,0.292,0.332,0.364,0.448,0.656,0.781,71,89,80,61,3.76,3.9,0,0,0,0,0,0,0,0,1361.0,1337.0,1257,1260,568,579,156,156,419,406,1087,1174,0.246,0.243,1.23,1.25,63,79,0.0,0.0,0,0,0,0,0,0
320008,2012-09-22,139,141,TB,TOR,Rays,Blue Jays,Tampa Bay Rays,Toronto Blue Jays,0,0,regular,regular,2012,2012,151,149,5038,5051,645,664,1207,1225,235,227,29,20,152,186,614,626,1956,2050,530,434,1229,1161,130,120,0.24,0.243,0.312,0.302,0.388,0.406,0.7,0.708,81,66,70,83,3.27,4.61,0,0,0,0,0,0,0,0,1361.7,1329.7,1167,1309,494,681,134,184,442,530,1275,1058,0.232,0.259,1.18,1.38,111,91,0.0,0.0,0,0,0,0,0,0
320006,2012-09-22,112,138,CHC,STL,Cubs,Cardinals,Chicago Cubs,St. Louis Cardinals,0,0,regular,regular,2012,2012,151,151,5054,5253,579,712,1223,1425,247,274,36,35,128,150,540,680,1926,2219,410,490,1154,1111,91,88,0.242,0.271,0.299,0.333,0.381,0.422,0.68,0.756,59,80,92,71,4.44,3.8,0,0,0,0,0,0,0,0,1320.7,1362.7,1291,1344,651,576,162,126,533,418,1057,1121,0.255,0.256,1.38,1.29,97,101,0.0,0.0,0,0,0,0,0,0
320005,2012-09-22,137,135,SF,SD,Giants,Padres,San Francisco Giants,San Diego Padres,0,0,regular,regular,2012,2012,151,151,5197,5057,671,607,1399,1251,270,257,54,41,94,111,631,571,2059,1923,446,498,1021,1159,108,135,0.269,0.247,0.327,0.315,0.396,0.38,0.723,0.695,88,72,63,79,3.69,3.95,0,0,0,0,0,0,0,0,1354.7,1338.7,1274,1247,555,588,130,152,458,507,1159,1129,0.245,0.247,1.28,1.31,104,110,0.0,0.0,0,0,0,0,0,0
320004,2012-09-22,117,134,HOU,PIT,Astros,Pirates,Houston Astros,Pittsburgh Pirates,0,0,regular,regular,2012,2012,151,150,5055,5021,546,613,1199,1228,230,227,27,33,129,161,509,582,1870,2004,440,409,1269,1255,101,66,0.237,0.245,0.298,0.301,0.37,0.399,0.668,0.701,49,74,102,76,4.65,3.89,0,0,0,0,0,0,0,0,1325.7,1329.3,1410,1266,685,575,165,144,509,464,1095,1090,0.279,0.252,1.45,1.3,108,105,0.0,0.0,0,0,0,0,0,0
320002,2012-09-22,116,142,DET,MIN,Tigers,Twins,Detroit Tigers,Minnesota Twins,0,0,regular,regular,2012,2012,149,150,5041,5152,676,661,1355,1350,264,254,36,27,150,126,651,630,2141,2036,483,476,1023,981,52,125,0.269,0.262,0.333,0.324,0.425,0.395,0.757,0.72,79,62,70,88,3.85,4.81,0,0,0,0,0,0,0,0,1314.7,1332.0,1310,1437,563,712,143,180,404,434,1218,866,0.26,0.279,1.3,1.4,91,99,0.0,0.0,0,0,0,0,0,0
319995,2012-09-22,143,144,PHI,ATL,Phillies,Braves,Philadelphia Phillies,Atlanta Braves,0,0,regular,regular,2012,2012,151,151,5187,5080,649,662,1335,1265,253,246,24,27,151,143,625,625,2089,1994,426,529,1010,1191,112,93,0.257,0.249,0.314,0.32,0.403,0.393,0.716,0.712,77,86,74,65,3.82,3.55,0,0,0,0,0,0,0,0,1355.0,1348.3,1295,1251,575,532,164,139,377,450,1279,1146,0.25,0.246,1.23,1.26,93,80,0.0,0.0,0,0,0,0,0,0
320000,2012-09-22,113,119,CIN,LAD,Reds,Dodgers,Cincinnati Reds,Los Angeles Dodgers,0,0,regular,regular,2012,2012,151,151,5130,5061,642,586,1301,1256,283,250,28,21,166,101,610,558,2138,1851,449,458,1166,1079,87,97,0.254,0.248,0.314,0.311,0.417,0.366,0.73,0.676,91,78,60,73,3.42,3.43,0,0,0,0,0,0,0,0,1356.7,1352.7,1280,1202,515,516,142,116,403,496,1170,1184,0.25,0.238,1.24,1.26,82,91,0.0,0.0,0,0,0,0,0,0
319999,2012-09-22,121,146,NYM,MIA,Mets,Marlins,New York Mets,Miami Marlins,0,0,regular,regular,2012,2012,150,151,5051,5076,605,582,1262,1247,267,248,19,37,126,129,584,551,1945,1956,474,453,1174,1130,72,141,0.25,0.246,0.314,0.307,0.385,0.385,0.699,0.693,67,66,83,85,4.15,4.12,0,0,0,0,0,0,0,0,1327.7,1344.0,1281,1355,612,616,151,125,442,459,1147,1029,0.254,0.267,1.3,1.35,96,98,0.0,0.0,0,0,0,0,0,0
