game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
448378,2016-07-27,140,133,Texas Rangers,Oakland Athletics,100,100,326.3,350.3,349,333,1.07,0.95,174,160,0.53,0.46,120,114,0.37,0.33,253,331,0.78,0.94,51,43,0.16,0.12,4.8,4.11,1.44,1.28,6.98,8.5,2.11,2.9,1.41,1.1,3.31,2.93
448384,2016-07-27,114,120,Cleveland Indians,Washington Nationals,93,99,288.3,289.0,261,240,0.91,0.83,114,97,0.4,0.34,116,91,0.4,0.31,278,302,0.96,1.04,31,27,0.11,0.09,3.56,3.02,1.31,1.15,8.68,9.4,2.4,3.32,0.97,0.84,3.62,2.83
448382,2016-07-27,121,138,New York Mets,St. Louis Cardinals,98,98,300.7,297.0,249,233,0.83,0.78,101,111,0.34,0.37,108,112,0.36,0.38,314,293,1.04,0.99,30,32,0.1,0.11,3.02,3.36,1.19,1.16,9.4,8.88,2.91,2.62,0.9,0.97,3.23,3.39
448381,2016-07-27,134,136,Pittsburgh Pirates,Seattle Mariners,98,98,361.0,312.7,338,265,0.94,0.85,141,122,0.39,0.39,140,114,0.39,0.36,302,354,0.84,1.13,34,45,0.09,0.14,3.52,3.51,1.32,1.21,7.53,10.19,2.16,3.11,0.85,1.3,3.49,3.28
448380,2016-07-27,141,135,Toronto Blue Jays,San Diego Padres,101,101,275.3,351.0,273,340,0.99,0.97,126,175,0.46,0.5,76,149,0.28,0.42,268,344,0.97,0.98,37,43,0.13,0.12,4.12,4.49,1.27,1.39,8.76,8.82,3.53,2.31,1.21,1.1,2.48,3.82
448379,2016-07-27,146,143,Miami Marlins,Philadelphia Phillies,100,99,327.3,321.3,272,316,0.83,0.98,132,157,0.4,0.49,146,119,0.45,0.37,349,314,1.07,0.98,34,47,0.1,0.15,3.63,4.4,1.28,1.35,9.6,8.79,2.39,2.64,0.93,1.32,4.01,3.33
448377,2016-07-27,117,147,Houston Astros,New York Yankees,99,100,326.0,301.7,283,241,0.87,0.8,109,114,0.33,0.38,77,87,0.24,0.29,352,364,1.08,1.21,30,38,0.09,0.13,3.01,3.4,1.1,1.09,9.72,10.86,4.57,4.18,0.83,1.13,2.13,2.6
448383,2016-07-27,119,139,Los Angeles Dodgers,Tampa Bay Rays,98,98,340.7,289.7,242,301,0.71,1.04,114,149,0.33,0.51,114,103,0.33,0.36,345,258,1.01,0.89,35,44,0.1,0.15,3.01,4.63,1.05,1.39,9.11,8.02,3.03,2.5,0.92,1.37,3.01,3.2
448375,2016-07-27,111,116,Boston Red Sox,Detroit Tigers,94,100,300.7,316.0,270,326,0.9,1.03,129,152,0.43,0.48,116,105,0.39,0.33,322,267,1.07,0.84,32,31,0.11,0.1,3.86,4.33,1.28,1.36,9.64,7.6,2.78,2.54,0.96,0.88,3.47,2.99
448374,2016-07-27,110,115,Baltimore Orioles,Colorado Rockies,99,100,337.0,326.0,298,344,0.88,1.06,113,176,0.34,0.54,132,114,0.39,0.35,308,280,0.91,0.86,32,41,0.09,0.13,3.02,4.86,1.28,1.4,8.23,7.73,2.33,2.46,0.85,1.13,3.53,3.15
448373,2016-07-27,137,113,San Francisco Giants,Cincinnati Reds,92,99,284.7,365.7,272,364,0.96,1.0,118,217,0.41,0.59,99,195,0.35,0.53,236,323,0.83,0.88,30,69,0.11,0.19,3.73,5.34,1.3,1.53,7.46,7.95,2.38,1.66,0.95,1.7,3.13,4.8
448372,2016-07-27,112,145,Chicago Cubs,Chicago White Sox,96,96,282.0,292.0,222,285,0.79,0.98,119,115,0.42,0.39,123,142,0.44,0.49,293,277,1.04,0.95,35,24,0.12,0.08,3.8,3.54,1.22,1.46,9.35,8.54,2.38,1.95,1.12,0.74,3.93,4.38
448371,2016-07-27,142,144,Minnesota Twins,Atlanta Braves,96,99,328.7,338.7,352,334,1.07,0.99,161,160,0.49,0.47,106,162,0.32,0.48,320,337,0.97,1.0,50,33,0.15,0.1,4.41,4.25,1.39,1.46,8.76,8.96,3.02,2.08,1.37,0.88,2.9,4.31
448376,2016-07-27,118,108,Kansas City Royals,Los Angeles Angels,99,97,339.3,333.7,313,323,0.92,0.97,127,142,0.37,0.43,115,114,0.34,0.34,316,260,0.93,0.78,35,41,0.1,0.12,3.37,3.83,1.26,1.31,8.38,7.01,2.75,2.28,0.93,1.11,3.05,3.07
448370,2016-07-27,158,109,Milwaukee Brewers,Arizona Diamondbacks,98,99,325.3,336.7,331,344,1.02,1.02,140,174,0.43,0.52,139,154,0.43,0.46,309,303,0.95,0.9,39,38,0.12,0.11,3.87,4.65,1.44,1.48,8.55,8.1,2.22,1.97,1.08,1.02,3.85,4.12
