game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
447836,2016-06-14,108,142,Los Angeles Angels,Minnesota Twins,63,62,216.7,219.3,200,244,0.92,1.11,96,111,0.44,0.51,79,70,0.36,0.32,172,222,0.79,1.01,26,35,0.12,0.16,3.99,4.55,1.29,1.43,7.14,9.11,2.18,3.17,1.08,1.44,3.28,2.87
447840,2016-06-14,139,136,Tampa Bay Rays,Seattle Mariners,60,62,181.0,192.7,172,152,0.95,0.79,75,67,0.41,0.35,65,64,0.36,0.33,164,208,0.91,1.08,26,24,0.14,0.12,3.73,3.13,1.31,1.12,8.15,9.72,2.52,3.25,1.29,1.12,3.23,2.99
447841,2016-06-14,133,140,Oakland Athletics,Texas Rangers,63,64,219.7,196.7,196,219,0.89,1.11,92,109,0.42,0.55,63,72,0.29,0.37,214,162,0.97,0.82,26,32,0.12,0.16,3.77,4.99,1.18,1.48,8.77,7.41,3.4,2.25,1.07,1.46,2.58,3.29
447839,2016-06-14,121,134,New York Mets,Pittsburgh Pirates,62,62,185.7,215.0,151,200,0.81,0.93,62,96,0.33,0.45,73,95,0.39,0.44,200,177,1.08,0.82,18,23,0.1,0.11,3.01,4.02,1.21,1.37,9.69,7.41,2.74,1.86,0.87,0.96,3.54,3.98
447838,2016-06-14,141,143,Toronto Blue Jays,Philadelphia Phillies,66,63,169.3,202.7,174,189,1.03,0.93,78,93,0.46,0.46,59,87,0.35,0.43,168,197,0.99,0.97,22,30,0.13,0.15,4.15,4.13,1.38,1.36,8.93,8.75,2.85,2.26,1.17,1.33,3.14,3.86
447837,2016-06-14,115,147,Colorado Rockies,New York Yankees,63,63,211.3,184.7,206,153,0.97,0.83,97,74,0.46,0.4,65,49,0.31,0.27,181,226,0.86,1.22,25,23,0.12,0.12,4.13,3.61,1.28,1.09,7.71,11.01,2.78,4.61,1.06,1.12,2.77,2.39
447835,2016-06-14,137,158,San Francisco Giants,Milwaukee Brewers,61,64,186.7,216.3,177,216,0.95,1.0,76,101,0.41,0.47,61,92,0.33,0.43,153,200,0.82,0.92,19,30,0.1,0.14,3.66,4.2,1.28,1.42,7.38,8.32,2.51,2.17,0.92,1.25,2.94,3.83
447828,2016-06-14,120,112,Washington Nationals,Chicago Cubs,63,59,173.7,160.3,134,123,0.77,0.77,59,60,0.34,0.37,57,73,0.33,0.46,186,168,1.07,1.05,17,20,0.1,0.12,3.06,3.37,1.1,1.22,9.64,9.43,3.26,2.3,0.88,1.12,2.95,4.1
447833,2016-06-14,109,119,Arizona Diamondbacks,Los Angeles Dodgers,65,62,222.0,197.7,217,140,0.98,0.71,104,67,0.47,0.34,100,71,0.45,0.36,192,192,0.86,0.97,21,18,0.09,0.09,4.22,3.05,1.43,1.07,7.78,8.74,1.92,2.7,0.85,0.82,4.05,3.23
447832,2016-06-14,138,117,St. Louis Cardinals,Houston Astros,62,64,183.3,220.0,152,188,0.83,0.85,75,78,0.41,0.35,66,52,0.36,0.24,192,244,1.05,1.11,24,23,0.13,0.1,3.68,3.19,1.19,1.09,9.43,9.98,2.91,4.69,1.18,0.94,3.24,2.13
447831,2016-06-14,145,116,Chicago White Sox,Detroit Tigers,61,62,189.3,188.7,170,192,0.9,1.02,69,90,0.36,0.48,84,66,0.44,0.35,164,160,0.87,0.85,11,16,0.06,0.08,3.28,4.29,1.34,1.37,7.8,7.63,1.95,2.42,0.52,0.76,3.99,3.15
447830,2016-06-14,118,114,Kansas City Royals,Cleveland Indians,63,61,208.7,186.0,177,159,0.85,0.85,61,69,0.29,0.37,72,74,0.35,0.4,206,176,0.99,0.95,15,22,0.07,0.12,2.63,3.34,1.19,1.25,8.88,8.52,2.86,2.38,0.65,1.06,3.11,3.58
447829,2016-06-14,144,113,Atlanta Braves,Cincinnati Reds,63,63,216.7,224.0,217,247,1.0,1.1,113,159,0.52,0.71,105,127,0.48,0.57,227,195,1.05,0.87,21,48,0.1,0.21,4.69,6.39,1.49,1.67,9.43,7.83,2.16,1.54,0.87,1.93,4.36,5.1
447827,2016-06-14,111,110,Boston Red Sox,Baltimore Orioles,58,62,188.7,210.0,154,198,0.82,0.94,75,70,0.4,0.33,83,78,0.44,0.37,210,192,1.11,0.91,18,22,0.1,0.1,3.58,3.0,1.26,1.31,10.02,8.23,2.53,2.46,0.86,0.94,3.96,3.34
447834,2016-06-14,135,146,San Diego Padres,Miami Marlins,65,64,234.3,207.7,232,188,0.99,0.91,123,91,0.52,0.44,108,103,0.46,0.5,237,212,1.01,1.02,30,21,0.13,0.1,4.72,3.94,1.45,1.4,9.1,9.19,2.19,2.06,1.15,0.91,4.15,4.46
