game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
447530,2016-05-22,146,120,Miami Marlins,Washington Nationals,42,42,138.0,121.3,128,96,0.93,0.79,54,35,0.39,0.29,65,40,0.47,0.33,130,122,0.94,1.01,13,9,0.09,0.07,3.52,2.6,1.4,1.12,8.48,9.05,2.0,3.05,0.85,0.67,4.24,2.97
447528,2016-05-22,117,140,Houston Astros,Texas Rangers,44,43,146.7,133.3,130,149,0.89,1.12,61,79,0.42,0.59,30,56,0.2,0.42,154,108,1.05,0.81,18,26,0.12,0.2,3.74,5.33,1.09,1.54,9.45,7.29,5.13,1.93,1.1,1.76,1.84,3.78
447527,2016-05-22,116,139,Detroit Tigers,Tampa Bay Rays,41,39,128.0,121.7,128,98,1.0,0.81,58,47,0.45,0.39,42,39,0.33,0.32,98,108,0.77,0.89,13,20,0.1,0.16,4.08,3.48,1.33,1.13,6.89,7.99,2.33,2.77,0.91,1.48,2.95,2.88
447526,2016-05-22,113,136,Cincinnati Reds,Seattle Mariners,43,41,158.7,127.0,168,87,1.06,0.69,117,38,0.74,0.3,94,44,0.59,0.35,138,139,0.87,1.09,36,14,0.23,0.11,6.64,2.69,1.65,1.03,7.83,9.85,1.47,3.16,2.04,0.99,5.33,3.12
447525,2016-05-22,133,147,Oakland Athletics,New York Yankees,44,42,153.0,129.0,145,105,0.95,0.81,68,47,0.44,0.36,45,35,0.29,0.27,146,153,0.95,1.19,18,16,0.12,0.12,4.0,3.28,1.24,1.09,8.59,10.67,3.24,4.37,1.06,1.12,2.65,2.44
447524,2016-05-22,121,158,New York Mets,Milwaukee Brewers,42,43,125.7,145.7,98,150,0.78,1.03,33,63,0.26,0.43,42,73,0.33,0.5,141,129,1.12,0.89,7,23,0.06,0.16,2.36,3.89,1.11,1.53,10.1,7.97,3.36,1.77,0.5,1.42,3.01,4.51
447529,2016-05-22,142,141,Minnesota Twins,Toronto Blue Jays,41,45,146.7,115.0,170,117,1.16,1.02,79,49,0.54,0.43,55,37,0.37,0.32,143,106,0.97,0.92,27,17,0.18,0.15,4.85,3.83,1.53,1.34,8.77,8.3,2.6,2.86,1.66,1.33,3.37,2.9
447522,2016-05-22,145,118,Chicago White Sox,Kansas City Royals,40,42,118.0,148.3,93,126,0.79,0.85,34,42,0.29,0.28,45,50,0.38,0.34,105,148,0.89,1.0,7,9,0.06,0.06,2.59,2.55,1.17,1.19,8.01,8.98,2.33,2.96,0.53,0.55,3.43,3.03
447520,2016-05-22,111,114,Boston Red Sox,Cleveland Indians,41,39,135.0,126.3,110,106,0.81,0.84,48,52,0.36,0.41,61,53,0.45,0.42,148,118,1.1,0.93,10,14,0.07,0.11,3.2,3.7,1.27,1.26,9.87,8.41,2.43,2.23,0.67,1.0,4.07,3.78
447519,2016-05-22,137,112,San Francisco Giants,Chicago Cubs,42,40,125.7,112.3,123,77,0.98,0.69,50,39,0.4,0.35,41,56,0.33,0.5,100,125,0.8,1.11,12,12,0.1,0.11,3.58,3.12,1.31,1.18,7.16,10.01,2.44,2.23,0.86,0.96,2.94,4.49
447518,2016-05-22,108,110,Los Angeles Angels,Baltimore Orioles,43,41,148.7,132.7,126,113,0.85,0.85,58,36,0.39,0.27,53,49,0.36,0.37,117,120,0.79,0.9,16,10,0.11,0.08,3.51,2.44,1.2,1.22,7.08,8.14,2.21,2.45,0.97,0.68,3.21,3.32
447517,2016-05-22,143,144,Philadelphia Phillies,Atlanta Braves,42,42,136.3,142.3,124,141,0.91,0.99,59,72,0.43,0.51,61,68,0.45,0.48,137,155,1.0,1.09,22,14,0.16,0.1,3.89,4.55,1.36,1.47,9.04,9.8,2.25,2.28,1.45,0.89,4.03,4.3
447516,2016-05-22,138,109,St. Louis Cardinals,Arizona Diamondbacks,42,45,124.7,158.7,107,154,0.86,0.97,50,71,0.4,0.45,47,67,0.38,0.42,141,137,1.13,0.86,18,12,0.14,0.08,3.61,4.03,1.24,1.39,10.18,7.77,3.0,2.04,1.3,0.68,3.39,3.8
447523,2016-05-22,135,119,San Diego Padres,Los Angeles Dodgers,44,42,150.3,124.7,136,101,0.9,0.81,68,55,0.45,0.44,69,50,0.46,0.4,151,118,1.0,0.95,17,11,0.11,0.09,4.07,3.97,1.36,1.21,9.04,8.52,2.19,2.36,1.02,0.79,4.13,3.61
