game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
447334,2016-05-08,146,143,Miami Marlins,Philadelphia Phillies,29,30,99.0,99.3,94,92,0.95,0.93,36,47,0.36,0.47,39,41,0.39,0.41,93,104,0.94,1.05,8,19,0.08,0.19,3.27,4.26,1.34,1.34,8.45,9.42,2.38,2.54,0.73,1.72,3.55,3.71
447339,2016-05-08,112,120,Chicago Cubs,Washington Nationals,28,30,73.3,83.7,48,67,0.65,0.8,27,30,0.37,0.36,27,29,0.37,0.35,90,85,1.23,1.02,8,8,0.11,0.1,3.31,3.23,1.02,1.15,11.05,9.14,3.33,2.93,0.98,0.86,3.31,3.12
447338,2016-05-08,116,140,Detroit Tigers,Texas Rangers,29,31,96.0,95.0,93,102,0.97,1.07,34,49,0.35,0.52,25,37,0.26,0.39,66,80,0.69,0.84,6,19,0.06,0.2,3.19,4.64,1.23,1.46,6.19,7.58,2.64,2.16,0.56,1.8,2.34,3.51
447337,2016-05-08,108,139,Los Angeles Angels,Tampa Bay Rays,30,28,103.7,83.0,77,68,0.74,0.82,32,33,0.31,0.4,31,30,0.3,0.36,78,70,0.75,0.84,8,12,0.08,0.14,2.78,3.58,1.04,1.18,6.77,7.59,2.52,2.33,0.69,1.3,2.69,3.25
447336,2016-05-08,117,136,Houston Astros,Seattle Mariners,31,29,101.0,90.7,92,58,0.91,0.64,48,25,0.48,0.28,24,30,0.24,0.33,103,99,1.02,1.09,17,9,0.17,0.1,4.28,2.48,1.15,0.97,9.18,9.83,4.29,3.3,1.51,0.89,2.14,2.98
447335,2016-05-08,138,134,St. Louis Cardinals,Pittsburgh Pirates,30,30,87.3,110.0,74,103,0.85,0.94,28,52,0.32,0.47,34,53,0.39,0.48,98,93,1.12,0.85,9,15,0.1,0.14,2.89,4.25,1.24,1.42,10.1,7.61,2.88,1.75,0.93,1.23,3.5,4.34
447333,2016-05-08,110,133,Baltimore Orioles,Oakland Athletics,29,31,96.7,105.0,83,92,0.86,0.88,27,34,0.28,0.32,39,23,0.4,0.22,91,97,0.94,0.92,5,9,0.05,0.09,2.51,2.91,1.26,1.1,8.47,8.31,2.33,4.22,0.47,0.77,3.63,1.97
447325,2016-05-08,144,109,Atlanta Braves,Arizona Diamondbacks,29,32,102.7,122.3,99,112,0.96,0.92,53,54,0.52,0.44,59,49,0.57,0.4,103,103,1.0,0.84,10,9,0.1,0.07,4.65,3.97,1.54,1.32,9.03,7.58,1.75,2.1,0.88,0.66,5.17,3.6
447331,2016-05-08,145,142,Chicago White Sox,Minnesota Twins,30,29,87.0,108.3,60,110,0.69,1.02,18,51,0.21,0.47,30,47,0.34,0.43,77,109,0.89,1.01,3,15,0.03,0.14,1.86,4.24,1.03,1.45,7.97,9.06,2.57,2.32,0.31,1.25,3.1,3.9
447330,2016-05-08,113,158,Cincinnati Reds,Milwaukee Brewers,31,30,111.0,107.3,121,118,1.09,1.1,81,55,0.73,0.51,59,55,0.53,0.51,93,93,0.84,0.87,25,20,0.23,0.19,6.57,4.61,1.62,1.61,7.54,7.8,1.58,1.69,2.03,1.68,4.78,4.61
447329,2016-05-08,141,119,Toronto Blue Jays,Los Angeles Dodgers,32,29,79.3,84.3,81,66,1.02,0.78,32,39,0.4,0.46,25,33,0.32,0.39,79,72,1.0,0.85,10,9,0.13,0.11,3.63,4.16,1.34,1.17,8.96,7.68,3.16,2.18,1.13,0.96,2.84,3.52
447328,2016-05-08,114,118,Cleveland Indians,Kansas City Royals,26,29,79.0,94.7,70,85,0.89,0.9,35,30,0.44,0.32,31,35,0.39,0.37,72,93,0.91,0.98,9,9,0.11,0.1,3.99,2.85,1.28,1.27,8.2,8.84,2.32,2.66,1.03,0.86,3.53,3.33
447327,2016-05-08,137,115,San Francisco Giants,Colorado Rockies,31,30,93.7,109.7,92,111,0.98,1.01,38,57,0.41,0.52,31,36,0.33,0.33,73,89,0.78,0.81,8,13,0.09,0.12,3.65,4.68,1.31,1.34,7.01,7.3,2.35,2.47,0.77,1.07,2.98,2.95
447326,2016-05-08,147,111,New York Yankees,Boston Red Sox,28,30,81.3,99.0,71,80,0.87,0.81,34,39,0.42,0.39,22,46,0.27,0.46,104,108,1.28,1.09,11,7,0.14,0.07,3.76,3.55,1.14,1.27,11.51,9.82,4.73,2.35,1.22,0.64,2.43,4.18
447332,2016-05-08,135,121,San Diego Padres,New York Mets,31,29,99.3,86.0,104,77,1.05,0.9,54,25,0.54,0.29,42,29,0.42,0.34,97,103,0.98,1.2,14,5,0.14,0.06,4.89,2.62,1.47,1.23,8.79,10.78,2.31,3.55,1.27,0.52,3.81,3.03
