game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
449267,2016-09-30,111,141,Boston Red Sox,Toronto Blue Jays,149,159,459.3,456.3,403,443,0.88,0.97,184,205,0.4,0.45,185,134,0.4,0.29,500,465,1.09,1.02,47,63,0.1,0.14,3.61,4.04,1.28,1.26,9.8,9.17,2.7,3.47,0.92,1.24,3.62,2.64
449266,2016-09-30,140,139,Texas Rangers,Tampa Bay Rays,158,158,509.0,494.7,514,483,1.01,0.98,249,228,0.49,0.46,187,194,0.37,0.39,417,453,0.82,0.92,66,73,0.13,0.15,4.4,4.15,1.38,1.37,7.37,8.24,2.23,2.34,1.17,1.33,3.31,3.53
449265,2016-09-30,109,135,Arizona Diamondbacks,San Diego Padres,157,158,558.0,547.7,575,505,1.03,0.92,307,251,0.55,0.46,259,223,0.46,0.41,509,511,0.91,0.93,73,62,0.13,0.11,4.95,4.12,1.49,1.33,8.21,8.4,1.97,2.29,1.18,1.02,4.18,3.66
449264,2016-09-30,138,134,St. Louis Cardinals,Pittsburgh Pirates,157,154,501.0,576.0,435,541,0.87,0.94,205,216,0.41,0.38,188,229,0.38,0.4,489,527,0.98,0.91,55,62,0.11,0.11,3.68,3.38,1.24,1.34,8.78,8.23,2.6,2.3,0.99,0.97,3.38,3.58
449263,2016-09-30,136,133,Seattle Mariners,Oakland Athletics,157,157,510.3,546.7,453,514,0.89,0.94,207,245,0.41,0.45,177,189,0.35,0.35,538,515,1.05,0.94,71,58,0.14,0.11,3.65,4.03,1.23,1.29,9.49,8.48,3.04,2.72,1.25,0.95,3.12,3.11
449262,2016-09-30,143,121,Philadelphia Phillies,New York Mets,155,158,517.0,514.7,541,463,1.05,0.9,287,201,0.56,0.39,215,186,0.42,0.36,507,557,0.98,1.08,81,55,0.16,0.11,5.0,3.51,1.46,1.26,8.83,9.74,2.36,2.99,1.41,0.96,3.74,3.25
449261,2016-09-30,145,142,Chicago White Sox,Minnesota Twins,152,155,460.7,555.0,437,604,0.95,1.09,187,286,0.41,0.52,217,196,0.47,0.35,424,522,0.92,0.94,40,77,0.09,0.14,3.65,4.64,1.42,1.44,8.28,8.46,1.95,2.66,0.78,1.25,4.24,3.18
449258,2016-09-30,137,119,San Francisco Giants,Los Angeles Dodgers,149,156,474.3,581.3,429,466,0.9,0.8,188,211,0.4,0.36,167,196,0.35,0.34,416,621,0.88,1.07,45,63,0.09,0.11,3.57,3.27,1.26,1.14,7.89,9.61,2.49,3.17,0.85,0.98,3.17,3.03
449259,2016-09-30,120,146,Washington Nationals,Miami Marlins,158,158,486.3,546.7,417,484,0.86,0.89,181,221,0.37,0.4,159,256,0.33,0.47,478,557,0.98,1.02,47,47,0.1,0.09,3.35,3.64,1.18,1.35,8.85,9.17,3.01,2.18,0.87,0.77,2.94,4.21
449257,2016-09-30,108,117,Los Angeles Angels,Houston Astros,155,157,531.7,542.0,526,469,0.99,0.87,225,214,0.42,0.39,185,149,0.35,0.27,426,609,0.8,1.12,69,63,0.13,0.12,3.81,3.55,1.34,1.14,7.21,10.11,2.3,4.09,1.17,1.05,3.13,2.47
449256,2016-09-30,144,116,Atlanta Braves,Detroit Tigers,157,155,558.0,502.0,530,497,0.95,0.99,247,234,0.44,0.47,253,181,0.45,0.36,533,438,0.96,0.87,41,50,0.07,0.1,3.98,4.2,1.4,1.35,8.6,7.85,2.11,2.42,0.66,0.9,4.08,3.25
449255,2016-09-30,118,114,Kansas City Royals,Cleveland Indians,156,153,531.3,500.0,498,439,0.94,0.88,204,192,0.38,0.38,183,188,0.34,0.38,499,501,0.94,1.0,54,53,0.1,0.11,3.46,3.46,1.28,1.25,8.45,9.02,2.73,2.66,0.91,0.95,3.1,3.38
449254,2016-09-30,113,112,Cincinnati Reds,Chicago Cubs,157,154,570.0,459.7,562,359,0.99,0.78,318,181,0.56,0.39,289,195,0.51,0.42,512,508,0.9,1.11,99,54,0.17,0.12,5.02,3.54,1.49,1.21,8.08,9.95,1.77,2.61,1.56,1.06,4.56,3.82
449253,2016-09-30,147,110,New York Yankees,Baltimore Orioles,159,158,499.0,539.3,416,489,0.83,0.91,204,202,0.41,0.37,176,204,0.35,0.38,569,498,1.14,0.92,65,57,0.13,0.11,3.68,3.37,1.19,1.28,10.26,8.31,3.23,2.44,1.17,0.95,3.17,3.4
449260,2016-09-30,115,158,Colorado Rockies,Milwaukee Brewers,157,159,513.0,536.0,554,510,1.08,0.95,290,214,0.57,0.4,201,208,0.39,0.39,461,477,0.9,0.89,65,56,0.13,0.1,5.09,3.59,1.47,1.34,8.09,8.01,2.29,2.29,1.14,0.94,3.53,3.49
