favorite_team,underdog_team,away_team,home_team,fav_b_runs,dog_b_runs,fav_b_runs_per_ab,dog_b_runs_per_ab,fav_b_doubles,dog_b_doubles,fav_b_doubles_per_ab,dog_b_doubles_per_ab,fav_b_triples,dog_b_triples,fav_b_triples_per_ab,dog_b_triples_per_ab,fav_b_homeruns,dog_b_homeruns,fav_b_homeruns_per_ab,dog_b_homeruns_per_ab,fav_b_strikeouts,dog_b_strikeouts,fav_b_strikeouts_per_ab,dog_b_strikeouts_per_ab,fav_b_base_on_balls,dog_b_base_on_balls,fav_b_base_on_balls_per_ab,dog_b_base_on_balls_per_ab,fav_b_hits,dog_b_hits,fav_b_avg,dog_b_avg,fav_b_ab,dog_b_ab,fav_b_obp,dog_b_obp,fav_b_slg,dog_b_slg,fav_b_ops,dog_b_ops,fav_b_stolen_bases,dog_b_stolen_bases,fav_b_total_bases,dog_b_total_bases,fav_b_rbi,dog_b_rbi,fav_b_rbi_per_ab,dog_b_rbi_per_ab
TOR,TB,TOR,TB,758,675,0.14602196108649587,0.13155330344961996,278,229,0.053554228472356004,0.04463067628142662,10,16,0.0019264110961279136,0.0031183005262132137,180,172,0.034675399730302446,0.03352173065679205,1033,1305,0.1989982662300135,0.2543363866692652,489,437,0.09420150260065498,0.0851685831221984,1394,1289,0.269,0.251,5191,5131,0.336,0.313,0.43,0.403,0.766,0.716,74,185,2232,2066,732,643,0.14101329223656328,0.12531670239719353
BOS,OAK,OAK,BOS,742,700,0.1421455938697318,0.13415101571483326,303,277,0.058045977011494256,0.05308547336144116,23,16,0.004406130268199234,0.0030663089306247606,178,211,0.03409961685823755,0.04043694902261403,1330,1311,0.2547892720306513,0.2512456880030663,489,479,0.09367816091954023,0.09179762361057876,1326,1332,0.254,0.255,5220,5218,0.324,0.321,0.423,0.436,0.747,0.757,131,77,2209,2274,707,679,0.13544061302681992,0.13012648524338827
MIA,COL,MIA,COL,669,567,0.12890173410404623,0.11135113904163393,255,240,0.049132947976878616,0.04713275726630008,26,35,0.005009633911368015,0.006873527101335428,145,150,0.027938342967244702,0.02945797329143755,1172,1430,0.22581888246628132,0.28083267871170464,461,374,0.08882466281310213,0.07344854673998429,1301,1216,0.251,0.239,5190,5092,0.315,0.295,0.394,0.388,0.709,0.683,120,81,2043,1976,638,552,0.12292870905587669,0.10840534171249018
MIL,LAA,LAA,MIL,780,643,0.15084122993618257,0.12722595963593195,248,202,0.047959775672017015,0.039968341907400076,17,17,0.0032875652678398763,0.0033636723387415906,162,211,0.031328563140591764,0.04174910961614563,1185,1524,0.22916263778766197,0.30154333201424616,528,461,0.10210790949526204,0.09121487930352196,1348,1144,0.261,0.226,5171,5054,0.334,0.3,0.409,0.398,0.743,0.698,155,82,2116,2013,724,621,0.14001160317153355,0.12287297190344282
DET,CLE,CLE,DET,734,591,0.14321951219512194,0.11949049737161342,234,223,0.04565853658536585,0.04508693894055803,35,16,0.006829268292682927,0.003234937323089365,190,155,0.037073170731707315,0.031338455317428224,1345,1248,0.2624390243902439,0.2523251112009705,480,461,0.09365853658536585,0.09320663162151234,1272,1115,0.248,0.225,5125,4946,0.318,0.296,0.419,0.371,0.737,0.667,58,117,2146,1835,700,571,0.13658536585365855,0.11544682571775172
NYM,SD,NYM,SD,716,651,0.14000782166601486,0.128099173553719,247,244,0.0482987876417677,0.048012593467138924,19,18,0.0037152913570590537,0.0035419126328217238,211,140,0.04125928822839265,0.027548209366391185,1239,1075,0.2422761048103246,0.21153089334907516,529,484,0.10344153304653891,0.09523809523809523,1276,1282,0.25,0.252,5114,5082,0.327,0.322,0.429,0.39,0.756,0.712,135,100,2194,1982,698,614,0.13648807195932733,0.12081857536402991
SEA,KAN,SEA,KAN,722,589,0.13959783449342614,0.11617357001972387,219,267,0.04234338747099768,0.052662721893491124,9,21,0.0017401392111368909,0.004142011834319527,223,148,0.04311678267594741,0.029191321499013805,1341,1026,0.25928074245939675,0.20236686390532543,515,404,0.09957463263727764,0.0796844181459566,1266,1240,0.245,0.245,5172,5070,0.321,0.306,0.42,0.393,0.741,0.699,150,104,2172,1993,691,579,0.13360402165506574,0.11420118343195267
CIN,CHC,CHC,CIN,682,743,0.1331251219988288,0.14390858028278133,238,251,0.04645715401132149,0.04861514623281038,23,27,0.004489556900253757,0.005229517722254503,153,205,0.02986531329299239,0.03970559752082123,1321,1190,0.25785672457544406,0.2304861514623281,500,528,0.09759906304899472,0.10226612434631029,1259,1291,0.246,0.25,5123,5163,0.316,0.322,0.391,0.428,0.707,0.75,100,154,2002,2211,644,724,0.1257075932071052,0.14022854929304668
LAD,SF,LAD,SF,778,662,0.15118538670812282,0.13101128042746882,242,225,0.04702681694520015,0.04452800316643578,19,26,0.003692188107267781,0.005145458143677024,225,162,0.043723280217644774,0.032060162279833763,1267,1289,0.24621064904780413,0.2550959825846032,556,511,0.10804508356004663,0.10112804274688304,1308,1192,0.254,0.236,5146,5053,0.33,0.311,0.44,0.387,0.77,0.698,86,65,2263,1955,746,632,0.14496696463272446,0.1250742133386107
NYY,BAL,NYY,BAL,794,650,0.1542646201670876,0.1273510971786834,243,243,0.047211968136778706,0.04760971786833856,19,18,0.0036914707596658247,0.0035266457680250786,258,180,0.05012628715756751,0.03526645768025078,1359,1354,0.2640373032834661,0.265282131661442,589,449,0.11443559354964057,0.08797021943573667,1287,1221,0.25,0.239,5147,5104,0.33,0.307,0.455,0.4,0.785,0.707,129,113,2342,2040,766,617,0.1488245579949485,0.12088557993730407
