favorite_team,underdog_team,away_team,home_team,fav_b_runs,dog_b_runs,fav_b_runs_per_ab,dog_b_runs_per_ab,fav_b_doubles,dog_b_doubles,fav_b_doubles_per_ab,dog_b_doubles_per_ab,fav_b_triples,dog_b_triples,fav_b_triples_per_ab,dog_b_triples_per_ab,fav_b_homeruns,dog_b_homeruns,fav_b_homeruns_per_ab,dog_b_homeruns_per_ab,fav_b_strikeouts,dog_b_strikeouts,fav_b_strikeouts_per_ab,dog_b_strikeouts_per_ab,fav_b_base_on_balls,dog_b_base_on_balls,fav_b_base_on_balls_per_ab,dog_b_base_on_balls_per_ab,fav_b_hits,dog_b_hits,fav_b_avg,dog_b_avg,fav_b_ab,dog_b_ab,fav_b_obp,dog_b_obp,fav_b_slg,dog_b_slg,fav_b_ops,dog_b_ops,fav_b_stolen_bases,dog_b_stolen_bases,fav_b_total_bases,dog_b_total_bases,fav_b_rbi,dog_b_rbi,fav_b_rbi_per_ab,dog_b_rbi_per_ab
CHC,MIL,CHC,MIL,614,645,0.14491385414208166,0.15302491103202848,204,196,0.04814727401463299,0.0465005931198102,22,14,0.00519235308000944,0.0033214709371293,170,134,0.0401227283455275,0.03179122182680902,958,979,0.226103375029502,0.23226571767497034,416,429,0.0981826764219967,0.10177935943060498,1059,1091,0.25,0.259,4237,4215,0.319,0.333,0.429,0.407,0.748,0.74,131,136,1817,1717,598,598,0.14113759735662024,0.14187425860023725
SD,SF,SD,SF,518,509,0.12392344497607656,0.12282818532818533,200,188,0.04784688995215311,0.045366795366795366,16,23,0.003827751196172249,0.00555019305019305,106,119,0.025358851674641147,0.028716216216216218,871,1072,0.2083732057416268,0.25868725868725867,406,422,0.09712918660287082,0.10183397683397684,1049,966,0.251,0.233,4180,4144,0.321,0.309,0.383,0.376,0.704,0.685,83,56,1599,1557,485,488,0.11602870813397129,0.11776061776061776
CIN,LAA,CIN,LAA,574,552,0.13537735849056604,0.13199426111908177,199,174,0.04693396226415095,0.04160688665710186,17,14,0.004009433962264151,0.003347680535628886,126,176,0.029716981132075472,0.042085126733620276,1090,1220,0.25707547169811323,0.2917264466762315,411,388,0.09693396226415095,0.09277857484457197,1049,974,0.247,0.233,4240,4182,0.318,0.307,0.392,0.407,0.71,0.714,87,61,1660,1704,541,534,0.12759433962264152,0.12769010043041606
LAD,COL,LAD,COL,643,473,0.15190172454523979,0.11278016213638531,198,204,0.04677533664068037,0.04864091559370529,16,31,0.0037798251830852823,0.007391511683357177,185,129,0.04370422867942358,0.030758226037195996,1065,1165,0.2515946137491141,0.2777777777777778,464,319,0.10961493030947318,0.07606103958035289,1071,1001,0.253,0.239,4233,4194,0.33,0.297,0.438,0.394,0.768,0.691,76,66,1856,1654,620,461,0.14646822584455468,0.10991893180734383
ARI,CLE,CLE,ARI,619,491,0.1451348182883939,0.12060918693195775,220,184,0.05158264947245018,0.04519774011299435,28,13,0.0065650644783118405,0.0031933185949398184,176,131,0.04126611957796014,0.03217882584131663,999,1012,0.23423212192262602,0.24858757062146894,435,389,0.10199296600234467,0.0955539179562761,1068,924,0.25,0.227,4265,4071,0.326,0.299,0.439,0.375,0.765,0.674,90,100,1872,1527,604,472,0.14161781946072685,0.11594202898550725
KAN,TEX,TEX,KAN,475,515,0.1135005973715651,0.12215370018975331,221,190,0.05280764635603345,0.04506641366223909,19,12,0.004540023894862605,0.0028462998102466793,116,132,0.027718040621266427,0.031309297912713474,863,1038,0.2062126642771804,0.24620493358633777,321,377,0.07670250896057347,0.0894212523719165,1029,982,0.246,0.233,4185,4216,0.305,0.301,0.391,0.378,0.696,0.679,97,108,1636,1592,467,493,0.11158900836320192,0.11693548387096774
MIN,OAK,OAK,MIN,517,566,0.12472858866103739,0.13141397724634316,192,221,0.04632086851628468,0.0513118179707453,16,16,0.0038600723763570566,0.0037148827490132343,144,174,0.03474065138721351,0.040399349895518924,1028,1073,0.2480096501809409,0.2491293243557,369,399,0.08902291917973462,0.09263988855351753,986,1094,0.238,0.254,4145,4307,0.309,0.32,0.396,0.434,0.705,0.754,61,65,1642,1869,493,549,0.1189384800965018,0.1274669143255166
NYY,TB,NYY,TB,636,556,0.15142857142857144,0.13184728479962057,202,186,0.048095238095238094,0.04410718520275077,18,13,0.004285714285714286,0.003082760256106237,195,137,0.04642857142857143,0.03248755039127342,1081,1068,0.2573809523809524,0.2532606118093431,481,362,0.11452380952380953,0.0858430163623429,1050,1055,0.25,0.25,4200,4217,0.33,0.313,0.446,0.398,0.776,0.711,97,158,1873,1678,611,525,0.14547619047619048,0.1244960872658288
ATL,CWS,CWS,ATL,545,480,0.12802443035001174,0.11605415860735009,187,190,0.04392764857881137,0.045938104448742745,14,9,0.003288700963119568,0.0021760154738878143,141,124,0.03312191684284708,0.029980657640232108,1087,1047,0.2553441390650693,0.2531431334622824,451,399,0.10594315245478036,0.09647001934235977,1040,954,0.244,0.231,4257,4136,0.32,0.301,0.394,0.371,0.714,0.672,62,74,1678,1534,526,463,0.12356119332863519,0.11194390715667311
TOR,PIT,TOR,PIT,617,444,0.14338833372066,0.10619469026548672,227,177,0.05275389263304671,0.042334369767998085,9,17,0.0020915640250987683,0.004066012915570438,148,88,0.034394608412735304,0.021047596268835206,848,1090,0.19707181036486174,0.26070318105716334,413,401,0.09597954915175459,0.0959100693613968,1155,968,0.268,0.232,4303,4181,0.338,0.303,0.429,0.345,0.767,0.648,58,98,1844,1443,593,428,0.13781082965372995,0.10236785458024396
