favorite_team,underdog_team,away_team,home_team,fav_b_runs,dog_b_runs,fav_b_runs_per_ab,dog_b_runs_per_ab,fav_b_doubles,dog_b_doubles,fav_b_doubles_per_ab,dog_b_doubles_per_ab,fav_b_triples,dog_b_triples,fav_b_triples_per_ab,dog_b_triples_per_ab,fav_b_homeruns,dog_b_homeruns,fav_b_homeruns_per_ab,dog_b_homeruns_per_ab,fav_b_strikeouts,dog_b_strikeouts,fav_b_strikeouts_per_ab,dog_b_strikeouts_per_ab,fav_b_base_on_balls,dog_b_base_on_balls,fav_b_base_on_balls_per_ab,dog_b_base_on_balls_per_ab,fav_b_hits,dog_b_hits,fav_b_avg,dog_b_avg,fav_b_ab,dog_b_ab,fav_b_obp,dog_b_obp,fav_b_slg,dog_b_slg,fav_b_ops,dog_b_ops,fav_b_stolen_bases,dog_b_stolen_bases,fav_b_total_bases,dog_b_total_bases,fav_b_rbi,dog_b_rbi,fav_b_rbi_per_ab,dog_b_rbi_per_ab
SEA,LAD,LAD,SEA,762,814,0.14020239190432382,0.1503787179013486,232,252,0.04268629254829807,0.046554590799926104,9,21,0.001655933762649494,0.0038795492333271752,237,240,0.043606255749770007,0.04433770552373915,1417,1337,0.2607175712971481,0.2469979678551635,540,574,0.09935602575896964,0.10604101237760946,1332,1369,0.245,0.253,5435,5413,0.321,0.328,0.422,0.44,0.743,0.768,158,88,2293,2383,730,781,0.1343146274149034,0.14428228339183446
HOU,LAA,HOU,LAA,674,670,0.12435424354243542,0.12615326680474487,246,211,0.04538745387453875,0.039728864620598756,12,17,0.002214022140221402,0.0032009037845980044,174,225,0.032103321033210334,0.04236490303144417,1286,1607,0.23726937269372694,0.30257955187347013,466,477,0.08597785977859779,0.08981359442666165,1354,1200,0.25,0.226,5420,5311,0.315,0.298,0.396,0.399,0.711,0.697,81,87,2146,2120,643,646,0.11863468634686347,0.12163434381472416
MIL,CIN,CIN,MIL,798,707,0.1465564738292011,0.13143707008737684,259,248,0.047566574839302114,0.04610522401933445,18,23,0.003305785123966942,0.0042758877114705334,164,164,0.03011937557392103,0.030488938464398586,1247,1392,0.2290174471992654,0.2587841606246514,555,518,0.10192837465564739,0.09630042758877115,1409,1318,0.259,0.245,5445,5379,0.332,0.315,0.403,0.391,0.735,0.706,162,105,2196,2104,742,669,0.13627180899908173,0.12437255995538204
CLE,TEX,TEX,CLE,631,674,0.12032799389778795,0.12546537602382726,240,240,0.04576659038901602,0.044676098287416234,17,15,0.0032418001525553013,0.0027922561429635146,165,173,0.031464530892448515,0.03220402084884587,1327,1306,0.2530511060259344,0.24311243484735667,487,484,0.09286803966437834,0.09009679821295608,1182,1262,0.225,0.235,5244,5372,0.296,0.303,0.372,0.382,0.668,0.685,123,133,1951,2051,609,648,0.11613272311212815,0.12062546537602382
NYY,BAL,NYY,BAL,840,674,0.155181969333087,0.12586367880485527,255,250,0.047108812118972845,0.04668534080298786,20,19,0.003694808793644929,0.0035480859010270775,269,188,0.04969517827452429,0.03510737628384687,1444,1439,0.26676519490116385,0.2687208216619981,633,479,0.116940698318862,0.08944911297852474,1358,1265,0.251,0.236,5413,5355,0.332,0.305,0.454,0.395,0.786,0.7,133,121,2460,2117,811,640,0.14982449658230187,0.11951447245564893
CHC,STL,CHC,STL,784,686,0.14430333149272961,0.12779433681073024,265,262,0.048775998527517024,0.04880774962742176,28,8,0.005153690410454629,0.0014903129657228018,218,146,0.04012516105282533,0.027198211624441134,1260,1298,0.23191606847045831,0.24180327868852458,549,474,0.10104914411927111,0.088301043219076,1355,1318,0.249,0.246,5433,5368,0.321,0.315,0.429,0.379,0.75,0.694,160,87,2330,2034,762,650,0.14025400331308668,0.12108792846497765
SF,COL,SF,COL,697,594,0.13108895993981567,0.11113189897100094,237,250,0.044574007899191276,0.04677268475210477,28,36,0.005266127515516268,0.006735266604303087,170,157,0.03197291705849163,0.029373246024321797,1367,1510,0.2570998683468121,0.2825070159027128,551,390,0.10362986646605228,0.07296538821328344,1250,1270,0.235,0.238,5317,5345,0.312,0.293,0.386,0.386,0.698,0.679,68,86,2053,2063,664,578,0.12488245251081437,0.10813844714686623
TOR,TB,TB,TOR,780,709,0.14335600073515897,0.1312476860422066,289,241,0.05311523616982172,0.04461310625694187,12,16,0.0022054769343870613,0.002961865975564606,186,181,0.03418489248299945,0.0335061088485746,1079,1371,0.19830913435030326,0.25379489078119216,513,460,0.09428413894504686,0.08515364679748241,1439,1358,0.264,0.251,5441,5402,0.333,0.313,0.425,0.402,0.758,0.715,75,191,2310,2174,753,675,0.1383936776327881,0.1249537208441318
ATL,PIT,PIT,ATL,719,579,0.13197503671071953,0.10906008664531927,240,243,0.04405286343612335,0.045771331700885286,18,21,0.003303964757709251,0.003955547184027124,189,116,0.034691629955947136,0.02184968920700697,1352,1404,0.24816446402349487,0.26445658316067056,571,523,0.10480910425844346,0.09851196082124694,1338,1228,0.246,0.231,5448,5309,0.321,0.305,0.4,0.351,0.721,0.656,81,113,2181,1861,697,557,0.12793685756240822,0.10491618007157656
OAK,KAN,KAN,OAK,729,638,0.13298066399124406,0.11914098972922503,292,286,0.05326523166727472,0.05340802987861811,16,22,0.002918642831083546,0.004108309990662932,218,156,0.03976650857351332,0.029131652661064426,1385,1081,0.25264502006566947,0.20186741363211952,496,426,0.09047792776358993,0.07955182072829131,1390,1319,0.254,0.246,5482,5355,0.319,0.308,0.432,0.395,0.751,0.703,80,108,2368,2117,705,627,0.12860269974461874,0.11708683473389356
WAS,CWS,CWS,WAS,681,634,0.12705223880597014,0.11953242835595777,257,239,0.04794776119402985,0.04506033182503771,28,10,0.0052238805970149255,0.001885369532428356,158,160,0.029477611940298507,0.030165912518853696,1326,1344,0.24738805970149252,0.25339366515837103,439,494,0.08190298507462687,0.09313725490196079,1303,1229,0.243,0.232,5360,5304,0.305,0.301,0.39,0.371,0.695,0.672,130,84,2090,1968,651,613,0.12145522388059701,0.11557315233785823
PHI,MIN,MIN,PHI,776,672,0.14228089475614228,0.1253030020510908,268,245,0.04913824715804914,0.04568338616446019,24,20,0.0044004400440044,0.003729256013425322,211,188,0.038687202053538684,0.03505500652619802,1313,1345,0.24074074074074073,0.2507924669028529,526,489,0.09644297763109644,0.09118030952824911,1417,1279,0.26,0.238,5454,5363,0.329,0.311,0.434,0.397,0.763,0.708,124,113,2366,2128,751,637,0.1376971030436377,0.1187768040275965
SD,ARI,SD,ARI,685,786,0.127846211272863,0.1452059855902457,249,274,0.04647256438969765,0.05061888047293552,18,37,0.0033594624860022394,0.006835396268243118,148,212,0.027622247107129527,0.03916497321263625,1145,1294,0.21369914147069802,0.2390541289488269,504,537,0.0940649496080627,0.09920561610936635,1351,1361,0.252,0.251,5358,5413,0.321,0.325,0.388,0.433,0.709,0.758,106,121,2080,2345,646,765,0.12056737588652482,0.14132643635691852
NYM,MIA,NYM,MIA,761,705,0.14110884479881328,0.12860269974461874,259,269,0.04802521787502318,0.04906968259759212,19,28,0.0035230854811793065,0.005107624954396206,223,154,0.041349898015946594,0.028091937249179133,1299,1236,0.24086779158167995,0.22546515870120393,550,476,0.10198405340255887,0.0868296242247355,1346,1378,0.25,0.251,5393,5482,0.326,0.315,0.429,0.395,0.755,0.71,144,135,2312,2165,742,673,0.13758575931763398,0.12276541408245166
BOS,DET,DET,BOS,781,753,0.14207749681644533,0.13967723984418476,320,244,0.058213571038748406,0.04526061955110369,24,36,0.004366017827906131,0.00667779632721202,184,197,0.03347280334728033,0.03654238545724355,1398,1434,0.2543205384755321,0.2659988870339455,512,504,0.09314171366199746,0.09348914858096828,1400,1331,0.255,0.247,5497,5391,0.324,0.316,0.422,0.415,0.746,0.731,138,60,2320,2238,743,719,0.13516463525559397,0.13337043220181785
