favorite_team,underdog_team,away_team,home_team,fav_b_runs,dog_b_runs,fav_b_runs_per_ab,dog_b_runs_per_ab,fav_b_doubles,dog_b_doubles,fav_b_doubles_per_ab,dog_b_doubles_per_ab,fav_b_triples,dog_b_triples,fav_b_triples_per_ab,dog_b_triples_per_ab,fav_b_homeruns,dog_b_homeruns,fav_b_homeruns_per_ab,dog_b_homeruns_per_ab,fav_b_strikeouts,dog_b_strikeouts,fav_b_strikeouts_per_ab,dog_b_strikeouts_per_ab,fav_b_base_on_balls,dog_b_base_on_balls,fav_b_base_on_balls_per_ab,dog_b_base_on_balls_per_ab,fav_b_hits,dog_b_hits,fav_b_avg,dog_b_avg,fav_b_ab,dog_b_ab,fav_b_obp,dog_b_obp,fav_b_slg,dog_b_slg,fav_b_ops,dog_b_ops,fav_b_stolen_bases,dog_b_stolen_bases,fav_b_total_bases,dog_b_total_bases,fav_b_rbi,dog_b_rbi,fav_b_rbi_per_ab,dog_b_rbi_per_ab
BOS,MIN,BOS,MIN,524,445,0.1413160733549083,0.12581283573649985,217,168,0.05852211434735707,0.04749787955894826,19,12,0.005124056094929882,0.0033927056827820186,131,122,0.03532901833872708,0.034492507774950526,978,870,0.26375404530744334,0.24597116200169636,347,316,0.0935814455231931,0.08934124964659315,933,855,0.252,0.242,3708,3537,0.322,0.313,0.426,0.399,0.748,0.712,92,55,1581,1413,503,426,0.13565264293419632,0.12044105173876166
KAN,ATL,ATL,KAN,383,437,0.10680423870607919,0.12278729980331554,188,156,0.05242610150585611,0.04383253722955886,18,12,0.0050195203569436695,0.0033717336330429896,91,115,0.025376464026770774,0.03231244731666198,733,911,0.20440602342442835,0.2559707783085136,257,378,0.07166759620747351,0.10620960944085417,875,860,0.244,0.242,3586,3559,0.3,0.318,0.383,0.389,0.683,0.707,77,49,1372,1385,377,424,0.10513106525376464,0.11913458836751896
PHI,CWS,PHI,CWS,495,404,0.13719512195121952,0.11500142328494165,169,171,0.04684035476718403,0.04867634500426986,14,9,0.003880266075388027,0.0025619128949615714,123,94,0.03409090909090909,0.026757756902931966,849,906,0.23531042128603105,0.2578992314261315,366,344,0.10144124168514412,0.09792200398519783,918,798,0.254,0.227,3608,3513,0.328,0.299,0.411,0.361,0.739,0.66,91,66,1484,1269,472,388,0.13082039911308205,0.11044691147167662
STL,MIA,STL,MIA,483,446,0.1325102880658436,0.12451144611948632,195,178,0.053497942386831275,0.0496929089893914,4,17,0.0010973936899862826,0.004745951982132886,105,97,0.02880658436213992,0.027079843662758236,821,829,0.2252400548696845,0.2314349525404802,337,314,0.0924554183813443,0.0876605248464545,915,903,0.251,0.252,3645,3582,0.321,0.315,0.393,0.393,0.714,0.708,59,80,1433,1406,461,428,0.12647462277091906,0.11948632049134561
NYY,TB,NYY,TB,545,492,0.15126283652511796,0.13655287260616153,180,161,0.04995836802664446,0.0446849847349431,15,9,0.004163197335553705,0.002497918401332223,168,116,0.0466278101582015,0.03219539272828199,928,890,0.2575631418262559,0.24701637524285316,400,328,0.11101859561476547,0.09103524840410769,911,920,0.253,0.255,3603,3603,0.332,0.321,0.451,0.402,0.783,0.723,67,139,1625,1447,523,462,0.14515681376630585,0.12822647793505412
MIL,CHC,CHC,MIL,505,557,0.14185393258426968,0.15243568691844553,158,179,0.044382022471910115,0.04898741105637657,10,20,0.0028089887640449437,0.005473453749315818,101,155,0.028370786516853933,0.04241926655719759,842,826,0.23651685393258426,0.2260536398467433,357,364,0.1002808988764045,0.09961685823754789,893,931,0.251,0.255,3560,3654,0.324,0.325,0.386,0.442,0.71,0.767,120,121,1374,1615,471,542,0.13230337078651686,0.14833059660645867
CLE,COL,COL,CLE,409,384,0.11803751803751804,0.10829103214890017,157,168,0.04531024531024531,0.047377326565143825,10,28,0.002886002886002886,0.007896221094190638,111,105,0.032034632034632034,0.02961082910321489,872,1023,0.25165945165945164,0.28849407783417935,344,276,0.09927849927849929,0.077834179357022,782,828,0.226,0.234,3465,3546,0.299,0.293,0.373,0.386,0.672,0.679,82,55,1292,1367,394,373,0.1137085137085137,0.10518894529046813
DET,ARI,ARI,DET,513,524,0.141439205955335,0.14483139856274185,165,188,0.045492142266335814,0.051962410171365395,20,25,0.005514199062586159,0.006909894969596462,133,148,0.03666942376619796,0.04090657822001106,955,845,0.2633030052384891,0.2335544499723604,341,372,0.09401709401709402,0.10281923714759536,897,903,0.247,0.25,3627,3618,0.318,0.325,0.414,0.438,0.732,0.763,45,71,1501,1585,493,512,0.13592500689274883,0.14151464897733554
LAD,CIN,LAD,CIN,561,487,0.15382506169454346,0.13599553197430886,174,168,0.04771044694269262,0.046914269757051104,15,13,0.004112969564025226,0.0036302708740575257,161,109,0.044145873320537425,0.03043842502094387,898,917,0.24622977789964354,0.2560737224239039,390,359,0.10693720866465588,0.10025132644512706,928,882,0.254,0.246,3647,3581,0.33,0.32,0.443,0.392,0.773,0.712,63,80,1615,1403,541,456,0.14834110227584316,0.12733873219771014
HOU,WAS,WAS,HOU,457,458,0.1265927977839335,0.12868783366114078,163,173,0.04515235457063712,0.04860915987636977,10,16,0.002770083102493075,0.00449564484405732,116,103,0.03213296398891967,0.028940713683618995,844,824,0.2337950138504155,0.23152570946895196,311,307,0.08614958448753463,0.08626018544534982,923,869,0.256,0.244,3610,3559,0.321,0.31,0.403,0.389,0.724,0.699,55,92,1454,1383,435,439,0.12049861495844875,0.1233492554088227
