favorite_team,underdog_team,away_team,home_team,fav_b_runs,dog_b_runs,fav_b_runs_per_ab,dog_b_runs_per_ab,fav_b_doubles,dog_b_doubles,fav_b_doubles_per_ab,dog_b_doubles_per_ab,fav_b_triples,dog_b_triples,fav_b_triples_per_ab,dog_b_triples_per_ab,fav_b_homeruns,dog_b_homeruns,fav_b_homeruns_per_ab,dog_b_homeruns_per_ab,fav_b_strikeouts,dog_b_strikeouts,fav_b_strikeouts_per_ab,dog_b_strikeouts_per_ab,fav_b_base_on_balls,dog_b_base_on_balls,fav_b_base_on_balls_per_ab,dog_b_base_on_balls_per_ab,fav_b_hits,dog_b_hits,fav_b_avg,dog_b_avg,fav_b_ab,dog_b_ab,fav_b_obp,dog_b_obp,fav_b_slg,dog_b_slg,fav_b_ops,dog_b_ops,fav_b_stolen_bases,dog_b_stolen_bases,fav_b_total_bases,dog_b_total_bases,fav_b_rbi,dog_b_rbi,fav_b_rbi_per_ab,dog_b_rbi_per_ab
ATL,CWS,CWS,ATL,556,490,0.12951316095970183,0.1174496644295302,190,193,0.04425809457255998,0.0462607861936721,14,9,0.003261122757978104,0.0021572387344199425,143,125,0.03331003959934777,0.02996164908916587,1091,1053,0.2541346377824365,0.25239693192713325,457,402,0.10645236431399953,0.09635666347075743,1053,965,0.245,0.231,4293,4172,0.322,0.302,0.396,0.372,0.718,0.674,64,74,1700,1551,537,473,0.12508735150244585,0.11337488015340365
PHI,SEA,SEA,PHI,593,580,0.13842203548085902,0.13398013398013398,207,176,0.04831932773109244,0.04065604065604066,16,7,0.003734827264239029,0.001617001617001617,154,178,0.03594771241830065,0.04111804111804112,1012,1138,0.23622782446311857,0.2628782628782629,412,429,0.096171802054155,0.0990990990990991,1094,1053,0.255,0.243,4284,4329,0.325,0.319,0.419,0.41,0.744,0.729,103,130,1795,1777,568,556,0.13258636788048553,0.12843612843612845
HOU,DET,HOU,DET,530,615,0.12429643527204502,0.14282396655829074,191,197,0.04479362101313321,0.045750116117045984,11,28,0.0025797373358348967,0.006502554575011612,136,163,0.03189493433395872,0.03785415699024617,1000,1129,0.23452157598499063,0.2621922898281468,366,400,0.08583489681050657,0.09289363678588017,1081,1074,0.254,0.249,4264,4306,0.318,0.318,0.399,0.422,0.717,0.74,62,56,1702,1816,507,593,0.11890243902439024,0.13771481653506734
SD,SF,SD,SF,523,510,0.12413956800379777,0.12215568862275449,203,189,0.04818419178732495,0.04526946107784431,16,23,0.0037977688108236413,0.005508982035928144,106,120,0.025160218371706622,0.02874251497005988,878,1084,0.2084025634939473,0.25964071856287424,409,424,0.09708046522667933,0.10155688622754491,1058,970,0.251,0.232,4213,4175,0.322,0.309,0.382,0.375,0.704,0.684,85,56,1611,1565,490,488,0.116306669831474,0.11688622754491018
LAD,COL,LAD,COL,654,477,0.1529824561403509,0.11281929990539262,201,204,0.047017543859649125,0.048249763481551564,16,32,0.0037426900584795323,0.007568590350047304,187,131,0.043742690058479534,0.03098391674550615,1068,1173,0.24982456140350878,0.2774361400189215,469,321,0.10970760233918128,0.07592242194891201,1089,1009,0.255,0.239,4275,4228,0.332,0.297,0.44,0.395,0.772,0.692,76,66,1883,1670,630,465,0.14736842105263157,0.10998107852412488
ARI,CLE,CLE,ARI,625,496,0.14545031417267862,0.12079883097905504,220,185,0.05119851058878287,0.045056015586945934,31,13,0.007214335582964859,0.0031660983925962008,177,132,0.04119152897370258,0.03214807598636142,1005,1017,0.2338841051896672,0.24768631271310276,437,395,0.10169885966953689,0.09620068192888456,1077,932,0.251,0.227,4297,4106,0.326,0.299,0.44,0.375,0.766,0.674,92,101,1890,1539,610,477,0.14195950663253432,0.1161714564052606
NYM,WAS,NYM,WAS,562,532,0.13461077844311378,0.1267572075291875,202,207,0.04838323353293413,0.04932094353109364,16,20,0.0038323353293413173,0.004765308553728854,164,118,0.039281437125748504,0.02811532046700024,1007,980,0.24119760479041916,0.23350011913271385,431,358,0.10323353293413173,0.08529902311174649,1019,1023,0.244,0.244,4175,4197,0.322,0.308,0.418,0.387,0.74,0.695,100,106,1745,1624,547,512,0.13101796407185629,0.12199189897545866
MIA,STL,STL,MIA,543,556,0.12627906976744185,0.13005847953216373,211,214,0.049069767441860465,0.05005847953216374,23,5,0.005348837209302326,0.0011695906432748538,123,120,0.0286046511627907,0.028070175438596492,988,991,0.2297674418604651,0.23181286549707603,378,387,0.08790697674418604,0.09052631578947369,1078,1069,0.251,0.25,4300,4275,0.314,0.319,0.396,0.387,0.71,0.706,100,76,1704,1653,520,529,0.12093023255813953,0.12374269005847953
MIL,CHC,MIL,CHC,650,624,0.1518336837187573,0.14504881450488144,199,208,0.046484466246204156,0.04834960483496048,14,23,0.003270263957019388,0.005346350534635054,135,172,0.03153468815697267,0.0399814039981404,993,976,0.2319551506657323,0.22687122268712226,436,421,0.10184536323288951,0.09786145978614598,1106,1076,0.258,0.25,4281,4302,0.332,0.319,0.406,0.429,0.738,0.748,136,132,1738,1846,603,608,0.14085494043447794,0.1413296141329614
TB,NYY,TB,NYY,559,649,0.1314675446848542,0.152993870815653,187,204,0.04397930385700847,0.04809052333804809,13,18,0.0030573847601128882,0.004243281471004243,137,204,0.032220131702728125,0.04809052333804809,1074,1091,0.25258701787394167,0.25719000471475717,365,486,0.08584195672624648,0.11456859971711457,1063,1066,0.25,0.251,4252,4242,0.313,0.332,0.397,0.452,0.71,0.784,160,97,1687,1918,528,624,0.12417685794920037,0.1471004243281471
LAA,CIN,LAA,CIN,556,580,0.13184728479962057,0.13576779026217228,176,202,0.041735831159592125,0.04728464419475655,14,17,0.003319895660422101,0.003979400749063671,178,127,0.042210101968223855,0.029728464419475655,1235,1096,0.29286222433009246,0.2565543071161049,389,415,0.09224567227887123,0.09714419475655431,983,1060,0.233,0.248,4217,4272,0.306,0.319,0.408,0.393,0.714,0.712,61,87,1721,1677,538,547,0.12757884752193502,0.12804307116104868
MIN,OAK,OAK,MIN,520,572,0.12446146481570129,0.1317365269461078,193,226,0.046194351364289135,0.0520497466605251,16,16,0.003829583532790809,0.0036849378166743437,146,175,0.034944949736716135,0.04030400736987563,1038,1082,0.24844423168980373,0.24919391985260247,370,401,0.08855911919578746,0.09235375403040073,992,1104,0.237,0.254,4178,4342,0.309,0.32,0.396,0.435,0.705,0.755,61,65,1655,1887,496,555,0.11871708951651508,0.12782128051589128
