favorite_team,underdog_team,away_team,home_team,fav_b_runs,dog_b_runs,fav_b_runs_per_ab,dog_b_runs_per_ab,fav_b_doubles,dog_b_doubles,fav_b_doubles_per_ab,dog_b_doubles_per_ab,fav_b_triples,dog_b_triples,fav_b_triples_per_ab,dog_b_triples_per_ab,fav_b_homeruns,dog_b_homeruns,fav_b_homeruns_per_ab,dog_b_homeruns_per_ab,fav_b_strikeouts,dog_b_strikeouts,fav_b_strikeouts_per_ab,dog_b_strikeouts_per_ab,fav_b_base_on_balls,dog_b_base_on_balls,fav_b_base_on_balls_per_ab,dog_b_base_on_balls_per_ab,fav_b_hits,dog_b_hits,fav_b_avg,dog_b_avg,fav_b_ab,dog_b_ab,fav_b_obp,dog_b_obp,fav_b_slg,dog_b_slg,fav_b_ops,dog_b_ops,fav_b_stolen_bases,dog_b_stolen_bases,fav_b_total_bases,dog_b_total_bases,fav_b_rbi,dog_b_rbi,fav_b_rbi_per_ab,dog_b_rbi_per_ab
OAK,LAA,OAK,LAA,665,604,0.1353001017293998,0.1276955602536998,265,194,0.05391658189216684,0.041014799154334036,16,15,0.0032553407934893183,0.003171247357293869,197,197,0.040081383519837234,0.041649048625792814,1232,1401,0.25066124109867755,0.29619450317124735,457,439,0.09298067141403865,0.09281183932346723,1254,1078,0.255,0.228,4915,4730,0.321,0.302,0.436,0.4,0.757,0.702,70,73,2142,1893,645,583,0.13123092573753814,0.12325581395348838
NYY,TOR,NYY,TOR,745,712,0.1547569588699626,0.14668314791924186,226,260,0.04694640631491483,0.053564070869386075,19,9,0.0039468217698379725,0.001854140914709518,242,174,0.050270045700041545,0.03584672435105068,1254,961,0.26049023680930616,0.19798104655953852,557,466,0.11570419609472372,0.09600329625051504,1202,1307,0.25,0.269,4814,4854,0.33,0.338,0.455,0.434,0.785,0.772,114,71,2192,2107,718,686,0.1491483174075613,0.14132674083230326
MIL,PIT,MIL,PIT,726,520,0.14929056138186306,0.10986689203465033,232,216,0.0477071766399342,0.04563701669131629,16,18,0.00329015011309891,0.0038030847242763576,154,102,0.03166769483857701,0.021550813437566027,1118,1245,0.22989923915278634,0.26304669342911474,492,467,0.1011721159777915,0.09866892034650328,1258,1106,0.259,0.234,4863,4733,0.332,0.307,0.408,0.352,0.74,0.659,147,105,1984,1664,674,500,0.13859757351429158,0.10564124234100992
CIN,NYM,NYM,CIN,644,682,0.13444676409185805,0.14258833368178966,231,237,0.048225469728601256,0.049550491323437175,21,19,0.004384133611691023,0.003972402257997073,141,195,0.02943632567849687,0.040769391595233115,1234,1133,0.25762004175365344,0.23688061885845704,466,506,0.09728601252609603,0.10579134434455363,1188,1204,0.248,0.252,4790,4783,0.318,0.33,0.393,0.432,0.711,0.762,92,129,1884,2064,608,665,0.1269311064718163,0.13903407902989756
LAD,BAL,LAD,BAL,714,618,0.14890510948905109,0.129451193967323,224,230,0.04671532846715328,0.048177628822790114,19,17,0.003962460896767466,0.0035609551738583997,206,172,0.04296141814389989,0.03602848764139087,1200,1250,0.2502606882168926,0.2618349392542941,521,409,0.1086548488008342,0.08567239212400503,1206,1149,0.252,0.241,4795,4774,0.328,0.308,0.435,0.404,0.763,0.712,79,100,2086,1929,686,585,0.14306569343065692,0.12253875157100963
PHI,MIA,PHI,MIA,678,611,0.14008264462809916,0.12605735506498866,235,238,0.04855371900826446,0.04910253765215597,22,26,0.004545454545454545,0.005364142768722922,177,133,0.036570247933884296,0.027439653393851866,1148,1121,0.2371900826446281,0.23127707860532287,465,425,0.09607438016528926,0.08768310295027852,1251,1208,0.258,0.249,4840,4847,0.328,0.313,0.426,0.391,0.754,0.704,115,112,2061,1897,653,580,0.13491735537190083,0.11966164637920364
CHC,WAS,CHC,WAS,700,595,0.14516798009124846,0.1263537906137184,235,231,0.04873496474491912,0.04905500106179656,25,24,0.0051845707175445874,0.005096623486939902,193,132,0.04002488593944421,0.028031429178169462,1099,1139,0.22791372874326005,0.24187725631768953,486,400,0.10078805474906678,0.08494372478233171,1199,1144,0.249,0.243,4822,4709,0.32,0.307,0.428,0.386,0.748,0.693,142,119,2063,1819,684,572,0.14184985483201992,0.12146952643873433
STL,SF,STL,SF,618,615,0.12893803463384101,0.12991128010139416,230,211,0.047986647193824325,0.04457118715673849,7,26,0.0014604631754642186,0.005492184199408534,136,152,0.02837471312330482,0.03210815378115758,1135,1207,0.2368036720216983,0.25496408956485,423,477,0.08825370331733778,0.10076045627376426,1178,1133,0.246,0.239,4793,4734,0.314,0.314,0.382,0.391,0.696,0.705,77,63,1830,1852,589,586,0.12288754433548925,0.12378538234051542
HOU,TEX,HOU,TEX,607,610,0.1251288394145537,0.12676641729010807,220,219,0.045351473922902494,0.04551122194513716,12,14,0.0024737167594310453,0.0029093931837073984,159,158,0.03277674706246135,0.03283458021612635,1139,1170,0.23479694908266338,0.243142144638404,425,436,0.08761080189651618,0.09060681629260182,1229,1141,0.253,0.237,4851,4812,0.319,0.306,0.402,0.387,0.721,0.693,71,120,1950,1862,579,588,0.11935683364254793,0.12219451371571072
DET,CWS,CWS,DET,691,576,0.14362918312201206,0.12095758084838303,220,221,0.04572853876532945,0.04640907181856363,33,9,0.006859280814799418,0.0018899622007559848,180,147,0.03741425898981501,0.030869382612347753,1262,1187,0.2623155269174808,0.249265014699706,447,444,0.09291207649137394,0.09323813523729525,1204,1120,0.25,0.235,4811,4762,0.319,0.304,0.422,0.378,0.741,0.682,58,80,2030,1800,662,556,0.1376013302847641,0.11675766484670307
