favorite_team,underdog_team,away_team,home_team,fav_b_runs,dog_b_runs,fav_b_runs_per_ab,dog_b_runs_per_ab,fav_b_doubles,dog_b_doubles,fav_b_doubles_per_ab,dog_b_doubles_per_ab,fav_b_triples,dog_b_triples,fav_b_triples_per_ab,dog_b_triples_per_ab,fav_b_homeruns,dog_b_homeruns,fav_b_homeruns_per_ab,dog_b_homeruns_per_ab,fav_b_strikeouts,dog_b_strikeouts,fav_b_strikeouts_per_ab,dog_b_strikeouts_per_ab,fav_b_base_on_balls,dog_b_base_on_balls,fav_b_base_on_balls_per_ab,dog_b_base_on_balls_per_ab,fav_b_hits,dog_b_hits,fav_b_avg,dog_b_avg,fav_b_ab,dog_b_ab,fav_b_obp,dog_b_obp,fav_b_slg,dog_b_slg,fav_b_ops,dog_b_ops,fav_b_stolen_bases,dog_b_stolen_bases,fav_b_total_bases,dog_b_total_bases,fav_b_rbi,dog_b_rbi,fav_b_rbi_per_ab,dog_b_rbi_per_ab
DET,MIN,DET,MIN,584,501,0.14236957581667478,0.12481315396113603,187,187,0.04558751828376402,0.0465869456900847,25,14,0.006094588005850805,0.003487792725460887,157,140,0.038274012676743054,0.03487792725460887,1079,992,0.26304241833252073,0.2471350274040857,370,352,0.0901999024865919,0.08769307424015944,1025,960,0.25,0.239,4102,4014,0.317,0.31,0.422,0.397,0.739,0.707,51,59,1733,1595,564,479,0.13749390541199416,0.11933233682112605
PHI,WAS,PHI,WAS,556,515,0.1366093366093366,0.12756997770621747,198,197,0.04864864864864865,0.04879861283131038,16,19,0.003931203931203931,0.004706465196928412,143,115,0.03513513513513514,0.02848649987614565,972,939,0.2388206388206388,0.23259846420609365,396,347,0.0972972972972973,0.08595491701758731,1029,986,0.253,0.244,4070,4037,0.324,0.309,0.415,0.388,0.739,0.697,98,100,1688,1566,533,496,0.13095823095823095,0.12286351250928908
PHI,WAS,PHI,WAS,556,515,0.1366093366093366,0.12756997770621747,198,197,0.04864864864864865,0.04879861283131038,16,19,0.003931203931203931,0.004706465196928412,143,115,0.03513513513513514,0.02848649987614565,972,939,0.2388206388206388,0.23259846420609365,396,347,0.0972972972972973,0.08595491701758731,1029,986,0.253,0.244,4070,4037,0.324,0.309,0.415,0.388,0.739,0.697,98,100,1688,1566,533,496,0.13095823095823095,0.12286351250928908
SEA,BAL,SEA,BAL,551,509,0.13386783284742468,0.1271864067966017,156,196,0.037900874635568516,0.04897551224387806,7,14,0.0017006802721088435,0.0034982508745627187,171,145,0.04154518950437318,0.036231884057971016,1076,1038,0.26141885325558795,0.2593703148425787,410,324,0.09961127308066084,0.08095952023988005,999,959,0.243,0.24,4116,4002,0.319,0.303,0.409,0.404,0.728,0.707,128,81,1682,1618,528,482,0.1282798833819242,0.12043978010994502
SEA,BAL,SEA,BAL,551,509,0.13386783284742468,0.1271864067966017,156,196,0.037900874635568516,0.04897551224387806,7,14,0.0017006802721088435,0.0034982508745627187,171,145,0.04154518950437318,0.036231884057971016,1076,1038,0.26141885325558795,0.2593703148425787,410,324,0.09961127308066084,0.08095952023988005,999,959,0.243,0.24,4116,4002,0.319,0.303,0.409,0.404,0.728,0.707,128,81,1682,1618,528,482,0.1282798833819242,0.12043978010994502
ARI,COL,ARI,COL,595,447,0.14551235020787479,0.1109181141439206,212,195,0.05184641721692345,0.04838709677419355,27,29,0.006603081438004402,0.007196029776674938,171,123,0.04181951577402788,0.03052109181141439,957,1131,0.23404255319148937,0.2806451612903226,418,309,0.10222548300317927,0.07667493796526055,1025,957,0.251,0.237,4089,4030,0.326,0.296,0.441,0.392,0.767,0.688,81,63,1804,1579,582,436,0.14233308877476156,0.10818858560794045
ARI,COL,ARI,COL,595,447,0.14551235020787479,0.1109181141439206,212,195,0.05184641721692345,0.04838709677419355,27,29,0.006603081438004402,0.007196029776674938,171,123,0.04181951577402788,0.03052109181141439,957,1131,0.23404255319148937,0.2806451612903226,418,309,0.10222548300317927,0.07667493796526055,1025,957,0.251,0.237,4089,4030,0.326,0.296,0.441,0.392,0.767,0.688,81,63,1804,1579,582,436,0.14233308877476156,0.10818858560794045
CLE,MIA,MIA,CLE,474,521,0.12125863392171911,0.12716621918476934,180,201,0.04604758250191865,0.049060288015621185,12,21,0.0030698388334612432,0.005125701732975348,128,117,0.03274494755691993,0.028557481083719794,973,946,0.24891276541314913,0.23090065901879425,376,366,0.09618828344845229,0.0893336587747132,891,1033,0.228,0.252,3909,4097,0.3,0.316,0.378,0.397,0.678,0.713,91,98,1479,1627,456,501,0.11665387567152724,0.12228459848669758
CLE,MIA,MIA,CLE,474,521,0.12125863392171911,0.12716621918476934,180,201,0.04604758250191865,0.049060288015621185,12,21,0.0030698388334612432,0.005125701732975348,128,117,0.03274494755691993,0.028557481083719794,973,946,0.24891276541314913,0.23090065901879425,376,366,0.09618828344845229,0.0893336587747132,891,1033,0.228,0.252,3909,4097,0.3,0.316,0.378,0.397,0.678,0.713,91,98,1479,1627,456,501,0.11665387567152724,0.12228459848669758
TOR,CHC,CHC,TOR,589,604,0.14220183486238533,0.1478580171358629,221,196,0.0533558667310478,0.047980416156670744,9,22,0.0021728633510381457,0.005385556915544675,139,169,0.03355866731047803,0.041370869033047736,810,924,0.19555770159343314,0.22619339045287637,402,401,0.09705456301303718,0.0981640146878825,1113,1030,0.269,0.252,4142,4085,0.338,0.321,0.427,0.435,0.765,0.756,56,128,1769,1777,565,588,0.13640753259295027,0.14394124847001225
