favorite_team,underdog_team,away_team,home_team,fav_b_runs,dog_b_runs,fav_b_runs_per_ab,dog_b_runs_per_ab,fav_b_doubles,dog_b_doubles,fav_b_doubles_per_ab,dog_b_doubles_per_ab,fav_b_triples,dog_b_triples,fav_b_triples_per_ab,dog_b_triples_per_ab,fav_b_homeruns,dog_b_homeruns,fav_b_homeruns_per_ab,dog_b_homeruns_per_ab,fav_b_strikeouts,dog_b_strikeouts,fav_b_strikeouts_per_ab,dog_b_strikeouts_per_ab,fav_b_base_on_balls,dog_b_base_on_balls,fav_b_base_on_balls_per_ab,dog_b_base_on_balls_per_ab,fav_b_hits,dog_b_hits,fav_b_avg,dog_b_avg,fav_b_ab,dog_b_ab,fav_b_obp,dog_b_obp,fav_b_slg,dog_b_slg,fav_b_ops,dog_b_ops,fav_b_stolen_bases,dog_b_stolen_bases,fav_b_total_bases,dog_b_total_bases,fav_b_rbi,dog_b_rbi,fav_b_rbi_per_ab,dog_b_rbi_per_ab
CHC,MIL,CHC,MIL,614,638,0.14591254752851712,0.15266810241684614,204,194,0.04847908745247148,0.046422589136156975,22,14,0.005228136882129277,0.0033500837520938024,170,132,0.040399239543726234,0.03158650394831299,950,968,0.22576045627376426,0.23163436228762863,413,422,0.09814638783269962,0.10098109595597032,1057,1082,0.251,0.259,4208,4179,0.321,0.332,0.431,0.407,0.752,0.739,131,135,1815,1700,598,593,0.14211026615969582,0.14189997607083035
PIT,TOR,TOR,PIT,439,615,0.10570671803515531,0.14399438070709436,175,226,0.04213821333975439,0.05291500819480215,17,9,0.0040934264387189985,0.002107234839616015,88,148,0.021189501565133637,0.03465230625146336,1082,837,0.2605345533349386,0.1959728400842894,395,412,0.09511196725258848,0.09646452821353313,962,1149,0.232,0.269,4153,4271,0.303,0.338,0.346,0.43,0.649,0.768,94,57,1435,1837,425,591,0.10233566096797496,0.13837508780145166
DET,HOU,HOU,DET,604,530,0.14241924074510728,0.12613041408852926,196,189,0.0462155152086772,0.04497858162779629,25,11,0.005894836123555765,0.002617801047120419,159,136,0.037491157745814664,0.03236554021894336,1112,977,0.26220231077576045,0.2325083293669681,387,362,0.09125206319264324,0.08614945264159923,1056,1072,0.249,0.255,4241,4202,0.317,0.32,0.419,0.402,0.736,0.722,54,61,1779,1691,582,507,0.13723178495637822,0.12065683008091385
LAD,COL,LAD,COL,640,469,0.1523809523809524,0.11265914004323804,195,203,0.04642857142857143,0.04876291136199856,16,31,0.0038095238095238095,0.0074465529666106174,185,128,0.04404761904761905,0.030747057410521257,1053,1159,0.2507142857142857,0.2784049963968292,462,317,0.11,0.07614700936824405,1063,995,0.253,0.239,4200,4163,0.33,0.297,0.439,0.395,0.769,0.692,75,66,1845,1644,617,457,0.1469047619047619,0.10977660341100168
SEA,PHI,SEA,PHI,569,575,0.13359943648743836,0.1366444866920152,168,204,0.03944587931439305,0.04847908745247148,7,16,0.001643578304766377,0.0038022813688212928,176,147,0.041324254519840335,0.03493346007604563,1109,1002,0.2603897628551303,0.23811787072243346,424,407,0.09955388588870627,0.09672053231939164,1037,1065,0.243,0.253,4259,4208,0.32,0.324,0.41,0.414,0.73,0.738,130,100,1747,1742,546,550,0.12819910777177743,0.13070342205323193
KAN,TEX,TEX,KAN,471,512,0.11338468945594607,0.12245874192776848,221,189,0.05320173326913818,0.04520449653193016,19,12,0.0045739046701974,0.0028701267639320736,113,132,0.02720269619643717,0.03157139440325281,853,1033,0.20534424650938854,0.247070078928486,316,377,0.07607125662012518,0.09016981583353265,1021,971,0.246,0.232,4154,4181,0.305,0.301,0.39,0.378,0.695,0.679,97,108,1619,1580,463,490,0.11145883485796822,0.11719684286055967
CIN,LAA,CIN,LAA,570,551,0.13558515699333967,0.13280308508074234,199,172,0.04733587059942911,0.04145577247529525,14,14,0.003330161750713606,0.003374307061942637,125,176,0.02973358705994291,0.042419860207278864,1082,1210,0.25737392959086586,0.29163653892504215,408,384,0.09705042816365367,0.09255242227042661,1038,966,0.247,0.233,4204,4149,0.318,0.306,0.39,0.408,0.708,0.714,87,60,1640,1694,537,533,0.12773549000951476,0.1284646902868161
MIA,STL,STL,MIA,536,541,0.12653446647780925,0.12877886217567247,207,213,0.04886685552407932,0.0507022137586289,22,5,0.005193578847969783,0.00119019281123542,122,119,0.028800755429650614,0.028326588907403,970,973,0.22898961284230407,0.23161152106641275,374,380,0.08829084041548631,0.09045465365389194,1066,1047,0.252,0.249,4236,4201,0.315,0.318,0.397,0.387,0.712,0.705,100,72,1683,1627,514,516,0.12134088762983947,0.12282789811949536
ATL,CWS,CWS,ATL,536,467,0.12716488730723607,0.11415301882180395,186,188,0.04412811387900356,0.04595453434368125,14,9,0.0033214709371293,0.002199951112197507,138,120,0.032740213523131674,0.029332681495966757,1078,1039,0.2557532621589561,0.25397213395257884,448,394,0.1062870699881376,0.09630897091175751,1025,935,0.243,0.229,4215,4091,0.32,0.299,0.392,0.367,0.712,0.666,61,74,1653,1501,517,450,0.12265717674970344,0.10999755560987534
SD,SF,SD,SF,515,505,0.12418615866891729,0.12287104622871046,199,187,0.04798649626235833,0.04549878345498783,16,23,0.003858210754762479,0.00559610705596107,105,116,0.02531950807812877,0.028223844282238442,864,1062,0.20834338075717387,0.2583941605839416,405,416,0.09766095972992525,0.10121654501216545,1043,958,0.252,0.233,4147,4110,0.322,0.309,0.383,0.374,0.705,0.683,83,56,1589,1539,483,484,0.11646973715939234,0.11776155717761558
