favorite_team,underdog_team,away_team,home_team,fav_b_runs,dog_b_runs,fav_b_runs_per_ab,dog_b_runs_per_ab,fav_b_doubles,dog_b_doubles,fav_b_doubles_per_ab,dog_b_doubles_per_ab,fav_b_triples,dog_b_triples,fav_b_triples_per_ab,dog_b_triples_per_ab,fav_b_homeruns,dog_b_homeruns,fav_b_homeruns_per_ab,dog_b_homeruns_per_ab,fav_b_strikeouts,dog_b_strikeouts,fav_b_strikeouts_per_ab,dog_b_strikeouts_per_ab,fav_b_base_on_balls,dog_b_base_on_balls,fav_b_base_on_balls_per_ab,dog_b_base_on_balls_per_ab,fav_b_hits,dog_b_hits,fav_b_avg,dog_b_avg,fav_b_ab,dog_b_ab,fav_b_obp,dog_b_obp,fav_b_slg,dog_b_slg,fav_b_ops,dog_b_ops,fav_b_stolen_bases,dog_b_stolen_bases,fav_b_total_bases,dog_b_total_bases,fav_b_rbi,dog_b_rbi,fav_b_rbi_per_ab,dog_b_rbi_per_ab
NYM,SF,NYM,SF,473,443,0.13048275862068964,0.12336396546922862,173,166,0.047724137931034485,0.04622667780562517,16,19,0.004413793103448276,0.005291005291005291,135,101,0.037241379310344824,0.028125870231133387,875,921,0.2413793103448276,0.25647451963241436,376,378,0.10372413793103448,0.10526315789473684,872,832,0.241,0.232,3625,3591,0.319,0.31,0.409,0.373,0.728,0.683,87,48,1482,1339,460,423,0.12689655172413794,0.11779448621553884
LAA,CWS,LAA,CWS,475,416,0.1298523783488245,0.11600669269380925,150,173,0.04100601421541826,0.048243167875069715,12,9,0.0032804811372334607,0.0025097601784718347,155,99,0.0423728813559322,0.027607361963190184,1054,913,0.288135593220339,0.254601226993865,325,345,0.08884636413340623,0.096207473508087,855,820,0.234,0.229,3658,3586,0.305,0.299,0.408,0.365,0.713,0.664,53,67,1494,1308,459,400,0.12547840349917988,0.11154489682097044
SEA,TEX,TEX,SEA,498,452,0.1323412171140048,0.12342981977061715,149,159,0.039596066967844804,0.0434188967777171,6,12,0.0015944724953494552,0.0032768978700163844,154,116,0.04092479404730268,0.031676679410158386,973,916,0.25857028966250334,0.2501365374112507,369,328,0.09806005846399149,0.08956854178044785,921,849,0.245,0.232,3763,3662,0.32,0.3,0.41,0.377,0.73,0.677,106,100,1544,1380,478,432,0.12702630879617327,0.11796832332058985
OAK,ARI,ARI,OAK,482,528,0.12724392819429778,0.14347826086956522,187,191,0.049366420274551216,0.05190217391304348,15,26,0.00395987328405491,0.007065217391304348,151,149,0.03986272439281943,0.04048913043478261,956,861,0.25237592397043296,0.23396739130434782,344,377,0.0908130939809926,0.10244565217391305,948,914,0.25,0.248,3788,3680,0.316,0.323,0.427,0.436,0.743,0.759,62,71,1618,1604,467,516,0.12328405491024287,0.14021739130434782
PIT,COL,PIT,COL,369,388,0.10215946843853821,0.10744945998338411,150,170,0.04152823920265781,0.047078371642204374,16,28,0.004429678848283499,0.007754084741068956,72,108,0.019933554817275746,0.029908612572694546,951,1040,0.2632890365448505,0.28800886181113267,339,278,0.09385382059800665,0.07698698421489893,833,841,0.231,0.233,3612,3611,0.301,0.292,0.341,0.385,0.642,0.677,86,55,1231,1391,357,377,0.09883720930232558,0.10440321240653559
NYY,MIA,NYY,MIA,564,453,0.15230893869835269,0.12400766493293183,183,182,0.049419389684039965,0.0498220640569395,16,18,0.004320820955981636,0.004927456884752259,174,99,0.0469889278963003,0.027101012866137423,957,841,0.25843910342965165,0.23022173555981384,414,315,0.11180124223602485,0.08623049548316453,935,921,0.252,0.252,3703,3653,0.332,0.314,0.452,0.393,0.784,0.707,75,81,1672,1436,541,435,0.14609775857412907,0.11908020804817958
TOR,KAN,KAN,TOR,520,393,0.13896312132549438,0.10773026315789473,197,192,0.05264564404061999,0.05263157894736842,7,18,0.0018706574024585784,0.004934210526315789,118,92,0.03153393907001603,0.025219298245614034,732,746,0.19561731694281134,0.20449561403508773,371,265,0.09914484233030466,0.07264254385964912,991,890,0.265,0.244,3742,3648,0.336,0.3,0.416,0.382,0.752,0.682,54,81,1556,1394,496,387,0.13254943880277925,0.10608552631578948
HOU,BOS,HOU,BOS,473,545,0.12860250135943446,0.1439133879059942,164,226,0.044589450788472,0.059677845260100344,10,20,0.0027188689505165853,0.0052812252442566675,120,137,0.03262642740619902,0.03617639292315817,858,995,0.233278955954323,0.2627409559017692,316,353,0.08591625883632409,0.09321362556113018,946,959,0.257,0.253,3678,3787,0.322,0.323,0.405,0.432,0.727,0.755,56,94,1490,1636,451,523,0.12262098966829799,0.13810404013731187
LAD,TB,LAD,TB,568,505,0.1528114070486952,0.13611859838274934,177,167,0.047619047619047616,0.04501347708894879,15,11,0.004035512510088781,0.0029649595687331535,163,118,0.04385256927629809,0.031805929919137464,920,918,0.24751143395211192,0.24743935309973045,397,334,0.10680656443368308,0.09002695417789758,946,943,0.255,0.254,3717,3710,0.33,0.319,0.442,0.401,0.772,0.72,63,143,1642,1486,548,475,0.14743072370191015,0.1280323450134771
CLE,MIN,MIN,CLE,424,451,0.12001132182281347,0.12510402219140082,162,168,0.045853382394565524,0.04660194174757282,11,12,0.0031135012737050667,0.00332871012482663,114,125,0.03226719501839796,0.03467406380027739,883,884,0.24992923860741578,0.24521497919556173,350,322,0.09906594961788848,0.08932038834951456,805,870,0.228,0.241,3533,3605,0.301,0.313,0.377,0.399,0.678,0.712,84,55,1331,1437,408,432,0.11548259269742428,0.11983356449375866
