favorite_team,underdog_team,away_team,home_team,fav_b_runs,dog_b_runs,fav_b_runs_per_ab,dog_b_runs_per_ab,fav_b_doubles,dog_b_doubles,fav_b_doubles_per_ab,dog_b_doubles_per_ab,fav_b_triples,dog_b_triples,fav_b_triples_per_ab,dog_b_triples_per_ab,fav_b_homeruns,dog_b_homeruns,fav_b_homeruns_per_ab,dog_b_homeruns_per_ab,fav_b_strikeouts,dog_b_strikeouts,fav_b_strikeouts_per_ab,dog_b_strikeouts_per_ab,fav_b_base_on_balls,dog_b_base_on_balls,fav_b_base_on_balls_per_ab,dog_b_base_on_balls_per_ab,fav_b_hits,dog_b_hits,fav_b_avg,dog_b_avg,fav_b_ab,dog_b_ab,fav_b_obp,dog_b_obp,fav_b_slg,dog_b_slg,fav_b_ops,dog_b_ops,fav_b_stolen_bases,dog_b_stolen_bases,fav_b_total_bases,dog_b_total_bases,fav_b_rbi,dog_b_rbi,fav_b_rbi_per_ab,dog_b_rbi_per_ab
MIN,CLE,CLE,MIN,655,600,0.12738234150136135,0.1195457262402869,235,228,0.045702061454686894,0.045427375971309025,19,17,0.003695060287825749,0.0033871289101414623,182,157,0.035394788020225595,0.03128113169954174,1278,1269,0.2485414235705951,0.25283921099820683,475,467,0.09237650719564372,0.09304642359035664,1234,1134,0.24,0.226,5142,5019,0.313,0.297,0.399,0.372,0.712,0.669,105,119,2053,1867,620,580,0.1205756514974718,0.11556086869894401
DET,ATL,ATL,DET,736,687,0.14192055534130352,0.1309818875119161,236,234,0.045507134593135365,0.0446139180171592,36,17,0.006941766293868106,0.0032411820781696856,191,176,0.03682992672580023,0.03355576739752145,1363,1304,0.26282298495950634,0.2486177311725453,484,535,0.09332819128422676,0.10200190657769304,1282,1286,0.247,0.245,5186,5245,0.317,0.319,0.417,0.397,0.734,0.716,59,76,2163,2082,702,665,0.13536444273042808,0.12678741658722592
TEX,MIA,MIA,TEX,657,684,0.12690747537183697,0.12959454338764684,236,263,0.045586246861116474,0.049829480863963625,15,26,0.002897430944562488,0.0049261083743842365,168,149,0.032451226579099865,0.028230390299355815,1249,1187,0.24125941665056982,0.22489579386131112,471,465,0.09097933165926213,0.088101553618795,1225,1327,0.237,0.251,5177,5278,0.305,0.316,0.385,0.396,0.69,0.712,131,124,1995,2089,633,653,0.12227158586053699,0.12372110647972717
HOU,SEA,SEA,HOU,652,728,0.12497603986965689,0.13903743315508021,235,221,0.04504504504504504,0.04220779220779221,12,9,0.0023001725129384704,0.0017188693659281895,169,227,0.03239409622388346,0.043353705118411,1231,1359,0.2359593636189381,0.2595492742551566,452,518,0.08663983132068238,0.09893048128342247,1311,1280,0.251,0.244,5217,5236,0.317,0.32,0.398,0.42,0.715,0.74,77,150,2077,2200,622,697,0.11922560858731071,0.1331168831168831
TB,BOS,TB,BOS,686,756,0.13194845162531257,0.14280317340385343,232,307,0.044623966147336026,0.057990177559501324,16,23,0.0030775149067128293,0.004344540989799773,176,182,0.033852663973841124,0.03437854174537212,1324,1345,0.25466435853048663,0.25406120136003024,444,495,0.08540103866128101,0.09350207782395165,1308,1345,0.252,0.254,5199,5294,0.314,0.324,0.404,0.424,0.718,0.748,186,133,2100,2244,654,719,0.1257934218118869,0.13581412920287117
OAK,PIT,OAK,PIT,709,548,0.13417865253595762,0.10740885927087417,279,228,0.05280090840272521,0.04468835750686005,16,21,0.003028009084027252,0.004116032928263426,214,108,0.0404996214988645,0.021168169345354763,1328,1350,0.2513247539742619,0.2646021168169345,483,509,0.09140802422407267,0.09976479811838494,1344,1175,0.254,0.23,5284,5102,0.32,0.305,0.435,0.347,0.755,0.652,79,112,2297,1769,686,527,0.12982588947766843,0.10329282634261074
SD,CWS,SD,CWS,655,613,0.12728332685581034,0.11998434135838716,246,231,0.047804119704624955,0.04521432765707575,18,10,0.003497862417411582,0.0019573302016050106,140,155,0.027205596579867857,0.03033861812487767,1093,1294,0.2123979790128255,0.2532785280876884,485,475,0.09424795958025652,0.09297318457623802,1295,1188,0.252,0.233,5146,5109,0.32,0.302,0.388,0.373,0.708,0.675,101,82,1997,1904,618,592,0.12009327633113097,0.11587394793501664
NYY,BAL,NYY,BAL,803,654,0.1541858678955453,0.126621490803485,247,245,0.04742703533026114,0.04743465634075508,19,18,0.0036482334869431645,0.0034849951597289448,259,181,0.04973118279569892,0.03504356243949661,1381,1375,0.2651689708141321,0.26621490803484993,600,454,0.1152073732718894,0.08789932236205228,1300,1231,0.25,0.238,5208,5165,0.33,0.307,0.454,0.398,0.784,0.705,130,113,2362,2055,775,621,0.1488095238095238,0.12023233301064859
NYM,WAS,NYM,WAS,734,653,0.1416988416988417,0.12682074189162945,250,252,0.04826254826254826,0.048941542046999416,19,28,0.003667953667953668,0.005437949116333269,214,144,0.04131274131274131,0.027966595455428237,1257,1263,0.24266409266409267,0.2452903476403185,538,427,0.10386100386100386,0.08292872402408234,1296,1252,0.25,0.243,5180,5149,0.328,0.306,0.43,0.387,0.758,0.693,138,127,2226,1992,715,626,0.13803088803088803,0.12157700524373664
ARI,PHI,PHI,ARI,760,751,0.14595736508546187,0.14323860385275605,262,258,0.05031688112156712,0.04920846843410261,37,24,0.0071058190896869594,0.004577531947358383,206,199,0.039562127904743616,0.03795536906351325,1240,1253,0.2381409640868062,0.2389853137516689,516,509,0.09909736892644518,0.09708182338355903,1304,1363,0.25,0.26,5207,5243,0.324,0.33,0.434,0.432,0.758,0.762,116,120,2258,2266,739,726,0.14192433262915305,0.13847034140759107
LAD,SF,LAD,SF,786,666,0.15100864553314122,0.13020527859237538,247,227,0.047454370797310276,0.044379276637341154,19,26,0.003650336215177714,0.005083088954056696,228,163,0.04380403458213256,0.03186705767350929,1278,1317,0.24553314121037464,0.25747800586510267,559,526,0.10739673390970221,0.10283479960899315,1320,1201,0.254,0.235,5205,5115,0.329,0.311,0.44,0.385,0.769,0.696,86,66,2289,1969,753,636,0.14466858789625361,0.12434017595307918
