favorite_team,underdog_team,away_team,home_team,fav_b_runs,dog_b_runs,fav_b_runs_per_ab,dog_b_runs_per_ab,fav_b_doubles,dog_b_doubles,fav_b_doubles_per_ab,dog_b_doubles_per_ab,fav_b_triples,dog_b_triples,fav_b_triples_per_ab,dog_b_triples_per_ab,fav_b_homeruns,dog_b_homeruns,fav_b_homeruns_per_ab,dog_b_homeruns_per_ab,fav_b_strikeouts,dog_b_strikeouts,fav_b_strikeouts_per_ab,dog_b_strikeouts_per_ab,fav_b_base_on_balls,dog_b_base_on_balls,fav_b_base_on_balls_per_ab,dog_b_base_on_balls_per_ab,fav_b_hits,dog_b_hits,fav_b_avg,dog_b_avg,fav_b_ab,dog_b_ab,fav_b_obp,dog_b_obp,fav_b_slg,dog_b_slg,fav_b_ops,dog_b_ops,fav_b_stolen_bases,dog_b_stolen_bases,fav_b_total_bases,dog_b_total_bases,fav_b_rbi,dog_b_rbi,fav_b_rbi_per_ab,dog_b_rbi_per_ab
LAA,MIN,LAA,MIN,623,614,0.12901221785048664,0.1261557427573454,198,220,0.04100227790432802,0.04520238339839737,16,19,0.0033133153862083247,0.003903842202588864,200,171,0.04141644232760406,0.035134579823299775,1429,1206,0.295920480430731,0.24779124717485104,451,446,0.09339407744874716,0.09163755907129649,1106,1163,0.229,0.239,4829,4867,0.304,0.312,0.401,0.397,0.705,0.709,77,91,1936,1934,601,582,0.1244564091944502,0.1195808506266694
NYY,DET,NYY,DET,751,707,0.15414614121510672,0.1449661677260611,227,226,0.0465927750410509,0.04633996309206479,19,34,0.0038998357963875205,0.006971498872257536,245,181,0.05028735632183908,0.037112979290547465,1279,1279,0.26252052545155996,0.2622513840475702,562,458,0.11535303776683087,0.09391019069099857,1209,1217,0.248,0.25,4872,4877,0.329,0.319,0.453,0.421,0.782,0.74,116,58,2209,2054,724,675,0.14860426929392448,0.1384047570227599
SD,CIN,SD,CIN,616,654,0.12701030927835052,0.1338792221084954,237,233,0.0488659793814433,0.04769703172978506,18,21,0.003711340206185567,0.004298874104401228,127,146,0.026185567010309278,0.029887410440122823,1030,1265,0.21237113402061855,0.25895598771750256,465,472,0.09587628865979382,0.09662231320368475,1220,1204,0.252,0.246,4850,4885,0.321,0.316,0.386,0.392,0.707,0.708,97,95,1874,1917,579,618,0.11938144329896908,0.12650972364380758
SEA,STL,STL,SEA,676,627,0.13748220459629856,0.12827332242225858,197,233,0.04006508033353671,0.04766775777414075,8,7,0.0016270083384177345,0.0014320785597381341,212,137,0.04311572096806996,0.028027823240589198,1282,1171,0.26072808623144195,0.23956628477905073,487,432,0.09904413260117959,0.088379705400982,1197,1198,0.243,0.245,4917,4888,0.32,0.314,0.416,0.38,0.736,0.694,142,78,2046,1856,650,597,0.13219442749644092,0.12213584288052373
PHI,NYM,NYM,PHI,692,687,0.1401093338732537,0.14083640836408365,239,241,0.04839036242154282,0.049405494054940546,23,19,0.004656813120064791,0.003895038950389504,181,198,0.036647094553553354,0.04059040590405904,1171,1170,0.23709252885199433,0.23985239852398524,474,514,0.09597084430046568,0.10537105371053711,1278,1220,0.259,0.25,4939,4878,0.329,0.329,0.426,0.429,0.755,0.758,116,130,2106,2093,667,670,0.13504758048187893,0.13735137351373514
SF,ARI,SF,ARI,634,719,0.1313445204060493,0.14581220847698237,215,245,0.04454112285063186,0.04968566213749746,26,35,0.0053863683447275745,0.007097951733928209,159,198,0.032939714108141706,0.04015412695193673,1229,1181,0.25460948829500724,0.2395051713648347,487,486,0.10089082245701264,0.09856012979111742,1155,1231,0.239,0.25,4827,4931,0.314,0.322,0.393,0.434,0.707,0.756,64,108,1899,2140,605,700,0.12533664802154548,0.1419590346785642
LAD,COL,LAD,COL,729,545,0.1490492741770599,0.1122322899505766,228,234,0.04661623389899816,0.048187808896210875,19,35,0.003884686158249847,0.0072075782537067545,213,144,0.04354937640564302,0.029654036243822075,1217,1351,0.24882437129421386,0.2782125205930807,530,360,0.10836229809854836,0.07413509060955518,1229,1166,0.251,0.24,4891,4856,0.328,0.297,0.436,0.392,0.764,0.689,82,76,2134,1902,699,531,0.14291555919034962,0.10934925864909391
MIA,WAS,WAS,MIA,628,623,0.12681744749596122,0.12925311203319503,243,239,0.04907108239095315,0.0495850622406639,26,25,0.005250403877221325,0.005186721991701245,138,140,0.027867528271405494,0.029045643153526972,1133,1161,0.22879644588045234,0.2408713692946058,437,410,0.08824717285945073,0.08506224066390042,1236,1180,0.25,0.245,4952,4820,0.314,0.309,0.393,0.392,0.707,0.701,116,120,1945,1889,597,600,0.12055735056542811,0.12448132780082988
MIL,TEX,MIL,TEX,740,624,0.14898328971209987,0.1273469387755102,239,224,0.04811757600161063,0.045714285714285714,16,15,0.0032212603180994566,0.003061224489795918,155,161,0.031205959331588484,0.032857142857142856,1137,1191,0.22891081135494262,0.24306122448979592,503,445,0.10126837125025166,0.09081632653061225,1289,1159,0.26,0.237,4967,4900,0.333,0.305,0.408,0.387,0.741,0.692,152,122,2025,1896,686,601,0.1381115361385142,0.1226530612244898
PIT,BAL,PIT,BAL,524,623,0.10914392834826078,0.12866584056175134,219,232,0.045615496771505934,0.04791408508880628,18,17,0.0037492189127265154,0.003510945890128046,103,173,0.021453863778379503,0.03572903758777365,1267,1277,0.2639033534680275,0.26373399421726557,475,416,0.09893772130806082,0.0859149111937216,1116,1163,0.232,0.24,4801,4842,0.306,0.307,0.35,0.402,0.656,0.709,105,101,1680,1948,504,590,0.10497812955634243,0.12185047501032631
CLE,KAN,KAN,CLE,564,553,0.11944091486658195,0.11463515754560531,210,253,0.044472681067344345,0.052446102819237145,15,20,0.0031766200762388818,0.0041459369817578775,147,138,0.031130876747141042,0.028606965174129355,1198,979,0.25370605675561203,0.2029436152570481,439,384,0.0929690808979246,0.07960199004975124,1065,1176,0.226,0.244,4722,4824,0.296,0.306,0.37,0.39,0.666,0.696,112,99,1746,1883,544,543,0.11520542143159677,0.11256218905472637
TB,CWS,TB,CWS,649,586,0.13353909465020578,0.12122465866776996,218,223,0.0448559670781893,0.046131568059577986,15,10,0.0030864197530864196,0.002068680182043856,163,149,0.03353909465020576,0.030823334712453455,1228,1207,0.25267489711934155,0.24968969797269341,409,453,0.08415637860082305,0.09371121224658668,1224,1138,0.252,0.235,4860,4834,0.313,0.304,0.403,0.378,0.716,0.682,178,80,1961,1828,617,566,0.12695473251028808,0.11708729830368225
BOS,OAK,BOS,OAK,722,668,0.14399680893498204,0.1332801276935355,295,267,0.05883526126844835,0.05327214684756584,22,16,0.0043877143996808934,0.0031923383878691143,173,199,0.03450339050658157,0.039704708699122106,1286,1259,0.2564818508177104,0.25119712689545093,467,461,0.09313921021140806,0.09197924980047885,1275,1273,0.254,0.254,5014,5012,0.324,0.32,0.425,0.433,0.749,0.753,124,72,2133,2169,688,648,0.13721579577183884,0.12928970470869913
TOR,HOU,HOU,TOR,719,612,0.1460491570180784,0.1243396993092239,264,225,0.05362583790371724,0.0457131247460382,9,12,0.0018281535648994515,0.002438033319788704,175,160,0.035547430428600445,0.03250711093051605,976,1152,0.19825309770465163,0.23405119869971555,472,429,0.09587649807028235,0.08715969118244617,1322,1245,0.269,0.253,4923,4922,0.338,0.318,0.432,0.401,0.77,0.719,72,73,2129,1974,694,584,0.1409709526711355,0.11865095489638358
ATL,CHC,CHC,ATL,631,710,0.1280958181079984,0.1443089430894309,217,238,0.04405196914332115,0.048373983739837395,16,25,0.0032480714575720666,0.00508130081300813,162,195,0.03288672350791717,0.039634146341463415,1247,1127,0.25314656922452294,0.2290650406504065,506,497,0.1027202598457166,0.10101626016260162,1195,1219,0.243,0.248,4926,4920,0.317,0.319,0.392,0.425,0.709,0.744,73,146,1930,2092,610,693,0.12383272431993504,0.14085365853658535
