favorite_team,underdog_team,away_team,home_team,fav_b_runs,dog_b_runs,fav_b_runs_per_ab,dog_b_runs_per_ab,fav_b_doubles,dog_b_doubles,fav_b_doubles_per_ab,dog_b_doubles_per_ab,fav_b_triples,dog_b_triples,fav_b_triples_per_ab,dog_b_triples_per_ab,fav_b_homeruns,dog_b_homeruns,fav_b_homeruns_per_ab,dog_b_homeruns_per_ab,fav_b_strikeouts,dog_b_strikeouts,fav_b_strikeouts_per_ab,dog_b_strikeouts_per_ab,fav_b_base_on_balls,dog_b_base_on_balls,fav_b_base_on_balls_per_ab,dog_b_base_on_balls_per_ab,fav_b_hits,dog_b_hits,fav_b_avg,dog_b_avg,fav_b_ab,dog_b_ab,fav_b_obp,dog_b_obp,fav_b_slg,dog_b_slg,fav_b_ops,dog_b_ops,fav_b_stolen_bases,dog_b_stolen_bases,fav_b_total_bases,dog_b_total_bases,fav_b_rbi,dog_b_rbi,fav_b_rbi_per_ab,dog_b_rbi_per_ab
NYM,CLE,NYM,CLE,498,443,0.13206046141607,0.12044589450788472,179,169,0.04746751524794484,0.04594888526373029,16,11,0.0042429063908777515,0.002990755845568244,139,118,0.03686024927075046,0.032082653616095705,906,913,0.24025457438345266,0.2482327351821642,390,358,0.10342084327764518,0.09733550842849374,910,842,0.241,0.229,3771,3678,0.32,0.301,0.408,0.377,0.728,0.678,90,86,1538,1387,483,426,0.1280827366746221,0.11582381729200653
BOS,KAN,KAN,BOS,568,416,0.1450830140485313,0.10982048574445617,235,203,0.06002554278416347,0.053590285110876455,20,18,0.005108556832694764,0.004751847940865892,141,99,0.03601532567049808,0.02613516367476241,1024,775,0.26155810983397193,0.20459345300950368,362,275,0.09246487867177522,0.07259767687434002,994,925,0.254,0.244,3915,3788,0.323,0.301,0.432,0.386,0.755,0.687,97,85,1692,1461,545,409,0.1392081736909323,0.10797254487856389
WAS,OAK,OAK,WAS,477,493,0.12798497451033003,0.12670264713441276,181,195,0.04856452911188624,0.05011565150346955,17,15,0.004561309364099812,0.0038550501156515036,106,153,0.028441105446740004,0.03932151117964534,870,972,0.23343171451569628,0.24980724749421743,324,353,0.08693319023343171,0.09072217938833205,908,977,0.244,0.251,3727,3891,0.31,0.316,0.387,0.427,0.697,0.743,95,62,1441,1661,458,478,0.12288704051515964,0.12284759701876125
SF,PIT,SF,PIT,469,404,0.12543460818400642,0.10756123535676251,173,156,0.046269055897298746,0.04153354632587859,21,16,0.00561647499331372,0.004259850905218318,105,81,0.0280823749665686,0.02156549520766773,960,981,0.25675314255148435,0.26118210862619806,395,359,0.1056432201123295,0.09558040468583599,872,873,0.233,0.232,3739,3756,0.312,0.304,0.375,0.347,0.687,0.651,50,88,1402,1304,448,392,0.1198181331906927,0.10436634717784878
PHI,BAL,BAL,PHI,529,492,0.13891806722689076,0.13008989952406133,181,187,0.047531512605042014,0.04944473823373876,14,12,0.003676470588235294,0.0031729243786356425,135,139,0.035451680672268907,0.03675304071919619,902,976,0.23686974789915966,0.25806451612903225,377,309,0.09900210084033613,0.0817028027498678,969,918,0.254,0.243,3808,3782,0.326,0.307,0.416,0.409,0.742,0.716,94,79,1583,1546,506,466,0.1328781512605042,0.12321523003701745
MIL,ATL,MIL,ATL,558,462,0.14742404227212683,0.1223841059602649,171,165,0.04517833553500661,0.04370860927152318,11,14,0.002906208718626156,0.003708609271523179,112,120,0.029590488771466316,0.031788079470198675,884,964,0.23355350066050198,0.255364238410596,381,397,0.10066050198150595,0.10516556291390729,970,912,0.256,0.242,3785,3775,0.329,0.317,0.396,0.388,0.725,0.705,124,51,1499,1465,521,448,0.13764861294583883,0.11867549668874172
DET,MIN,MIN,DET,549,465,0.14304325169359042,0.12429831595829992,175,173,0.04559666492965086,0.04624431970061481,23,13,0.005992704533611256,0.003475006682705159,147,129,0.038301198540906724,0.034482758620689655,1002,933,0.2610734757686295,0.24939855653568566,346,330,0.09015112037519542,0.08821170809943865,961,899,0.25,0.24,3838,3741,0.318,0.311,0.423,0.397,0.741,0.708,49,56,1623,1485,529,444,0.1378322042730589,0.11868484362469928
HOU,MIA,HOU,MIA,486,477,0.1272584446190102,0.1261237440507668,171,188,0.04477611940298507,0.04970914859862507,10,19,0.002618486514794449,0.005023796932839768,123,107,0.03220738413197172,0.02829190904283448,882,880,0.23095051060487037,0.23268112109994712,326,334,0.08536266038229903,0.08831306187202538,981,953,0.257,0.252,3819,3782,0.321,0.315,0.404,0.397,0.725,0.712,57,84,1541,1500,464,458,0.12149777428646243,0.12109994711792703
LAA,TB,LAA,TB,491,510,0.12982548915917505,0.1327779224160375,156,169,0.041248016922263354,0.04399895860453007,12,11,0.0031729243786356425,0.002863837542306691,159,121,0.042041248016922265,0.0315022129653736,1089,960,0.28794288736118456,0.2499349127831294,337,340,0.08910629296668429,0.08851861494402499,882,969,0.233,0.252,3782,3841,0.305,0.316,0.407,0.397,0.712,0.713,57,147,1539,1523,474,480,0.1253305129561079,0.1249674563915647
SD,ARI,SD,ARI,463,548,0.12287685774946921,0.14371885654340413,172,197,0.045647558386411886,0.05166535536323105,15,26,0.003980891719745223,0.006818777865198007,95,155,0.02521231422505308,0.04065040650406504,791,886,0.20992569002123143,0.23236296879097823,356,394,0.09447983014861996,0.1033307107264621,943,953,0.25,0.25,3768,3813,0.318,0.325,0.38,0.437,0.698,0.762,74,76,1430,1667,434,536,0.11518046709129512,0.14057172829792813
TOR,COL,TOR,COL,546,419,0.14035989717223651,0.11137692716640085,203,184,0.05218508997429306,0.04891015417331207,8,29,0.002056555269922879,0.007708665603402445,123,117,0.031619537275064266,0.03110047846889952,753,1073,0.193573264781491,0.2852206273258905,382,290,0.09820051413881747,0.07708665603402445,1037,892,0.267,0.237,3890,3762,0.337,0.296,0.418,0.395,0.755,0.691,55,58,1625,1485,522,408,0.13419023136246785,0.10845295055821372
TEX,NYY,NYY,TEX,473,584,0.12427745664739884,0.15192507804370448,167,188,0.04387808723068839,0.04890738813735692,12,17,0.0031529164477141357,0.004422476586888657,121,181,0.031791907514450865,0.04708636836628512,953,995,0.2503941145559643,0.2588449531737773,336,426,0.0882816605359958,0.11082206035379813,882,968,0.232,0.252,3806,3844,0.3,0.33,0.377,0.451,0.677,0.781,101,82,1436,1733,451,561,0.11849710982658959,0.1459417273673257
