favorite_team,underdog_team,away_team,home_team,fav_b_runs,dog_b_runs,fav_b_runs_per_ab,dog_b_runs_per_ab,fav_b_doubles,dog_b_doubles,fav_b_doubles_per_ab,dog_b_doubles_per_ab,fav_b_triples,dog_b_triples,fav_b_triples_per_ab,dog_b_triples_per_ab,fav_b_homeruns,dog_b_homeruns,fav_b_homeruns_per_ab,dog_b_homeruns_per_ab,fav_b_strikeouts,dog_b_strikeouts,fav_b_strikeouts_per_ab,dog_b_strikeouts_per_ab,fav_b_base_on_balls,dog_b_base_on_balls,fav_b_base_on_balls_per_ab,dog_b_base_on_balls_per_ab,fav_b_hits,dog_b_hits,fav_b_avg,dog_b_avg,fav_b_ab,dog_b_ab,fav_b_obp,dog_b_obp,fav_b_slg,dog_b_slg,fav_b_ops,dog_b_ops,fav_b_stolen_bases,dog_b_stolen_bases,fav_b_total_bases,dog_b_total_bases,fav_b_rbi,dog_b_rbi,fav_b_rbi_per_ab,dog_b_rbi_per_ab
LAA,KAN,LAA,KAN,659,624,0.126317807168871,0.11867630277672118,207,283,0.039677975848188614,0.05382274629136554,17,22,0.003258577726662833,0.0041841004184100415,219,153,0.041978148361127086,0.02909851654621529,1584,1056,0.3036227717078781,0.200836820083682,471,418,0.09028177113283496,0.0794979079497908,1179,1302,0.226,0.248,5217,5258,0.299,0.309,0.398,0.397,0.697,0.706,86,107,2077,2088,636,613,0.12190914318573894,0.11658425256751617
SEA,COL,COL,SEA,745,587,0.13974864003001314,0.111873451496093,226,247,0.04239354717688989,0.04707451877263198,9,36,0.0016882386043894203,0.00686106346483705,231,155,0.04333145751266179,0.02954068991804841,1391,1473,0.26092665541174265,0.2807318467695826,529,386,0.09923091352466704,0.07356584715075282,1300,1253,0.244,0.239,5331,5247,0.32,0.295,0.42,0.388,0.74,0.683,153,86,2237,2037,714,571,0.13393359594822735,0.10882408995616542
HOU,OAK,HOU,OAK,660,714,0.12417685794920037,0.13276310896243956,237,285,0.04459078080903105,0.052993677947192265,12,16,0.002257761053621825,0.0029750836742283376,172,214,0.03236124176857949,0.039791744142804016,1254,1357,0.23593603010348072,0.2523242841204909,457,486,0.08598306679209784,0.09036816660468576,1331,1362,0.25,0.253,5315,5378,0.316,0.318,0.397,0.432,0.713,0.75,78,79,2108,2321,630,690,0.11853245531514581,0.12830048345109707
CLE,DET,DET,CLE,621,745,0.12062937062937062,0.14085838532803932,233,241,0.045260295260295264,0.045566269616184533,17,36,0.0033022533022533025,0.006806579693703914,163,194,0.031662781662781664,0.036679901682737756,1299,1403,0.2523310023310023,0.2652675363962942,481,493,0.09343434343434344,0.09321232747211193,1164,1307,0.226,0.247,5148,5289,0.297,0.316,0.373,0.416,0.67,0.732,122,60,1920,2202,599,711,0.11635586635586635,0.1344299489506523
PHI,MIA,MIA,PHI,761,698,0.14211017740429505,0.12949907235621522,265,268,0.04948646125116713,0.04972170686456401,24,27,0.004481792717086834,0.0050092764378478665,202,153,0.03772175536881419,0.028385899814471243,1280,1214,0.23902894491129786,0.22523191094619666,519,470,0.0969187675070028,0.08719851576994433,1390,1358,0.26,0.252,5355,5390,0.33,0.315,0.431,0.397,0.761,0.712,122,132,2309,2139,736,666,0.13744164332399628,0.12356215213358071
CHC,NYM,CHC,NYM,757,748,0.1420262664165103,0.14131872284148875,259,256,0.048592870544090054,0.048365766106177974,27,19,0.005065666041275798,0.0035896467031928964,209,218,0.03921200750469043,0.04118647269979218,1233,1281,0.23133208255159474,0.24201775930474212,541,544,0.10150093808630394,0.10277725297562819,1325,1326,0.249,0.251,5330,5293,0.32,0.327,0.425,0.43,0.745,0.757,158,142,2265,2274,737,729,0.13827392120075047,0.13772907613829585
TEX,MIN,MIN,TEX,663,665,0.1256633813495072,0.12625783178279856,237,243,0.04492039423805914,0.046136320486045185,15,19,0.002843062926459439,0.003607366622365673,171,184,0.032410917361637606,0.034934497816593885,1277,1314,0.24203942380591356,0.24947788114676286,478,487,0.09059893858984079,0.09246250237326752,1242,1259,0.235,0.239,5276,5267,0.304,0.312,0.383,0.397,0.687,0.709,132,111,2022,2092,639,630,0.1211144806671721,0.11961268274159863
CIN,PIT,PIT,CIN,699,565,0.13258725341426403,0.10863295520092289,243,236,0.04609256449165402,0.04537588925206691,23,21,0.004362670713201821,0.004037685060565276,162,113,0.030728376327769348,0.02172659104018458,1363,1371,0.25853566009104706,0.2636031532397616,512,515,0.09711684370257967,0.09901941934243415,1289,1203,0.244,0.231,5272,5201,0.315,0.305,0.392,0.35,0.707,0.655,104,112,2064,1820,661,544,0.1253793626707132,0.10459527014035762
SD,MIL,SD,MIL,677,794,0.12795312795312797,0.14755621631666976,248,256,0.04687204687204687,0.04757480022300688,18,18,0.003402003402003402,0.003345103140680171,146,163,0.027594027594027595,0.03029176732949266,1124,1229,0.21243621243621244,0.22839620888310722,496,549,0.09374409374409375,0.10202564579074522,1333,1396,0.252,0.259,5291,5381,0.32,0.333,0.388,0.405,0.708,0.738,105,160,2055,2177,638,738,0.12058212058212059,0.13714922876788702
BOS,TOR,BOS,TOR,769,769,0.14246017043349388,0.14376518975509442,314,285,0.058169692478695814,0.0532809871003926,23,11,0.0042608373471656165,0.002056459151243223,182,182,0.03371619118191923,0.03402505141147878,1373,1060,0.25435346424601707,0.1981678818470742,507,505,0.09392367543534642,0.09441017012525706,1374,1421,0.255,0.266,5398,5349,0.324,0.334,0.422,0.425,0.746,0.759,137,74,2280,2274,731,743,0.13542052612078548,0.13890446812488316
