favorite_team,underdog_team,away_team,home_team,fav_b_runs,dog_b_runs,fav_b_runs_per_ab,dog_b_runs_per_ab,fav_b_doubles,dog_b_doubles,fav_b_doubles_per_ab,dog_b_doubles_per_ab,fav_b_triples,dog_b_triples,fav_b_triples_per_ab,dog_b_triples_per_ab,fav_b_homeruns,dog_b_homeruns,fav_b_homeruns_per_ab,dog_b_homeruns_per_ab,fav_b_strikeouts,dog_b_strikeouts,fav_b_strikeouts_per_ab,dog_b_strikeouts_per_ab,fav_b_base_on_balls,dog_b_base_on_balls,fav_b_base_on_balls_per_ab,dog_b_base_on_balls_per_ab,fav_b_hits,dog_b_hits,fav_b_avg,dog_b_avg,fav_b_ab,dog_b_ab,fav_b_obp,dog_b_obp,fav_b_slg,dog_b_slg,fav_b_ops,dog_b_ops,fav_b_stolen_bases,dog_b_stolen_bases,fav_b_total_bases,dog_b_total_bases,fav_b_rbi,dog_b_rbi,fav_b_rbi_per_ab,dog_b_rbi_per_ab
SD,BAL,SD,BAL,585,599,0.12692558038620091,0.12895586652314317,224,228,0.048600564113690604,0.04908503767491927,16,17,0.003471468865263615,0.0036598493003229277,119,165,0.025819049685398134,0.03552206673842842,971,1207,0.2106747667606856,0.25984930032292786,445,387,0.09655022781514429,0.08331539289558665,1161,1124,0.252,0.242,4609,4645,0.322,0.307,0.385,0.405,0.707,0.712,90,95,1774,1881,550,567,0.11933174224343675,0.12206673842841766
LAD,PIT,LAD,PIT,700,500,0.15135135135135136,0.10924186148131965,217,206,0.04691891891891892,0.045007646930303694,17,18,0.0036756756756756758,0.003932707013327507,202,100,0.04367567567567567,0.021848372296263928,1158,1201,0.2503783783783784,0.2623989512781298,506,450,0.1094054054054054,0.09831767533318768,1166,1071,0.252,0.234,4625,4577,0.329,0.307,0.437,0.352,0.766,0.659,78,103,2023,1613,673,480,0.14551351351351352,0.10487218702206685
BOS,CLE,CLE,BOS,684,523,0.1435466946484785,0.1176073757589386,276,194,0.057922350472193074,0.043624915673487745,21,14,0.00440713536201469,0.0031481897908702495,167,138,0.03504721930745016,0.031032156510006747,1224,1123,0.25687303252885624,0.25252979536766357,454,416,0.09527806925498426,0.09354621092871598,1206,990,0.253,0.223,4765,4447,0.325,0.294,0.425,0.366,0.75,0.66,117,106,2025,1626,652,504,0.13683105981112276,0.11333483247132899
MIA,WAS,MIA,WAS,599,573,0.12704135737009545,0.1251911732575923,231,223,0.04899257688229056,0.04872187022066856,26,22,0.005514316012725344,0.004806641905178064,131,126,0.027783669141039236,0.02752894909329255,1086,1106,0.2303287380699894,0.24164299759667904,414,394,0.08780487804878048,0.08608258684727987,1180,1110,0.25,0.243,4715,4577,0.314,0.308,0.394,0.383,0.708,0.691,112,114,1856,1755,569,550,0.12067868504772004,0.1201660476294516
TB,SEA,TB,SEA,621,629,0.13406735751295337,0.1342296201451131,208,188,0.044905008635578586,0.040119504908237305,15,7,0.003238341968911917,0.0014938113529662826,156,196,0.03367875647668394,0.04182671788305591,1174,1231,0.25345423143350604,0.2626973965002134,393,461,0.08484455958549222,0.09837814767392232,1161,1134,0.251,0.242,4632,4686,0.313,0.318,0.403,0.411,0.716,0.729,173,136,1867,1924,589,604,0.12715889464594127,0.12889457959880496
NYY,HOU,NYY,HOU,719,580,0.15475678002582868,0.12438344413467725,220,210,0.04735256134309083,0.04503538494531418,19,11,0.004089539388721481,0.0023589963542783618,233,153,0.05015066724063711,0.03281149474587176,1210,1089,0.26043908738699956,0.2335406390735578,539,409,0.11601377529057254,0.08771177353634999,1162,1179,0.25,0.253,4646,4663,0.331,0.319,0.456,0.401,0.787,0.72,110,71,2119,1870,692,555,0.14894532931554025,0.1190220887840446
KAN,LAA,LAA,KAN,529,584,0.11545176778699258,0.12784588441331,242,187,0.0528153644696639,0.0409369527145359,19,14,0.004146660846791794,0.003064798598949212,132,192,0.028808380619816675,0.04203152364273205,932,1348,0.2034046268005238,0.29509632224168125,359,420,0.07835006547359231,0.09194395796847636,1129,1044,0.246,0.229,4582,4568,0.307,0.302,0.394,0.402,0.701,0.704,99,69,1805,1835,520,564,0.11348756001745962,0.1234676007005254
SF,COL,SF,COL,588,518,0.1282442748091603,0.11195158850226929,205,225,0.04471101417666303,0.04862762048843743,25,35,0.0054525627044711015,0.007564296520423601,143,138,0.0311886586695747,0.029824940566241624,1179,1281,0.2571428571428571,0.27685325264750377,467,342,0.10185387131952017,0.0739139831424249,1083,1111,0.236,0.24,4585,4627,0.312,0.297,0.385,0.393,0.697,0.69,63,71,1767,1820,559,504,0.12191930207197382,0.10892586989409984
STL,OAK,STL,OAK,606,636,0.12959794696321641,0.13352928826369934,228,255,0.04875962360992301,0.053537686332143605,6,16,0.0012831479897348161,0.003359227377703128,133,190,0.02844311377245509,0.03989082511022465,1111,1198,0.2375962360992301,0.25152214990552174,416,439,0.08896492728828058,0.09216880117572958,1154,1208,0.247,0.254,4676,4763,0.316,0.319,0.383,0.434,0.699,0.753,77,67,1793,2065,577,618,0.12339606501283149,0.12975015746378332
NYM,DET,NYM,DET,660,669,0.14224137931034483,0.1428266438941076,228,213,0.04913793103448276,0.04547395388556789,19,33,0.004094827586206897,0.007045260461144321,189,176,0.04073275862068965,0.037574722459436376,1106,1225,0.23836206896551723,0.2615286080273271,490,431,0.10560344827586207,0.09201537147736977,1160,1173,0.25,0.25,4640,4684,0.329,0.319,0.43,0.423,0.759,0.742,120,58,1993,1980,644,642,0.13879310344827586,0.13706233988044406
