favorite_team,underdog_team,away_team,home_team,fav_b_runs,dog_b_runs,fav_b_runs_per_ab,dog_b_runs_per_ab,fav_b_doubles,dog_b_doubles,fav_b_doubles_per_ab,dog_b_doubles_per_ab,fav_b_triples,dog_b_triples,fav_b_triples_per_ab,dog_b_triples_per_ab,fav_b_homeruns,dog_b_homeruns,fav_b_homeruns_per_ab,dog_b_homeruns_per_ab,fav_b_strikeouts,dog_b_strikeouts,fav_b_strikeouts_per_ab,dog_b_strikeouts_per_ab,fav_b_base_on_balls,dog_b_base_on_balls,fav_b_base_on_balls_per_ab,dog_b_base_on_balls_per_ab,fav_b_hits,dog_b_hits,fav_b_avg,dog_b_avg,fav_b_ab,dog_b_ab,fav_b_obp,dog_b_obp,fav_b_slg,dog_b_slg,fav_b_ops,dog_b_ops,fav_b_stolen_bases,dog_b_stolen_bases,fav_b_total_bases,dog_b_total_bases,fav_b_rbi,dog_b_rbi,fav_b_rbi_per_ab,dog_b_rbi_per_ab
MIL,TEX,MIL,TEX,736,614,0.15017343399306263,0.1268595041322314,236,220,0.04815343807386248,0.045454545454545456,16,14,0.0032646398694144052,0.002892561983471074,154,159,0.03142215874311365,0.03285123966942149,1127,1175,0.22995307080187716,0.2427685950413223,499,438,0.10181595592736176,0.09049586776859504,1272,1146,0.26,0.237,4901,4840,0.333,0.305,0.408,0.387,0.741,0.692,149,122,2002,1871,682,591,0.13915527443378903,0.12210743801652893
SD,CIN,SD,CIN,610,647,0.1274018379281537,0.13434385382059802,234,232,0.04887218045112782,0.04817275747508306,16,21,0.003341687552213868,0.00436046511627907,127,141,0.026524644945697576,0.029277408637873755,1015,1243,0.21198830409356725,0.25809800664451826,461,470,0.09628237259816207,0.09759136212624585,1211,1192,0.253,0.248,4788,4816,0.323,0.318,0.388,0.392,0.711,0.71,93,93,1858,1889,573,611,0.11967418546365914,0.1268687707641196
NYM,PHI,NYM,PHI,684,682,0.1421151049241637,0.13992613869511694,237,237,0.049241637232495326,0.048625359048009846,19,23,0.003947641803448992,0.004718916700861715,197,178,0.040930812383129025,0.03652031185884284,1145,1155,0.23789736131311032,0.23697168649979483,508,470,0.105547475586952,0.09643003693065244,1207,1258,0.251,0.258,4813,4874,0.329,0.328,0.431,0.426,0.76,0.754,129,115,2073,2075,667,657,0.13858300436318305,0.13479688141157162
CLE,KAN,KAN,CLE,552,551,0.11860764933390631,0.1156591099916037,201,253,0.0431886549204985,0.053106633081444164,15,20,0.0032230339492909325,0.0041981528127623844,146,138,0.03137086377309841,0.028967254408060455,1179,967,0.2533304684142673,0.2029806884970613,432,380,0.09282337773957886,0.07976490344248531,1042,1168,0.224,0.245,4654,4764,0.295,0.307,0.368,0.394,0.663,0.701,112,99,1711,1875,532,541,0.11431027073485174,0.1135600335852225
LAA,MIN,LAA,MIN,608,600,0.12778478352248845,0.1251564455569462,197,218,0.04140395124001681,0.045473508552357114,15,19,0.0031525851197982345,0.003963287442636629,198,167,0.0416141235813367,0.03483521068001669,1409,1184,0.29613282891971415,0.24697538589904047,443,439,0.09310634720470785,0.09157279933249896,1084,1145,0.228,0.239,4758,4794,0.303,0.312,0.4,0.397,0.703,0.709,74,88,1905,1902,587,570,0.12337116435477091,0.11889862327909888
SEA,STL,STL,SEA,667,622,0.13727104342457297,0.1289653742483931,193,231,0.03972010701790492,0.047895500725689405,8,7,0.0016464293064416546,0.001451378809869376,210,136,0.043218769294093434,0.02819821687746216,1273,1148,0.2619880633875283,0.23802612481857766,480,429,0.09878575838649928,0.0889487870619946,1182,1186,0.243,0.246,4859,4823,0.319,0.315,0.416,0.381,0.735,0.696,140,77,2021,1839,641,592,0.1319201481786376,0.12274517934895293
SF,ARI,SF,ARI,618,711,0.1296956977964323,0.1462361168243521,212,243,0.04449108079748164,0.04997943233237351,26,34,0.005456453305351522,0.006993006993006993,152,197,0.03189926547743967,0.040518305224187576,1218,1164,0.255613850996852,0.23940765117235704,482,481,0.10115424973767051,0.09893048128342247,1138,1215,0.239,0.25,4765,4862,0.314,0.323,0.39,0.435,0.704,0.758,64,106,1858,2117,589,692,0.1236096537250787,0.1423282599753188
BOS,OAK,BOS,OAK,709,668,0.14349321999595224,0.13505863323898099,289,265,0.05849018417324428,0.05357864941366761,22,16,0.004452539971665654,0.003234937323089365,169,199,0.03420360250961344,0.04023453295592398,1268,1236,0.2566282129123659,0.24989890820865346,463,459,0.093705727585509,0.09280226445612616,1254,1260,0.254,0.255,4941,4946,0.324,0.321,0.424,0.436,0.748,0.757,121,71,2094,2154,675,648,0.1366120218579235,0.1310149615851193
CHC,ATL,CHC,ATL,703,626,0.1447395511632695,0.12872712317499485,236,215,0.048589664401894175,0.044211392144766604,25,16,0.005147210212065061,0.00329015011309891,195,160,0.04014823965410747,0.0329015011309891,1107,1236,0.2279184681902409,0.2541640962368908,490,506,0.1008853201564752,0.10405099732675303,1207,1184,0.249,0.243,4857,4863,0.32,0.319,0.428,0.393,0.748,0.712,143,72,2078,1911,687,605,0.14144533662754788,0.12440880115155253
LAD,COL,LAD,COL,719,542,0.148830469882012,0.1129637348895373,224,232,0.04636721175740013,0.04835348061692372,19,35,0.003932933140136618,0.0072947061275531475,209,143,0.043262264541502796,0.02980408503543143,1206,1327,0.24963775615814532,0.27657357232180074,525,357,0.10867315255640654,0.0744060025010421,1216,1160,0.252,0.242,4831,4798,0.328,0.299,0.436,0.394,0.764,0.693,80,74,2105,1891,690,528,0.14282757193127718,0.11004585243851604
