favorite_team,underdog_team,away_team,home_team,fav_b_runs,dog_b_runs,fav_b_runs_per_ab,dog_b_runs_per_ab,fav_b_doubles,dog_b_doubles,fav_b_doubles_per_ab,dog_b_doubles_per_ab,fav_b_triples,dog_b_triples,fav_b_triples_per_ab,dog_b_triples_per_ab,fav_b_homeruns,dog_b_homeruns,fav_b_homeruns_per_ab,dog_b_homeruns_per_ab,fav_b_strikeouts,dog_b_strikeouts,fav_b_strikeouts_per_ab,dog_b_strikeouts_per_ab,fav_b_base_on_balls,dog_b_base_on_balls,fav_b_base_on_balls_per_ab,dog_b_base_on_balls_per_ab,fav_b_hits,dog_b_hits,fav_b_avg,dog_b_avg,fav_b_ab,dog_b_ab,fav_b_obp,dog_b_obp,fav_b_slg,dog_b_slg,fav_b_ops,dog_b_ops,fav_b_stolen_bases,dog_b_stolen_bases,fav_b_total_bases,dog_b_total_bases,fav_b_rbi,dog_b_rbi,fav_b_rbi_per_ab,dog_b_rbi_per_ab
TB,STL,TB,STL,567,565,0.1311285846438483,0.13006445672191527,190,217,0.04394079555966698,0.04995395948434622,13,5,0.0030064754856614245,0.0011510128913443832,139,122,0.03214616096207216,0.028084714548802948,1100,1012,0.2543940795559667,0.23296500920810312,373,392,0.0862627197039778,0.09023941068139964,1079,1084,0.25,0.25,4324,4344,0.313,0.318,0.396,0.386,0.709,0.704,164,77,1712,1677,536,537,0.12395929694727105,0.12361878453038674
MIL,SF,SF,MIL,657,515,0.15124309392265192,0.12151958470976876,201,192,0.0462707182320442,0.045304388862671074,14,24,0.0032228360957642726,0.005663048607833884,136,123,0.03130755064456722,0.029023124115148655,1008,1101,0.23204419889502761,0.2597923548843794,446,431,0.10267034990791897,0.10169891458235017,1119,981,0.258,0.231,4344,4238,0.332,0.308,0.404,0.375,0.736,0.683,138,56,1756,1590,610,492,0.14042357274401474,0.11609249646059462
ARI,CIN,CIN,ARI,628,581,0.14500115446779036,0.1349907063197026,221,205,0.051027476333410295,0.04763011152416357,31,17,0.007157700300161625,0.003949814126394052,178,127,0.041099053336411916,0.02950743494423792,1012,1103,0.23366428076656662,0.2562732342007435,438,416,0.10113137843454167,0.09665427509293681,1086,1067,0.251,0.248,4331,4304,0.325,0.318,0.439,0.392,0.764,0.71,92,87,1903,1687,613,548,0.1415377510967444,0.12732342007434944
LAD,SD,LAD,SD,666,539,0.1532796317606444,0.12593457943925235,205,208,0.047180667433831994,0.048598130841121495,17,16,0.003912543153049482,0.003738317757009346,190,110,0.04372842347525892,0.02570093457943925,1084,893,0.24948216340621404,0.20864485981308412,476,414,0.1095512082853855,0.09672897196261682,1107,1079,0.255,0.252,4345,4280,0.332,0.322,0.441,0.385,0.773,0.707,77,86,1916,1649,642,504,0.1477560414269275,0.11775700934579439
PIT,COL,COL,PIT,449,490,0.10579641847313855,0.11395348837209303,181,209,0.04264844486333647,0.048604651162790696,17,32,0.004005655042412818,0.0074418604651162795,88,132,0.020735155513666354,0.030697674418604652,1110,1186,0.26154571159283696,0.27581395348837207,408,324,0.09613572101790764,0.07534883720930233,984,1035,0.232,0.241,4244,4300,0.303,0.298,0.345,0.396,0.648,0.694,98,66,1463,1704,433,477,0.10202639019792649,0.11093023255813954
SEA,OAK,OAK,SEA,582,584,0.13345562944278835,0.13221643649535883,177,231,0.04058702132538409,0.05229793977812995,7,16,0.0016051364365971107,0.003622368123160516,180,178,0.04127493694106856,0.04029884537016074,1155,1101,0.26484751203852325,0.249264206474983,430,409,0.09860123824810824,0.0925967851482907,1058,1122,0.243,0.254,4361,4417,0.318,0.32,0.41,0.434,0.728,0.754,130,66,1789,1919,558,567,0.12795230451731254,0.12836767036450078
MIN,CWS,MIN,CWS,525,490,0.12361667059100541,0.11666666666666667,199,193,0.046856604662114436,0.04595238095238095,16,9,0.0037673651989639746,0.002142857142857143,146,125,0.034377207440546266,0.02976190476190476,1052,1062,0.24770426183188132,0.25285714285714284,379,403,0.08923946315045915,0.09595238095238096,1008,969,0.237,0.231,4247,4200,0.309,0.301,0.395,0.37,0.704,0.671,63,74,1677,1555,501,473,0.11796562279255945,0.11261904761904762
CHC,LAA,CHC,LAA,629,558,0.14433226250573658,0.13141780499293454,209,177,0.047957778797613586,0.04168629298162977,23,14,0.0052776502983019734,0.003297220913801225,173,179,0.03969710876548876,0.04215732454074423,993,1245,0.2278568150527765,0.2932171455487518,432,391,0.09912804038549794,0.09208666980687706,1085,988,0.249,0.233,4358,4246,0.319,0.306,0.427,0.407,0.746,0.713,133,61,1859,1730,613,540,0.14066085360257,0.12717852096090437
TEX,CLE,CLE,TEX,527,498,0.12201898587636027,0.12026080656846172,193,185,0.04468626996990044,0.044675199227239795,12,14,0.0027784209307710117,0.0033808258874667954,135,132,0.031257235471173886,0.03187635836754407,1061,1027,0.2456587172956703,0.2480077276020285,387,397,0.08960407501736513,0.0958705626660227,1008,938,0.233,0.227,4319,4141,0.302,0.299,0.377,0.374,0.679,0.673,109,101,1630,1547,505,479,0.11692521416994675,0.11567254286404251
BAL,HOU,HOU,BAL,549,539,0.1288732394366197,0.12430811808118081,205,194,0.04812206572769953,0.04474169741697417,16,11,0.003755868544600939,0.00253690036900369,152,139,0.03568075117370892,0.03205719557195572,1096,1012,0.25727699530516435,0.2333948339483395,353,372,0.08286384976525822,0.08579335793357934,1024,1098,0.24,0.253,4260,4336,0.305,0.318,0.403,0.399,0.708,0.717,85,62,1717,1731,518,516,0.1215962441314554,0.11900369003690037
