favorite_team,underdog_team,away_team,home_team,fav_b_runs,dog_b_runs,fav_b_runs_per_ab,dog_b_runs_per_ab,fav_b_doubles,dog_b_doubles,fav_b_doubles_per_ab,dog_b_doubles_per_ab,fav_b_triples,dog_b_triples,fav_b_triples_per_ab,dog_b_triples_per_ab,fav_b_homeruns,dog_b_homeruns,fav_b_homeruns_per_ab,dog_b_homeruns_per_ab,fav_b_strikeouts,dog_b_strikeouts,fav_b_strikeouts_per_ab,dog_b_strikeouts_per_ab,fav_b_base_on_balls,dog_b_base_on_balls,fav_b_base_on_balls_per_ab,dog_b_base_on_balls_per_ab,fav_b_hits,dog_b_hits,fav_b_avg,dog_b_avg,fav_b_ab,dog_b_ab,fav_b_obp,dog_b_obp,fav_b_slg,dog_b_slg,fav_b_ops,dog_b_ops,fav_b_stolen_bases,dog_b_stolen_bases,fav_b_total_bases,dog_b_total_bases,fav_b_rbi,dog_b_rbi,fav_b_rbi_per_ab,dog_b_rbi_per_ab
DET,CWS,DET,CWS,575,452,0.1436422682987759,0.11601642710472279,182,183,0.045465900574569076,0.046971252566735115,25,9,0.006245316012990257,0.0023100616016427105,154,116,0.038471146640019986,0.029774127310061602,1046,989,0.2613040219835124,0.2538501026694045,361,376,0.09018236322757932,0.09650924024640657,1004,892,0.251,0.229,4003,3896,0.318,0.3,0.424,0.37,0.742,0.67,51,74,1698,1441,555,435,0.1386460154883837,0.111652977412731
DET,CWS,DET,CWS,575,452,0.1436422682987759,0.11601642710472279,182,183,0.045465900574569076,0.046971252566735115,25,9,0.006245316012990257,0.0023100616016427105,154,116,0.038471146640019986,0.029774127310061602,1046,989,0.2613040219835124,0.2538501026694045,361,376,0.09018236322757932,0.09650924024640657,1004,892,0.251,0.229,4003,3896,0.318,0.3,0.424,0.37,0.742,0.67,51,74,1698,1441,555,435,0.1386460154883837,0.111652977412731
BOS,HOU,BOS,HOU,593,513,0.14520078354554358,0.12808988764044943,244,186,0.059745347698334964,0.04644194756554307,20,11,0.004897159647404506,0.0027465667915106116,143,131,0.03501469147894221,0.03270911360799001,1065,922,0.2607737512242899,0.23021223470661673,384,344,0.0940254652301665,0.08589263420724094,1034,1034,0.253,0.258,4084,4005,0.324,0.323,0.428,0.408,0.752,0.731,98,58,1747,1635,567,491,0.13883447600391774,0.12259675405742822
BOS,HOU,BOS,HOU,593,513,0.14520078354554358,0.12808988764044943,244,186,0.059745347698334964,0.04644194756554307,20,11,0.004897159647404506,0.0027465667915106116,143,131,0.03501469147894221,0.03270911360799001,1065,922,0.2607737512242899,0.23021223470661673,384,344,0.0940254652301665,0.08589263420724094,1034,1034,0.253,0.258,4084,4005,0.324,0.323,0.428,0.408,0.752,0.731,98,58,1747,1635,567,491,0.13883447600391774,0.12259675405742822
SF,SD,SF,SD,488,489,0.12490401842846173,0.1240172457519655,178,180,0.04555925262349629,0.04565051990869896,22,16,0.005630918863578193,0.004057823991884352,112,99,0.02866649603276171,0.02510778594978443,999,827,0.25569490657793703,0.20973877758052245,407,387,0.10417199897619657,0.09814861780370276,911,988,0.233,0.251,3907,3943,0.311,0.321,0.376,0.38,0.687,0.701,51,80,1469,1497,467,460,0.11952905042231891,0.11666243976667512
SF,SD,SF,SD,488,489,0.12490401842846173,0.1240172457519655,178,180,0.04555925262349629,0.04565051990869896,22,16,0.005630918863578193,0.004057823991884352,112,99,0.02866649603276171,0.02510778594978443,999,827,0.25569490657793703,0.20973877758052245,407,387,0.10417199897619657,0.09814861780370276,911,988,0.233,0.251,3907,3943,0.311,0.321,0.376,0.38,0.687,0.701,51,80,1469,1497,467,460,0.11952905042231891,0.11666243976667512
LAD,LAA,LAD,LAA,611,515,0.15221723966118586,0.13041276272474045,195,161,0.04857997010463378,0.0407698151430742,15,13,0.0037369207772795215,0.0032919726513041276,175,169,0.04359740906826109,0.04279564446695366,997,1147,0.24838066766317887,0.290453279311218,435,352,0.10837070254110613,0.08913649025069638,1024,918,0.255,0.232,4014,3949,0.331,0.304,0.442,0.408,0.773,0.712,71,59,1774,1612,590,498,0.1469855505729945,0.1261078754114966
LAD,LAA,LAD,LAA,611,515,0.15221723966118586,0.13041276272474045,195,161,0.04857997010463378,0.0407698151430742,15,13,0.0037369207772795215,0.0032919726513041276,175,169,0.04359740906826109,0.04279564446695366,997,1147,0.24838066766317887,0.290453279311218,435,352,0.10837070254110613,0.08913649025069638,1024,918,0.255,0.232,4014,3949,0.331,0.304,0.442,0.408,0.773,0.712,71,59,1774,1612,590,498,0.1469855505729945,0.1261078754114966
KAN,WAS,WAS,KAN,434,498,0.10943015632879476,0.12678207739307534,210,192,0.0529500756429652,0.048879837067209775,19,17,0.004790721129601614,0.004327902240325866,103,111,0.025970751386787696,0.028258655804480653,813,920,0.20499243570347958,0.23421588594704684,291,335,0.07337367624810892,0.08528513238289205,967,957,0.244,0.244,3966,3928,0.302,0.309,0.384,0.386,0.686,0.695,92,99,1524,1516,427,479,0.10766515380736258,0.12194501018329938
KAN,WAS,WAS,KAN,434,498,0.10943015632879476,0.12678207739307534,210,192,0.0529500756429652,0.048879837067209775,19,17,0.004790721129601614,0.004327902240325866,103,111,0.025970751386787696,0.028258655804480653,813,920,0.20499243570347958,0.23421588594704684,291,335,0.07337367624810892,0.08528513238289205,967,957,0.244,0.244,3966,3928,0.302,0.309,0.384,0.386,0.686,0.695,92,99,1524,1516,427,479,0.10766515380736258,0.12194501018329938
MIL,PIT,PIT,MIL,587,426,0.1484197218710493,0.1077117572692794,180,165,0.045512010113780026,0.041719342604298354,12,17,0.003034134007585335,0.0042983565107458915,120,83,0.03034134007585335,0.020986093552465234,919,1034,0.23236409608091024,0.261441213653603,397,381,0.10037926675094817,0.09633375474083439,1015,923,0.257,0.233,3955,3955,0.33,0.305,0.399,0.347,0.729,0.652,129,90,1579,1371,547,412,0.13830594184576486,0.10417193426042984
MIL,PIT,PIT,MIL,587,426,0.1484197218710493,0.1077117572692794,180,165,0.045512010113780026,0.041719342604298354,12,17,0.003034134007585335,0.0042983565107458915,120,83,0.03034134007585335,0.020986093552465234,919,1034,0.23236409608091024,0.261441213653603,397,381,0.10037926675094817,0.09633375474083439,1015,923,0.257,0.233,3955,3955,0.33,0.305,0.399,0.347,0.729,0.652,129,90,1579,1371,547,412,0.13830594184576486,0.10417193426042984
