game_pk,home_batting_bb_per_g_rolling_10,away_batting_bb_per_g_rolling_10
777562,2.7,2.6
777555,3.7,2.2
777561,4.2,3.2
777556,4.3,2.7
777551,1.9,4.0
777550,2.1,4.4
777547,2.2,3.5
777544,3.7,1.6
777533,4.4,2.6
777534,2.4,3.7
777540,3.0,2.5
777536,2.2,4.1
777532,3.4,2.8
777541,2.7,2.9
777546,2.3,3.9
777526,2.5,2.8
777531,2.5,2.1
777530,1.5,2.2
777539,3.0,2.5
777538,2.5,3.8
777528,4.0,3.0
777537,4.2,4.1
777535,3.4,2.6
777524,3.3,3.9
777529,2.3,3.7
777527,2.4,4.4
777525,3.3,2.7
777521,4.0,3.4
777520,2.2,3.0
777522,3.4,4.0
777514,1.4,2.2
777517,2.6,3.9
777513,2.3,3.0
777519,3.2,2.3
777509,2.6,2.3
777508,3.2,3.9
777511,2.5,3.4
777518,4.4,2.8
777510,2.4,4.0
777523,3.4,3.0
777512,3.1,2.6
777515,3.9,3.6
777516,4.5,3.5
777507,2.5,2.8
777506,3.4,3.9
777505,2.5,4.0
777501,3.2,2.5
777499,2.7,1.7
777504,3.6,3.0
777503,1.9,2.1
777500,4.5,3.5
777502,4.2,2.9
777496,2.4,3.3
777494,2.7,3.7
777492,3.3,2.8
777497,2.1,3.0
777493,3.9,3.5
777491,3.7,3.6
777495,3.0,2.9
777498,4.0,4.0
777483,2.0,3.0
777488,2.2,3.4
777487,3.5,2.4
777484,3.5,3.0
777486,3.2,4.1
777485,3.2,2.8
777490,4.1,3.5
777481,2.1,3.0
777475,2.5,2.9
777480,2.6,3.4
777476,3.5,2.2
777479,1.9,3.2
777478,3.7,3.3
777489,3.3,4.5
777477,3.5,3.0
777467,3.5,2.4
777468,4.2,2.2
777482,2.0,3.2
777473,3.6,3.9
777472,4.2,2.9
777469,2.8,2.7
