game_pk,home_batting_ops_rolling_5,away_batting_ops_rolling_5,home_batting_ops_rolling_10,away_batting_ops_rolling_10
778563,,,,
778564,0.26236559139784943,0.6218487394957983,0.26236559139784943,0.6218487394957983
778557,,,,
778556,,,,
778553,,,,
778555,,,,
778558,,,,
778559,,,,
778561,,,,
778545,,,,
778554,,,,
778562,,,,
778551,,,,
778546,0.8045886075949367,,0.8045886075949367,
778552,,0.4826388888888889,,0.4826388888888889
778547,,,,
778560,,,,
778549,0.5227272727272727,1.277972027972028,0.5227272727272727,1.277972027972028
778548,0.7117117117117118,0.5475382003395586,0.7117117117117118,0.5475382003395586
778550,0.49956709956709955,0.6136363636363636,0.49956709956709955,0.6136363636363636
778518,0.5943204868154158,0.5666666666666667,0.5943204868154158,0.5666666666666667
778543,0.7878787878787878,0.615686274509804,0.7878787878787878,0.615686274509804
778541,0.815,0.44367816091954027,0.815,0.44367816091954027
778542,0.8475073313782991,0.6885017421602788,0.8475073313782991,0.6885017421602788
778544,0.7964912280701755,0.7867647058823529,0.7964912280701755,0.7867647058823529
778538,0.8160919540229885,0.6306306306306306,0.8160919540229885,0.6306306306306306
778534,0.9203463203463204,0.48713235294117646,0.9203463203463204,0.48713235294117646
778528,0.858008658008658,0.6796502384737679,0.858008658008658,0.6796502384737679
778536,0.7585253456221198,0.9111917494270435,0.7585253456221198,0.9111917494270435
778535,0.4949494949494949,0.8120678818353237,0.4949494949494949,0.8120678818353237
778529,0.5650793650793651,0.8333333333333333,0.5650793650793651,0.8333333333333333
778540,0.597051597051597,0.5922077922077922,0.597051597051597,0.5922077922077922
778537,0.624731182795699,0.5982142857142857,0.624731182795699,0.5982142857142857
778539,0.6822904640960517,0.5995065789473684,0.6822904640960517,0.5995065789473684
778531,0.669475204622051,0.562396351575456,0.669475204622051,0.562396351575456
778530,0.4559958826556871,0.5731884057971015,0.4559958826556871,0.5731884057971015
778520,0.8529411764705883,0.6140724946695095,0.8529411764705883,0.6140724946695095
778532,0.9418786692759296,0.5577731092436975,0.9418786692759296,0.5577731092436975
778533,0.7944906444906445,0.8228962818003913,0.7944906444906445,0.8228962818003913
778521,0.5887445887445888,0.7652831731752198,0.5887445887445888,0.7652831731752198
778526,0.7482419127988749,0.9657894736842105,0.7482419127988749,0.9657894736842105
778523,1.2871712292002147,0.6898763886715694,1.2871712292002147,0.6898763886715694
778525,0.753631498470948,0.9478744939271255,0.753631498470948,0.9478744939271255
778522,0.6692307692307693,0.6234213547646383,0.6692307692307693,0.6234213547646383
778524,0.7367280606717226,0.4968325791855204,0.7367280606717226,0.4968325791855204
778519,0.7040589820833993,0.5910452231206949,0.7040589820833993,0.5910452231206949
778510,0.664043082021541,0.7317341549295775,0.664043082021541,0.7317341549295775
778527,0.6242424242424243,0.5370535714285714,0.6242424242424243,0.5370535714285714
778517,0.8211538461538461,0.474580223880597,0.8211538461538461,0.474580223880597
778516,0.6872227151730257,0.6025459688826025,0.6872227151730257,0.6025459688826025
778515,0.8661518661518661,0.5856264458784853,0.8661518661518661,0.5856264458784853
778513,0.5597355221158231,0.7154727543077057,0.5597355221158231,0.7154727543077057
778514,0.7158717571088705,0.579954954954955,0.7158717571088705,0.579954954954955
778506,0.6295652173913043,0.4891707920792079,0.6295652173913043,0.4891707920792079
778504,0.6335901386748845,0.6210280373831776,0.6335901386748845,0.6210280373831776
778512,0.8563056839296774,0.5785074626865672,0.8563056839296774,0.5785074626865672
778502,0.8458426641623926,0.5427184466019417,0.8458426641623926,0.5427184466019417
778511,0.6429308565531475,0.6722847660571354,0.6429308565531475,0.6722847660571354
778509,0.6921503700818076,0.46343384338433846,0.6921503700818076,0.46343384338433846
778508,0.7437535761968339,0.5899707709170625,0.7437535761968339,0.5899707709170625
778507,0.7262893356643356,0.7951456310679612,0.7262893356643356,0.7951456310679612
778503,0.902226345083488,0.5519399249061328,0.902226345083488,0.5519399249061328
778505,0.5092436974789916,0.6532613045218087,0.5092436974789916,0.6532613045218087
778499,0.7538536824076341,0.8330627705627706,0.7538536824076341,0.8330627705627706
778496,0.5400809716599191,0.7333333333333334,0.5400809716599191,0.7333333333333334
778501,0.6618107769423558,0.6957385799051756,0.6618107769423558,0.6347826086956522
778500,0.8162924032489249,0.4840817296269898,0.8162924032489249,0.4840817296269898
778498,0.7705722639933166,0.6490236176270099,0.7705722639933166,0.6490236176270099
778497,0.7162776221599751,0.6414746543778802,0.7162776221599751,0.6414746543778802
778493,0.7688034188034187,0.5387350299401197,0.7688034188034187,0.5387350299401197
778492,1.227650382186773,0.936405529953917,1.227650382186773,0.936405529953917
778491,0.7676966292134831,0.7420178799489144,0.7676966292134831,0.7420178799489144
778490,0.6959618554273606,0.4301587301587302,0.6959618554273606,0.4301587301587302
778488,0.6049894136058179,0.7179808093450146,0.6049894136058179,0.7179808093450146
778495,0.886437908496732,0.5289027548858017,0.886437908496732,0.5289027548858017
778489,0.4595419847328244,0.6806629249179286,0.4595419847328244,0.6806629249179286
778485,0.786271567891973,0.8136156081361561,0.786271567891973,0.8136156081361561
778486,0.6346795400133443,0.8292762888287846,0.6346795400133443,0.8292762888287846
778494,0.6766694843617921,0.879435718440954,0.6766694843617921,0.7799428104575163
778487,0.8789959236215403,0.47806868412104725,0.8339754566210046,0.47806868412104725
778480,0.6799943586488963,0.6479096412464957,0.6799943586488963,0.6213219148001756
778479,0.7995522995522996,0.5354192740926158,0.7995522995522996,0.5374675296085942
778477,0.6279694923730933,0.6699653636813458,0.6279694923730933,0.6699653636813458
778473,0.8322222222222222,0.5608393514102739,0.8322222222222222,0.5608393514102739
778474,0.6899470120694731,0.5113989271597967,0.6899470120694731,0.5113989271597967
778478,0.8090909090909091,0.7110441767068273,0.7666204480770633,0.7110441767068273
778471,0.7209978053228648,0.8730355665839536,0.6820960897933112,0.7800687285223368
778476,0.8076937441643324,0.7076906971875219,0.8145903010033444,0.7076906971875219
778469,0.5277712031558186,0.791045588075291,0.570774697938877,0.791045588075291
778475,0.4791138170133604,0.6458631256384065,0.4791138170133604,0.6458631256384065
778481,0.6682451986319389,0.6062694530902624,0.6764896673153554,0.6062694530902624
778483,0.8770297390987046,0.5874894336432798,0.8770297390987046,0.5874894336432798
778482,0.9008398215379232,0.5432330827067668,0.9008398215379232,0.5432330827067668
778484,1.0951418951418952,0.8928582250098476,1.0951418951418952,0.8928582250098476
778472,0.7744695285116647,0.4018552875695733,0.7855969931396876,0.4576442974501227
778470,0.6844512195121951,0.6287925696594427,0.7994178235557545,0.6265094380748943
778467,0.8822119500085601,0.5267156513054644,0.8822119500085601,0.5267156513054644
778462,0.5200085142613878,0.46405202839354404,0.5478286101170327,0.4859038142620232
778466,0.9735616265894498,0.8505156274789782,0.9735616265894498,0.8403862412672986
778468,0.6406222990492654,0.6142589820359281,0.6390750122569047,0.612135527786244
778458,0.7515477942197173,0.5949612403100775,0.7575167850540041,0.6507397342995169
778463,0.7149061068016414,0.8791208791208791,0.6727201257861635,0.8762752416499187
778460,0.955863478632885,0.7962662337662338,0.791245873778475,0.8133177921491954
778465,0.6198762695603268,0.7878185804329954,0.6129266181665067,0.7800099914359121
778456,0.5279033105622701,0.6271753681392236,0.53960855134713,0.6668985054877945
778461,0.5447817836812143,1.0332792207792207,0.5602205258693809,1.002492278197891
778444,0.682303699983258,0.5810406214597832,0.6675084175084176,0.5835016409997476
778457,0.7154127049745074,0.776274547431715,0.6783918400419437,0.826419497018408
778459,0.8935151734104047,0.8126874954269409,0.8787234042553191,0.8070199855258031
778464,0.4273470977795092,0.6727298484204561,0.4849570998774282,0.6756664388243336
778455,0.6191241959426026,0.7446343268519141,0.610485679779158,0.7929078014184396
778454,0.5362043913464644,0.7390637503334223,0.5749288906948395,0.7224243884805399
778453,0.5783048966569566,0.5190252406579247,0.6140688372689527,0.5631113886208396
778447,0.5833079397325207,0.65032560181459,0.567860632492076,0.6842054075082669
778445,0.7890698219306467,0.652823584842162,0.7991390020513709,0.6451508036843057
778440,0.5435144124168514,0.5601703538989183,0.5243123240199263,0.5324793062672448
778450,0.9186186186186187,0.8180293501048218,0.7595785242844066,0.7817906137184115
778452,0.6588050314465409,0.8111013326628111,0.6871198976462134,0.8332134804070936
778448,0.784503631961259,0.7747975708502024,0.8433603565163799,0.7839340447904781
778449,0.5833862209999294,0.8672772988505748,0.5877819083023544,0.9876995432550988
778441,0.6141510845175766,0.6375053214133675,0.6281217604372821,0.7590068922305764
778438,0.5189044978948685,0.6639747191011236,0.5829154584341306,0.6848728246318607
778446,0.6331770869235542,0.7216457832190428,0.6174179844229408,0.7341115434500649
778439,0.5984713375796178,0.48602941176470593,0.6128644654932187,0.5446078431372549
778451,0.5638664735498999,0.5814102132813026,0.5700080192461909,0.62992562992563
778442,0.6051512878219555,0.6438875761721179,0.5757334130702016,0.6706894447834044
778436,0.7636823960353372,0.6691929006347972,0.7280427865007395,0.6319444444444444
778437,0.6537974096627616,0.7362215334860531,0.6222561526211233,0.7349624060150376
778429,0.6044833410102871,0.6756948671130046,0.6802754275678464,0.796722211869477
778443,0.8352272727272727,0.9065974796145293,0.7506463258413882,0.8848297213622291
778443,0.8352272727272727,0.8455345440928665,0.7506463258413882,0.8622982496021823
778443,1.0016981320547398,0.9065974796145293,0.8060746686734396,0.8848297213622291
778443,1.0016981320547398,0.8455345440928665,0.8060746686734396,0.8622982496021823
778432,0.8776640375901997,0.8415584415584416,0.7492692195264543,0.8617810760667903
778434,0.7473460721868366,0.7285714285714285,0.7884392188525003,0.7734848484848484
778428,0.5687575822450581,0.8691877954447788,0.5797331511473698,1.0005002671881573
778435,0.7206959706959707,0.7291349246656509,0.6318324867491166,0.7278951942848664
778433,0.8721883786316775,0.6503346720214189,0.8200693610172949,0.6429125138427464
778422,0.6080094873198321,0.7010491892628423,0.6127934503846912,0.7722772277227723
778419,0.570496632996633,0.574958926615553,0.5405927294097892,0.5532759473056679
778421,0.6635205285512034,0.4955357142857143,0.6365059946170786,0.6211822875645401
778430,0.9341215394346324,0.7540091939502404,0.8192050373868556,0.7539454398781998
778420,0.5450179094757408,0.6770869235541462,0.6016976033089307,0.7021173623714458
778423,0.6398425003076166,0.7486596736596737,0.6048549556809024,0.7116017985508492
778427,0.7875816993464052,0.705694648993618,0.7421121925988621,0.6388888888888888
778425,0.7622587150677038,0.6652019250889307,0.6896786492374727,0.7294144162059686
778443,0.8352272727272727,0.9065974796145293,0.7506463258413882,0.8848297213622291
778443,0.8352272727272727,0.8455345440928665,0.7506463258413882,0.8622982496021823
778443,1.0016981320547398,0.9065974796145293,0.8060746686734396,0.8848297213622291
778443,1.0016981320547398,0.8455345440928665,0.8060746686734396,0.8622982496021823
778424,0.7853832442067736,0.8275969962453067,0.8060307256482894,0.9398879222374041
778415,0.6213768115942029,0.8594871049059531,0.5800968561448079,0.846406541571636
778418,0.655681549728325,0.7068503350707371,0.6961526438013577,0.793382701637909
778426,0.9843841499121608,0.6318675669191487,0.8166830978201336,0.6992481203007519
778416,0.6201149425287356,0.6432116326853169,0.6295191531353728,0.665134946486738
778411,0.7619936034115139,0.5511490746390075,0.8245058549260871,0.6004684219027621
778412,0.5667415424409503,0.6773722173858973,0.6364129898331853,0.5732002167660177
778413,0.701634968301635,0.5654263005780347,0.7996567996567996,0.7278591987296126
778405,0.6911307528192624,0.6801470588235294,0.6646715353611905,0.5922972184399922
778410,0.7625842696629214,0.5431171457460638,0.7282394088114177,0.611967458788268
778414,0.7510622710622711,0.7457983193277311,0.7149235087286411,0.7652146916529403
778403,0.7845349477160154,0.8409999480816157,0.7879762267601341,0.903895511321508
778402,0.6018411967779056,0.5578214195957347,0.698136645962733,0.6180531975099037
778407,0.6755143374906727,0.5891550232867598,0.6412698412698412,0.6536714031828745
778408,0.6859362356368345,0.7942482816803553,0.6100190133730042,0.8358276760063217
778409,0.6977781254889689,0.758993050824363,0.7046423410404625,0.7666236974970458
778404,0.9142479184499261,0.645933938574464,0.818248865881829,0.726792415563895
778417,0.6112883435582822,0.8379101899827288,0.6818021333732761,0.7114433811802233
778406,0.6403609831029187,0.6836158192090396,0.5743295019157089,0.7880653896299268
778401,0.7640540878928258,0.5087252292221236,0.8227041901897927,0.5791283453475847
778400,0.639440220682231,0.6295417614559635,0.6549639731128198,0.5719024770028858
778394,0.7417501869857891,0.6852874974421935,0.65668772315298,0.6560149455856679
778396,0.6762213689924533,0.6298102981029811,0.7641236645796716,0.6570293231022197
778398,0.7309941520467835,0.6437593984962406,0.6359627548951079,0.5686774284905125
778397,0.7338579499596449,0.5836206896551724,0.6917784657722739,0.5990744134897361
778395,0.7659176029962547,0.7235539984018686,0.743981943981944,0.7639684390153243
778389,0.6552619317047195,0.7215262553502453,0.599357726741923,0.8151690956177322
778390,0.7402930402930403,0.6192326825021763,0.6788447490172888,0.6434782608695653
778387,0.87677266867211,0.7061599602583208,0.8097907148352252,0.8668113626401595
778385,0.7666666666666666,0.6420506912442396,0.8701789539141851,0.589753682946751
778381,0.8390832721637713,0.7073945526207424,0.7385480826358024,0.7496635041528512
778380,0.674554085155351,0.5584415584415584,0.7270833333333333,0.6528696431032106
778376,0.6579091406677613,0.6480981595092025,0.6697201626405166,0.5847953216374269
778392,0.7816410640689397,0.7101449275362319,0.7478431055688725,0.7598425873416852
778383,0.6619931792345586,0.6414068165337201,0.6255528255528255,0.5607778107778107
778391,0.629516317016317,0.48670741023682196,0.6691796325010249,0.589518668466037
778386,0.7739525101012896,0.6077932309184013,0.8044366484917649,0.6957154926177737
778399,0.6022510822510823,0.8349863097048981,0.701590728034333,0.7016638118903444
778393,0.7421052631578948,0.6728578683885946,0.6167472643689924,0.7844406869305296
778388,0.6563583815028902,0.589584996009577,0.6370023028401696,0.5553523907631556
778379,0.751412429378531,0.7439037846187797,0.6447106908158359,0.6892704836957403
778382,0.6922642972992031,0.8838196286472149,0.716660383178531,0.7381650970927389
778378,0.6260019175455418,0.5194805194805194,0.6387640870118687,0.5581202640616512
778373,0.5673202614379085,0.6640751645879511,0.5923540696081118,0.6044750226374538
778371,0.7630568573203094,0.856365512712262,0.6516113357785511,0.7210004525073018
778377,0.6935881802455832,0.6014285714285714,0.7856650052096533,0.6590689121176927
778384,0.8080583756345178,0.6575091575091575,0.6230863965242974,0.7807811712692814
778375,0.5868971437490245,0.5787051985792703,0.6648625655042584,0.5943600111544897
778374,0.6508155748487241,0.5774869109947645,0.5706344242929609,0.5805421860216381
778367,0.7090116279069767,0.8262066541705717,0.6866964285714285,0.6413364922539235
778370,0.6476973398558485,0.6345153340635268,0.7562120598947795,0.7027828191167573
778369,0.6220045015225738,0.7633108935128519,0.6484379180394285,0.7115755627009646
778366,0.48015181441462373,0.5241935483870968,0.5705182514646236,0.7772380389175184
778368,0.6258970029548332,0.9586925287356322,0.5961837732160313,0.8070228798673895
