game_pk,home_batting_slg_rolling_5,away_batting_slg_rolling_5
778563,,
778564,0.13333333333333333,0.2647058823529412
778545,,
778546,0.4375,
778547,,
778551,,
778552,,0.21875
778553,,
778554,,
778555,,
778556,,
778557,,
778558,,
778559,,
778561,,
778562,,
778518,0.2413793103448276,0.23333333333333334
778541,0.44,0.3103448275862069
778542,0.4838709677419355,0.37142857142857144
778543,0.45454545454545453,0.3047619047619048
778544,0.4631578947368421,0.4117647058823529
778548,0.3333333333333333,0.25806451612903225
778549,0.25,0.8461538461538461
778550,0.24242424242424243,0.36363636363636365
778560,,
778520,0.5,0.3283582089552239
778521,0.2857142857142857,0.47761194029850745
778528,0.5151515151515151,0.38235294117647056
778529,0.34285714285714286,0.5
778530,0.1724137931034483,0.2833333333333333
778531,0.3709677419354839,0.29850746268656714
778532,0.5857142857142857,0.27205882352941174
778533,0.47692307692307695,0.4657534246575342
778534,0.6060606060606061,0.28125
778535,0.2727272727272727,0.4864864864864865
778536,0.3870967741935484,0.5735294117647058
778537,0.36666666666666664,0.3125
778538,0.4827586206896552,0.3333333333333333
778539,0.3442622950819672,0.296875
778540,0.2727272727272727,0.36363636363636365
778510,0.38235294117647056,0.421875
778513,0.2558139534883721,0.42718446601941745
778514,0.4065934065934066,0.2916666666666667
778515,0.5238095238095238,0.3081395348837209
778516,0.391304347826087,0.31683168316831684
778517,0.4461538461538462,0.265625
778519,0.36792452830188677,0.27358490566037735
778522,0.36923076923076925,0.38461538461538464
778523,0.855072463768116,0.37662337662337664
778524,0.38461538461538464,0.26153846153846155
778525,0.3958333333333333,0.6057692307692307
778526,0.4444444444444444,0.5657894736842105
778527,0.36666666666666664,0.265625
778496,0.2631578947368421,0.4
778499,0.4180327868852459,0.48484848484848486
778500,0.5031055900621118,0.23770491803278687
778501,0.39097744360902253,0.384180790960452
778502,0.46788990825688076,0.3
778503,0.5204081632653061,0.2872340425531915
778504,0.34545454545454546,0.35
778505,0.2235294117647059,0.40816326530612246
778506,0.3695652173913043,0.28125
778507,0.390625,0.49514563106796117
778508,0.3979591836734694,0.27941176470588236
778509,0.36764705882352944,0.2159090909090909
778511,0.3684210526315789,0.39669421487603307
778512,0.5251798561151079,0.29850746268656714
778485,0.4258064516129032,0.48484848484848486
778486,0.3422818791946309,0.4557823129251701
778487,0.5569620253164557,0.23529411764705882
778488,0.323943661971831,0.40425531914893614
778489,0.2,0.40601503759398494
778490,0.4112903225806452,0.23015873015873015
778491,0.425,0.45925925925925926
778492,0.803921568627451,0.5428571428571428
778493,0.4076923076923077,0.25748502994011974
778494,0.39644970414201186,0.518324607329843
778495,0.5073529411764706,0.2661290322580645
778497,0.38823529411764707,0.3629032258064516
778498,0.45112781954887216,0.3790849673202614
778469,0.2733333333333333,0.43956043956043955
778471,0.4161849710982659,0.5268817204301075
778472,0.49044585987261147,0.1836734693877551
778473,0.4722222222222222,0.2926829268292683
778474,0.4050632911392405,0.2670807453416149
778475,0.22602739726027396,0.38181818181818183
778476,0.42483660130718953,0.40993788819875776
778477,0.3430232558139535,0.37209302325581395
778478,0.44242424242424244,0.42771084337349397
778479,0.42592592592592593,0.25882352941176473
778480,0.39263803680981596,0.3841059602649007
778481,0.38095238095238093,0.34615384615384615
778482,0.528169014084507,0.2932330827067669
778483,0.5172413793103449,0.30177514792899407
778484,0.7185185185185186,0.5146198830409356
778462,0.29012345679012347,0.2185430463576159
778466,0.6331360946745562,0.47878787878787876
778467,0.5084745762711864,0.2883435582822086
778468,0.34831460674157305,0.36875
778470,0.3719512195121951,0.3235294117647059
778444,0.40606060606060607,0.31756756756756754
778447,0.3151515151515151,0.3670886075949367
778453,0.30864197530864196,0.2974683544303797
778454,0.3092105263157895,0.3803680981595092
778455,0.3372093023255814,0.41317365269461076
778456,0.2909090909090909,0.3493975903614458
778457,0.4329268292682927,0.41358024691358025
778458,0.4198895027624309,0.3333333333333333
778459,0.5028901734104047,0.5063291139240507
778460,0.5751295336787565,0.4155844155844156
778461,0.27058823529411763,0.6761363636363636
778463,0.3988439306358382,0.4945054945054945
778464,0.19205298013245034,0.3701657458563536
778465,0.3712574850299401,0.4451219512195122
778436,0.44505494505494503,0.37349397590361444
778437,0.37572254335260113,0.4268292682926829
778438,0.2953020134228188,0.34375
778439,0.3184713375796178,0.2625
778440,0.3048780487804878,0.3057324840764331
778441,0.3314285714285714,0.3271604938271605
778442,0.32558139534883723,0.36046511627906974
778445,0.44886363636363635,0.37349397590361444
778446,0.3803680981595092,0.40372670807453415
778448,0.42857142857142855,0.46710526315789475
778449,0.31901840490797545,0.5287356321839081
778450,0.5297297297297298,0.44025157232704404
778451,0.29012345679012347,0.31736526946107785
778452,0.4088050314465409,0.4451219512195122
778419,0.3148148148148148,0.3192771084337349
778420,0.30405405405405406,0.36809815950920244
778421,0.3558282208588957,0.28125
778422,0.3275862068965517,0.36585365853658536
778423,0.3488372093023256,0.42045454545454547
778425,0.449438202247191,0.38271604938271603
778427,0.4444444444444444,0.38095238095238093
778428,0.30864197530864196,0.5307262569832403
778429,0.358974358974359,0.3584905660377358
778430,0.5268817204301075,0.40372670807453415
778432,0.4715909090909091,0.5263157894736842
778433,0.5113636363636364,0.3614457831325301
778434,0.4140127388535032,0.42857142857142855
778435,0.44047619047619047,0.3939393939393939
778443,0.5661375661375662,0.49743589743589745
778405,0.36470588235294116,0.3806818181818182
778410,0.43258426966292135,0.3105590062111801
778411,0.39880952380952384,0.3087248322147651
778412,0.30120481927710846,0.37790697674418605
778413,0.38271604938271603,0.29375
778414,0.4228571428571429,0.39285714285714285
778415,0.3333333333333333,0.46938775510204084
778416,0.35,0.3567251461988304
778418,0.37254901960784315,0.43037974683544306
778424,0.4484848484848485,0.48936170212765956
778426,0.574468085106383,0.31901840490797545
778394,0.41714285714285715,0.37037037037037035
778395,0.43258426966292135,0.40804597701149425
778396,0.3795180722891566,0.3353658536585366
778397,0.4124293785310734,0.325
778398,0.39766081871345027,0.35428571428571426
778400,0.3473053892215569,0.3588235294117647
778401,0.38650306748466257,0.2789115646258503
778402,0.3291139240506329,0.2919254658385093
778403,0.43670886075949367,0.48663101604278075
