game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
413741,2015-04-13,3.8,2.9,4,1,1,0,1,0,2,4,0,0,2.37,0.0,1.32,0.34,4.74,12.41,2.0,0.0,0.0,0.0,2.37,0.0
413742,2015-04-13,3.0,3.0,5,3,4,1,3,0,2,2,0,0,12.0,3.0,2.67,1.0,6.0,6.0,0.67,0.0,0.0,0.0,9.0,0.0
413743,2015-04-13,4.0,2.1,3,3,0,3,0,4,3,0,0,1,0.0,12.86,0.75,3.33,6.75,0.0,0.0,0.0,0.0,4.29,0.0,17.14
413744,2015-04-13,2.0,3.9,4,0,0,0,1,0,0,5,0,0,0.0,0.0,2.5,0.0,0.0,11.54,0.0,0.0,0.0,0.0,4.5,0.0
413745,2015-04-13,3.0,1.9,4,1,3,0,0,0,3,1,1,0,9.0,0.0,1.33,0.53,9.0,4.74,0.0,0.0,3.0,0.0,0.0,0.0
413746,2015-04-13,3.9,2.9,5,1,5,0,3,0,1,4,0,0,11.54,0.0,2.05,0.34,2.31,12.41,0.33,0.0,0.0,0.0,6.92,0.0
413747,2015-04-13,4.0,4.0,3,2,1,0,2,4,7,3,0,0,2.25,0.0,1.25,1.5,15.75,6.75,3.5,0.75,0.0,0.0,4.5,9.0
413748,2015-04-13,2.0,3.8,0,3,0,1,0,1,2,2,0,0,0.0,2.37,0.0,1.05,9.0,4.74,0.0,2.0,0.0,0.0,0.0,2.37
413749,2015-04-13,3.0,2.9,3,2,4,0,1,2,3,4,1,0,12.0,0.0,1.33,1.38,9.0,12.41,3.0,2.0,3.0,0.0,3.0,6.21
413750,2015-04-13,4.0,3.0,2,2,0,0,1,1,4,3,0,0,0.0,0.0,0.75,1.0,9.0,9.0,4.0,3.0,0.0,0.0,2.25,3.0
413751,2015-04-13,2.9,2.0,0,2,0,0,1,2,2,2,0,0,0.0,0.0,0.34,2.0,6.21,9.0,2.0,1.0,0.0,0.0,3.1,9.0
413752,2015-04-13,3.0,3.1,0,3,0,1,1,2,5,1,0,0,0.0,2.9,0.33,1.61,15.0,2.9,5.0,0.5,0.0,0.0,3.0,5.81
413753,2015-04-13,3.0,1.0,0,0,0,0,1,1,2,1,0,0,0.0,0.0,0.33,1.0,6.0,9.0,2.0,1.0,0.0,0.0,3.0,9.0
413754,2015-04-13,1.0,5.9,0,4,0,1,1,4,3,2,0,1,0.0,1.53,1.0,1.36,27.0,3.05,3.0,0.5,0.0,1.53,9.0,6.1
