game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
415741,2015-09-11,4.0,5,1,0,4,0,2.25,1.25,9.0,0.0,0.0,0.0,2.3333,1,0,0,4,0,0.0,0.43,15.43,0.0,0.0,0.0
415748,2015-09-11,4.0,5,1,3,4,0,2.25,2.0,9.0,1.33,0.0,6.75,1.0,5,5,0,2,2,45.0,5.0,18.0,0.0,18.0,0.0
415749,2015-09-11,4.0,3,1,1,8,1,2.25,1.0,18.0,8.0,2.25,2.25,1.0,1,0,0,2,0,0.0,1.0,18.0,0.0,0.0,0.0
415750,2015-09-11,2.6667,3,1,0,3,0,3.37,1.12,10.12,0.0,0.0,0.0,2.0,2,2,3,5,1,9.0,2.5,22.5,1.67,4.5,13.5
415752,2015-09-11,3.0,0,0,0,4,0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,1,0,1,0,0,0.0,1.0,0.0,0.0,0.0,4.5
415753,2015-09-11,4.0,6,3,2,3,1,6.75,2.0,6.75,1.5,2.25,4.5,3.0,9,11,4,3,3,33.0,4.33,9.0,0.75,9.0,12.0
415754,2015-09-11,4.0,2,0,3,4,1,0.0,1.25,9.0,1.33,2.25,6.75,6.3333,9,1,0,6,1,1.42,1.42,8.53,0.0,1.42,0.0
415755,2015-09-11,3.0,4,1,1,4,0,3.0,1.67,12.0,4.0,0.0,3.0,3.0,5,2,0,4,0,6.0,1.67,12.0,0.0,0.0,0.0
415756,2015-09-11,4.0,6,5,3,0,2,11.25,2.25,0.0,0.0,4.5,6.75,2.0,0,0,0,2,0,0.0,0.0,9.0,0.0,0.0,0.0
415757,2015-09-11,3.0,4,2,1,1,1,6.0,1.67,3.0,1.0,3.0,3.0,4.0,3,0,0,7,0,0.0,0.75,15.75,0.0,0.0,0.0
415758,2015-09-11,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,1,1,0,0,4.5,1.5,0.0,0.0,0.0,4.5
415759,2015-09-11,2.0,2,0,0,3,0,0.0,1.0,13.5,0.0,0.0,0.0,3.3333,5,4,2,2,0,10.8,2.1,5.4,1.0,0.0,5.4
415761,2015-09-11,6.6667,10,5,0,5,3,6.75,1.5,6.75,0.0,4.05,0.0,4.0,3,2,0,5,1,4.5,0.75,11.25,0.0,2.25,0.0
415762,2015-09-11,4.0,3,0,1,3,0,0.0,1.0,6.75,3.0,0.0,2.25,2.6667,1,1,0,0,0,3.37,0.37,0.0,0.0,0.0,0.0
