game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
414028,2015-05-04,5.8,3.0,3,5,1,4,3,2,6,1,1,0,1.55,12.0,1.03,2.33,9.31,3.0,2.0,0.5,1.55,0.0,4.66,6.0
414029,2015-05-04,4.0,0.9,2,2,0,1,2,0,7,0,0,0,0.0,10.0,1.0,2.22,15.75,0.0,3.5,0.0,0.0,0.0,4.5,0.0
414030,2015-05-04,2.0,1.9,3,6,2,4,3,1,5,1,0,1,9.0,18.95,3.0,3.68,22.5,4.74,1.67,1.0,0.0,4.74,13.5,4.74
414031,2015-05-04,1.0,1.0,0,4,0,2,0,0,1,1,0,0,0.0,18.0,0.0,4.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
414032,2015-05-04,3.0,3.0,4,3,2,2,0,2,3,3,0,1,6.0,6.0,1.33,1.67,9.0,9.0,0.0,1.5,0.0,3.0,0.0,6.0
414033,2015-05-04,4.9,3.0,5,3,2,1,1,3,1,3,0,0,3.67,3.0,1.22,2.0,1.84,9.0,1.0,1.0,0.0,0.0,1.84,9.0
414034,2015-05-04,1.9,1.0,0,1,0,0,0,0,3,0,0,0,0.0,0.0,0.0,1.0,14.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414035,2015-05-04,1.9,2.0,0,2,0,1,0,1,1,0,0,1,0.0,4.5,0.0,1.5,4.74,0.0,0.0,0.0,0.0,4.5,0.0,4.5
414036,2015-05-04,2.9,2.0,2,0,0,0,2,1,0,1,0,0,0.0,0.0,1.38,0.5,0.0,4.5,0.0,1.0,0.0,0.0,6.21,4.5
414037,2015-05-04,1.0,2.0,2,0,1,0,0,0,2,2,0,0,9.0,0.0,2.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
